id|nat|tipo|materia|nomeNovo
1|01 - Jurídico|Recursos|Eleitoral|AgR-AI 2822-16.2014
2|01 - Jurídico|Recursos|Eleitoral|AgR-AI 288-13 - pesquisa eleitoral nao caracterizada - nao seguimento
3|01 - Jurídico|Recursos|Eleitoral|AgR-AI 296-42 - acao de impugnacao de pesquisa eleitoral - recurso eleitoral intempestivo - intempestividade reflexa - Eleicoes 2016 - RS - 09-2018
4|01 - Jurídico|Recursos|Eleitoral|AgR-AI 296-42 - acao de impugnacao de pesquisa eleitoral - recurso eleitoral intempestivo - intempestividade reflexa - Eleicoes 2016 - RS - 09-2018
5|01 - Jurídico|Recursos|Eleitoral|AgR-AI 297-50 - RVE - Itapecerica-MG
6|01 - Jurídico|Recursos|Eleitoral|AgR-AI 3-20 - SC
7|01 - Jurídico|Recursos|Eleitoral|AgR-AI 3-26 - AIME - ausencia de provas - Sumula 24 - nega provimento - ES
8|01 - Jurídico|Recursos|Eleitoral|AgR-AI 3-45 - AL
9|01 - Jurídico|Recursos|Eleitoral|AgR-AI 3-83 - corrupcao - art. 299 - reexame de fatos e provas - Sumula 24 - ausencia de divergencia - Sumula 28 - nega seguimento - Eleicoes 2016 - SP
10|01 - Jurídico|Recursos|Eleitoral|AgR-AI 30-13 - RVE - SP
11|01 - Jurídico|Recursos|Eleitoral|AgR-AI 302-51 - RVE - Itaguai-RJ
12|01 - Jurídico|Recursos|Eleitoral|AgR-AI 30702 - doacao - pessoa juridica - possibilidade juridica do pedido - Sumula 182 - MG
13|01 - Jurídico|Recursos|Eleitoral|AgR-AI 31-09 - RVE - Belo Horizonte-MG
14|01 - Jurídico|Recursos|Eleitoral|AgR-AI 31-26 - MG
15|01 - Jurídico|Recursos|Eleitoral|AgR-AI 311-90 - RS
16|01 - Jurídico|Recursos|Eleitoral|AgR-AI 32-59 - RVE - Salvador-BA
17|01 - Jurídico|Recursos|Eleitoral|AgR-AI 32-85 - RVE - Igarape-MG
18|01 - Jurídico|Recursos|Eleitoral|AgR-AI 334-81 - BA
19|01 - Jurídico|Recursos|Eleitoral|AgR-AI 34985 - representacao - conduta vedada - interposicao via fax - recurso incompleto - Cubatao-SP
20|01 - Jurídico|Recursos|Eleitoral|AgR-AI 35-22 - prescricao - ausencia de interesse recursal - reexame - Sumula 24 - ausencia de divergencia - Sumula 28 - desprovimento - PA
21|01 - Jurídico|Recursos|Eleitoral|AgR-AI 35-22 - prescricao - ausencia de interesse recursal - reexame - Sumula 24 - ausencia de divergencia - Sumula 28 - desprovimento - PA
22|01 - Jurídico|Recursos|Eleitoral|AgR-AI 351-21 - RVE - Ribeirao das Neves-MG
23|01 - Jurídico|Recursos|Eleitoral|AgR-AI 354-78 - voto-vista - AIJE - litisconsorcio passivo necessario - MA
24|01 - Jurídico|Recursos|Eleitoral|AgR-AI 354-78 - voto-vista - AIJE - litisconsorcio passivo necessario - ressalva de entendimento - desconsiderar - MA
25|01 - Jurídico|Recursos|Eleitoral|AgR-AI 354-78 - voto-vista - AIJE - litisconsorcio passivo necessario - ressalva de entendimento - MA
26|01 - Jurídico|Recursos|Eleitoral|AgR-AI 354-78 - voto-vista - AIJE - litisconsorcio passivo necessario - ressalva de entendimento - MA
27|01 - Jurídico|Recursos|Eleitoral|AgR-AI 36-14 - RJ
28|01 - Jurídico|Recursos|Eleitoral|AgR-AI 36-63 - RVE - Contagem-MG
29|01 - Jurídico|Recursos|Eleitoral|AgR-AI 362-60 - prestacao de contas - transferencia eletronica - desconformidade com resolucao - desprovimento - SP
30|01 - Jurídico|Recursos|Eleitoral|AgR-AI 362-60 - prestacao de contas - transferencia eletronica - desconformidade com resolucao - desprovimento - SP
