id|nat|tipo|materia|nomeNovo
1|01 - Jurídico|Outros processuais|Outros|IP005
2|01 - Jurídico|Outros processuais|Outros|IP006
3|01 - Jurídico|Outros processuais|Outros|IP007
4|01 - Jurídico|Outros processuais|Outros|IP008
5|01 - Jurídico|Outros processuais|Outros|IP009
6|01 - Jurídico|Outros processuais|Outros|IP010
7|01 - Jurídico|Outros processuais|Outros|IP011
8|01 - Jurídico|Outros processuais|Outros|IP012
9|01 - Jurídico|Outros processuais|Outros|IP013
10|01 - Jurídico|Outros processuais|Outros|IP014
11|01 - Jurídico|Outros processuais|Outros|IP015
12|01 - Jurídico|Outros processuais|Outros|IP016
13|01 - Jurídico|Outros processuais|Outros|IP017
14|01 - Jurídico|Outros processuais|Outros|IP018
15|01 - Jurídico|Outros processuais|Outros|IP019
16|01 - Jurídico|Outros processuais|Outros|IP020
17|01 - Jurídico|Outros processuais|Outros|IP021
18|01 - Jurídico|Outros processuais|Outros|IP022
19|01 - Jurídico|Outros processuais|Outros|IP023
20|01 - Jurídico|Outros processuais|Outros|IP024
21|01 - Jurídico|Outros processuais|Outros|IP025
22|01 - Jurídico|Outros processuais|Outros|IP026
23|01 - Jurídico|Outros processuais|Outros|IP027
24|01 - Jurídico|Outros processuais|Outros|IP028
25|01 - Jurídico|Outros processuais|Outros|IP029
26|01 - Jurídico|Outros processuais|Outros|IP030
27|01 - Jurídico|Outros processuais|Outros|IP031
28|01 - Jurídico|Outros processuais|Outros|IP032
29|01 - Jurídico|Outros processuais|Outros|IP033
30|01 - Jurídico|Outros processuais|Outros|IP034
31|01 - Jurídico|Outros processuais|Outros|IP035
32|02 - Estudos e concursos||Atualidades e Outros|IPEA 08 - gabarito preliminar 006
33|01 - Jurídico|Petições|Cível|JC - atestado - dano moral - Marcos Vinícius Andrade
34|01 - Jurídico|Petições|Cível|JC - atestado - dano moral - pensão - Adilson da Silva (2)
35|01 - Jurídico|Petições|Cível|JC - atestado - dano moral - pensão - Adilson da Silva (3)
36|01 - Jurídico|Petições|Cível|JC - atestado - dano moral - pensão - Adilson da Silva
37|01 - Jurídico|Petições|Trabalhista|Jorge Graciano de Assis x Trevoservis e ECT - rito sumaríssimo
38|01 - Jurídico|Pareceres e notas técnicas|Eleitoral|Ação eleitoral como tutela dos direitos coletivos e a aplicação subsidiária do microssistema processual coletivo - Flávio Cheim Jorge
39|01 - Jurídico|Outros processuais|Penal|José Marcos de Campos 0625.08.082934-8 - denunciação caluniosa
40|01 - Jurídico|Petições|Cível|Juares Prates da Silva - dano moral - acidente - pensão vitalícia
41|01 - Jurídico|Acórdãos e decisões|Previdenciário|Sentença 1º grau - aposentadoria especial - eletriciário 2
42|01 - Jurídico|Acórdãos e decisões|Previdenciário|Sentença 1º grau - aposentadoria especial - eletriciário
43|01 - Jurídico|Acórdãos e decisões|Tributário|Julgados - execução fiscal
44|01 - Jurídico|Petições|Outros|Juntada de procuração - Paula Cesar Pedular
45|01 - Jurídico|Petições|Outros|Juntada de procuração
46|01 - Jurídico|Petições|Outros|Juntada de procuração
47|01 - Jurídico|Outros processuais|Outros|Juraci Inácio de Souza +4 - VA e PHA
48|01 - Jurídico|Despachos e votos|Eleitoral|Jurisdicional - sessão plenária em regime híbrido - 21-10-2021
49|01 - Jurídico|Despachos e votos|Eleitoral|Jurisdicional - sessão plenária em regime híbrido - 05-10-2021
50|01 - Jurídico|Despachos e votos|Eleitoral|Jurisdicional - sessão por videoconferência - 03-11-2020
51|01 - Jurídico|Despachos e votos|Eleitoral|Jurisdicional - sessão por videoconferência - 03-12-2020
52|01 - Jurídico|Despachos e votos|Eleitoral|Jurisdicional - sessão por videoconferência - 10-12-2020
53|01 - Jurídico|Despachos e votos|Eleitoral|Jurisdicional - sessão por videoconferência - 11-02-2021
54|01 - Jurídico|Despachos e votos|Eleitoral|Jurisdicional - sessão por videoconferência - 11-03-2021
55|01 - Jurídico|Despachos e votos|Eleitoral|Jurisdicional - sessão por videoconferência - 12-11-2020
56|01 - Jurídico|Despachos e votos|Eleitoral|Jurisdicional - sessão por videoconferência - 13-10-2020
57|01 - Jurídico|Despachos e votos|Eleitoral|Jurisdicional - sessão por videoconferência - 13-05-2021
