id|nat|tipo|materia|nomeNovo
20751|02 - Estudos e concursos||Direito Eleitoral|estudo - RO 1632-28 - RR
20752|02 - Estudos e concursos||Direito Eleitoral|estudo - RO 1768-80 - AP
20753|02 - Estudos e concursos||Direito Eleitoral|estudo - sessao virtual - periodo de 11-12 a 17-12-2020
20754|02 - Estudos e concursos||Direito Eleitoral|estudo - sessao virtual - periodo de 13-11 a 19-11
20755|02 - Estudos e concursos||Direito Eleitoral|estudo - sessao virtual - periodo de 16-10 a 22-10-2020
20756|02 - Estudos e concursos||Direito Eleitoral|estudo - sessao virtual - periodo de 20-11 a 26-11-2020
20757|02 - Estudos e concursos||Direito Eleitoral|estudo - sessao virtual - periodo de 23-11 a 29-10-2020
20758|02 - Estudos e concursos||Direito Eleitoral|estudo - sessao virtual - periodo de 27-11 a 3-12-2020
20759|02 - Estudos e concursos||Direito Eleitoral|estudo - sessao virtual - periodo de 30-10 a 5-11-2020
20760|02 - Estudos e concursos||Direito Eleitoral|estudo - sessao virtual - periodo de 4-12 a 10-12-2020
20761|02 - Estudos e concursos||Direito Eleitoral|estudo - sessao virtual - periodo de 6-11 a 12-11-2020
20762|02 - Estudos e concursos||Direito Eleitoral|estudo - sessao virtual extraordinaria - periodo de 1-12 a 4-12-2020
20763|02 - Estudos e concursos||Direito Eleitoral|estudo - sessao virtual extraordinaria - periodo de 11-12 a 14-12-2020
20764|02 - Estudos e concursos||Direito Eleitoral|estudo - sessao virtual extraordinaria - periodo de 12-11 a 12-11-2020
20765|02 - Estudos e concursos||Direito Eleitoral|estudo - sessao virtual extraordinaria - periodo de 18-11 a 20-11-2020
20766|02 - Estudos e concursos||Direito Eleitoral|estudo - sessao virtual extraordinaria - periodo de 20-11 a 23-11-2020
20767|02 - Estudos e concursos||Direito Eleitoral|estudo - sessao virtual extraordinaria - periodo de 25-11 a 27-11-2020
20768|02 - Estudos e concursos||Direito Eleitoral|estudo - sessao virtual extraordinaria - periodo de 4-12 a 7-12-2020
20769|02 - Estudos e concursos||Direito Eleitoral|estudo - sessao virtual extraordinaria - periodo de 9-12 a 11-12-2020
20770|02 - Estudos e concursos||Direito Eleitoral|estudo - SVE de 6-8-2021 a 12-8-2021
20771|02 - Estudos e concursos||Direito Eleitoral|estudo - Tutela Cautelar Antecipada 0602024-45 - GO
20772|02 - Estudos e concursos||Direito Eleitoral|estudo - Tutela Cautelar Antecipada 0600219-23 - CE - referendo COVID-19
20773|02 - Estudos e concursos||Atualidades e Outros|estudo comparativo entre a haste intramedular e a placa ponte
20774|02 - Estudos e concursos||Direito Eleitoral|estudo direito eleitoral
20775|02 - Estudos e concursos||Atualidades e Outros|estudo ergonomico do carteiro parte 1
20776|02 - Estudos e concursos||Atualidades e Outros|estudo ergonomico do trabalho do carteiro parte 2
20777|02 - Estudos e concursos||Direito Eleitoral|estudos - REspe 0600031-93 e 0600104-65 - AL
20778|02 - Estudos e concursos||Direito Tributário|estudos para reforma tributaria - Fernando Rezende
20779|02 - Estudos e concursos||Direito Tributário|evolucao do sistema tributario brasileiro ao longo do seculo - anotacoes e reflexoes para futura reforma - Ricardo Vasano
20780|02 - Estudos e concursos||Direito Administrativo|excesso de doacao e proibicao de licitar e contratar com o Poder Publico
20781|02 - Estudos e concursos||Direito Eleitoral|excesso de gastos e 30-A - precedente encontrado das eleicoes 2012 - parte2 - eleicoes 2012 - julgado em 2015
20782|02 - Estudos e concursos||Direito Eleitoral|excesso de gastos e 30-A - precedentes encontrados das eleicoes 2012 - eleicoes 2012 - julgado em 2017
20783|02 - Estudos e concursos||Direito Processual Civil|excecoes ao principio da inercia de jurisdicao
20784|02 - Estudos e concursos||Direito Penal|excludentes de ilicitude
20785|02 - Estudos e concursos||Informática|executar como Administrador e corrigir erros do Windows 10
20786|02 - Estudos e concursos||Direito Administrativo|exercicio - improbidade
20787|02 - Estudos e concursos||Direito Constitucional|exercicios comentados sobre controle
20788|02 - Estudos e concursos||Português|exercicios de portugues - concursos publicos
20789|02 - Estudos e concursos||Atualidades e Outros|exercicio 1 157 2 I e II
20790|02 - Estudos e concursos||Direito Constitucional|exercicios de controle 2
20791|02 - Estudos e concursos||Direito Tributário|exercicios - Direito Tributario - Auditor da Receita Estadual MG - 2005
20792|02 - Estudos e concursos||Atualidades e Outros|explicacoes sobre a pesquisa e folha de pesquisa
