id|nat|tipo|materia|nomeNovo
18251|02 - Estudos e concursos||Direito Constitucional|repercussão geral
18252|02 - Estudos e concursos||Direito Civil|responsabilidade civil nos meios de informação
18253|02 - Estudos e concursos||Direito Civil|responsabilidade pré-contratual por ruptura injustificada das negociações
18254|02 - Estudos e concursos||Direito Civil|responsabilidade sobre dívidas de condomínio e tributárias
18255|02 - Estudos e concursos||Direito do Trabalho|responsabilidade trabalhista de notários e registradores
18256|02 - Estudos e concursos||Direito Administrativo|separação de poderes e institucionalização das agências reguladoras de telecomunicações nos EUA e no Brasil - Gabriel Boavista Laender
18257|02 - Estudos e concursos||Direito Administrativo|trajetória do poder regulamentar no pensamento político francês e seus reflexos no Brasil - Victor Epitácio Cravo Teixeira
18258|02 - Estudos e concursos||Direito Tributário|tributação na era da Responsabilidade Fiscal - José Maria Dias Filho
18259|02 - Estudos e concursos||Direito Administrativo|ética das funções de Estado - Min. Marco Aurélio
18260|02 - Estudos e concursos||Direito do Trabalho|AI - Súmula 333 TST - Marcos Cesar Alves Silva
18261|02 - Estudos e concursos||Direito do Trabalho|assédio moral - Hugo Leonardo Nascimento Silva - versão final
18262|02 - Estudos e concursos||Direito Processual Civil|súmula vinculante vs precedentes - notas para evitar enganos - Georges Abboud
18263|02 - Estudos e concursos||Atualidades e Outros|prova ABIN 2008 001-1
18264|02 - Estudos e concursos||Atualidades e Outros|prova ABIN 2008 001-1 - texto
18265|02 - Estudos e concursos||Atualidades e Outros|prova ABIN 2008 002-6
18266|02 - Estudos e concursos||Atualidades e Outros|gabarito definitivo ABIN 2008 002-6
18267|02 - Estudos e concursos||Direito Penal|aborto ou abortamento
18268|02 - Estudos e concursos||Direito Constitucional|presidencialismo de coalizão - Sérgio Abranches - grifado
18269|02 - Estudos e concursos||Atualidades e Outros|ABR 2014
18270|02 - Estudos e concursos||Atualidades e Outros|ABR 2015 - 1º período
18271|02 - Estudos e concursos||Atualidades e Outros|ABR 2015 - 2º período
18272|02 - Estudos e concursos||Atualidades e Outros|ABR 2015 - 3º período
18273|02 - Estudos e concursos||Atualidades e Outros|ABR 2015 - 4º período
18274|02 - Estudos e concursos||Atualidades e Outros|ABR 2016 - 1º período
18275|02 - Estudos e concursos||Atualidades e Outros|ABR 2016 - 2º período
18276|02 - Estudos e concursos||Atualidades e Outros|ABR 2016 - 3º período
18277|02 - Estudos e concursos||Atualidades e Outros|ABR 2016 - 4º período
18278|02 - Estudos e concursos||Atualidades e Outros|ABR 2020
18279|02 - Estudos e concursos||Direito Eleitoral|AC 0600256-55 - SP - condenação art 30-A - cassação de diploma - interposição de REsp - Súmula 24 - sem efeito suspensivo
18280|02 - Estudos e concursos||Direito Eleitoral|AC 0600357-92 - RN - cassação de diploma - Súmula 24 - efeito suspensivo a REsp - negado seguimento - ABR2018
18281|02 - Estudos e concursos||Direito Eleitoral|AC 0600475-68 - SP - cassação de diploma - Súmula 24 - efeito suspensivo a Agravo - negado seguimento - ABR2018 - publicada
18282|02 - Estudos e concursos||Direito Eleitoral|AC 0600526-50 - PA - AgR - fundamentos não infirmados - Súmula 26 TSE - desprovimento - versão final
18283|02 - Estudos e concursos||Direito Eleitoral|AC 0600555-32 - SP - cassação de diploma - vereador - Súmula 24 - efeito suspensivo a REsp - negado seguimento - JUN2018 - publicada
18284|02 - Estudos e concursos||Direito Eleitoral|AC 0601074-07 - GO - cassação de diploma - Súmula 635 - efeito suspensivo a REsp - negado seguimento - SET2018
18285|02 - Estudos e concursos||Direito Eleitoral|AC 0601023-93 - efeito suspensivo a recurso - REspe pendente de admissibilidade - Súmula 24 - nega seguimento - SET2018
18286|02 - Estudos e concursos||Direito Eleitoral|AC 0601796-12 - art 1029 CPC - Súmula 635 - SET2016
18287|02 - Estudos e concursos||Direito Eleitoral|AC 0601961-59 - art 1029 CPC - Súmula 635 - SET2016
18288|02 - Estudos e concursos||Direito Eleitoral|AC 0604133-37 - art 1029 CPC - Súmula 635 - NOV2017
18289|02 - Estudos e concursos||Direito Eleitoral|AC 0604168-94 - RS - condenação art 30-A - cassação de diploma - efeito suspensivo - ausência de plausibilidade - Súmula 24 - negado seguimento - ABR2018
18290|02 - Estudos e concursos||Direito Eleitoral|AC 0604168-94 - RS - condenação art 30-A - cassação de diploma - efeito suspensivo - ausência de plausibilidade - Súmula 24 - negado seguimento - ABR2018
18291|02 - Estudos e concursos||Direito Eleitoral|AC 109826 - incompetência do TSE - Súmula 635 - AGO2014
18292|02 - Estudos e concursos||Direito Eleitoral|AC 113990 - incompetência do TSE - Súmula 635 - SET2014
18293|02 - Estudos e concursos||Direito Constitucional|Academia Brasileira de Direito Constitucional
18294|02 - Estudos e concursos||Direito do Trabalho|ação civil pública no âmbito da Justiça do Trabalho
18295|02 - Estudos e concursos||Direito Civil|acesso à internet sem pagar provedor
18296|02 - Estudos e concursos||Direito do Trabalho|acidente de trabalho e prova
18297|02 - Estudos e concursos||Direito do Trabalho|acidente do trabalho e queda e culpa
18298|02 - Estudos e concursos||Direito Civil|acidentes de trânsito
18299|02 - Estudos e concursos||Direito Civil|acidente de trânsito 50-61
18300|02 - Estudos e concursos||Direito Civil|acidente de trânsito 62-70
18301|02 - Estudos e concursos||Direito Civil|acidente de trânsito 71-80
18302|02 - Estudos e concursos||Direito Previdenciário|acumulação de benefícios - decadência - prescrição
18303|02 - Estudos e concursos||Direito Administrativo|acumulação de cargos de funcionários públicos
18304|02 - Estudos e concursos||Direito Eleitoral|ações urgentes com foco na Justiça Eleitoral - da tutela provisória
18305|02 - Estudos e concursos||Direito do Trabalho|adicional de periculosidade e RSR
18306|02 - Estudos e concursos||Direito Processual Civil|processos coletivos - Ada
18307|02 - Estudos e concursos||Direito do Trabalho|adicional de insalubridade - RE STF
18308|02 - Estudos e concursos||Direito do Trabalho|adicional de periculosidade
18309|02 - Estudos e concursos||Direito Administrativo|adicional de qualificação
18310|02 - Estudos e concursos||Direito do Trabalho|adicional trabalho fins de semana
18311|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 12-4
18312|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 13-12
18313|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 13-9
18314|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 14-4
18315|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 14-6
18316|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 15-12
18317|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 15-12
18318|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 15-3
18319|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 15-9
18320|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 16-11
18321|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 16-2
18322|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 16-6
18323|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 16-8
18324|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 17-3
18325|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 17-5
18326|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 18-10
18327|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 18-12
18328|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 18-8
18329|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 19-4
18330|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 19-4_1
18331|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 19-5
18332|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 1º-7
18333|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 1º-8
18334|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 2-6
18335|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 2-8
18336|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 20-10
18337|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 20-9
18338|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 21-6
18339|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 22-11
18340|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 23-2
18341|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 24-11
18342|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 24-5
18343|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 25-10
18344|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 25-2
18345|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 25-8
18346|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 25-9
18347|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 26-4
18348|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 27-10
18349|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 27-9
18350|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 28-6
18351|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 29-3
18352|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 29-9
18353|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 3-12
18354|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 3-5
18355|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 30-11
18356|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 30-6
18357|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 31-3
18358|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 31-5
18359|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 4-2
18360|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 5-5
18361|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 6-9
18362|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 7-4
18363|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 7-6 v1
18364|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 7-6
18365|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 8-3
18366|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 8-9
18367|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 9-6
18368|02 - Estudos e concursos||Direito Administrativo|ementas administrativo completa 9-8
18369|02 - Estudos e concursos||Direito Eleitoral|ADPF 167 - história do RCED e recepção na CF88
18370|02 - Estudos e concursos||Direito Constitucional|ADPF 187 - marcha da maconha
18371|02 - Estudos e concursos||Direito Administrativo|ADRs jurisdição administrativa
18372|02 - Estudos e concursos||Direito Administrativo|Advocacy Coalition Framework - um balanço das pesquisas nacionais - Paulo Calmon
18373|02 - Estudos e concursos||Direito Administrativo|advogado estrangeiro
18374|02 - Estudos e concursos||Atualidades e Outros|AEJUR - Direito Notarial e Registral (2)
18375|02 - Estudos e concursos||Atualidades e Outros|AEJUR - Direito Notarial e Registral
18376|02 - Estudos e concursos||Atualidades e Outros|AEJUR Cartório - apresentação fevereiro 2016
18377|02 - Estudos e concursos||Atualidades e Outros|AEJUR Cursinho
18378|02 - Estudos e concursos||Direito Tributário|prova AFC STN 2005 - prova 1
18379|02 - Estudos e concursos||Direito Tributário|prova AFRF auditoria 2003
18380|02 - Estudos e concursos||Direito Tributário|prova AFRF política e administração tributária 2003
18381|02 - Estudos e concursos||Atualidades e Outros|agendamento da prova oral
18382|02 - Estudos e concursos||Atualidades e Outros|agendamento das apresentações dos TCCs
18383|02 - Estudos e concursos||Direito Administrativo|agentes públicos
18384|02 - Estudos e concursos||Direito Eleitoral|AgR-AI 712-33 - SP - eleições 2016 - Súmula 26 - litisconsórcio necessário - matéria de ordem pública - NOV2018
18385|02 - Estudos e concursos||Direito Eleitoral|AgR-AI 0608973-33 - propaganda eleitoral - internet - pessoa jurídica - Súmulas 24 26 e 72 - desprovimento
18386|02 - Estudos e concursos||Direito Eleitoral|AgR-REspe 382-84 - SE - PC - Súmula 26 - desprovimento
18387|02 - Estudos e concursos||Direito Eleitoral|AgR no AI 0607095-73 - PC - juntada de documentos extemporânea - preclusão - Súmula 30
18388|02 - Estudos e concursos||Direito Eleitoral|AgR no REspe 3-62 - PE - contas aprovadas com ressalvas - Súmula 24 - NOV2018
18389|02 - Estudos e concursos||Direito Eleitoral|AgR-AC 182922 - BA - Súmula 182 STJ - decisão mantida pelos próprios fundamentos - JAN2015
18390|02 - Estudos e concursos||Direito Eleitoral|AgR-AI 1145 - Belém - PA - Súmula 182 STJ - no regimental
18391|02 - Estudos e concursos||Direito Eleitoral|AgR-AI 119-49 - PC - GO - Súmula 26 - fundamentos não impugnados
18392|02 - Estudos e concursos||Direito Eleitoral|AgR-AI 125-09 - RJ - reiteração de argumentos - Súmula 26 - negativa de seguimento
18393|02 - Estudos e concursos||Direito Eleitoral|AgR-AI 154-61 - MG - segundo agravo - reiteração de argumentos - Súmula 26 - negativa de seguimento
18394|02 - Estudos e concursos||Direito Eleitoral|AgR-AI 163610 - São Paulo - SP - Súmula 26
18395|02 - Estudos e concursos||Direito Eleitoral|AgR-AI 22118 - SP - propaganda em bem particular - multa - cabimento - Súmula 30 TSE - Carapicuíba
18396|02 - Estudos e concursos||Direito Eleitoral|AgR-AI 22551 - mera reprodução - Súmula 26 - recurso especial em decisão interlocutória - negativa de seguimento - AGO2018
18397|02 - Estudos e concursos||Direito Eleitoral|AgR-AI 227-62 - MG - eleições 2014 - PC - Súmulas 24 e 26 TSE - reiteração de argumentos - desprovimento
18398|02 - Estudos e concursos||Direito Eleitoral|AgR-AI 24173 - Ariquemes - RO - prestação de contas de campanha - Súmula 26 TSE
18399|02 - Estudos e concursos||Direito Eleitoral|AgR-AI 29-87 - MS - eleições 2014 - reconsideração decisão Min. Fux - negado provimento REspe - Súmula 24
18400|02 - Estudos e concursos||Direito Eleitoral|AgR-AI 311-90 - RS - eleições 2016 - PC - Súmula 26 TSE - não conhecido
18401|02 - Estudos e concursos||Direito Eleitoral|AgR-AI 354-78 - MA - voto-vista - AIJE - litisconsórcio passivo necessário - ressalva Súmulas 24 e 30 - aplica 72
