id|nat|tipo|materia|nomeNovo
1|01 - Jurídico|Despachos e votos|Eleitoral|MS 84016-AgR - relatório e voto - perda do objeto - AM - 03-2016
2|01 - Jurídico|Despachos e votos|Eleitoral|PA 060001456 - relatório e voto - requisição de força federal após oitiva do governador - AM - 09-2016
3|01 - Jurídico|Despachos e votos|Eleitoral|PA 060001978 - relatório e voto - requisição de força federal após oitiva do governador - AM - 09-2016
4|01 - Jurídico|Despachos e votos|Eleitoral|PA 060002925 - relatório e voto - requisição de força federal após oitiva do governador - AM - 09-2016
5|01 - Jurídico|Despachos e votos|Eleitoral|PA 060004485 - relatório e voto - requisição de força federal após oitiva do governador - PB - 09-2016
6|01 - Jurídico|Despachos e votos|Eleitoral|PA 0600734-97 - voto e resolução
7|01 - Jurídico|Despachos e votos|Eleitoral|PA 060074274 - relatório e voto - localidade de difícil acesso - 03-2017
8|01 - Jurídico|Despachos e votos|Eleitoral|PA 060162385 - relatório e voto - requisição de força federal após oitiva do governador - AM - 09-2016
9|01 - Jurídico|Despachos e votos|Eleitoral|PA 060162385 - relatório e voto - requisição de força federal após oitiva do governador - AM - 09-2016
10|01 - Jurídico|Despachos e votos|Eleitoral|PA 060170434 - relatório e voto - requisição de força federal após oitiva do governador - AM - 09-2016
11|01 - Jurídico|Despachos e votos|Eleitoral|PA 060179527 - relatório e voto - requisição de força federal após oitiva do governador - AM - 09-2016
12|01 - Jurídico|Despachos e votos|Eleitoral|PA 060179527 - relatório e voto - requisição de força federal após oitiva do governador - versão sábado e domingo - AM - 09-2016
13|01 - Jurídico|Despachos e votos|Eleitoral|PA 060196244 - relatório e voto - requisição de força federal sem oitiva do governador - AM - 09-2016
14|01 - Jurídico|Despachos e votos|Administrativo|PA 060258659 - voto-vista - minuta de resolução - implantação de elevadores 2018 a 2020 - 08-2017
15|01 - Jurídico|Despachos e votos|Eleitoral|PA 120740 - despacho - requisição de força federal - oitiva do Chefe do Executivo - eleições 2014 - 09-2014
16|01 - Jurídico|Despachos e votos|Eleitoral|PA 120740 - relatório e voto - requisição de força federal - inércia do governador - 09-2014
17|01 - Jurídico|Despachos e votos|Eleitoral|PA 121262 - despacho - requisição de força federal - oitiva do Chefe do Executivo - eleições 2014 - 09-2014
18|01 - Jurídico|Despachos e votos|Eleitoral|PA 121262 - relatório e voto - requisição de força federal - inércia do governador - 09-2014
19|01 - Jurídico|Despachos e votos|Eleitoral|PA 138926 - relatório e voto - requisição de força federal após oitiva do governador - pedido deferido ad referendum - 09-2014
20|01 - Jurídico|Despachos e votos|Eleitoral|PA 139011 - relatório e voto - requisição de força federal após oitiva do governador - pedido deferido ad referendum - 09-2014
21|01 - Jurídico|Despachos e votos|Eleitoral|PA 1561 - relatório e voto - localidade de difícil acesso - 06-2014
22|01 - Jurídico|Despachos e votos|Administrativo|PA 20127 - relatório e voto - minuta de resolução - atuação internacional do TSE - DF
23|01 - Jurídico|Despachos e votos|Eleitoral|PA 20649 - despacho - requisição de força federal - oitiva do Chefe do Executivo - eleições 2016
24|01 - Jurídico|Despachos e votos|Eleitoral|PA 3258 - despacho - requisição de força federal - oitiva do Chefe do Executivo - 06-2014
25|01 - Jurídico|Despachos e votos|Eleitoral|PA 3258 - relatório e voto - requisição de força federal após oitiva do governador - 07-2014
26|01 - Jurídico|Despachos e votos|Eleitoral|PA 3382 - relatório e voto - localidade de difícil acesso - 06-2014
27|01 - Jurídico|Despachos e votos|Eleitoral|PA 39272 - despacho - cumprimento de diligências - 09-2016
28|01 - Jurídico|Despachos e votos|Eleitoral|PA 39527 - voto
29|01 - Jurídico|Despachos e votos|Eleitoral|PA 50441 - voto
30|01 - Jurídico|Despachos e votos|Eleitoral|PA 5373 - relatório e voto - localidade de difícil acesso - 08-2014
31|01 - Jurídico|Despachos e votos|Administrativo|PA 55637 - relatório e voto - prorrogação de afastamento de magistrado - limite temporal já atingido - indeferimento - DF
32|01 - Jurídico|Despachos e votos|Administrativo|PA 58036 - relatório e voto - versão final - requisição de servidor - Lei 11416 - 12-2014
33|01 - Jurídico|Despachos e votos|Eleitoral|PA 59165 - relatório e voto - instalação de seções em locais diversos de repartições diplomáticas - 07-2014
34|01 - Jurídico|Despachos e votos|Eleitoral|PA 8096 - relatório e voto - localidade de difícil acesso, ausência de caracterização - 07-2016
35|01 - Jurídico|Despachos e votos|Eleitoral|PA 8436 - voto-vista - MLF
36|01 - Jurídico|Despachos e votos|Eleitoral|PA 85956 - voto-vista - acesso ao cadastro de eleitores - acompanha o relator - v3
37|01 - Jurídico|Despachos e votos|Eleitoral|PA 060250513 - voto e resolução
38|01 - Jurídico|Despachos e votos|Eleitoral|PA 060253985 - relatório, voto e resolução
