id|nat|tipo|materia|nomeNovo
9751|01 - Jurídico|Recursos|Eleitoral|AgR-REspe 31463 - ES - despacho, intimacao para contrarrazoes - 02-2017
9752|01 - Jurídico|Recursos|Eleitoral|AgR-REspe 31463 - ES - alinea g, dolo, ausencia, inelegibilidade nao configurada, na duvida prevalece elegibilidade, decisao mantida - 03-2017
9753|01 - Jurídico|Recursos|Eleitoral|AgR-REspe 3157 - MG - despacho, intimacao para contrarrazoes ao regimental - 09-2017
9754|01 - Jurídico|Recursos|Eleitoral|AgR-REspe 3157 - MG - propaganda antecipada, ausencia de pedido explicito de voto, irregularidade nao configurada - 11-2017
9755|01 - Jurídico|Recursos|Eleitoral|AgR-REspe 318674 - MG - prestacao de contas, legitimidade partido recorrer, impossibilidade - 08-2016
9756|01 - Jurídico|Recursos|Eleitoral|AgR-REspe 3190 - BA - ED recebido como regimental, doacao, pessoa fisica, art. 23 § 7, propriedade nao comprovada - 09-2016
9757|01 - Jurídico|Recursos|Eleitoral|AgR-REspe 31982 - SP - propaganda partidaria irregular, participacao feminina, nao observancia, manutencao - 09-2016
9758|01 - Jurídico|Recursos|Eleitoral|AgR-REspe 32311 - SE - despacho, intimacao para contrarrazoes - 02-2017
9759|01 - Jurídico|Recursos|Eleitoral|AgR-REspe 32311 - SE - alinea L, revogacao de liminar suspensiva, posterior a data eleicao, art. 11 § 10, inelegibilidade nao configurada - 03-2017
9760|01 - Jurídico|Recursos|Eleitoral|AgR-REspe 3317 - relatorio e voto, falta de impugnacao especifica, manutencao da decisao agravada - 11-2015
9761|01 - Jurídico|Recursos|Eleitoral|AgR-REspe 333 - AL - AIME, corrupcao via captacao ilicita, nao configurada, ausencia de divergencia, fragilidade de provas, reexame - 11-2015
9762|01 - Jurídico|Recursos|Eleitoral|AgR-REspe 334809 - SP - vagas remanescentes, reexame, decisao mantida - 10-2014
9763|01 - Jurídico|Recursos|Eleitoral|AgR-REspe 34448 - MA - despacho, intimacao para contrarrazoes aos regimentais - 02-2017
9764|01 - Jurídico|Recursos|Eleitoral|AgR-REspe 346 - CE - despacho, intimacao para contrarrazoes - 08-2016
9765|01 - Jurídico|Recursos|Eleitoral|AgR-REspe 346 - CE - RCED, condenacao, acao de improbidade administrativa, incompatibilidade, cabimento - 09-2016
9766|01 - Jurídico|Recursos|Eleitoral|AgR-REspe 34688 - CE - pesquisa eleitoral, perda do prazo recursal, doenca causidico, justa causa, inexistencia, reexame, fatos e provas - 01-2016
9767|01 - Jurídico|Recursos|Eleitoral|AgR-REspe 35-30 - RJ
9768|01 - Jurídico|Recursos|Eleitoral|AgR-REspe 35-30 - RJ
9769|01 - Jurídico|Recursos|Eleitoral|AgR-REspe 35367 - art. 25 da LC 64, constitucionalidade do dispositivo, reconsideracao - 05-2017
