id|nat|tipo|materia|nomeNovo
1|02 - Estudos e concursos||Direito Civil|Aula 06 - oferta nas relacoes de consumo - 24-11
2|02 - Estudos e concursos||Direito Tributário|Aula 06 - decadencia e prescricao
3|02 - Estudos e concursos||Direito Tributário|Aula 06 - direito tributario - Marcelo Alexandrino
4|02 - Estudos e concursos||Direito Processual Civil|Aula 06 - Fazenda Publica em juizo - 16-03-2011
5|02 - Estudos e concursos||Direito Tributário|Aula 06 - legislacao tributaria - vigencia espacial e temporal
6|02 - Estudos e concursos||Atualidades e Outros|Aula 06 - parte 01
7|02 - Estudos e concursos||Atualidades e Outros|Aula 06 - parte 02
8|02 - Estudos e concursos||Direito do Trabalho|Aula 06 - Renato Saraiva
9|02 - Estudos e concursos||Atualidades e Outros|Aula 06 - simulado 01
10|02 - Estudos e concursos||Direito Civil|Aula 06 e 07 - ato infracional - medida socioeducativa - procedimento - 28-09
11|02 - Estudos e concursos||Atualidades e Outros|Aula 06
12|02 - Estudos e concursos||Atualidades e Outros|Aula 07 (2)
13|02 - Estudos e concursos||Direito Penal|Aula 07 - crimes contra a seguridade social - 20p
14|02 - Estudos e concursos||Direito Tributário|Aula 07 - direito tributario - Marcelo Alexandrino
15|02 - Estudos e concursos||Direito Processual Civil|Aula 07 - Fazenda Publica em juizo - 23-03-11
16|02 - Estudos e concursos||Direito do Trabalho|Aula 07 - Renato Saraiva
17|02 - Estudos e concursos||Atualidades e Outros|Aula 07
18|02 - Estudos e concursos||Direito do Trabalho|Aula 07 - direito do trabalho
19|02 - Estudos e concursos||Direito do Trabalho|Aula 07 - SST
20|02 - Estudos e concursos||Atualidades e Outros|Aula 08 (2)
21|02 - Estudos e concursos||Direito Tributário|Aula 08 - direito tributario - Marcelo Alexandrino
22|02 - Estudos e concursos||Direito Processual Civil|Aula 08 - Fazenda Publica em juizo - 30-03-11
23|02 - Estudos e concursos||Atualidades e Outros|Aula 08 - parte 01
24|02 - Estudos e concursos||Atualidades e Outros|Aula 08 - parte 02
25|02 - Estudos e concursos||Direito Previdenciário|Aula 08 - plano de beneficios da Previdencia Social I
