id|nomeNovo
801|CARVALHO NETO, Tarcísio Vieira de - Liberdade de expressão e propaganda eleitoral (cap. 1)
802|e-Título eleitoral com QR Code - Maurício Augusto Chiaramonte Vieira (emissão 2020-03-05)
803|Contas Matheus - OUT 2023 - saldo devedor R$ 5.245,91
804|ABNT NBR 15437-2006 - Pôsteres técnicos e científicos
805|ENAM 1 - Caderno de prova objetiva (Tipo 4 - Azul, 80 questões)
806|Pedido de exames - avaliação periódica TSE (Hemograma, glicemia, colesterol) - 2019-05-17
807|Prompt Parecer Emendas de Plenário REJEITA
808|Relatório aula 2020-11-17 - Tópicos em Direito Eleitoral - Abuso do poder religioso - Maurício
809|Boleto aluguel APTO 409 Sul - vencimento 2022-02-10 - R$ 2.448,60
810|LIMA, Iara Menezes - Escola da exegese
811|Apêndice B - Res. Enfam - Diretrizes Pedagógicas (concepções e práticas avaliativas)
812|Defesa de doutorado - Gustavo Zatelli Correa (2022-08-15)
813|Produto Final - Primórdios da Justiça Eleitoral 1930-1937 (Projeto Boletins Eleitorais)
814|PRZEWORSKI, A. - Capitalismo
815|Nota fiscal Jorlan revisão veículo - 2018-12-11 - NF-e 34372 - R$ 263,84
816|MPF Aula 19 - Direito Urbanístico (Estratégia, atual. 2025-05-16)
817|Formulário preenchido - Cobertura Adicional de Risco (GAB) Icatu - Funpresp-JUD
818|ALVIM, Frederico Franco - Integridade eleitoral - significado e critérios de qualificação
819|Memoriais e Resposta (réplica à impugnação) - TRF1 11ª Turma - Autos 1030794-64.2024.4.01.3400
820|Revista Fórum de Direito Financeiro e Econômico - ano 2 n. 2 - set 2012-fev 2013
821|Lista de filmes para assistir
822|AMARAL JÚNIOR, José Levi - Federalismo e repartição de competências (autonomias locais)
823|Relatório final Entre Nós Candidatas - acolhimento psicossocial a mulheres - violência política de gênero e raça
824|Prompt Parecer CCJC - admissibilidade de PEC
825|GRUPO TSE - 1937 junho - Ata da 57ª Sessão Ordinária (28-05-1937)
826|Lei fiscal atacada - O Globo - 2013-11-04
827|LIMA, Iara Menezes - Escola da exegese
