id|nomeNovo
4801|LAKATOS e MARCONI - Fundamentos de metodologia científica (4ª ed.)
4802|OLIVEIRA, Daniel Carvalho - 80 anos da Justiça Eleitoral - perspectiva histórica e desafios democráticos
4803|A Regência Verbal em Português - a transitividade indireta
4804|Boletim Interno TSE nº 457 - Inclusão Carol - 2021-01
4805|Relatório aula Tópicos em Direito Eleitoral - microtargeting e IA - 2020-11-24
4806|Convenções da OIT - Direito do Trabalho - material CNU (Daud e Camisassa)
4807|Nomad - Relatório para Declaração de IRPF 2026 ano-calendário 2025
4808|Resposta a recurso questão 108 - impedimento do juiz (art. 252 CPP) - MPF
4809|VIEIRA, Tarcísio - O princípio da alternância no regime democrático (2012)
4810|NKANSAH, Lydia Apori - Dispute Resolution and Electoral Justice in Africa (2016)
4811|Lei de Introdução às Normas do Direito Brasileiro anotada - vol. I (2019)
4812|Res.-CNMP 305-2025 - implantação de programas de integridade
4813|Perfis Parlamentares - Joaquim Francisco de Assis Brasil (1857-1938)
4814|REZENDE PINTO - Política de fundos da educação (FUNDEF e FUNDEB) e pacto federativo
4815|Recursos AGU - transporte oficial de comitiva de campanha (Res-TSE 23.610-2019)
4816|Prova objetiva AGU - CEBRASPE - Edital 2022
4817|SALGADO, Eneida Desiree - Princípios constitucionais estruturantes do direito eleitoral (tese, 2010)
4818|CLARK, Alistair - The cost of democracy - spending on public administration of elections (2019)
4819|Avaliação e nota do projeto - Processo Seletivo Doutorado PPGD UnB - 2022-11-28
4820|VERBICARO, Loiane Prado - Política, ativismo e discricionariedade judicial (grifado)
4821|Boleto Amiigo Empreendimentos - APTO 216 Norte - venc. 2018-10-15
4822|Aula Ações afirmativas - gênero, do paradigma da dominação ao do cuidado (Adriana Vidal)
4823|Medida oftalmológica - exame de grau - 2020
4824|Modo de visualização padrão das pastas no Windows Explorer (Microsoft Community)
4825|LOPREATO - Federalismo e finanças estaduais - Texto para Discussão IE-UNICAMP nº 98 (2000)
4826|Res.-CNMP 23-2007 - inquérito civil (ICP)
4827|JAMES et al - Election staff training - global patterns of institutionalisation (2023)
4828|DOD - Execução Fiscal - Jurisprudência em Teses STJ (edições I a VI)
4829|Comprovante transferência interestadual de placa POLO - DETRAN-DF - 2018-08-01
4830|Currículo - Tatiana Coutinho Castelo Branco
4831|NFS-e nº 981 - Integrato Medicina Dental - 2023-09-26
