id|nomeNovo
3601|Relatório de Gestão TSE 2020 - Relato Integrado (DN TCU 178-2020)
3602|Atas históricas TSE - 1935 (sessões de 1934-1935)
3603|ESPÍNDOLA, Ruy Samuel - Abuso do poder regulamentar no TSE - contas eleitorais e quitação (eleições 2012)
3604|Resposta TCE-MS - Processo TC-8447-2020 - plataformas de embarque (rev)
3605|Balanço mensal Ana Carolina - SET-2023
3606|Semana 10 - Velocidade e sociedade - aceleração e resistência (Virilio, Rosa, Crary)
3607|Prova Discursiva TRF3 - XXI Concurso da Magistratura - Juiz Federal Substituto (2025)
3608|DUBBER e TOMLINS - The Oxford Handbook of Legal History (2018)
3609|RIOS-FIGUEROA, Julio - Judicial review and democratic resilience (2019)
3610|Semana 3 - Melancolia e poder - sobre apatia e mobilização (Safatle, Butler)
3611|Certificado de Participante Funpresp-Jud - Plano do Judiciário
3612|Dissertação (v. final) - CHIARAMONTE - Judicialização das eleições - abuso de poder no TSE - rev 8.11
3613|ISS - Todos os Mapas Mentais - Legislação Tributária Municipal
3614|KRIVONOSOVA, Iuliia - The forgotten election administrator of internet voting - Estonia (2021)
3615|Comprovante de Inscrição CNPJ - Fundação Habitacional do Exército (FHE) 00.643.742-0001-35
3616|Fichamento - Painel Ações Afirmativas em matéria eleitoral - Eduarda Chacon (2020)
3617|Semana 9 - Tempo e direito - sobre continuidade e ruptura (Kay, Holmes, Postema)
3618|Receituário 10 - Plenance 20mg - 2024-12-21 (GDF Saúde)
3619|Comprovante de Inscrição MPF - 31º Concurso Procurador da República - nº 31-0700-00545
3620|Seguro Viagem Assist Card - E-voucher Peru - Ana Carolina - 2025-04-17 a 28
3621|SAWARD, Michael - Agency, design and slow democracy (2015)
3622|Processo STF - Exclusão do ICMS da base do PIS e COFINS (ADC 18, RE 574706, RE 240785)
3623|Tema 499 STF - associação e legitimação ordinária em ações coletivas (Dizer o Direito)
3624|BARBOSA, Fernando de Holanda (coord) - Federalismo fiscal, eficiência e equidade - reforma tributária (FGV)
3625|DOD - Jurisprudência de Direito Internacional para MPF (RE 608898 e outros)
3626|CRESPO e PEIXOTO - Eleições suplementares nos municípios brasileiros (casos das eleições de 2012)
3627|Estudo - Lentes de contato - pesquisa de mercado (lentes tóricas)
3628|Formulário de Admissão como Aluno Especial - História do Direito Público (matrícula 19-0067756)
3629|IRPF 2025 ano-base 2024 - Declaração de Ajuste Anual - Maurício
3630|Filiação Partidária - jurisprudência TSE (atualizado 2025-02-13)
3631|RIOS-FIGUEROA, Julio - Judicial review and democratic resilience (2019)
3632|Comprovante de pagamento condomínio APTO 409 Sul - 2022-07-09 - R$ 440,00
3633|Relatório aula Tópicos em Direito Eleitoral - Prof. Tarcisio - 2020-09-01 - liberdade de expressão
3634|Atas históricas TSE - 1933 (sessões de 1932-1933)
3635|Resumo - OLIVEIRA, Marcelo Roseno - Controle das eleições - virtudes e vícios do modelo constitucional
3636|Contas mensais Matheus - JAN-2022
3637|Declaração de Conhecimento sobre Critérios de Prioridade da FHE 2026 - Maurício e Ana Carolina
3638|Art. 19 EC 103-2019 - regras de transição da aposentadoria por idade (RGPS)
3639|Manifestação - Intervenção de terceiro - MS 1030794-64.2024.4.01.3400 - TRF1
3640|PORTO, Walter Costa - Joaquim Nabuco (Estudos Eleitorais v.11 n.2, 2016)
3641|ADPF 167 - História do RCED e recepção na CF-88 - acórdão STF 2018-03-07
3642|DOC. 18 - Cargos vagos na Câmara dos Deputados em 2024-10-31 - Mapa Liminar
3643|Declaração de Ausência de Vínculo FHE - Ana Carolina (FORMGEOPI1-003 v.01)
3644|Avulso inicial - PLP 112-2021 - novo Código Eleitoral (Senado Federal)
3645|MARLE, Karin van - Law's Time, Particularity and Slowness (2003)
3646|Pensamentos - palestra pesquisa empírica em processo e sistemas de justiça - 2020-03-11
3647|21. Jurisprudência Estratégica - Direito Processual Civil (MPF)
3648|Tarefa 3.1 - IGF, capacidade contributiva e igualdade (Direito Tributário EaD)
3649|Escritura de doação com usufruto - Luiz Celso e Maria (Cartório Piranguinho-MG)
3650|Nota Técnica PFDC nº 18-2024 - retirada de livros (MPF)
3651|STJ-838 - entes estaduais e fornecimento de água a terra indígena (Dizer o Direito, 2025)
3652|Relatório de análise jurídica - Sessão Plenária TSE 2025-08-14
3653|Guia do Cursista ENFAM - Formação de Formadores - Módulo 3 (FOFO N1IM3)
3654|Rascunho proposta de tese USP - Dr. Levi - Racionalização do poder político na Era Vargas
3655|Diário de viagem Campinas - 2025-01-21 (Pirassununga a Araguari)
3656|Edital estruturado AFT - Auditor-Fiscal do Trabalho
3657|RIBEIRO, Diógenes Hassan - Judicialização e desjudicialização
3658|Direito Eleitoral - Todos os Mapas Mentais
3659|Dissertação - BARCELOS, Guilherme - Crítica hermenêutica do direito eleitoral - chapa Dilma-Temer no TSE (2019)
3660|Resposta a recurso - questão objetiva 114 - habeas corpus (MPF, provimento negado)
3661|Atas históricas TSE - 1935 novembro (sessões de outubro-1935)
3662|Artigo Final - Desequilíbrio federativo - centralidade fiscal da União - Maurício Chiaramonte
3663|Declaração Funcional Câmara dos Deputados - Maurício - posse 2025-12-08 (p. Caixa)
3664|Informação SEVIN nº 4-2019 - análise de códigos-fonte dos sistemas eleitorais (relatório PF, lacra 2018)
3665|Programa do Curso Democracia e Combate à Desinformação - ESAGU 2023
3666|Resolução CSMPF nº 127-2012 - controle externo da atividade policial (alt. Res. 162-2016)
3667|Informe de Rendimentos Nubank 2024 - Ana Carolina (IRPF)
3668|NFe - Impressora Epson EcoTank L5190 - SuperCommerce - 2021-06-28
3669|Tabela de Desincompatibilização - eleições federais, estaduais e municipais (MPF)
3670|DOD - IPI - Súmula 671-STJ - não incidência em furto ou roubo após saída do estabelecimento
3671|Minuta de resolução e voto - totalização dos votos e proclamação - PA 0600592-54.2021 TSE
3672|KRIMMER, DUENAS-CID e KRIVONOSOVA - Cost-efficiency of voting - is internet voting cheaper (2021)
3673|DOD - Processo administrativo tributário - cancelamento de registro de fabricante de cigarros (STF Info 1120)
3674|Aulas de Direito Eleitoral - Prof. Tarcisio - retomada por Zoom (2020-08-26) - fontes do direito eleitoral
3675|Dissertação - TEIXEIRA, José Elaeres - A doutrina das questões políticas no STF (UFSC, 2004)
3676|Certificado 8 - Balanço das Eleições 2020 - 7h - 2021-10-18 (Maurício)
3677|ZATELLI, Gustavo - Hely Lopes Meirelles - notificação de banca de doutorado UnB (2022)
3678|Resolução CNMP nº 288-2024 - custódia e liquidação de ativos virtuais
3679|Relatório de Gestão e Recomendações - Assessoria de Assuntos Internacionais do TSE (jul-2020 a mar-2023)
3680|Semana 5 - Melancolia e racismo - sobre lutas e apagamentos (Cheng, Flatley, Duarte)
3681|Semana 11 - Karin van Marle - Law's time, particularity and slowness (fichamento)
3682|Comprovante de Situação Cadastral no CPF - Maurício - 2026-01-02 (OAB)
3683|Termo de Autorização para Publicação na BDJE - dissertação (SEI no TSE)
3684|Comprovante de pagamento aluguel APTO 216 Norte - JUN-2016 - R$ 1.870,70
3685|Boleto Poupex - Tarifa de utilização do FGTS Pró-Cotista e CCI - 2026-05-04 - R$ 1.121,97
3686|BODIN, Jean - Les six livres de la République
3687|Certificado do Participante Funpresp-Exe - Plano LegisPrev - desde 2026-02-01
3688|VAN HAM e GARNETT - Building impartial electoral management - institutional design and integrity (2019)
3689|Gabarito preliminar AGU 2023 - Advogado da União (Edital 1-2022)
3690|Ficha Financeira TSE 2016 - Maurício (matrícula 30901546)
3691|Concurso BDMG - Edital 001-2011 - homologação e classificação final
3692|Prova Discursiva TRF4 - XVIII Concurso da Magistratura (2022)
3693|5ª mensalidade ortodontia IOSP - boleto - venc. 2018-04-12
3694|15ª mensalidade ortodontia IOSP - comprovante de pagamento - 2019-02-25
3695|Termo de Autorização para Publicação na BDJE - dissertação (SEI no TSE)
3696|GARCIA NETO, Paulo Macedo - A Reforma Judiciária de 1871
3697|18. Certidão Escola Preparatória de Cadetes do Exército - Maurício (TSE Posse)
3698|Recibo de entrega IRPF 2025 ano-base 2024 - declaração original - Maurício (CD Exames e Posse)
3699|Licença do Office 2019 - pedido Rupave nº 73185 - 2020-05-04 (Carol)
3700|Acórdão TSE AgR-AI 9-24.2016 - Várzea Paulista - propaganda eleitoral antecipada (art. 36-A)
3701|Rastreio Correios - entrega Relógio Polar Pacer - 2022-08-12 (envio WEB-670855580)
3702|Relatório de análise jurídica - Sessão Plenária TSE 2025-05-27 (REspe 0600101-27 e 0600059-75)
3703|Homologação de relatório de defesa - dissertação de mestrado - DIRPG UnB - 2021-07-29
3704|Sumário do Relatório de Gestão 2022 - tópicos e responsáveis (AGEL TSE)
3705|Atas históricas TSE - 1933 janeiro (sessões de 1932-1933)
3706|DI TELLA, Torcuato - História social da Argentina contemporânea
3707|Caderno de jurisprudência TRF6 - Constitucional, Administrativo e outros
3708|Recurso contra gabarito - questão 117 - prisão preventiva ex officio (art. 311 CPP) - MPF
3709|Temas Quentes para Fase Escrita - Direito Processual Civil (TRF6)
3710|ÁVILA, Humberto - Estruturalismo argumentativo (Revista IBDT, 2013)
3711|Comprovante de pagamento APTO 216 Norte - Amiigo Imobiliários - 2019-07-06 - R$ 2.123,34
3712|Informação AGEL nº 26-2022 - totalização centralizada da eleição SISTOT (Ofício Dep. Caroline de Toni)
3713|DAHL, Robert (1957) - Tomada de decisões em uma democracia - a Suprema Corte como formuladora de políticas
3714|Tarefa 1.1 - concepção formalista x finalista da tributação no STF (Direito Tributário EaD)
3715|FEFERBAUM e QUEIROZ - Metodologia da pesquisa em Direito (monografias, dissertações e teses)
3716|Vademecum 2 - Código Civil, CPC, Código Penal e legislação (TRF6)
3717|Artigo Final - Exclusão do ICMS da base de cálculo da COFINS - matriz tributária (versão final)
3718|STF-1167 - Lei Maria da Penha aplicável a casais homoafetivos e mulheres trans (Dizer o Direito, 2025)
3719|Comprovante de pagamento APTO 216 Norte - 2016-12-15 - R$ 1.870,70 (Bradesco)
3720|Pedido Norart - Tampo de vidro 60cm para mesinha de sala - 2023-12-12
3721|Guia Estratégico PGE-SP pós-edital - como estudar (atual. 2024-01-09)
3722|Senhas LATAM-TAM fidelidade nº 1186176993 e cartão virtual
3723|Estratégia Concursos - Mapas Mentais de Direito Administrativo (Carreira Jurídica)
3724|Fatura de cartão - JUN-2025 - venc. 2025-06-25 - R$ 13.419,49
3725|Comprovante de entrega de boleto APTO 216 Norte - Amiigo Imobiliários - venc. 2016-10-15 - R$ 2.045,70
3726|Cheque 1 - Banco do Brasil nº 850.060 - 2017-11-24 - R$ 10.000,00 (Dentista)
3727|LATTANZI, Sérgio Igor - A prescrição intercorrente no direito tributário (tese PUC-SP, 2009)
3728|Novo Termo de Referência - prestação de serviço - como preencher o formulário (AGEL TSE, SEI 1902827)
3729|Resposta a recursos TRF1 2025 - questão 034 - Direito Econômico e do Consumidor (gabarito mantido)
3730|Lei SP nº 13.798-2009 - Política Estadual de Mudanças Climáticas (PGE-SP Ambiental)
3731|NAGAO MENEZES, Daniel - Jurimetria - construindo a teoria
3732|Recursos AGU 2023 - sugestões e recursos contra gabarito - Maurício
3733|Balanço mensal Ana Carolina - ABR-2023
3734|Intervenção de terceiro 2 - assistência - MS 1017301-98.2025.4.01.0000 - TRF1 - Maurício
