id|nomeNovo
5001|Sem Parar - login e senha (mauricioaugustotse)
5002|Comprovante transferência CAIXA - adiantamento armário cozinha - 2016-01-22
5003|Termo de autorização disponibilização tese repositório UnB
5004|GRU boleto - concurso MPF
5005|ADI 5617 - Acórdão STF financiamento de campanha - 2018-03-15
5006|BENEVENUTO Santos - Federalismo e desenvolvimento urbano
5007|Prompt Conle - explicação de Destaque de Emenda
5008|MOTA e FERREIRA (org.) - Os juristas na formação do Estado-Nação brasileiro 1850-1930
5009|CASAL BÉRTOA e ENYEDI 2021 (cap. 2) - Measuring party system closure
5010|Prompt Conle - Parecer admissibilidade art. 54 CCJC
5011|HUME, Robert - Judges as policymakers (trecho)
5012|DOD - Imposto de Renda - cálculo separado RRA (art. 12-A Lei 7.713-88)
5013|Acórdão REspe 287-84 Min. HN - abuso poder autoridade cacique - 2012
5014|GODOY, Arnaldo Sampaio - A Constituição de 1934 no constitucionalismo brasileiro
5015|Desincompatibilização e afastamentos - jurisprudência TSE
5016|Informativo STF 1162 comentado - 2025
5017|Interesses públicos e interesses privados - Senado Federal
5018|Atas TSE 1933 - sessões do Tribunal Superior Eleitoral
5019|Revisão HR-V Carol - NFe DF Veículos - 2023-11-06
5020|AMARAL FILHO, Jair do - O quadrilátero do federalismo
5021|BARBOSA, Fernando de Holanda (FGV) - Federalismo fiscal, eficiência e equidade - reforma tributária
5022|Comprovante 16ª mensalidade dentista IOSP - Itaú - 2019-04-23
5023|AGUIAR NOGUEIRA, Ary Jorge - Judicialização da competição eleitoral municipal (resenha)
5024|ANDRADE NETO, João - Ponderação e dever geral de fundamentação no direito eleitoral
5025|VON STEIN, Lorenz - The history of the social movement in France 1789-1850 (OCR)
5026|Passagem aérea SP GOL - ida-volta BSB-CGH - 2017-08-19
5027|Lei SP 11.598-2003 - OSCIP e Termo de Parceria
5028|Acesso Revista dos Tribunais Online (RT) - Biblioteca TSE - 2023-03-03
5029|DOD - Nulidades - testemunha depois denunciada como ré (Inf. STF 816)
5030|Curso AFT - NR-03 embargo e interdição - Profa. Mara Camisassa
5031|JAMES, MATLOSA e SHALE 2023 - Safeguarding election management bodies
5032|Resposta LAI Câmara - cargos de Consultor Legislativo Área II - 2024
5033|VIEIRA, Tarcísio - Proibição de promoção pessoal na publicidade institucional - 2018
5034|Simulação financiamento CAIXA - imóvel R$ 1.585.690 - 2026-03-22
5035|MAUS, Ingeborg - Judiciário como superego da sociedade
5036|Certidão Criminal Negativa TJDFT - até 2026-01-02
