id|nomeNovo
4201|Lei fiscal atacada - O Globo - Economia p.17 - 2013-11-04
4202|NFSe 7545 - Consulta obstétrica INOA (Ana Carolina) - 2026-01-12
4203|Balanço mensal Ana Carolina - 2023-10 - saldo devedor R$ 8.526,54
4204|Relação de candidatos inscritos - 31º Concurso Procurador da República MPF
4205|Memorando de aula - Seminário TSE sobre ações afirmativas - 2020-11
4206|Versículos bíblicos sobre casamento
4207|CANELA Jr., Osvaldo - O controle jurisdicional do processo político no Brasil
4208|Recursos no Processo Penal e assistência - quadro esquematizado
4209|História das Instituições Políticas Brasileiras - plano de curso UnB - Maria Pia Guerra - 2022-2
4210|Boleto Amiigo Empreendimentos (33) - venc 2016-11-15 - R$ 2.045,70
4211|Contas Matheus - 2026-02 - total R$ 5.967,79
4212|Semana 4 - Melancolia e ideologias - esquerdas e direitas (Schram, Brown)
4213|Espelho de prova (9) - Sentença Cível - TRF1
4214|PORTO, Walter Costa - Assis Brasil - Estudos Eleitorais v.12 n.3 - 2017
4215|Certificado 6 - Webinário IRDR ENFAM - 2021-08-20 (4h)
4216|Manifestação AGU - voto impresso - ADI 5.889 - 2018-02
4217|Enunciados da 2ª CCR Criminal MPF comentados
4218|SEELAENDER, Airton - A doutrina das leis fundamentais - Rev. Sequência n.53 - 2006
4219|Boleto 2ª via IPTU/TLP 2017 atrasado - APTO 216 Norte - venc out/2017
4220|Termo de autorização para depósito de dissertação no RI da UnB
4221|Edital nº 1 - AGU - Advogado da União - 2022-12-26
4222|RICCI, Paolo - Terra Incógnita - mapeando a atuação da Justiça Eleitoral 1932-1933
4223|Espelho de prova 4 - Questão Direito Ambiental - TRF6
4224|Atas das sessões do TSJE - 1932-10 (18ª sessão ordinária)
4225|Relatório final de gestão da Assessoria de Assuntos Internacionais do TSE - jul/2020 a mar/2023
4226|Promoção bônus Chevrolet - tabela válida até 2021-07-06
4227|Formulário pós-defesa - Plataforma Sucupira - UnB Mestrado e Doutorado
4228|Processo internacional de direitos humanos no Sistema Interamericano (Perplexity)
4229|IPTU 2022 - boleto - APTO 409 Sul - R$ 1.076
4230|ADI do PSL contra lei de fake news eleitoral - Planalto apoia - JOTA 2020-10-06
4231|Agravo de Instrumento 1024160-67.2024.4.01.0000 - TRF1 - prova de títulos
4232|NORRIS, Pippa - Political Recruitment - capítulos 3 e 4
4233|Proposta de seguro de vida Prudential nº 000079221E
4234|HABERMAS, Jürgen - A inclusão do outro - estudos de teoria política
4235|Texto - Fidelidade partidária - partidos políticos no Estado de Direito
4236|DPF - revisão de véspera - Direito Penal e processo (jurisprudência STJ)
4237|Plano de curso - Seminários Sistema Constitucional Tributário - Tópicos em Direito Tributário
4238|MUSSOLINI, Benito - La dottrina del fascismo - 1939
4239|Seminário 7 - Francisco Simões - Ações afirmativas em matéria eleitoral - EJE-TSE
4240|15ª mensalidade ortodontia IOSP - venc 2019-02-25 - R$ 700,00
4241|Resultado provas objetivas e discursiva CNU - AFT (MTE) - 2024-10-08
4242|NFSe 1200 - Integrato Odontologia - 2023-11-21 (IRPF 2023)
4243|CORRÊA, Serafim Fernandes - Pacto federativo: distorções e consequências - 2010
4244|Solução para erro PJe Office não encontrado (configuração Chrome/Edge)
4245|Tabela de FCs e CJs - valores bruto e líquido - jul/2024
4246|Portaria TSE nº 571 - vacância cargo Analista Judiciário - 2025-12-10
4247|Formulário de autorização de acesso aos dados do IRPF - TSE (posse)
4248|ADI 4851 - Parecer Prof. Floriano de Azevedo Marques Neto
4249|ANDRADE NETO, João - Jurisdição eleitoral: judicialização da política - 2010
4250|HARTMANN, Ivar e outros - Impacto do sistema prisional - execução de pena em 2ª instância (HC 126.292)
4251|Fonte Viva - Chico Xavier / Emmanuel - FEB (12ª ed.)
4252|Comparativo Res.-TSE 23.609/2019 x alterações 2026 - ilícitos eleitorais (final)
4253|DOC. 6 - Procuração ad judicia et extra - Maurício a Ana Lúcia Chiaramonte
4254|Processo 5001700-57.2018.8.13.0324 - retificação de óbito - 3ª Vara Cível Itajubá
4255|Senhas e logins Gol e Smiles
4256|Súmulas STF e STJ para MPF e JF - tabela de jurisprudência
4257|31ª parcela Cruze - comprovante de pagamento Banco GM - 2021-02-22
4258|Atas das sessões do TSJE - 1936-01 (131ª sessão ordinária)
4259|Mensagem de aniversário para a mamãe
4260|DONNO, Daniela - Defending the Vote - norms and electoral misconduct - 2013
4261|Direito Constitucional ou História do Direito? (Feferbaum e Queiroz)
4262|1ª mensalidade ortodontia IOSP - doc nº 110 - 2017-12-12
4263|Registro de candidato - jurisprudência TSE (atualizado 2023-03-03)
4264|CARVALHO NETO, Tarcisio - Liberdade de expressão e propaganda eleitoral (p.75-79)
4265|Atas das sessões do TSJE - 1934 (102ª sessão ordinária, dez/1933)
4266|DAL FORNO, Rodrigo - A revolta tenentista de 1924 e a Aliança Libertadora no RS
4267|Contas Matheus - 2022-07 - total R$ 3.352,72
4268|VAN MARLE, Karin - Law's Time, Particularity and Slowness - 2003
4269|Ciência da Resolução-TSE nº 23.710 - processo 0601055-59.2022.6.00.0000
4270|Código de Trânsito Brasileiro (CTB) 3.0 - todos os mapas (Mapas da Lulu)
4271|Comentários ao art. 23 da LINDB - LINDB anotada (Quartier Latin, 2019)
4272|29ª parcela Cruze - comprovante de pagamento Itaú
4273|Serasa - aviso de cadastro negativo - Unidas Locadora - 2025-10-08
4274|1ª NT - Arco legislativo e jurisprudencial - 30 anos de cotas eleitorais (Maurício)
4275|NORRIS, Pippa - Conclusions: the new research agenda on electoral management - 2019
4276|Contas Carol - 2026-04 (lançamentos BRB)
4277|ROMERO, João Prates e JAYME Jr. - Bancos públicos e privados no sistema financeiro 2001-06
4278|Mulheres sem espaço na política - O Globo - 2020-10-11
4279|12ª parcela Cruze - comprovante de pagamento Banco GMAC - 2019-07-25
4280|JEHÁ, Pedro Rubez - O processo de degeneração dos partidos políticos no Brasil (tese USP, 2009)
4281|Itaú Seguro Residencial - condições gerais - vigência 2022-12-01
4282|Contas Matheus - 2023-03 - total R$ 5.096,96
4283|Senhas e dados conta CEF (ag 0847)
4284|Comprovante de endereço - fatura Telefônica/Vivo - 2026-01 - APTO Mykonos
4285|Contracheque Maurício - Câmara dos Deputados (Consultor Legislativo)
4286|Pagamento aluguel (33) - Sérgio Lannes Imobiliária - APTO 409 Sul - 2020-02-03
4287|Balanço mensal Ana Carolina - 2023-08 - saldo devedor R$ 5.047,62
4288|Projeto de dissertação (reescrito) - E-democracia: Direito Eleitoral na era cibernética - UnB 2019
4289|FUVEST - lista de aprovados proficiência em inglês - FD/USP 2018
4290|Questão 115 - recurso contra gabarito - provas ilícitas (art. 5º LVI CF) - MPF
