id|nomeNovo
2601|Quantitativo de servidores aptos à aposentadoria compulsória até 31.12.2029 - Câmara dos Deputados (atual. 2024-05-03)
2602|Oração da manhã - Ed René Kivitz
2603|NFe 9 - Substituição de cupom de venda - Brasília-DF
2604|Slide 2 - Jurisprudência STF e TSE sobre desinformação - Carolina Costa Ferreira
2605|Boleto 12 - Apto 216 Norte - Amiigo Empreendimentos - venc. 2019-09-15
2606|DOD - Jurisprudência em teses ed. 217 - Direito Ambiental
2607|Despacho 2024.00.000002455-0 - AGU ressarcimento eleição suplementar Tanabi-SP
2608|Resolução CSMPF 92 de 2007 - Diretrizes de atuação do MPF em Tribunais Superiores
2609|Tese doutorado 2017 - Vanja Grujić - Habermas e Carl Schmitt - UnB
2610|Prompt JSON Gemini - Criador de mapa mental jurídico
2611|Projeto de pesquisa doutorado - Cortes eleitorais e legitimidade (Assis Brasil) - UnB
2612|IRPF 2023 - Maurício (ano-calendário 2022)
2613|Súmulas de Direito Penal - TRF6 (Súmula 670 STJ e outras)
2614|NFe 3 - Dentista - Integrato Medicina Dental - nº 980 - 2023-09-26
2615|DOD - Imposto de Importação - Direito Tributário (MPF)
2616|Boleto inscrição TRF6 - FGV - 2025-09-21
2617|Planejamento SEDEG - Seção de Dados Estratégicos Gerenciais 2020-2022 - TSE
2618|Caderno - Intervenção Federal - hipóteses e procedimento (TRF6)
2619|Contas Ana Carolina - maio/2022 (Legado)
2620|Balanço mensal Ana Carolina - jan/2024 (Legado)
2621|Atas do TSE - julho de 1936 (Abordagem histórica - Grupo TSE)
2622|Carteira de identidade - Maurício (processo seletivo doutorado 2023)
2623|Nota de devolução - Estratégia Concursos - pedido 1703008062 - 2023-05-19
2624|Boleto sinal R$ 105.942,00 UH 505 - Mykonos - 2026-01-12
2625|Projeto de Decreto Legislativo 1.135 de 2025 - renovação concessão Rádio Clube Cristalina (TVR)
2626|FRENCH, John - Afogados em leis - a CLT e a cultura política dos trabalhadores brasileiros
2627|Gabarito 1ª prova objetiva - Procurador do Estado PGE-SP 2024 (versão 3)
2628|Slides - Financiamento e prestação de contas - Lara Marina Ferreira (ENFAM 2024-04-04)
2629|CASTRO, Marcus Faro de - O STF e a judicialização da política (ANPOCS 1996)
2630|Memoriais - Apelação em MS 1051350-87.2024.4.01.3400 - Maurício (títulos FGV)
2631|Prompt - Reformatação de anotações de aula em conteúdo acadêmico
2632|TJDFT Regimento Interno - aula 01 Normas Locais - Estratégia (2022 pós-edital)
2633|Contas Matheus - jan/2025 (Legado)
2634|Atas do TSE - abril de 1937 (Abordagem histórica - Grupo TSE)
2635|Análise da sessão plenária do TSE - 2025-08-01
2636|Série Pensando o Direito nº 13/2009 - Federalismo - Gilberto Bercovici (SAL-MJ)
2637|Comprovante de matrícula UnB - Histórico Escolar - emitido 2022-09-30
2638|DOD - Jurisprudência em teses 1 - Direito Constitucional (MPF)
2639|Atas do TSE - 1935 (cópia, sessão de out/1934) - Abordagem histórica
2640|Revista Estudos Eleitorais v.14 nº 1 jan-abr 2020 - TSE
2641|Plano da disciplina Prática do Ensino e Formação em Direito - Fabiano Hartmann (UnB)
2642|STEIBEL, Fabro - Direito de resposta e judicialização da política na propaganda (2007)
2643|Primórdios da Justiça Eleitoral entre 1930-1937 - primeiros achados (Grupo TSE)
2644|Contas Matheus - set/2023 (Legado)
2645|NFe - Conserto de eletrodoméstico (troca de capacitor) - Bratec - nº 5971 - 2025-05-14
2646|ASO - Atestado de Saúde Ocupacional - Maurício - Câmara dos Deputados
2647|Comece por Aqui - TRF6 (pós-edital) - Prof. Rodrigo Vaslin (atual. 2025-10-24)
2648|Texto para Discussão nº 110 - Dívida estadual - Josué Pellegrini (mar/2012)
2649|Informe de Rendimentos Nubank - ano-calendário 2025 (IRPF)
2650|Conteúdo programático prova objetiva e discursivas - PGE-GO (Anexo II)
2651|WANG, Daniel - Escassez de recursos, custos dos direitos e reserva do possível na jurisprudência do STF
2652|E-mail a Cléber Schumann - Projeto Boletins Eleitorais - 2024-04-17
2653|VIEIRA, Tarcísio - Ação de impugnação de mandato eletivo (RBDE 2010)
2654|TRAVERSO, Enzo - A melancolia de esquerda - marxismo, história e memória
2655|Semana 8 - Tempo e pluralidade - superposições e sincronias (Filosofia Política e Dir. Const.)
2656|TRF1 2025 - Resposta a recursos - Direito Econômico e do Consumidor - questão 035 (doc 039)
2657|ASSIS BRASIL, J.F. - Democracia representativa - do voto e do modo de votar
2658|Seminário 8 - Abuso de poder religioso - Francisco Simões (Tópicos Dir. Eleitoral)
2659|Questões TecConcursos 1001-1200 - TRF6 (FGV)
2660|MARCHETTI, Vitor - O Supremo Tribunal Eleitoral - relação STF e TSE na governança eleitoral (RBEC 2011)
2661|Termo de garantia - Samsung (DTV) - seguros
2662|Recurso contra gabarito - questão 46 (vinculação de receitas a fundos) - MPF
2663|Agravo de Instrumento - autos 1051350-87.2024.4.01.3400 - Maurício x FGV (TRF1)
2664|Resumão de Direito do Trabalho para AFT - Estratégia (atual. 2024-03-14)
2665|Dissertação - BERNARDES, Bruno Paiva - Minimalismo judicial no ordenamento brasileiro (FUMEC 2019)
2666|IPVA 2023 Cruze - comprovante de agendamento frustrado - venc. 2023-02-15
2667|Links de documentários GloboNews (Abordagem histórica - Grupo TSE)
2668|Tarefa 1 (respostas) - Improbidade administrativa - sistemas de responsabilidade
2669|Atas do TSE - dezembro de 1936 (Abordagem histórica - Grupo TSE)
2670|Atas do TSE - novembro de 1933 (Abordagem histórica - Grupo TSE)
2671|Senhas - Prenota Itália - Consulado BH e Embaixada Brasília
2672|Vehicle return in NYC - fatura de devolução de veículo - EUA
2673|14ª mensalidade - ortodontia IOSP/Sérgio Pinho - venc. 2019-01-25
2674|Relatório de palestras - Ações afirmativas na Justiça Eleitoral (Tópicos Dir. Eleitoral 2020-11-10)
2675|Diploma de Bacharel em Direito - UFMG - Maurício (concluído 2011-08-09)
2676|KOERNER, Andrei - Análise política do processo de representação de inconstitucionalidade pós-64
2677|Monografia 2017 - Prestação de contas eleitoral falsa - corrupção, lavagem e falsidade ideológica (ESMA)
2678|Ata de defesa de mestrado - Maurício - Judicialização das eleições/abuso de poder no TSE - 2021-07-07
2679|Tarefa 1 (Unidade I) - Improbidade administrativa - reflexões sobre probidade
2680|Declaração funcional - Maurício - Câmara dos Deputados (para OAB)
2681|Contas Matheus - dez/2025 (Legado)
2682|LOEBER, Leontine - Use of Technology in the Election Process - Who Governs (Election Law Journal 2020)
2683|Tabela de preços Poupex - Península Ilha do Mel - Bloco Q 103 m² (vig. até 2024-01-01)
2684|Boleto IPTU 2018 - Apto 216 Norte
2685|Senhas - eBay e PayPal
2686|Modelo DSS - Demanda de Solução e Serviço de TI - integração BB abertura de contas eleições 2024 (TSE)
2687|BEÇAK, Rubens - A separação de poderes, o tribunal constitucional e a judicialização da política
2688|KOERNER, Andrei - Ativismo judicial - jurisprudência constitucional e política no STF pós-88
2689|Atas do TSE - julho de 1937 (Abordagem histórica - Grupo TSE)
2690|DOD - 10 anos do CPC - Jurisprudência em teses ed. 255 (MPF Processual Civil)
2691|Enunciados da 6ª CCR comentados - Populações indígenas e comunidades tradicionais (MPF)
2692|Recibo de BO eletrônico nº 127790/2019 - PCDF - conserto do Cruze - 2019-12-02
2693|Requerimento de vacância - posse em outro cargo (art. 33, VIII, Lei 8.112/90) - dez/2025
2694|Decreto DF 25.508 de 2005 - Regulamento do ISSQN (PGDF)
2695|Comprovante de pagamento - Apto 216 Norte - Amiigo Empreendimentos - 2018-06-18
2696|Carta de intenção - Grupo de pesquisa Governança Eleitoral (Ricci/Tarouco) - Grupo TSE
2697|Regimento Interno da Câmara dos Deputados - Resolução nº 17 de 1989
2698|Contrato de prestação de serviço nº 64508 - Coco Bambu (casamento) - 2024-09-25
2699|Contas Matheus - dez/2024 (Legado)
2700|Carteira de Trabalho (CTPS) - Maurício (TÍTULOS - CD)
2701|Fichamento - Painel Ações afirmativas em matéria eleitoral - Eduarda Chacon (Tópicos Dir. Eleitoral 2020)
2702|NFe 2 - Dentista - Fenelon Via Brasil - nº 39.415 - R$ 711,00
2703|Flávio Dino - Sentença - Ação Penal 2012.01.1.136420-3 (2ª Vara Criminal de Brasília)
2704|Avaliação corporal por bioimpedância - Maurício - 2016-11-19 (Fitness)
2705|Contracheque out/2024 - Ana Carolina (IGESDF) - BRB
2706|Liturgia de Pentecostes (Estudos espíritas)
2707|Convenção sobre transferência de pessoas condenadas - DOD (MPF Internacional)
2708|Artigo - Responsabilidade tributária do sócio administrador - Eduardo Assis Ribeiro Filho (2011)
2709|3ª parcela Cruze - comprovante de pagamento (Banco GMAC) - 2018-10-25
2710|Proposta de orçamento - tratamento ortodôntico - Clínica Maestria/Sérgio Pinho - 2017-11-22
2711|Relatório - aulas de 22.09.2020 e 06.10.2020 - Liberdade de expressão e propaganda eleitoral
2712|ADI 2135 - Processo legislativo e regularidade formal da EC 19/1998 - flexibilização do RJU
2713|E-mail Estratégia - pagamento confirmado pedido 1703205734 (vitalícia) - 2023-04-13
2714|Protocolo 6 - dieta - receitas (crepioca) (Fitness)
2715|Memoriais complementares - MS e intervenção de terceiros (assistência simples) - Maurício
2716|NFS-e - Fenelon (radiologia odontológica) - IRPF 2023
2717|Lei Orgânica do Distrito Federal (PGDF)
2718|Ato do Presidente - Aposentadoria Área I - Câmara dos Deputados (José Veríssimo)
2719|Aula 31 - NR 37 - Profa. Mara Camisassa (grifado) - AFT
2720|Lei Complementar SP 1.354 de 2020 - Aposentadorias e pensões RPPS (PGE-SP Previdenciário)
2721|Informação técnica - Parecer ao PL 7.684/2017 - bets e PLD (Dep. Bacelar) - CONLE
2722|Seleção BNDES - Lei de Falências 11.101/2005 - dispositivos prováveis
2723|Informação técnica - Eficácia normativa do discurso de posse do Presidente da CD (Dep. Evair Vieira de Melo)
2724|Aula 14 - Língua Portuguesa - Câmara (Consultor) - Estratégia - 2023-11-08
2725|Mapas mentais - Direito Processual Penal (Mapas da Lulu)
2726|Revisão - "se não" x "senão" - Português (CD)
2727|Certidão de inteiro teor CIT 2026/842 - OAB-MG - inscrição definitiva
2728|Perfis Parlamentares - Joaquim Francisco de Assis Brasil (1857-1938)
2729|Resolução ENFAM 7 - Diretrizes pedagógicas - Apêndice B
2730|Atas do TSE - fevereiro de 1936 (Abordagem histórica - Grupo TSE)
2731|1ª alteração e consolidação contratual - Junta Comercial DF (IRPF 2025 - Carol)
2732|Contas Ana Carolina - jun/2025 (Legado)
2733|Certificado - VI Congresso Brasileiro de Direito Eleitoral - Curitiba 2018-06-13 a 15 (32h)
2734|Mandado de Segurança 32060-24.2011.4.01.3800 - Maurício x Coordenação FD-UFMG
2735|Informe de Rendimentos Caixa Econômica Federal - ano-calendário 2025 (IRPF)
2736|FARRANHA, Ana Cláudia - Bacharelismo, judicialização e toga
2737|Reflexão - Deus se revela (Catequese)
2738|A misericórdia - formas de caridade com o próximo (Catequese)
