id|nomeNovo
3201|Discursiva TRF2 - XV Concurso Juiz Federal Substituto - 2014
3202|BERCOVICI, Gilberto - Soberania e Constituição
3203|Atas das sessões do TSE - 1932-10 (18ª sessão, ID 99163)
3204|Sentença Criminal TRF3 - XXI Concurso - gabarito - 2025
3205|Comprovante pagamento aluguel jan-2016 - Tabelionato Protesto - 2016-01-15
3206|NFS-e Integrato Odontologia nº 981 - 2023-09-26
3207|Consultas Populares - minuta de resolução - Processo SEI 2018.00.000010567-1 v.5
3208|VILLAS BÔAS FILHO, O. - Direito, Globalização e Governança (Arnaud)
3209|Conteúdo Programático - Concurso Procurador da República MPF
3210|Resumo ZÍLIO, Rodrigo López - Decisão de cassação de mandato
3211|OLIVEIRA, Vinícius de - Fundamentação da cassação de mandato eletivo
3212|Dissertação ALMEIDA, André Motta - Contencioso eleitoral e qualidade da democracia - 2019
3213|AFO - Administração Financeira e Orçamentária para concursos
3214|Comprovante pagamento IPTU 2018 - APTO 216 Norte - 2018-06-12
3215|Rascunho proposta de tese USP - Dr. Levi - Justiça Eleitoral na Era Vargas
3216|Balanço mensal Carol - julho 2024
3217|NETO, Raimundo Augusto Fernandes - Gravidade da conduta no abuso de poder
3218|Protocolo de dieta 4 - perda de gordura e ganho de massa magra
3219|Agenda da defesa - Dissertação PPGD UnB
3220|Divine Right of Kings - texto seminário 8
3221|Contas Matheus - agosto 2024
3222|Sustentação Oral - Apelação 1049203-88.2024.4.01.3400 TRF1
3223|HADDAD, Ricardo Nussrala - Motivação das decisões judiciais e jurimetria
3224|Lei DF 6.454/2019 - Plano Distrital de Saneamento Básico
3225|Bioimpedância InBody - 2017-07-28
3226|Tese MARCHETTI, Vitor - Poder Judiciário e competição política (TSE e STF) - 2008
3227|CNU - Bloco 4 - Eixo 4 - Todos os mapas
3228|DOC. 18 - Edital nº 4-2023 Concurso Câmara dos Deputados - grifado
3229|Comprovante agendamento pagamento condomínio - APTO 409 Sul
3230|Lei DF 4.567/2011 - Processo administrativo fiscal
3231|SADEK, Maria Tereza - O pacto federativo em questão (resenha Celina Souza)
3232|Edital PGE-SP - Diário Oficial 2023-12-26 - inscrição
3233|DARF IRPF Carol 1ª quota - venc. 2026-05-29 - R$ 368,58
3234|Atas das sessões do TSE - 1934-10 (64ª sessão, ID 99679)
3235|RODRÍGUEZ DE SANTIAGO, José María - Ponderación de bienes e intereses (cap. III)
3236|Link Currículo Lattes - inscrição Mestrado 2019
3237|RÍOS-FIGUEROA, J. - Judicial review and democratic resilience
3238|Diploma de Mestre UnB - Maurício Augusto Chiaramonte Vieira - 2021-08-04
3239|Direito Previdenciário - alterações da Reforma da Previdência - temas TRF6
3240|Comprovante de residência - fatura Claro - venc. 2024-10-20
3241|Comprovante agendamento aluguel - APTO 216 Norte - 2019-07-15
3242|DARF IRPF Maurício 1ª quota - venc. 2026-05-29 - R$ 634,27
3243|Contracheque Ana Carolina IGESDF - dez 2024
3244|Contas Matheus - dezembro 2022
3245|Direito Constitucional - Direto ao Ponto MPF Pós-Edital - 2025
3246|IRPF 2024 ano-calendário 2023 - Maurício Augusto (com recibo)
3247|Matérias distritais - conteúdo programático PGDF
3248|Novo Código Eleitoral PLP 112/2021 - pontos destacados
3249|Carta de intenção - Grupo de pesquisa Governança Eleitoral (linha 1)
3250|E-mail LealCred - fichas cadastrais BRB Maurício e Ana - 2024-10-29
3251|Edital AFT - Auditor-Fiscal do Trabalho - locais de prova
3252|Pacto federativo - O Federalista (Publius) - resumo
3253|Conversa Elda - tese - abuso de poder e cassação de mandatos (caso Roriz)
3254|Monografia Federalismo v.3 - Desequilíbrio federativo: centralidade fiscal da União - UnB
3255|O Manuscrito do Purgatório - Mons. Ascânio Brandão
3256|SEI - Acompanhamento Especial - curso Enap
3257|DOC. 4 - Atos de nomeações 09-08-2024 - DOU Câmara dos Deputados
3258|Artigo - Exclusão do ICMS da base de cálculo da COFINS (ADC 18)
3259|Direito Eleitoral - item 31 - Direto ao Ponto MPF (Info 1134 STF)
3260|Problema AEED - chamado GSTI 322643 - acesso indevido a pastas - 2024-06-12
3261|STJ-841 - Info comentado - cumulação Lei de Improbidade e Lei Anticorrupção - 2025
3262|Mest_4 - Declaração de conclusão do mestrado UnB - Processo 23106.004761/2024-33
3263|Sentença Cível TRF3 - XXI Concurso - gabarito - 2025
3264|MANSO, Bruno Paes - A República das milícias
3265|Direito do Consumidor - Direto ao Ponto MPF Pós-Edital - 2025
3266|Avaliação curricular - autodeclaração 18 pontos - Grupo Governança Eleitoral
3267|Estratégias de ensino e aprendizagem - Enfam módulo 2
3268|Projeto de dissertação reescrito - E-democracia: Direito Eleitoral na era cibernética
3269|Prescrição intercorrente e princípio da causalidade - Dizer o Direito - 2025-05-12
3270|Processo estrutural - resumo - cadernos TRF6
3271|Vistoria APTO SQSW 105 - achados nos primeiros 15 dias de aluguel
3272|Embargos de Declaração - Apelação 1051350-87.2024.4.01.3400 TRF1
3273|MARQUES, Raphael Peixoto - Cortes de exceção e Tribunal de Segurança Nacional - 2021
3274|Modelo - Memória de reunião SEGED-SEDEG - 2020-08-18
3275|Seguro Viagem Assist Card - Peru - 17 a 28-04-2025
3276|COSTA, Tailaine Cristina - Justiça Eleitoral e sua competência normativa
3277|Relatório de Atendimento Oracle - TSE - 2020-11-15 v2
3278|URLs - prompt assistente concurso MPF e sistematização do Direito
3279|Direito Financeiro - necessidades coletivas e públicas - materiais Antônio Borges
3280|Comprovante agendamento aluguel - APTO 216 Norte - 2019-03-14
3281|Ação de Impugnação de Mandato Eletivo (AIME) - alegações finais - atual. 2024-02-15
3282|Questões discursivas transcritas - redirecionamento da execução fiscal - TRF6
3283|Lei SP 15.684/2015 - Programa de Regularização Ambiental (CRA)
3284|Atas das sessões do TSE - 1934-08 (56ª sessão, ID 99604)
3285|Certidão de quitação eleitoral nº 2 - Maurício Augusto - 2016-05-02
3286|Comparativos planos de saúde Unimed TSE - empresarial
3287|Reserva Localiza - Maceió - 30-12-2023 a 05-01-2024
3288|Balanço mensal Ana Carolina - junho 2023
3289|Art. 22 EC 103/2019 - aposentadoria da pessoa com deficiência - previdenciário MPF
3290|Recibo de entrega IRPF 2025 ano-calendário 2024 - Maurício Augusto
3291|Paulo e Estêvão - Chico Xavier (Emmanuel)
3292|Artigo - ICMS na base de cálculo do PIS-COFINS - interpretação econômica
3293|Boleto aluguel Amiigo - APTO 216 Norte - venc. 2016-05-15 - R$ 2.045,70
3294|Resposta à impugnação - Autos 1017301-98.2025.4.01.0000 TRF1
3295|JAMES, Toby S. - Comparative Electoral Management - cap. 4 PROSeS - 2020
3296|Parecer MPF - Processo 1028483-57.2020.4.01.0000 - 2023-09-20
3297|PORTELLA, Fabiani Ortiz - Desenho Universal para a Aprendizagem (DUA) - Enfam módulo 3
3298|Acórdão TSE AgR-AI 9-24.2016.6.26.0242 - Várzea Paulista - propaganda antecipada
3299|Artigo Final - Verificação de poderes na França revolucionária (1789-1799) - Chiaramonte
3300|Atas das sessões do TSE - 1933-03 (15ª sessão, ID 99319)
3301|Semana 4 - Melancolia e ideologias: esquerdas e direitas - Filosofia Política
3302|Direitos Humanos - fundamentos e desafios - temas TRF6
3303|Regimento Comum do Congresso Nacional 2023 - Consultor Legislativo CD - aula 03
3304|Modelo de projeto - Eleições e registro de candidatura - Pesquisa Empírica
3305|Doc 3 - Bilhete original Azul - Maceió-Brasília - 2022-01-21
3306|Lei da Boa Razão - Lei de 18 de agosto de 1769
3307|NORRIS, Pippa - cap. 10 - recrutamento legislativo - Grupo TSE Internacional - 2017
3308|Receituário de controle especial 11 - reembolso
3309|Aprovados Área I - Edital nº 4-2024 - DOU Câmara dos Deputados
3310|Ensaio - Direito, Regulação e Políticas Públicas - Mestrado 2019
3311|Sumário Relatório de Gestão 2022 TSE - tópicos e responsáveis
3312|MELO, Francisco Manuel de - Tácito português
3313|Dissertação v. final - Judicialização das eleições: abuso de poder no TSE - Chiaramonte - 2021
3314|Slide Carolina Costa - Jurisprudência STF e TSE sobre desinformação
3315|CTPS Digital - Ana Carolina - emissão 2023-02-25
3316|Discursiva TRF1 - espelho de correção definitivo - Aprovado nota 6,39 - 2026
3317|Direito Administrativo - Todos os Mapas mentais - Mapas da Lulu
3318|Associações e ACP para direitos individuais homogêneos - Dizer o Direito - 2025-05-11
3319|Tabela Fipe - Chevrolet Onix Sedan Plus LT 2022 - ref. dez 2025 - R$ 75.939
3320|DOMINGO, Pilar - Judicialisation of Politics in Mexico - 2004
3321|ALMEIDA, Frederico - Judicialização da política e composição dos tribunais superiores
3322|Ofício nº 152 abertura de conta CEF - posse Câmara dos Deputados - 2025-12-08
3323|Dissertação v. final - Judicialização das eleições - Chiaramonte - rev. 8.11
3324|Estudo PL 7.684/2017 - Loterias e prevenção à lavagem de dinheiro - CCJC v.final - 2026
3325|Extrato PJ Meira C M Eireli - set-out 2025
3326|GUSMÃO, Alexandre de - Cartas
3327|NFS-e Integrato Odontologia nº 403 - 2023-04-27
3328|E-mail reajuste de aluguel 2021 - SQS 409 Bl S Apto 201
3329|SOUZA JUNIOR, Osnildo de - Racionalidade da norma tributária - PUCPR 2009
3330|Relatório Amanda Visoto - painéis Ações Afirmativas (PCD) - TSE 2020-11
3331|CARVALHO NETO, Tarcisio Vieira - Liberdade de expressão e propaganda eleitoral (p. 83-113) - 2020
3332|Atas das sessões do TSE - 1936 (131ª sessão, ID 99935)
3333|Balanço mensal Carol - setembro 2024
3334|Discursiva TRF2 - XV Concurso Juiz Federal Substituto - 2014
3335|SAINT-JUST - Espírito da Revolução (p. 35, 148-151) - seminário 10
3336|LOEVINGER, Lee - Jurimetrics: The Next Step Forward - 1949
3337|Por que PDFs não abrem no Explorer - erro e soluções (KB5066835)
3338|Parecer Preliminar Representação nº 21/2023 - Conselho de Ética CD (Dep. Zucco)
3339|Agendamento das apresentações dos TCCs - Monografia Federalismo UnB
3340|Edital CAMAR - Médico Generalista - inscrições 17-02 a 17-03-2025
3341|Semana 14 - Cuidado e ubuntu: unicidade e totalidade - Filosofia Política
3342|Tarefa 1.1 segunda parte - equilíbrio patrimônio, Estado e bem-estar - Tributário EaD
3343|Direito Ambiental - Temas Quentes para Fase Escrita - TRF6
