id|nomeNovo
1001|Prompt para explicação de Emenda parlamentar
1002|SGI - Arquivamento de dados e LGPD - PA TSE 0600231-37.2021 - 2021-11-25
1003|Relatório de atividade didática - Processo Administrativo - Estágio Docência I (Dinter UnB)
1004|DOD - Jurisprudência em teses 7 - Direito Ambiental (Súmula 629-STJ)
1005|16ª parcela Cruze - comprovante de pagamento Banco GMAC - 2019-11-25
1006|E-mail EJE - Resultado Final processo seletivo Grupo de Pesquisa TSE - 2023-12-15
1007|Tarefa 2.2 - Direito Tributário EaD
1008|Cidadania portuguesa neto de português - requisitos (IRN)
1009|Projeto de Pesquisa - Desequilíbrio federativo nas relações políticas e tributárias - Pós UnB
1010|HOLMES, Stephen - El precompromiso y la paradoja de la democracia
1011|Declaração de servidor efetivo TSE - SEI 3074284 - 2024-11-13
1012|Modelo de Sentença Cível - roteiro estruturado (TRF6)
1013|FRAGALE FILHO, Roberto - Quando a empiria é necessária
1014|Identidade (RG) - Maurício
1015|Boleto de inscrição - concurso AFT
1016|Tarefa 3.2 - Direito Tributário EaD
1017|Despacho SEARE - Termo de Referência Eleições 2024 (Res-TSE 23.728-2024)
1018|Discursiva TRF2 - XV concurso - espelho 2ª prova escrita - 2014
1019|Relatório de Investimentos 1º semestre de 2026 - conta CEF
1020|Comprovante de pagamento Banco do Brasil - cartório de protesto - 2017-01-13
1021|NORRIS, Pippa - Measuring Electoral Integrity around the World - New Dataset
1022|Vistoria do imóvel SQSW 105 - achados nos primeiros 15 dias de aluguel
1023|Atas das sessões do TSE - 1934 abril (21ª Sessão Ordinária, ID 99409)
1024|Convenção das Nações Unidas contra a Corrupção (Convenção de Mérida)
1025|Contas Matheus - março 2026 - total R$ 2.583,86
1026|Procuração ad judicia - Guilherme Henrique Bocardi a Ana Lúcia C. Vieira
1027|Seleção de estudos BNDES - Marco Legal das Garantias (Lei 14.711-2023)
1028|Modelo de Parecer Preliminar de Plenário - CCJC - PL 3.880-2024 violência vicária
1029|Semana 12 - Cuidado e justiça - dependência e responsividade (Fraser e Gilligan)
1030|Inscrição preliminar 32º Concurso MPDFT Promotor de Justiça Adjunto - 2021-04-11
1031|OFSECM 26 - ONMP ao Min. Nunes Marques - contribuições às resoluções Eleições 2026
1032|Lei de Uso e Ocupação do Solo do DF - LUOS - LC 948-2019
1033|Semana 12 - Cuidado e justiça - dependência e responsividade (Fraser e Gilligan)
1034|Visa Concierge - login e perguntas de segurança
1035|Conteúdo Programático - concurso Juiz Substituto TRF5
1036|Prova Objetiva Juiz Federal Substituto TRF1 2023 - tipo 3 amarela
1037|Doc. 7 - remarcação voo Azul AD 9109 Recife-Brasília - 2022-01-21
1038|Tarefa 1.2 - Direito Tributário EaD
1039|Recibo de entrega IRPF 2026 ano-calendário 2025 - Maurício
1040|Contas Ana Carolina - fevereiro 2022 - total despesas R$ 6.939,76
1041|Comprovante de pagamento condomínio APTO 409 Sul - ag. 3790
1042|VIEIRA, Tarcísio - Direito Público em evolução (homenagem a Odete Medauar, 2013)
1043|Edital estruturado BNDES - conteúdos programáticos conhecimentos básicos
1044|Licenciamento Cruze 2021 - borderô Detran-DF - venc. 2021-02-26
1045|2ª via IPTU-TLP 2016 APTO 216 Norte - cota 06-16 venc. 16-11
1046|Despacho de aprovação do ETP AGEL 2022 - auditoria Eleições
1047|Despacho SEARE - informações complementares ETP (itens 7 a 9) - AGEL
1048|Conversas - ajuste da lógica de extração de dispositivos legais para CSV
1049|Fórum 1 - mitigação de riscos de improbidade administrativa
1050|Edital estruturado BNDES - Direito Civil (LINDB e Teoria do Fato Jurídico)
1051|Comprovante de agendamento aluguel abr-2016 - Tabelionato de Protesto - 2016-04-05
1052|Administração Pública - apostila para concursos
1053|Contas Ana Carolina - janeiro 2023 - total despesas R$ 6.507,33
1054|Contracheques - inventário
1055|IRDR Tema 13 - curso supletivo e aprovação no vestibular - TJDFT 0005057-03.2018
1056|SEELAENDER, Airton - Juristas e Ditaduras - uma leitura brasileira
1057|PDL 955-2025 - permissão de radiodifusão educativa à Fundação Matonense (Brotas-SP)
1058|Caderno Direito Internacional da Mobilidade Humana p-MPF (Lei 13.445-2017)
1059|DOD - Revisão para o concurso de Procurador do Estado de Goiás (PGE-GO)
1060|ADIns 3105 e 3128 STF - inconstitucionalidade do art. 4º da EC 41 (Jeveaux)
1061|VARGOVA, Mariela - Dialogue, Pluralism and Change - Bakhtin, Kristeva, Derrida
1062|Boleto Unidas Locadora - doc. 156592 - 2026-01-12
1063|GROTIUS, Hugo - O Direito da Guerra e da Paz (De jure Belli ac Pacis)
1064|VILLALTA, Carla - De secuestros y adopciones - apropiación criminal de niños en Argentina
1065|Italiano - Essere x Stare
1066|Contas Matheus - maio 2025 - total R$ 5.748,05
1067|Rodadas Específicas 2 - revisão PGESP
1068|Monitoria de graduação 2010 - Faculdade de Direito UFMG
1069|Comparativo Res-TSE 23.609-2019 propaganda x alterações 2026 - texto final
1070|Ficha de inscrição OAB-DF - Maurício (reinscrição)
1071|Minuta de Portaria - Comissão Avaliadora Teste Público de Segurança 2023 - SEI 2023.00.000006577-4
1072|Relatório - Tópicos em Direito Eleitoral - aulas 22.09 e 06.10.2020 (liberdade de expressão)
1073|NBR 6023-2003 - Referências bibliográficas (ABNT)
1074|ALMEIDA, Frederico - Intelectuais e a reforma do Judiciário - especialistas em direito processual
1075|Restaurantes em SP - lista
1076|Despacho acesso a dados do datalake SEAI - SEI 1462801 - 2020-10-23
1077|Relatório - Curso de formação Conle - Câmara dos Deputados - 2025-12-09
1078|Demonstrativo de pagamento de salário IGESDF - Ana Carolina - 10-2025
1079|Fatura DUX venc. 2025-04-25 - total R$ 19.059,92
1080|Acórdão REspe 82-85 Min. Fachin - poder religioso e abuso de poder econômico - 2020-11-12
1081|Outorga onerosa do direito de construir DF - Decreto 19436-1998
1082|Prova Objetiva Juiz Federal Substituto TRF1 2025 - tarde tipo 2
1083|RITTER, Gerhard - El Estado Social - origen y desarrollo en perspectiva internacional
1084|26ª parcela Cruze - comprovante de pagamento Banco GM - 2020-09-24
1085|Edital nº 01-2025 - XV concurso Juiz Federal Substituto TRF5
1086|Formulário III - autorização movimentação FGTS - Ana Carolina (Mykonos)
1087|Comprovante de pagamento de multa IPVA Cruze - 2026-02-18
1088|Atas das sessões do TSE - 1933 outubro (77ª Sessão Ordinária, ID 99861)
1089|Simulação Caixa habitacional - imóvel R$ 390.000 - 2020-06-26
1090|Despacho SEARE - contratação de auditoria externa Eleições 2024 (Res-TSE 23.673-2021)
1091|Tutela de evidência na ação de improbidade - indisponibilidade de bens (art. 7º Lei 8.429-92)
1092|Declaração de carga horária mestrado UnB - SEI 11193564 - 2024-04-26
1093|BERCOVICI, Gilberto - Federalismo - Série Pensando o Direito nº 13-2009 (SAL-MJ)
1094|SERRANO, Pascual - Como os meios de comunicação ocultam o mundo
1095|Atas das sessões do TSE - 1934 julho (48ª Sessão Ordinária)
1096|Edital estruturado BNDES - conteúdos programáticos conhecimentos básicos (PDF)
1097|ROSENO, Marcelo - O sistema jurisdicional de controle das eleições (Dissertação UNIFOR, 2009)
1098|Agendamento de pagamento Amiigo Empreendimentos - APTO 216 Norte - 2018-12-13
1099|PID Detran-DF - Permissão Internacional para Dirigir - 2024-03-04
1100|NBR 6028-2003 - Resumo (ABNT)
1101|FULGÊNCIO, Henrique - A quem interessa o controle concentrado da omissão inconstitucional (UnB, 2015)
1102|Relatório de Investimentos detalhado Maurício jan-jun 2026 - conta CEF
1103|FULGÊNCIO, Henrique - A quem interessa o controle concentrado da omissão inconstitucional (UnB, 2015)
1104|Atas das sessões do TSE - 1935 abril (5ª Sessão Extraordinária)
1105|Comprovante de residência Vivo - Maurício - ref. 10-2025
1106|Informe de Rendimentos BRB - Ana Carolina - ano-calendário 2025
1107|Ação Cautelar 3.313 STF - inscrição RN no SIAFI-CAUC-CADIN - rel. Min. Cármen Lúcia
1108|ACP 1106888-19.2025.4.01.3400 - manifestação MPF-DF CCHA - 2025-09-10
1109|GRU 3520084 - Guia de Recolhimento da União - Maurício (acerto de contas TSE)
1110|Pensamentos - palestra com Marilda e Margarete sobre reversão de decisões TRE-TSE-STF
1111|DOD - Nulidades no Processo Penal (intimação em processo sigiloso)
1112|Comprovante de entrega de boleto Amiigo - APTO 216 Norte - venc. 2017-03-15
1113|VIEIRA, Tarcísio - Pesquisas de intenção de voto - efeitos sobre o eleitorado
1114|Recurso 4 - justificação - criação e desmembramento de Municípios (discursiva CD)
1115|Protocolo FGV de envio de documentos - títulos concurso CD - 2024-05-09
1116|RECONDO, Felipe e WEBER, Luiz - Os Onze - O STF, seus bastidores e suas crises
1117|Análise da Ação Rescisória 1028483-57.2020.4.01.0000 - índice 13,23% (VPI Lei 10.698-2003)
1118|ROBERTS, Caprice - In search of judicial activism - dangers in quantifying the qualitative
1119|Tabela Fipe Honda HR-V EX 2017 - dez-2024 - R$ 86.392
1120|Despacho aquisição de impressores de votos Eleições 2018 - SEI 0781823 (voto impresso)
1121|DUX - dados dos cartões virtual e físico
1122|Transcrição da sessão plenária TSE - 2025-05-13
1123|IRDR Tema 6 - taxas de condomínio após habite-se - TJDFT acórdão 1069061
1124|Mobills - plano vitalício Premium - 2023-01-28
1125|Comprovante de rendimentos TSE ano-calendário 2023 - 2024-02-29
1126|Termo de rescisão de locação APTO 409 Sul - contrato 00587-02 - 2023-09-18
1127|Direito Financeiro - necessidades públicas e Welfare State (materiais grad. Antônio Borges)
1128|Resumo Consulta 0604054-58 - cotas de candidatura para transgêneros
1129|Pesquisa eleitoral e abuso de poder econômico - jurisprudência (atual. 2022-02-09)
1130|RICCI, Paolo - Carta ao TSE - parceria TSE e NECI-USP - 2016-03-23
1131|GUERRA, Lúcio - A efetividade da reforma tributária no combate à guerra fiscal (2008)
1132|Atas das sessões do TSE - 1937 setembro (97ª Sessão Ordinária, ID 100256)
1133|Títulos para concurso de cartório - critérios de pontuação (CNJ, 2019)
1134|Licenciamento Cruze 2019 - borderô Detran-DF - venc. 2019-05-22
1135|Quantitativo de servidores CD aptos à aposentadoria até 31.12.2029 - atual. 2024-05-03
1136|KOERNER, Andrei - Um Supremo Coadjuvante - reforma judiciária 1974-1977 (CEBRAP, 2018)
1137|Pensamentos - palestra com Marilda e Margarete sobre reversão de decisões TRE-TSE-STF
1138|Contas Ana Carolina - outubro 2022 - total despesas R$ 7.979,83
1139|NFS-e Integrato Medicina Dental - nº 980 - 2023-09-26
1140|Declaração funcional disciplinar TSE - SEI 3431298 - 2025-12-17
1141|VALE, Teresa Cristina - Pré-história e história da Justiça Eleitoral
1142|Direito Processual do Trabalho 3.0 - todos os mapas (Mapas da Lulu)
1143|Resumo dos SEIs sobre consultas populares
1144|Certificado 3 (negado) - Painel A financiamento de candidaturas de pessoas negras - 2020-11-06
1145|PAIXÃO e BARBOSA - A memória do direito na ditadura militar - cláusula de exclusão (RIHJ, 2008)
1146|Receita de óculos - Maurício - Dr. Thiago Pacini - 2025-06-10
1147|Informe de Rendimentos Banco do Brasil - Ana Carolina - ano-calendário 2024
1148|GOMES, José Jairo - Direito Eleitoral (e-book completo, 14ª ed.)
1149|Relatório AGEL 2023 - preparação das Eleições 2024 - SEI 2023.00.000012958-6
1150|Lista de filmes para assistir
1151|Tabela Fipe Cruze Sport LTZ 2018 - jul-2020 - R$ 81.632
1152|Fatura Vivo Total venc. 2026-04-27 - R$ 380 (Mykonos)
1153|Contas Matheus - julho 2023 - saldo devedor R$ 6.593,92
1154|Medida Cautelar AC 3.436 STF - Goiás no CADIN - rel. Min. Teori Zavascki
1155|Balanço mensal Ana Carolina - agosto 2024 - despesas R$ 2.683,16
1156|Pensamentos - conversa Felipe Antoniazzi sobre volumetria e jurimetria no TSE
1157|SEBASTIÁN-HEREDERO, Eladio - Diretrizes para o Desenho Universal para a Aprendizagem (DUA)
1158|RX - laudo radiografia braço direito - Maurício - 2023-01-23
1159|Prisão domiciliar - comparativo CPP x LEP
