id|nomeNovo
3001|Regime Jurídico dos Precatórios - EC 136
3002|Justificativa de inscrição - História do Direito Público
3003|Diploma - Mestrado UnB (2021-07-07)
3004|Petição Inicial - Mandado de Segurança
3005|Enunciados da 3ª CCR comentados
3006|Direito Municipal - Câmara dos Deputados
3007|Edital Concurso Senado 2022 - Analista Legislativo
3008|Ativismo no Judiciário Eleitoral - Monografia Aline Boschi
3009|Críticas ao pensamento de Raimundo Faoro
3010|Governança Eleitoral - Modelo Brasileiro de Justiça Eleitoral
3011|Ata 90ª Sessão Ordinária (1936-08-28)
3012|Extrato Conta Corrente - MEIRA C M EIRELI (2025-09-19)
3013|Versão do APP GoPro - NOV 2020
3014|Classificação TSE 2016 - Resultado Final
3015|Ementa Disciplina Direito Tributário - Valcir Gassen
3016|Enriquecimento - Informação Técnica CONLE
3017|Precompromiso y la Paradoja de la Democracia - Stephen Holmes
3018|Balanço Mensal Carolina (2023-07)
3019|CNPJ Comprovante - Marietta CNPJ 37.247.557/0001-31
3020|Consórcio CEF 280k - Estudo em andamento
3021|Balanço Mensal Carolina (2024-06)
3022|Receita - Arroz carreteiro
3023|Projeto de pesquisa UnB - Criptomoedas em transações econômicas (2018)
3024|Balanço Setembro 2025
3025|Infrações - Resolução SIMA 5/2021
3026|Matrícula TSE nº 30901546 - Dados de acesso
3027|Contas Matheus (2022-04)
3028|Processo Judicial - Flávio Dino (2012.01.1.136420-3)
3029|Capitalização de Juros - Tabela Price e Taxa Selic
3030|Ata 59ª Sessão Ordinária (1934-08-21)
3031|Lei nº 14.653 - Regime de Previdência Complementar SP
3032|Tese - Tradição e Modernidade Constitucional (2017)
3033|Is it All About the Last Word - Deliberative Separation of Powers
3034|Gravidade da Conduta no Abuso de Poder
3035|Boleto POUPEX - FGTS (2026-05-14)
3036|Avaliação Curricular - TESE (18 pontos)
3037|Currículo Maurício Augusto - Analista Judiciário TSE
3038|Folha de Pagamento TSE (2020)
3039|Informe Rendimentos Financeiros BRB (2024)
3040|Ata 84ª Sessão Ordinária (1937-07-30)
3041|Expandir tópico do Edital - Procurador da República
3042|Semana 6 - Melancolia e colonialidade
