id|nomeNovo
3401|Solicitação de admissão como aluno especial - História do Direito Público - matrícula 19-0067756
3402|Proposta de renovação Itaú Seguro Auto 2024 - 2023-12-23
3403|Vademecum 3 - legislação de Direito Administrativo e Financeiro - TRF6
3404|Respostas discursivas comentadas - voto favorável em parecer - Câmara dos Deputados
3405|SCHRAM, Sanford - The return of ordinary capitalism
3406|Cupom Raia 2024-03-23 - Plenance, Dramin e Parzo - reembolso
3407|Juramento do Exército Brasileiro
3408|IPVA 2023 Cruze - 1a parcela - placa PBK4H65
3409|FRAGALE FILHO, Roberto - Quando a empiria é necessária
3410|Aula 08 André Alencar - Título VI Regimento Interno da Câmara - 2025-12-08
3411|Prego - usos da expressão em italiano
3412|The Oxford Handbook of Law and Politics (2008)
3413|Matéria processual eleitoral - ação rescisória e cabimento - atualizado 2025-04-24
3414|Endosso apólice Itaú Seguro Auto 053194 - mudança para o Sudoeste - 2023-10-05
3415|Bula Passiflora (Maracugina) - remédio manipulado
3416|Voto Min. Barroso - ADI 5028 - representação dos estados na Câmara - 2014-06-18
3417|Boleto GRU inscrição MPDFT 2025
3418|Lei 6138-2018 - Código de Obras e Edificações do DF - PGDF
3419|Comprovante de residência Claro - vencimento 2024-11-20 - ENAM
3420|Ficha Financeira TSE 2017 - Maurício - matrícula 30901546
3421|LEAL, Regina Barros - Planejamento de ensino - ENFAM Módulo 1
3422|Prompt CONLE - parecer PRC sobre Regimento (mérito)
3423|Anexo V LOA 2025 - autorizações de despesas de pessoal - Câmara
3424|Código de Ética do Sistema BNDES (2016, alterado 2021)
3425|Senhas FAST-IT - mauchiaramonte
3426|Acórdão AgR-REspe 43-46 Itabaiana-SE - propaganda eleitoral carro de som - 2016
3427|Comprovante de pagamento aluguel APTO 409 Sul (11)
3428|Contas Matheus jun-2024 - saldo devedor R$ 2.812,51
3429|Receita Dr. Joselio - Cetilistate + faseolamina - manipulado
3430|Contrato de compra e venda Mykonos assinado - Pró-Cotista - 05130003107470-1
3431|Revisão de literatura - bibliografia de Assis Brasil e outros - TESE
3432|KRIMMER et al (2021) - Custo-eficiência do voto pela internet
3433|Recibo de pagamento Eduzz - curso de italiano - 2021-08-02 - fatura 24207305
3434|Contas Matheus jan-2022 - total R$ 4.457,00
