id|nomeNovo
1201|Lista de filmes para assistir - Interstellar, JK, Chico Xavier
1202|Temas Quentes Fase Escrita TRF6 - Direito Administrativo
1203|Notícia Câmara dos Deputados - nomeação de 49 aprovados Consultor - 2024-07-16
1204|DOD revisão TRF5 - Direito Civil - Responsabilidade Civil e Danos
1205|E-mail Editora Dialética - proposta de revisão e editoração do livro - 2022-09-09
1206|Parecer MPF nº 4721-PGR - ADC 18 - ICMS na base de cálculo PIS COFINS
1207|13ª mensalidade ortodontia IOSP Sergio Pinho - venc 2018-11-12
1208|MIGUEL, Luiz Felipe Hadlich - O silêncio administrativo, o não ato
1209|Estudo de consórcios imóvel - BRB, CEF, BB, Itaú - 200k e 280k
1210|CORREIO BRAZILIENSE - Por uma administração pública comprometida com o justo
1211|Balanço mensal Ana Carolina - FEV_2024
1212|Regulamento de honorários - ACC 0000214-93.2024.5.10.0018 BNDES x FENADV
1213|PEREIRA, Rodolfo Viana - Direito eleitoral contra o inimigo
1214|Ementa disciplina Direito Tributário - Prof. Valcir Gassen - UnB
1215|Ofício GAB-SPR nº 221-2021 TSE - centralização da totalização eleições 2020
1216|Comprovante pagamento aluguel Apto 409 Sul (9)
1217|Measuring electoral integrity around the world - novo dataset (resumo pt)
1218|Despacho SEI 2018.00.000010567-1 AGEL - Consultas Populares
1219|DOC. 15 - Edital nº 4-2023 concurso Câmara dos Deputados (grifado)
1220|Palestra Eneida Desiree Salgado - Aliança Nacional LGBTQI+ - 2020-10-22
1221|MODELO - ação de consignação em pagamento
1222|Decreto DF nº 32.751-2011 - vedação ao nepotismo
1223|ENAM - Certificado nº 202412737 - 2024-12-18
1224|Termo de Referência 2022 TSE - auditoria externa Teste de Integridade Eleições 2022
1225|E-mail Estratégia Carreiras Jurídicas - avaliação do suporte - 2023-05-21
1226|NF-e 36614 Jorlan revisão veículo Maurício - 2019-02-16 - R$ 284,00
1227|TISCORNIA, Sofía (Org.) - Burocracias y violencia - antropología jurídica
1228|Atas TSJE 1936 - abril (2ª sessão ordinária 27-03-1936)
1229|ROTEIRO normas internas MPF - Regimentos e Resoluções CSMPF e CNMP
1230|Certidão de óbito - MARIA APARECIDA DE OLIVEIRA VIEIRA - 2021
1231|Termo de investidura 1º Tabelionato de Protesto Brazópolis - 2014-01-23
1232|PEC Reforma Administrativa - Dep. Pedro Paulo - FINAL - 2025
1233|Análise da banca MPF - Estratégia - 2025-03-22
1234|Comprovante pagamento aluguel Apto 409 Sul (22)
1235|ABRAMOVAY, Pedro Vieira - Separação de Poderes e medidas provisórias - UnB 2010
1236|BLOOM - Objetivos de aprendizagem, taxonomia - Prof. José Vieira de Sousa - ENFAM
1237|Contas Ana Carolina - JAN_2022 (2)
1238|SAINT-JUST - Espírito da Revolução (p.35, 148-151) - Seminário 10
1239|DOD revisão TRF5 - Responsabilidade civil do Estado, morte de detento - RE 841526 Info 819
1240|NF-e 6127 Raiadrogasil - reembolso medicamentos - Maurício
1241|Atas TSJE 1936 - julho (64ª sessão ordinária 26-06-1936)
1242|Relatório conferência cadastro de margens BRB - Mario Augusto Vieira - 2025-04-11
1243|Recurso 2 discursiva CD - voto contrário em parecer, cláusula de desempenho
1244|Relatório atividade didática - Processo Administrativo - Prof. Tarcísio Vieira - UnB
1245|Sentença Cível TRF1 XV concurso - 2014 (1)
1246|Aposentadoria especial rural - segurado especial e prova previdenciária
1247|Atas TSJE 1932 - dezembro (24ª sessão ordinária 05-11-1932)
1248|Fatura cartão DUX - JAN_2026 - R$ 21.716,48 venc 2026-01-25
1249|Funpresp - Instrução PREVIC nº 7, de 14-11-2018 - seguros EFPC
1250|Formulário III POUPEX - Ana Carolina - linhas de crédito habitacional
