id|nomeNovo
201|MOTTA, Luiz Eduardo - Judicialização da política e representação funcional no Brasil - Confluências 2012
202|Etapa 2 - FOFO - Plano de desenvolvimento de competências - ENFAM N1M2 - Maurício
203|Apólice de seguro Funpresp-Jud nº 93709676 - Terceirização de riscos EFPC
204|IRPF 2024 - Ana Carolina - Declaração retificada (ano-calendário 2023)
205|Mapas mentais ICMS - Legislação Tributária Estadual - Todos os mapas
206|Prompt - Conferir jurisprudência e números de processos
207|BARCELOS, Guilherme R. C. (Dissertação) - Crítica hermenêutica do direito eleitoral - Chapa Dilma-Temer no TSE - UNISINOS 2019
208|MORA, Mônica - Federalismo e dívida estadual no Brasil - Texto IPEA nº 866 - 2002
209|Compensação tributária - Caderno TRF6 (CTN art. 156, II)
210|Enunciados da 7ª CCR comentados - Controle Externo da Atividade Policial e Sistema Prisional
211|MAHONEY, James e THELEN, Kathleen - A Theory of Gradual Institutional Change (Cap. 1)
212|Comprovante de pagamento Apto 216 Norte - Amiigo - 2020-01-13
213|MAHONEY e THELEN - Teoria da mudança institucional gradual (Cap. 1) - resumo em português
214|Resumo de Teoria Geral do Direito Público - Carlos Ari Sundfeld - UnB 2016
215|1ª mensalidade dentista - comprovante de pagamento R$ 700,00 - 2017-12-26
216|Considerações sobre o projeto - Judicialização da mega-política e cassações no TSE - Pesquisa Empírica
217|Timbolão - Chico Xavier (Casimiro Cunha)
218|CARVALHO NETO, Tarcísio - Página faltante (precedentes e força vinculante) - Aula 2020-08-25
219|FEREJOHN, John - Judicializing Politics, Politicizing Law
220|VAN MARLE, Karin - Law's Time, Particularity and Slowness - SAJHR 2003
221|Certificado EJE-TSE - Seminário Nacional de Direito Eleitoral - 2020-09-28 a 29
222|VIRILIO, Paul - Velocidade e política
223|NFCe - Notebook Samsung Galaxy Book3 360 - Fast Shop - 2023-11-24
224|Login e senha Delta Airlines (nº Delta 9920752376)
225|Boleto Apto 216 Norte - Amiigo - vencimento 2016-02-15 - R$ 2.025,00
226|A fé de Jó - estudo de catequese (Jó 1)
227|Decreto-Lei Complementar SP nº 16-1970 - Fundos especiais
228|Sucumbência - Caderno TRF6 (hipóteses de isenção de ônus)
229|PINTO, Joaquim Antônio - Teoria Matemática das Eleições
230|EC 103 art. 16 - Regra de transição da aposentadoria RGPS
231|Mensagem para Carol - 1 mês juntos - 10 de novembro
232|Data de ingresso do militar - Direito de opção EC 20-1998 - Acórdão TCU 1583-2018
233|Diploma de graduação em Direito - UFMG - 2011-08-09
234|Licenciamento Cruze 2024 - DETRAN-DF (placa PBK-4H65)
235|RODRÍGUEZ DE SANTIAGO, José María - La ponderación de bienes e intereses en el derecho administrativo
236|GUEDES SANTOS, Jéssica - Relatório Seminário Ações Afirmativas EJE-TSE - 2020-11-06
237|DOD - Jurisprudência em teses - Auxílio-acidente (cálculo) nº 3
238|Certificado de Dispensa de Incorporação - RA 30.026.395088-7
239|BO eletrônico PCDF nº 127.790-2019 - Acidente de trânsito sem vítima - Cruze
240|18ª parcela financiamento Cruze - Banco GMAC - comprovante 2020-01-27
241|Resolução e voto - Auditoria e fiscalização do sistema de votação - TSE proc. 0600747-28.2019.6.00.0000
242|Contas Matheus - JUN/2026 - Total R$ 4.398,14
243|Contas Carol - JAN/2026
244|Sentença Cível TRF2 - XVI concurso - 2017-05-27
245|Funpresp-Jud - Cadastro de beneficiária (Ana Carolina, cônjuge)
246|GOMES, Reginaldo Gonçalves - Natureza coletiva do direito eleitoral
247|Consulta de margem consignável - Câmara dos Deputados - 2025-12-29
248|PEREIRA, Rodolfo Viana - Contencioso eleitoral - polissemia, sistemas comparados e posição brasileira
249|Resolução CNMP nº 306-2025 - Acordo de Não Persecução Civil (ANPC)
250|Páginas do Coração - Chico Xavier (Espírito Irmã Candoca)
251|Processos SEI - AGEL (consultas populares, 8 de janeiro, embaixadores)
252|Formulário de Banca - membro externo - Depósito de dissertação - PPGD UnB
253|Intervenção de terceiro - Assistência - MS nº 1030794-64.2024.4.01.3400 - TRF1
254|AgRg no RE 608.426-PR - STF 2ª Turma - Responsabilidade tributária (Min. Joaquim Barbosa)
255|Demandas dos gabinetes - SEDEG TSE (registro de candidatura, SADP)
256|PINTO, Joaquim Antônio - Teoria Matemática das Eleições
257|Prompt - Explicação de DVS (Destaque para Votação em Separado) - CONLE
258|Espelho de prova - Sentença Criminal - TRF1
259|E-mail SEI nº 2670934 - Averbação de tempo militar - complementação de documentos - 2023-11-10
260|Programa da disciplina História das Instituições Políticas Brasileiras - Maria Pia Guerra - UnB 2022/2
261|TecExtractor - bookmarklet de extração de comentários (TEC Concursos)
262|NKANSAH, Lydia Apori - Dispute Resolution and Electoral Justice in Africa - 2016
263|Boleto de inscrição ENAC - FGV - PIX - 2025-02-23
264|DOD - Nulidades - Ocultação do nome do advogado na intimação (STJ Info 823) nº 1
265|ROSAS, Eduarda Chacon - O paradoxo da padronização do discurso na internet
266|Consórcio BB Imóvel 300k - Grupo 1611 - Detalhes do plano - 2023-05-22
267|Relatório jurídico - Sessão Plenária TSE 2025-08-26 - RO proc. 0600940-96
268|Despacho AGEL - Ressarcimento eleição suplementar Tanabi-SP - proc. 2024.00.000002669-3
269|AJAJ - Discursiva TSE - Propaganda eleitoral negativa em meios digitais (CEBRASPE 2024)
270|MORAIS, Guilherme Ramos de - Relatório Painéis Ações Afirmativas TSE - 2020 (Tarcísio Vieira)
271|Sentença Cível TRF1 - XVI concurso - CESPE 2015
272|GASSEN, Valcir - Matriz tributária - perspectiva para pensar o Estado - RT 935-2013 - Seminário 2
273|SANTANO, Ana Cláudia - Insegurança jurídica e ativismo judicial eleitoral
274|Recurso contra gabarito - Questão 110 - MPF (juiz incompetente e nulidade)
275|Outras dimensões do federalismo no Brasil - questão do endividamento - ESAF
276|BURKE, Edmund - Reflexões sobre a Revolução em França - Seminário 12
277|Direito Financeiro - Direto ao Ponto MPF nº 19 - Estratégia (2025-04-22)
278|Decreto SP nº 67.552-2023 - Reorganiza a Comissão de Política Salarial
279|Parecer PGR nº 14-2018 - ADI 5889 - voto impresso (art. 59-A Lei das Eleições)
280|Aula - Ações afirmativas - Do paradigma da dominação ao do cuidado - Adriana Vidal de Oliveira
281|FIGUEIREDO, Vítor Fonseca (Tese) - Voto e competição política na Primeira República - Minas Gerais - UFJF 2016
282|Síntese Estratégica TRF1 - Revisão final - Estratégia
283|Hermenêutica - Princípios de interpretação constitucional (dogmática alemã) - Caderno TRF6
284|Direito Civil - Direto ao Ponto MPF nº 7 - Estratégia (2025-04-22)
285|Comprovante de pagamento aluguel Apto 409 Sul - Itaú ag. 3790
286|Prompt - Elaboração de sentença penal (árvore e modelo criminal)
287|Ata da 22ª Sessão Ordinária TSE - 1932-10-22 (Abordagem histórica)
288|ALMEIDA, Frederico de - As elites da Justiça - instituições, profissões e poder - Rev. Sociol. Polit.
289|Parecer de Plenário às Emendas 1 e 2 - PL 3025-2023 - Controle do ouro - Rel. Marx Beltrão
290|WARAT, Luís Alberto - Saber crítico e senso comum teórico dos juristas
291|Contas Carol - JUL/2022 - cartões Itaú (final 0114 e 7550)
292|NUNES Jr., Amandino Teixeira (Tese) - A judicialização da política no Brasil - verticalização e fidelidade - UnB 2014
293|SOUZA, Lylian Fátima de - A jurimetria como indutora de melhoria da celeridade processual - UniCEUB 2019
294|GOMES, José Jairo - Bens jurídico-eleitorais e revisão da decisão das urnas
295|CODATO, Adriano - Os mecanismos institucionais da ditadura de 1937 - Interventorias Federais
296|CODATO, Adriano - Os mecanismos institucionais da ditadura de 1937 - Interventorias Federais
297|Questões MPF - Recursos no Processo Penal (TEC Concursos) nº 4
298|KOEHLER, Juliana (Dissertação) - Pensando o limiar entre direito e política - Habermas, Derrida e Benjamin - UnB 2009
299|Senado - Revista Em Discussão - A crise da dívida pública - julho de 2013
300|Temas Quentes Fase Escrita - Direito Processual Penal - TRF6
301|Prompt - Revise sua sentença anterior (completude e temas pendentes)
302|Comprovante de pagamento aluguel Apto 409 Sul - Itaú ag. 3790
303|Prompt - Recurso de prova de títulos (pós-graduação) - CD TÍTULOS
304|Resolução e voto - Representações, reclamações e direito de resposta - TSE proc. 0600745-58.2019.6.00.0000
305|Velocidade e sociedade - aceleração e resistência - Semana 10 (Virilio e Rosa) - Maurício
306|ARGUELHES, Diego Werneck et al - Building Judicial Power in Latin America - Brazilian Case
307|Comprovante de pagamento PIX BRB - inscrição ENAC
308|Apresentação do projeto - Tecnologias no processo eleitoral e democracia digital - Mestrado 2019
309|Enunciado CNMP nº 21-2023 - Código de Ética do Ministério Público
310|Lei SP nº 12.799-2008 - CADIN Estadual
311|Contas Matheus - MAI/2025 - Total R$ 5.748,05
312|Caderno TEC - AFO e Direito Financeiro - LOA (FGV TJPE 2022) nº 1
313|DOC. 8 - 1º Resultado da avaliação de títulos - Consultor Legislativo CD - 2024-06-06
314|RODRÍGUEZ DE SANTIAGO, José María - La ponderación de bienes e intereses (Cap. 3) - resumo
315|Lei e realidade - a CLT na perspectiva brasileira (Cap. 4)
316|HELMKE, Gretchen - The Logic of Strategic Defection - Court-Executive Relations in Argentina - APSR 2002
317|Prompt Gemini - Análise jurídica de sessão do TSE em vídeo
318|Ata da 7ª Sessão Ordinária TSE - 1934-01-23 (Abordagem histórica)
319|Comprovante de pagamento aluguel Apto 409 Sul - Itaú ag. 3790
320|Aula de graduação - Os partidos políticos e a crise da democracia representativa
321|Tempo de espera em ligação - Claro - processo Azul
322|Lei SP nº 17.557-2022 - Concessão de uso de terras estaduais (Ambiental)
323|JORGE, Flávio Cheim - Ação eleitoral como tutela de direitos coletivos e microssistema processual coletivo - RBA 2016
324|ASSIS, José Giovanni P. de - Tratamento das fraturas da diáfise do úmero com haste intramedular anterógrada
325|Proposta de artigo - Interpretação econômica do direito tributário (CTN art. 116) - Maurício - UnB
326|Atestado de comparecimento IMEB - exames - 2022-08-08
327|Programa da disciplina História das Instituições - Direitos Fundamentais - PPGD UnB 2026/1
328|Logins e senha Flickr (contas uol e gmail)
329|FREITAS, Sarah Roriz de - Candidaturas trans no Brasil - Evolução no século XXI
330|TED compra do Cruze - Jorlan - R$ 37.000,00 - 2018-07-31
331|CARVALHO NETO, Tarcísio - Liberdade de expressão e propaganda eleitoral (p. 83-113) - 2020
332|Ata da 6ª Sessão Extraordinária TSE - 1932-07-22 (Abordagem histórica)
333|Seleção BNDES - PNRS - Dispositivos cobráveis da Lei 12.305-2010
334|HARTMANN, Ivar A. et al - Impacto do sistema prisional - execução de pena em 2ª instância (HC 126.292-SP)
335|Link Freedom House - Rise of Digital Authoritarianism (Freedom on the Net 2018)
336|Espelho de prova 4 - Discursiva (decadência e aposentadoria rural) - FGV TRF6
337|Prompt - Parecer de Plenário a PDL de sustação - CONLE
338|Súmulas STJ de Direito Administrativo - PAD (674, 672) - TRF6
339|GODOI, Marciano Seabra de - Tributação e orçamento nos 25 anos da Constituição de 1988
340|MENDES, Conrado Hübner - Direitos fundamentais, separação de poderes e deliberação - USP 2008
341|SOUZA, Juliana Amorim de (Dissertação) - Direito, moral e democracia - Habermas e Apel - UnB 2006
342|Edital e etapas - Concurso Advogado Senado Federal 2022
343|Boleto pagamento de chaves - FHE/POUPEX - R$ 325,59 - 2026-05-18
344|Contas Carol - DEZ/2025
345|Revisão de véspera TJDFT - fevereiro de 2023
346|Link para download do Office 2019 (Google Drive)
347|Investigadores saindo de Brasília antes das 18h de sexta - voos 2023-12-01 - AGEL
348|Comprovante de pagamento aluguel Apto 409 Sul - Sérgio Lannes - 2020-06-01
349|Contas Matheus - ABR/2023
350|Súmulas STJ sobre violência doméstica (542, 588, 589) - Rogério Sanches - 2021-08-10
351|Lei SP nº 16.260-2016 - SNUC estadual - concessão de áreas estaduais
352|Novo Código Eleitoral - Pontos destacados do PLP 112-2021 (convenções e registro)
353|Sessão de julgamento - AC nº 1051350-87.2024.4.01.3400 - Títulos Consultor Legislativo CD
354|FERREIRA, Fernanda Flávia (Dissertação) - Espiritismo kardecista e cultura política - UFMG 2008
355|Contas Matheus - JUN/2022
356|BENDER, Geomar André (Tese) - A divisão do poder político - do Estado Liberal ao Estado Contemporâneo - UFRGS 2017
357|Acórdão TJDFT - Apelação Criminal Flávio Dino - proc. 20120111364203APR - Pauta 2019-08-08 (OCR)
358|Sentença Cível TRF2 - XVII concurso - 2018-11-10
359|Recurso contra gabarito - Questão 108 - MPF (impedimento do magistrado, CPP art. 252)
360|Decreto DF nº 22.356-2001 - Sistema de Informações sobre Recursos Hídricos
361|Passagem TAM - Cuzco-Brasília (CUZ-BSB) - reserva WQOEYD - Peru
362|Prova discursiva - Consultor Legislativo Senado 2011 - Direito Civil, Processual e Agrário
363|DUARTE, Guilherme et al - O sistema de justiça na ciência política brasileira - análise de literatura
364|CAMPOS, Eder Sá Alves (Monografia) - Ineficiência e captura dos recursos públicos e o pacto federativo - PUC Minas 2007
365|ENGELMANN, Fabiano (org.) - Sociologia Política das Instituições Judiciais
366|GRESTA, Roberta - Registro de candidatura e candidatura sub judice - Novo Código Eleitoral
367|Impeachment - Legislação Específica - Senado (Advogado) - Estratégia 2023
368|Link Freedom House - Rise of Digital Authoritarianism (Freedom on the Net 2018)
369|Velocidade e sociedade - aceleração e resistência - Semana 10 (Virilio, Rosa, Crary)
370|ARANTES, Rogério Bastos - Judiciário - entre a justiça e a política (Sistema Político Brasileiro)
371|SILVA, Guilherme de Abreu e (Dissertação) - A Lei da Ficha Limpa nas eleições de 2012 - UFPR 2015
372|Boleto IPTU 2021 - Apto 409 Sul - R$ 1.042,92
373|Boleto Apto 216 Norte - Amiigo - vencimento 2019-07-15
374|Projeto de pesquisa (2017) - Sistema financeiro nacional e crédito público - UFMG - Mestrado 2019
375|CARRAZZA, Roque Antonio - Princípio federativo e tributação
376|CNH de Anne Catherine Miguel Meira - DETRAN-MG
377|E-mail - Relatório simplificado de 60 dias de gestão - AGEL - Thiago Fini Kanashiro - 2020-08-04
378|GRESTA, Roberta Maia (Dissertação) - Teoria do processo eleitoral democrático - UFMG 2019
379|Carta de intenção - Grupo de pesquisa Governança Eleitoral (linha 1) - Maurício
380|Lei 8.935 - Ingresso na atividade notarial e de registro (escolaridade) - TJMG
381|Relatório de defesa de mestrado - Maurício Augusto Chiaramonte Vieira - 2021-07-13 - UnB
382|Prompt - Explicação de DVS (Destaque para Votação em Separado) - CONLE
383|Sentenças cíveis TRF - questões e respostas (TRF3, TRF4, TRF5, TJAP) - TRF6
384|HIRSCHL, Ran - The Judicialization of Mega-Politics and the Rise of Political Courts - 2008
385|TJDFT - Corregedoria-Geral da Justiça (CGJ) - Normas Locais - Estratégia 2023
386|Extrato POUPEX - Plano Flex Imóvel M01 - 12 meses - 2024-12-10
387|Declaração de penalidade (art. 137 Lei 8.112-90) - Posse TSE
388|MARQUES, Raphael Peixoto - Cortes de exceção e emergência constitucional - Tribunal de Segurança Nacional - 2021
389|Conversa com Ronnie sobre links SharePoint-OneDrive - chamado 322643 - AGEL
390|Direito Econômico - Aula 01 - BNDES (Advogado) - João Lawall - 2024-08-13
391|TJDFT - Regimento Interno - Normas Locais - Estratégia 2023
392|TSE - Relatório distribuição de candidaturas, vagas e recursos por perfil racial - Portaria 861-2024 - 2025
393|Balanço mensal Carol - ABR/2024
394|Licenciamento Cruze 2021 - comprovante de pagamento - 2021-02-26
395|Boleto aluguel Apto 409 Sul - Sérgio Lannes - 2022-10-06
396|VIEIRA, Tarcísio - Breves apontamentos sobre direito canônico (Graduação 2011)
397|NF-e revisão Cruze - Jorlan nº 30881 - R$ 399,00 - 2018-09-04
398|Boleto Apto 216 Norte - Amiigo - vencimento 2018-11-15
399|IPVA 2024 Cruze - comprovante de pagamento - 2024-02-21
