id|nomeNovo
2769|GOF - Gestão Orçamentária e Financeira - Certificado Escola Virtual Gov TCU 20h 2024-02-15.pdf
2770|A Constituição de 1988 e o Pacto Federativo Fiscal - Aurélio Guimarães Cruvinel e Palos - Câmara dos Deputados 2011-03.pdf
2771|Boleto GRU - Inscrição Mestrado FUB UnB 2019 - Maurício Chiaramonte.pdf
2772|A Constituição de 1988 e o Pacto Federativo Fiscal - Aurélio Guimarães Cruvinel e Palos - Câmara dos Deputados 2011-03.pdf
2773|Correio Braziliense - Por uma administração pública comprometida com o justo (Tarcísio Vieira) 2012.pdf
2774|1937 - Janeiro - Atas das sessões ordinárias do TSE (Abordagem histórica).docx
2775|Semana 15 - Narrativas e direito - sobre verdades e ficções - Filosofia Política e Direito Constitucional UnB.pdf
2776|Artigo Final - A verificação de poderes na França revolucionária 1789-1799 - História do Direito Público.docx
2777|7ª Mensalidade - Boleto Ortodontia IOSP Sérgio Pinho - vencimento 2018-06-08.pdf
2778|PRZEWORSKI, A. - Capitalismo - Seminário 16 História do Direito Público.pdf
2779|FERRAZ JR., Tércio Sampaio - O Judiciário frente à divisão dos poderes - um princípio em decadência.pdf
2780|(Esqueleto) - Tese - Judicialização da política e eleições suplementares - cassação de mandatos no TSE - UnB 2020-12.docx
2781|1934 - Março - Atas das sessões ordinárias do TSE (Abordagem histórica).docx
2782|Contas ABR-2023 - Matheus - celular e cartão de crédito (saldo devedor R$ 5.724,78).pdf
2783|Resumo - Compra Protegida - Benefício cartão Mastercard Platinum AIG Seguros.pdf
2784|Revista Estudos Eleitorais v.14 n.1 - jan-abr 2020 - TSE EJE (Tópicos em Direito Eleitoral).pdf
2785|A constitucionalização do direito e suas repercussões no âmbito administrativo - Alexandre Santos de Aragão.pdf
2786|Pérez Valiente - Seminário 5 História do Direito Público.pdf
2787|Mozaffar e Schedler 2002 - O estudo comparativo da governança eleitoral (tradução) - Grupo TSE.pdf
2788|Apólice de seguro de vida inteira Prudential nº 226073481 - Maurício Chiaramonte - vigência 2023-04-12.PDF
2789|IT - Secretaria da Mulher - Sugestões ao TSE sobre candidaturas de mulheres - CONLE.docx
2790|CASTANHO, Maria Augusta - O processo eleitoral na era da internet - Tese Doutorado USP 2014.pdf
2791|RG - Maurício (App e-Identidade) - BRB.pdf
2792|Formulário Pós-defesa - Dissertação Mestrado UnB (Plataforma Sucupira) - Maurício Chiaramonte.pdf
2793|FF 2021 - Ficha Financeira TSE - Maurício Chiaramonte mat. 30901546.pdf
2794|ADPF das Favelas - Decisão STF sobre atuação policial no RJ - ADPF 635 (TRF6 Cadernos) 2025-04-03.docx
2795|Parecer ASSEC - Processo administrativo TSE 0600392-13.2022 - Consultas populares TRE-MA 2022-10-10.pdf
2796|Pgmto (40) - Agendamento pagamento de título tabelionato de protesto - Apto 216 Norte 2016-07-15.pdf
2797|Relatório 7 - Seminário TSE Ações Afirmativas na Justiça Eleitoral - Tópicos em Direito Eleitoral.pdf
2798|(Conversa) - Elda - Esboço inicial da dissertação - cassação de mandatos e judicialização (Bibliografia de apoio).docx
2799|(Dissertação) TEIXEIRA, José Elaeres Marques - A doutrina das questões políticas no STF - UFSC 2004.pdf
2800|Versão 3 - Monografia - Desequilíbrio federativo - centralidade fiscal e normativa da União - UnB EAGU.doc
