id|nomeNovo
401|Parecer CCJC - PDL 861-2025 - rádio comunitária São Jorge do Ivaí
402|Contas Matheus - 2023-09 - despesas e cartão BRB
403|Contas Matheus - 2023-11 - saldo devedor e cartões BRB e Itaú
404|Azul - Bilhetes remarcados Recife-Brasília - 2021-01-21
405|Declaração de cargos e empregos públicos últimos 10 anos - TSE
406|Boleto Amiigo - apto 216 Norte - venc 2018-09-15
407|Código Tributário do Distrito Federal - LC 4-1994
408|RAMOSE, Mogobe - A filosofia do ubuntu e ubuntu como filosofia
409|Caderno de Jurisprudência STJ - concurso TRF6
410|Receituário de controle especial - Receita 6 - reembolso
411|Baconnet - pacote de massagens terapêuticas e valores
412|HESPANHA, A. M. - O Antigo Regime nos trópicos (constituição do império português)
413|Definição do amor - poema de Neuza Parreira
414|Fatura cartão - 2024-12 - total R$ 18.561,21 venc 2024-12-20
415|Balanço Carol - 2025-01 - total R$ 4.650,12
416|MEDAUAR, Odete - A processualidade no Direito Administrativo
417|Processo administrativo em evolução - homenagem a Odete Medauar
418|KOERNER, Andrei - Análise política do pensamento jurídico e pesquisa sobre tribunais
419|Relatório aula Direito Eleitoral - 2020-08-25 - jurisprudência como fonte
420|Projeto de pesquisa - Cassação de mandatos e judicialização da política
421|Revisão DOD para o concurso ENAM - Márcio Cavalcante
422|VARGAS, Laís - Hackeando o PPT - 100 dicas para apresentações
423|Currículo Lattes - Maurício Augusto Chiaramonte Vieira - 2022-06-06
424|Dívida ativa do DF - LC 904-2015 (execução fiscal)
425|Parecer de Plenário à Emenda - PL 3025-2023 - controle do ouro - v1
426|2023-02-16 - NFCe - Bomba do vaporizador Black&Decker BDV3000 (reposição)
427|VIEIRA, Tarcísio - Alguns novos rumos do poder de polícia
428|CHENG, Anne Anlin - The Melancholy of Race
429|CARVALHO, Ernani - Em busca da judicialização da política no Brasil
430|Edital 4-2023 Câmara dos Deputados - resultado final sub judice (ret. 22.07)
431|FERNANDES, Ana Carolina - A matriz tributária brasileira - tributação sobre o consumo
432|Orçamento Riacho Tintas - apto 409 Sul - 2023-08-26 - R$ 1.504,90
433|Boleto 2ª mensalidade dentista IOSP - venc 2018-01-18
434|ICATU - Informações financeiras confidenciais - 2024-08
435|BNDES - Resultado preliminar provas Analista Direito - 2024-11-27
436|SCHEPPELE, Kim - The Rule of Law and the Frankenstate
437|Contas Matheus - 2024-09 - saldo devedor e cartão BRB
438|Sincronização em nuvem - opções BaaS para planilha gerencial SEGJUR
439|2023-03-03 - Ordem de serviço reparo em garantia - Relógio Polar Pacer
440|Prece de Cáritas
441|Receituário de controle especial - Receita 5 - reembolso
442|ITBI e IPTU - aspectos gerais (resumo)
443|Concessão de direito real de uso de área pública DF - LC 755-2008
444|Despacho SEI 2021.00.000001576-8 - Informação AGEL 23-2021 - contratações Eleições 2024
445|Bioimpedância - composição corporal - 2016-11-25 - Dr. Joselito Melo
446|Itaú - Ficha de Bens e Direitos - IRPF 2024
447|Adesão Clube LATAM Pass - 2024-01-10
448|Processos STF e STJ - exclusão do ICMS da base do PIS e COFINS
449|Comprovante pagamento boleto Amiigo - apto 216 Norte - 2019-07-15
450|Boleto 16ª mensalidade dentista IOSP - venc 2019-04-25
451|DIÁRIOS ASSOCIADOS - Mandado de segurança e crime de desobediência - Lei 12.016-2009
452|Resposta a recurso - questão objetiva 95 - concurso MPF
453|Comprovante de cadastro Novos Servidores - Câmara dos Deputados - 2025-11-26
454|Prompt - seleção de dispositivos legais em PDFs para concurso MPF
455|Relatório de Gestão 2023 - TSE (relato integrado)
456|Projeto de pesquisa doutorado 2023 - Justiça nas eleições - Assis Brasil (cópia)
457|Porto Seguro - Informe de Rendimentos consórcio - ano 2024
458|BARROSO, Luís Roberto - Prefácio a Uma teoria do direito administrativo (Binenbojm)
459|Contas Matheus - 2022-04 - despesas e cartão de crédito
460|Minuta de Resolução TSE - diretrizes para consultas populares - 2023-08-28
461|Prompt - recurso de nota em prova de sentença criminal - TRF1
462|Fatura cartão - 2024-10 - total R$ 19.778,81 venc 2024-10-20 (2)
463|Escritura de re-ratificação - inventário - Cartório de Piranguinho-MG
464|Atas TSE 1933 - junho (3ª sessão extraordinária 10-05-1933)
465|ABRANCHES, Sérgio - Presidencialismo de coalizão (grifado)
466|BARROSO, Luís Roberto - Constituição, democracia e supremacia judicial
467|DUPONT et al 2022 - A global perspective on party organizations (V-Party)
468|Lei 13.457-2009 SP - Processo administrativo tributário
469|JAMES, Toby 2019 - Better workers, better elections - electoral management bodies
470|Atas TSE 1937 - maio (45ª sessão ordinária 28-04-1937)
471|Monitoria de graduação Direito Administrativo - UFMG - Iara Menezes Lima
472|Pontos comentados Direito Constitucional - constitucionalismo e constituição - MPF
473|BENTO, Juliane - Candidatura nata e judicialização das eleições
474|BEZERRA, Ricardo Ramos - A presença dos bancos espanhóis no Brasil - FGV 2005
475|RO 2653-08 - Min. Henrique Neves - abuso de poder religioso (Cassol)
476|Licenciamento 2023 - Chevrolet Cruze - placa PBK4H65 - venc 2023-02-15
477|DOD - Jurisprudência em teses previdenciário 2 - auxílio-acidente
478|Contas Carol - 2026-02 - lançamentos (2)
479|Formulário previdência LegisPrev - dados pessoais e renda
480|ROSAS, Eduarda Chacon - O paradoxo da padronização do discurso na internet
481|DAHL, Robert (1957) - Tomada de decisões em uma democracia - Suprema Corte
