id|nomeNovo
2201|Execução Penal - Direto ao Ponto MPF pós-edital (Estratégia) - 2025-04-22
2202|Crítica a Os Donos do Poder de Raimundo Faoro - Ilustríssima Folha - 2022-01-22
2203|Termo de Referência - auditoria externa Teste de Integridade Eleições 2024 - TSE
2204|Certificado de Seguro Prestamista do financiamento - MetLife Chevrolet
2205|ATA torna sem efeito nomeação - DOU 2010-10-20 nº 201
2206|BITTENCOURT - Entre urnas e togas - justiça eleitoral e competição política no Pará 1982-1986
2207|Questões NR12 Segurança no Trabalho com Máquinas - Profa Mara Camisassa (AFT)
2208|Tarefa 4.2 - Direito Tributário EaD
2209|ADPF 738 - medida cautelar Lewandowski - PSOL x TSE - aplicação imediata de efeitos
2210|SCHEPPELE Kim - Etnografia Constitucional uma introdução (trad. Thiago Pádua)
2211|Direito Administrativo - Direto ao Ponto MPF pós-edital (Estratégia) - 2025-04-22
2212|CAROTHERS Thomas - Rule of Law Temptations
2213|Ata de Reunião - abertura de conta e frente plebiscitária - TSE - 2023-07-03
2214|PRC 2026 - Bancada Negra vinculada à Mesa Diretora - Benedita da Silva (Conle)
2215|KUGELMAS e SOLA - Recentralização e descentralização no regime federativo dos anos 90
2216|Boleto condomínio Amiigo Empreendimentos - APTO 216 Norte - venc 2019-08-15
2217|Parecer CCJC - criação de cargos efetivos Secretaria do TRT 10ª Região - PL 7927-2014
2218|Boleto aluguel APTO 409 Sul - SERGIO LANNES nº 107968 - venc 2021-05-10
2219|BRB DUX - seguro viagem Visa
2220|Receita Tadalafila + Tribulus manipulada - Dr. Joselio Melo (endocrino)
2221|Controle de Comissionamento por Unidade FC e CJ - Justiça Eleitoral - 2024-07-19
2222|SILVA Luiz de França Belchior - Ativismo judicial e judicialização do processo eleitoral
2223|Monografia Versão 4 - Desequilíbrio Federativo - centralidade fiscal e normativa (UnB)
2224|Acórdão Consulta 0604054-58 - transgêneros, nome social e cadastro eleitoral - TSE
2225|Exames admissionais PCMSO 2024 - Câmara dos Deputados
2226|Consórcio BRB imóvel 200k - tabela de parcelas e lances
2227|MEDAUAR Odete - Direito administrativo e seus novos paradigmas - do ato ao processo
2228|Atas TSE - sessões de dezembro de 1936 (abordagem histórica)
2229|Mobills - tela de cadastro e histórico de assinaturas
2230|Certidão de Tempo de Serviço Correios - Maurício Augusto Chiaramonte Vieira
2231|Informação nº 5 SETOT - análise dos códigos-fonte dos sistemas eleitorais (PF) - TSE
2232|Folder Editora Dialética - proposta de publicação de obra acadêmica
2233|Procuração ad judicia para Ana Lúcia Chiaramonte - agravo de instrumento (CD)
2234|Tarefa 2.2 - Direito Tributário EaD
2235|TRINDADE e KARAM - Polifonia e verdade nas narrativas processuais
2236|Simulação BRB Financiamento Imobiliário - 2025-04-04
2237|Comprovante 1ª parcela financiamento Cruze - Banco GMAC - 2018-08-25
2238|GROTIUS Hugo - O Direito da Guerra e da Paz (De jure belli ac pacis)
2239|Funpresp LegisPrev - requerimento de parcela adicional de risco - proposta 203011933726
2240|MPV - Carreiras do Poder Executivo Federal 2025 - tabela de vencimento Perito Médico
2241|EJE - Grupos de Pesquisa primeiros resultados - TSE 2024
2242|Laudo de vistoria seguro residencial Porto (Itaú) - substituição de vidro - 2025-10-18
2243|EFAM - Autonomia constitucional da responsabilidade por improbidade - Elci Simões 2013
2244|CAROTHERS Thomas - Rule of Law Temptations
2245|Diploma de Direito UFMG - Maurício A. C. Vieira (frente) - 2011-08-09
2246|Relatório de palestras - ações afirmativas na Justiça Eleitoral (Tópicos Dir. Eleitoral)
2247|ADI 939-7 - inconstitucionalidade do IPMF - STF - DJ 1994-03-18
2248|Calendário de feriados 2026
2249|Vistoria APTO SQSW 105 - retorno à Eliziane (fogão, piso e estrutura)
