id,nat,tipo
5001,01 - Jurídico,Recursos
5002,01 - Jurídico,Recursos
5003,01 - Jurídico,Recursos
5004,01 - Jurídico,Recursos
5005,01 - Jurídico,Recursos
5006,01 - Jurídico,Recursos
5007,05 - Diversos (a revisar),
5008,01 - Jurídico,Recursos
5009,01 - Jurídico,Recursos
5010,01 - Jurídico,Recursos
5011,01 - Jurídico,Recursos
5012,01 - Jurídico,Recursos
5013,01 - Jurídico,Recursos
5014,01 - Jurídico,Recursos
5015,01 - Jurídico,Recursos
5016,01 - Jurídico,Recursos
5017,01 - Jurídico,Recursos
5018,01 - Jurídico,Recursos
5019,01 - Jurídico,Recursos
5020,01 - Jurídico,Recursos
5021,05 - Diversos (a revisar),
5022,04 - Pessoal e financeiro,
5023,04 - Pessoal e financeiro,
5024,04 - Pessoal e financeiro,
5025,02 - Estudos e concursos,
5026,05 - Diversos (a revisar),
5027,05 - Diversos (a revisar),
5028,05 - Diversos (a revisar),
5029,05 - Diversos (a revisar),
5030,04 - Pessoal e financeiro,
5031,04 - Pessoal e financeiro,
5032,04 - Pessoal e financeiro,
5033,04 - Pessoal e financeiro,
5034,04 - Pessoal e financeiro,
5035,04 - Pessoal e financeiro,
5036,04 - Pessoal e financeiro,
5037,04 - Pessoal e financeiro,
5038,04 - Pessoal e financeiro,
5039,04 - Pessoal e financeiro,
5040,04 - Pessoal e financeiro,
5041,04 - Pessoal e financeiro,
5042,05 - Diversos (a revisar),
5043,05 - Diversos (a revisar),
5044,05 - Diversos (a revisar),
5045,05 - Diversos (a revisar),
5046,05 - Diversos (a revisar),
5047,02 - Estudos e concursos,
5048,02 - Estudos e concursos,
5049,05 - Diversos (a revisar),
5050,05 - Diversos (a revisar),
5051,01 - Jurídico,Outros processuais
5052,01 - Jurídico,Petições
5053,02 - Estudos e concursos,
5054,01 - Jurídico,Petições
5055,05 - Diversos (a revisar),
5056,05 - Diversos (a revisar),
5057,02 - Estudos e concursos,
5058,02 - Estudos e concursos,
5059,02 - Estudos e concursos,
5060,05 - Diversos (a revisar),
5061,02 - Estudos e concursos,
5062,05 - Diversos (a revisar),
5063,05 - Diversos (a revisar),
5064,02 - Estudos e concursos,
5065,02 - Estudos e concursos,
5066,02 - Estudos e concursos,
5067,02 - Estudos e concursos,
5068,03 - Administrativo,
5069,03 - Administrativo,
5070,05 - Diversos (a revisar),
5071,05 - Diversos (a revisar),
5072,05 - Diversos (a revisar),
5073,05 - Diversos (a revisar),
5074,02 - Estudos e concursos,
5075,02 - Estudos e concursos,
5076,02 - Estudos e concursos,
5077,02 - Estudos e concursos,
5078,02 - Estudos e concursos,
5079,02 - Estudos e concursos,
5080,02 - Estudos e concursos,
5081,02 - Estudos e concursos,
5082,02 - Estudos e concursos,
5083,02 - Estudos e concursos,
5084,02 - Estudos e concursos,
5085,02 - Estudos e concursos,
5086,02 - Estudos e concursos,
5087,02 - Estudos e concursos,
5088,02 - Estudos e concursos,
5089,02 - Estudos e concursos,
5090,02 - Estudos e concursos,
5091,02 - Estudos e concursos,
5092,02 - Estudos e concursos,
5093,02 - Estudos e concursos,
5094,02 - Estudos e concursos,
5095,03 - Administrativo,
5096,03 - Administrativo,
5097,03 - Administrativo,
5098,02 - Estudos e concursos,
5099,02 - Estudos e concursos,
5100,05 - Diversos (a revisar),
5101,02 - Estudos e concursos,
5102,02 - Estudos e concursos,
5103,02 - Estudos e concursos,
5104,02 - Estudos e concursos,
5105,02 - Estudos e concursos,
5106,02 - Estudos e concursos,
5107,02 - Estudos e concursos,
5108,02 - Estudos e concursos,
5109,02 - Estudos e concursos,
5110,02 - Estudos e concursos,
5111,02 - Estudos e concursos,
5112,02 - Estudos e concursos,
5113,02 - Estudos e concursos,
5114,03 - Administrativo,
5115,03 - Administrativo,
5116,03 - Administrativo,
5117,03 - Administrativo,
5118,02 - Estudos e concursos,
5119,02 - Estudos e concursos,
5120,02 - Estudos e concursos,
5121,02 - Estudos e concursos,
5122,02 - Estudos e concursos,
5123,02 - Estudos e concursos,
5124,02 - Estudos e concursos,
5125,02 - Estudos e concursos,
5126,02 - Estudos e concursos,
5127,02 - Estudos e concursos,
5128,02 - Estudos e concursos,
5129,02 - Estudos e concursos,
5130,02 - Estudos e concursos,
5131,02 - Estudos e concursos,
5132,02 - Estudos e concursos,
5133,02 - Estudos e concursos,
5134,02 - Estudos e concursos,
5135,02 - Estudos e concursos,
5136,01 - Jurídico,Petições
5137,02 - Estudos e concursos,
5138,02 - Estudos e concursos,
5139,02 - Estudos e concursos,
5140,02 - Estudos e concursos,
5141,02 - Estudos e concursos,
5142,02 - Estudos e concursos,
5143,02 - Estudos e concursos,
5144,02 - Estudos e concursos,
5145,02 - Estudos e concursos,
5146,02 - Estudos e concursos,
5147,02 - Estudos e concursos,
5148,02 - Estudos e concursos,
5149,02 - Estudos e concursos,
5150,02 - Estudos e concursos,
5151,02 - Estudos e concursos,
5152,01 - Jurídico,Petições
5153,02 - Estudos e concursos,
5154,02 - Estudos e concursos,
5155,05 - Diversos (a revisar),
5156,02 - Estudos e concursos,
5157,04 - Pessoal e financeiro,
5158,04 - Pessoal e financeiro,
5159,01 - Jurídico,Petições
5160,02 - Estudos e concursos,
5161,02 - Estudos e concursos,
5162,04 - Pessoal e financeiro,
5163,04 - Pessoal e financeiro,
5164,03 - Administrativo,
5165,03 - Administrativo,
5166,03 - Administrativo,
5167,03 - Administrativo,
5168,02 - Estudos e concursos,
5169,02 - Estudos e concursos,
5170,02 - Estudos e concursos,
5171,03 - Administrativo,
5172,03 - Administrativo,
5173,03 - Administrativo,
5174,03 - Administrativo,
5175,03 - Administrativo,
5176,03 - Administrativo,
5177,03 - Administrativo,
5178,03 - Administrativo,
5179,03 - Administrativo,
5180,03 - Administrativo,
5181,03 - Administrativo,
5182,03 - Administrativo,
5183,03 - Administrativo,
5184,03 - Administrativo,
5185,03 - Administrativo,
5186,03 - Administrativo,
5187,03 - Administrativo,
5188,03 - Administrativo,
5189,03 - Administrativo,
5190,03 - Administrativo,
5191,03 - Administrativo,
5192,03 - Administrativo,
5193,03 - Administrativo,
5194,03 - Administrativo,
5195,03 - Administrativo,
5196,03 - Administrativo,
5197,03 - Administrativo,
5198,03 - Administrativo,
5199,03 - Administrativo,
5200,03 - Administrativo,
5201,03 - Administrativo,
5202,03 - Administrativo,
5203,03 - Administrativo,
5204,02 - Estudos e concursos,
5205,02 - Estudos e concursos,
5206,02 - Estudos e concursos,
5207,05 - Diversos (a revisar),
5208,02 - Estudos e concursos,
5209,05 - Diversos (a revisar),
5210,02 - Estudos e concursos,
5211,02 - Estudos e concursos,
5212,03 - Administrativo,
5213,01 - Jurídico,Petições
5214,01 - Jurídico,Petições
5215,02 - Estudos e concursos,
5216,02 - Estudos e concursos,
5217,02 - Estudos e concursos,
5218,02 - Estudos e concursos,
5219,02 - Estudos e concursos,
5220,02 - Estudos e concursos,
5221,02 - Estudos e concursos,
5222,02 - Estudos e concursos,
5223,02 - Estudos e concursos,
5224,02 - Estudos e concursos,
5225,02 - Estudos e concursos,
5226,02 - Estudos e concursos,
5227,02 - Estudos e concursos,
5228,02 - Estudos e concursos,
5229,03 - Administrativo,
5230,04 - Pessoal e financeiro,
5231,04 - Pessoal e financeiro,
5232,04 - Pessoal e financeiro,
5233,02 - Estudos e concursos,
5234,02 - Estudos e concursos,
5235,02 - Estudos e concursos,
5236,02 - Estudos e concursos,
5237,03 - Administrativo,
5238,02 - Estudos e concursos,
5239,03 - Administrativo,
5240,03 - Administrativo,
5241,03 - Administrativo,
5242,03 - Administrativo,
5243,03 - Administrativo,
5244,03 - Administrativo,
5245,03 - Administrativo,
5246,03 - Administrativo,
5247,03 - Administrativo,
