id,nat,tipo
2001,04 - Pessoal e financeiro,
2002,01 - Jurídico,Outros processuais
2003,02 - Estudos e concursos,
2004,05 - Diversos (a revisar),
2005,01 - Jurídico,Outros processuais
2006,05 - Diversos (a revisar),
2007,05 - Diversos (a revisar),
2008,05 - Diversos (a revisar),
2009,02 - Estudos e concursos,
2010,05 - Diversos (a revisar),
2011,02 - Estudos e concursos,
2012,05 - Diversos (a revisar),
2013,02 - Estudos e concursos,
2014,05 - Diversos (a revisar),
2015,05 - Diversos (a revisar),
2016,05 - Diversos (a revisar),
2017,05 - Diversos (a revisar),
2018,05 - Diversos (a revisar),
2019,05 - Diversos (a revisar),
2020,05 - Diversos (a revisar),
2021,05 - Diversos (a revisar),
2022,05 - Diversos (a revisar),
2023,05 - Diversos (a revisar),
2024,05 - Diversos (a revisar),
2025,05 - Diversos (a revisar),
2026,05 - Diversos (a revisar),
2027,05 - Diversos (a revisar),
2028,05 - Diversos (a revisar),
2029,05 - Diversos (a revisar),
2030,05 - Diversos (a revisar),
2031,02 - Estudos e concursos,
2032,05 - Diversos (a revisar),
2033,05 - Diversos (a revisar),
2034,05 - Diversos (a revisar),
2035,05 - Diversos (a revisar),
2036,05 - Diversos (a revisar),
2037,05 - Diversos (a revisar),
2038,05 - Diversos (a revisar),
2039,05 - Diversos (a revisar),
2040,05 - Diversos (a revisar),
2041,05 - Diversos (a revisar),
2042,05 - Diversos (a revisar),
2043,05 - Diversos (a revisar),
2044,05 - Diversos (a revisar),
2045,05 - Diversos (a revisar),
2046,05 - Diversos (a revisar),
2047,05 - Diversos (a revisar),
2048,05 - Diversos (a revisar),
2049,05 - Diversos (a revisar),
2050,05 - Diversos (a revisar),
2051,05 - Diversos (a revisar),
2052,05 - Diversos (a revisar),
2053,05 - Diversos (a revisar),
2054,03 - Administrativo,
2055,05 - Diversos (a revisar),
2056,04 - Pessoal e financeiro,
2057,04 - Pessoal e financeiro,
2058,04 - Pessoal e financeiro,
2059,03 - Administrativo,
2060,04 - Pessoal e financeiro,
2061,04 - Pessoal e financeiro,
2062,04 - Pessoal e financeiro,
2063,04 - Pessoal e financeiro,
2064,05 - Diversos (a revisar),
2065,01 - Jurídico,Recursos
2066,01 - Jurídico,Recursos
2067,04 - Pessoal e financeiro,
2068,05 - Diversos (a revisar),
2069,05 - Diversos (a revisar),
2070,05 - Diversos (a revisar),
2071,05 - Diversos (a revisar),
2072,05 - Diversos (a revisar),
2073,05 - Diversos (a revisar),
2074,05 - Diversos (a revisar),
2075,01 - Jurídico,Recursos
2076,01 - Jurídico,Pareceres e notas técnicas
2077,02 - Estudos e concursos,
2078,01 - Jurídico,Recursos
2079,01 - Jurídico,Recursos
2080,01 - Jurídico,Recursos
2081,04 - Pessoal e financeiro,
2082,02 - Estudos e concursos,
2083,01 - Jurídico,Outros processuais
2084,02 - Estudos e concursos,
2085,05 - Diversos (a revisar),
2086,05 - Diversos (a revisar),
2087,05 - Diversos (a revisar),
2088,05 - Diversos (a revisar),
2089,05 - Diversos (a revisar),
2090,05 - Diversos (a revisar),
2091,05 - Diversos (a revisar),
2092,05 - Diversos (a revisar),
2093,03 - Administrativo,
2094,05 - Diversos (a revisar),
2095,05 - Diversos (a revisar),
2096,05 - Diversos (a revisar),
2097,05 - Diversos (a revisar),
2098,05 - Diversos (a revisar),
2099,05 - Diversos (a revisar),
2100,05 - Diversos (a revisar),
2101,05 - Diversos (a revisar),
2102,01 - Jurídico,Recursos
2103,05 - Diversos (a revisar),
2104,05 - Diversos (a revisar),
2105,05 - Diversos (a revisar),
2106,05 - Diversos (a revisar),
2107,01 - Jurídico,Outros processuais
2108,01 - Jurídico,Outros processuais
2109,05 - Diversos (a revisar),
2110,02 - Estudos e concursos,
2111,02 - Estudos e concursos,
2112,05 - Diversos (a revisar),
2113,05 - Diversos (a revisar),
2114,05 - Diversos (a revisar),
2115,05 - Diversos (a revisar),
2116,05 - Diversos (a revisar),
2117,05 - Diversos (a revisar),
2118,05 - Diversos (a revisar),
2119,02 - Estudos e concursos,
2120,04 - Pessoal e financeiro,
2121,04 - Pessoal e financeiro,
2122,03 - Administrativo,
2123,04 - Pessoal e financeiro,
2124,04 - Pessoal e financeiro,
2125,04 - Pessoal e financeiro,
2126,04 - Pessoal e financeiro,
2127,04 - Pessoal e financeiro,
2128,04 - Pessoal e financeiro,
2129,05 - Diversos (a revisar),
2130,03 - Administrativo,
