id,nat,tipo
9501,04 - Pessoal e financeiro,
9502,05 - Diversos (a revisar),
9503,05 - Diversos (a revisar),
9504,05 - Diversos (a revisar),
9505,02 - Estudos e concursos,
9506,05 - Diversos (a revisar),
9507,04 - Pessoal e financeiro,
9508,05 - Diversos (a revisar),
9509,05 - Diversos (a revisar),
9510,02 - Estudos e concursos,
9511,05 - Diversos (a revisar),
9512,05 - Diversos (a revisar),
9513,05 - Diversos (a revisar),
9514,05 - Diversos (a revisar),
9515,05 - Diversos (a revisar),
9516,05 - Diversos (a revisar),
9517,05 - Diversos (a revisar),
9518,02 - Estudos e concursos,
9519,02 - Estudos e concursos,
9520,02 - Estudos e concursos,
9521,02 - Estudos e concursos,
9522,02 - Estudos e concursos,
9523,02 - Estudos e concursos,
9524,01 - Jurídico,Contestações e manifestações
9525,04 - Pessoal e financeiro,
9526,04 - Pessoal e financeiro,
9527,04 - Pessoal e financeiro,
9528,01 - Jurídico,Contestações e manifestações
9529,04 - Pessoal e financeiro,
9530,02 - Estudos e concursos,
9531,02 - Estudos e concursos,
9532,02 - Estudos e concursos,
9533,02 - Estudos e concursos,
9534,02 - Estudos e concursos,
9535,02 - Estudos e concursos,
9536,02 - Estudos e concursos,
9537,05 - Diversos (a revisar),
9538,05 - Diversos (a revisar),
9539,02 - Estudos e concursos,
9540,05 - Diversos (a revisar),
9541,05 - Diversos (a revisar),
9542,05 - Diversos (a revisar),
9543,05 - Diversos (a revisar),
9544,02 - Estudos e concursos,
9545,03 - Administrativo,
9546,03 - Administrativo,
9547,03 - Administrativo,
9548,03 - Administrativo,
9549,03 - Administrativo,
9550,03 - Administrativo,
9551,03 - Administrativo,
9552,03 - Administrativo,
9553,03 - Administrativo,
9554,03 - Administrativo,
9555,03 - Administrativo,
9556,03 - Administrativo,
9557,01 - Jurídico,Pareceres e notas técnicas
9558,03 - Administrativo,
9559,03 - Administrativo,
9560,03 - Administrativo,
9561,03 - Administrativo,
9562,03 - Administrativo,
9563,03 - Administrativo,
9564,03 - Administrativo,
9565,03 - Administrativo,
9566,03 - Administrativo,
9567,03 - Administrativo,
9568,03 - Administrativo,
9569,03 - Administrativo,
9570,03 - Administrativo,
9571,03 - Administrativo,
9572,03 - Administrativo,
9573,03 - Administrativo,
9574,03 - Administrativo,
9575,03 - Administrativo,
9576,03 - Administrativo,
9577,03 - Administrativo,
9578,03 - Administrativo,
9579,03 - Administrativo,
9580,03 - Administrativo,
9581,03 - Administrativo,
9582,03 - Administrativo,
9583,03 - Administrativo,
9584,03 - Administrativo,
9585,03 - Administrativo,
9586,03 - Administrativo,
9587,03 - Administrativo,
9588,03 - Administrativo,
9589,03 - Administrativo,
9590,03 - Administrativo,
9591,03 - Administrativo,
9592,03 - Administrativo,
9593,03 - Administrativo,
9594,03 - Administrativo,
9595,03 - Administrativo,
9596,03 - Administrativo,
9597,03 - Administrativo,
9598,03 - Administrativo,
9599,03 - Administrativo,
9600,03 - Administrativo,
9601,03 - Administrativo,
