id,nat,tipo
7001,02 - Estudos e concursos,
7002,05 - Diversos (a revisar),
7003,05 - Diversos (a revisar),
7004,02 - Estudos e concursos,
7005,04 - Pessoal e financeiro,
7006,02 - Estudos e concursos,
7007,05 - Diversos (a revisar),
7008,02 - Estudos e concursos,
7009,02 - Estudos e concursos,
7010,01 - Jurídico,Modelos e minutas
7011,02 - Estudos e concursos,
7012,02 - Estudos e concursos,
7013,02 - Estudos e concursos,
7014,02 - Estudos e concursos,
7015,02 - Estudos e concursos,
7016,02 - Estudos e concursos,
7017,02 - Estudos e concursos,
7018,02 - Estudos e concursos,
7019,02 - Estudos e concursos,
7020,02 - Estudos e concursos,
7021,02 - Estudos e concursos,
7022,02 - Estudos e concursos,
7023,02 - Estudos e concursos,
7024,02 - Estudos e concursos,
7025,02 - Estudos e concursos,
7026,02 - Estudos e concursos,
7027,02 - Estudos e concursos,
7028,02 - Estudos e concursos,
7029,01 - Jurídico,Outros processuais
7030,02 - Estudos e concursos,
7031,02 - Estudos e concursos,
7032,02 - Estudos e concursos,
7033,05 - Diversos (a revisar),
7034,02 - Estudos e concursos,
7035,02 - Estudos e concursos,
7036,02 - Estudos e concursos,
7037,02 - Estudos e concursos,
7038,02 - Estudos e concursos,
7039,02 - Estudos e concursos,
7040,02 - Estudos e concursos,
7041,02 - Estudos e concursos,
7042,02 - Estudos e concursos,
7043,02 - Estudos e concursos,
7044,02 - Estudos e concursos,
7045,02 - Estudos e concursos,
7046,02 - Estudos e concursos,
7047,02 - Estudos e concursos,
7048,03 - Administrativo,
7049,03 - Administrativo,
7050,03 - Administrativo,
7051,02 - Estudos e concursos,
7052,02 - Estudos e concursos,
7053,02 - Estudos e concursos,
7054,03 - Administrativo,
7055,03 - Administrativo,
7056,03 - Administrativo,
7057,03 - Administrativo,
7058,03 - Administrativo,
7059,03 - Administrativo,
7060,03 - Administrativo,
7061,03 - Administrativo,
7062,03 - Administrativo,
7063,03 - Administrativo,
7064,03 - Administrativo,
7065,03 - Administrativo,
7066,03 - Administrativo,
7067,03 - Administrativo,
7068,03 - Administrativo,
7069,03 - Administrativo,
7070,03 - Administrativo,
7071,02 - Estudos e concursos,
7072,02 - Estudos e concursos,
7073,02 - Estudos e concursos,
7074,03 - Administrativo,
7075,03 - Administrativo,
7076,02 - Estudos e concursos,
7077,05 - Diversos (a revisar),
