id,nat,tipo
6001,01 - Jurídico,Outros processuais
6002,01 - Jurídico,Acórdãos e decisões
6003,05 - Diversos (a revisar),
6004,02 - Estudos e concursos,
6005,02 - Estudos e concursos,
6006,02 - Estudos e concursos,
6007,02 - Estudos e concursos,
6008,02 - Estudos e concursos,
6009,02 - Estudos e concursos,
6010,02 - Estudos e concursos,
6011,02 - Estudos e concursos,
6012,02 - Estudos e concursos,
6013,03 - Administrativo,
6014,02 - Estudos e concursos,
6015,02 - Estudos e concursos,
6016,02 - Estudos e concursos,
6017,02 - Estudos e concursos,
6018,02 - Estudos e concursos,
6019,02 - Estudos e concursos,
6020,02 - Estudos e concursos,
6021,02 - Estudos e concursos,
6022,02 - Estudos e concursos,
6023,02 - Estudos e concursos,
6024,01 - Jurídico,Contestações e manifestações
6025,01 - Jurídico,Contestações e manifestações
6026,01 - Jurídico,Contestações e manifestações
6027,01 - Jurídico,Contestações e manifestações
6028,01 - Jurídico,Contestações e manifestações
6029,01 - Jurídico,Contestações e manifestações
6030,01 - Jurídico,Contestações e manifestações
6031,01 - Jurídico,Contestações e manifestações
6032,01 - Jurídico,Contestações e manifestações
6033,01 - Jurídico,Contestações e manifestações
6034,01 - Jurídico,Contestações e manifestações
6035,01 - Jurídico,Contestações e manifestações
6036,01 - Jurídico,Contestações e manifestações
6037,01 - Jurídico,Contestações e manifestações
6038,05 - Diversos (a revisar),
6039,02 - Estudos e concursos,
6040,02 - Estudos e concursos,
6041,02 - Estudos e concursos,
6042,04 - Pessoal e financeiro,
6043,05 - Diversos (a revisar),
6044,05 - Diversos (a revisar),
6045,02 - Estudos e concursos,
6046,02 - Estudos e concursos,
6047,02 - Estudos e concursos,
6048,02 - Estudos e concursos,
6049,02 - Estudos e concursos,
6050,02 - Estudos e concursos,
6051,02 - Estudos e concursos,
6052,02 - Estudos e concursos,
6053,05 - Diversos (a revisar),
6054,04 - Pessoal e financeiro,
6055,05 - Diversos (a revisar),
6056,05 - Diversos (a revisar),
6057,02 - Estudos e concursos,
6058,05 - Diversos (a revisar),
6059,01 - Jurídico,Acórdãos e decisões
6060,05 - Diversos (a revisar),
6061,05 - Diversos (a revisar),
6062,05 - Diversos (a revisar),
6063,03 - Administrativo,
6064,03 - Administrativo,
6065,03 - Administrativo,
6066,04 - Pessoal e financeiro,
6067,04 - Pessoal e financeiro,
6068,04 - Pessoal e financeiro,
6069,05 - Diversos (a revisar),
6070,01 - Jurídico,Outros processuais
6071,01 - Jurídico,Recursos
6072,05 - Diversos (a revisar),
6073,05 - Diversos (a revisar),
6074,05 - Diversos (a revisar),
6075,05 - Diversos (a revisar),
6076,02 - Estudos e concursos,
6077,04 - Pessoal e financeiro,
6078,04 - Pessoal e financeiro,
6079,04 - Pessoal e financeiro,
6080,05 - Diversos (a revisar),
6081,01 - Jurídico,Outros processuais
6082,01 - Jurídico,Outros processuais
6083,04 - Pessoal e financeiro,
6084,02 - Estudos e concursos,
6085,02 - Estudos e concursos,
6086,01 - Jurídico,Outros processuais
6087,02 - Estudos e concursos,
6088,04 - Pessoal e financeiro,
6089,03 - Administrativo,
6090,01 - Jurídico,Outros processuais
6091,01 - Jurídico,Outros processuais
6092,01 - Jurídico,Outros processuais
6093,01 - Jurídico,Outros processuais
6094,01 - Jurídico,Petições
6095,03 - Administrativo,
6096,01 - Jurídico,Despachos e votos
6097,01 - Jurídico,Despachos e votos
6098,01 - Jurídico,Despachos e votos
6099,05 - Diversos (a revisar),
6100,05 - Diversos (a revisar),
6101,05 - Diversos (a revisar),
6102,05 - Diversos (a revisar),
6103,02 - Estudos e concursos,
6104,05 - Diversos (a revisar),
6105,01 - Jurídico,Outros processuais
6106,01 - Jurídico,Outros processuais
6107,01 - Jurídico,Outros processuais
6108,01 - Jurídico,Outros processuais
6109,01 - Jurídico,Outros processuais
6110,01 - Jurídico,Outros processuais
6111,01 - Jurídico,Outros processuais
6112,01 - Jurídico,Outros processuais
6113,01 - Jurídico,Outros processuais
6114,01 - Jurídico,Outros processuais
6115,01 - Jurídico,Outros processuais
6116,01 - Jurídico,Outros processuais
6117,01 - Jurídico,Outros processuais
6118,01 - Jurídico,Outros processuais
6119,01 - Jurídico,Outros processuais
6120,01 - Jurídico,Outros processuais
6121,01 - Jurídico,Outros processuais
6122,01 - Jurídico,Outros processuais
6123,05 - Diversos (a revisar),
6124,02 - Estudos e concursos,
6125,05 - Diversos (a revisar),
6126,05 - Diversos (a revisar),
6127,05 - Diversos (a revisar),
6128,05 - Diversos (a revisar),
6129,01 - Jurídico,Petições
6130,05 - Diversos (a revisar),
6131,02 - Estudos e concursos,
6132,02 - Estudos e concursos,
