id,nat,tipo
13751,02 - Estudos e concursos,
13752,02 - Estudos e concursos,
13753,02 - Estudos e concursos,
13754,02 - Estudos e concursos,
13755,02 - Estudos e concursos,
13756,02 - Estudos e concursos,
13757,02 - Estudos e concursos,
13758,02 - Estudos e concursos,
13759,02 - Estudos e concursos,
13760,02 - Estudos e concursos,
13761,02 - Estudos e concursos,
13762,02 - Estudos e concursos,
13763,02 - Estudos e concursos,
13764,02 - Estudos e concursos,
13765,02 - Estudos e concursos,
13766,02 - Estudos e concursos,
13767,01 - Jurídico,Outros processuais
13768,01 - Jurídico,Outros processuais
13769,05 - Diversos (a revisar),
13770,05 - Diversos (a revisar),
13771,05 - Diversos (a revisar),
13772,02 - Estudos e concursos,
13773,02 - Estudos e concursos,
13774,05 - Diversos (a revisar),
13775,05 - Diversos (a revisar),
13776,02 - Estudos e concursos,
13777,02 - Estudos e concursos,
13778,02 - Estudos e concursos,
13779,02 - Estudos e concursos,
13780,02 - Estudos e concursos,
13781,02 - Estudos e concursos,
13782,02 - Estudos e concursos,
13783,02 - Estudos e concursos,
13784,02 - Estudos e concursos,
13785,02 - Estudos e concursos,
13786,03 - Administrativo,
13787,03 - Administrativo,
13788,03 - Administrativo,
13789,01 - Jurídico,Recursos
13790,02 - Estudos e concursos,
13791,02 - Estudos e concursos,
13792,02 - Estudos e concursos,
13793,02 - Estudos e concursos,
13794,02 - Estudos e concursos,
13795,05 - Diversos (a revisar),
13796,05 - Diversos (a revisar),
13797,05 - Diversos (a revisar),
13798,05 - Diversos (a revisar),
13799,01 - Jurídico,Outros processuais
13800,05 - Diversos (a revisar),
13801,05 - Diversos (a revisar),
13802,05 - Diversos (a revisar),
13803,05 - Diversos (a revisar),
13804,05 - Diversos (a revisar),
13805,05 - Diversos (a revisar),
13806,05 - Diversos (a revisar),
13807,05 - Diversos (a revisar),
13808,05 - Diversos (a revisar),
13809,05 - Diversos (a revisar),
13810,05 - Diversos (a revisar),
13811,05 - Diversos (a revisar),
13812,05 - Diversos (a revisar),
