id,nat,tipo
4251,04 - Pessoal e financeiro,
4252,02 - Estudos e concursos,
4253,02 - Estudos e concursos,
4254,02 - Estudos e concursos,
4255,02 - Estudos e concursos,
4256,02 - Estudos e concursos,
4257,02 - Estudos e concursos,
4258,03 - Administrativo,
4259,02 - Estudos e concursos,
4260,02 - Estudos e concursos,
4261,05 - Diversos (a revisar),
4262,02 - Estudos e concursos,
4263,02 - Estudos e concursos,
4264,02 - Estudos e concursos,
4265,02 - Estudos e concursos,
4266,02 - Estudos e concursos,
4267,02 - Estudos e concursos,
4268,02 - Estudos e concursos,
4269,02 - Estudos e concursos,
4270,02 - Estudos e concursos,
4271,02 - Estudos e concursos,
4272,04 - Pessoal e financeiro,
4273,05 - Diversos (a revisar),
4274,04 - Pessoal e financeiro,
4275,04 - Pessoal e financeiro,
4276,01 - Jurídico,Recursos
4277,02 - Estudos e concursos,
4278,02 - Estudos e concursos,
4279,02 - Estudos e concursos,
4280,02 - Estudos e concursos,
4281,02 - Estudos e concursos,
4282,02 - Estudos e concursos,
4283,02 - Estudos e concursos,
4284,02 - Estudos e concursos,
4285,02 - Estudos e concursos,
4286,02 - Estudos e concursos,
4287,02 - Estudos e concursos,
4288,02 - Estudos e concursos,
4289,02 - Estudos e concursos,
4290,02 - Estudos e concursos,
4291,02 - Estudos e concursos,
4292,02 - Estudos e concursos,
4293,02 - Estudos e concursos,
4294,02 - Estudos e concursos,
4295,02 - Estudos e concursos,
4296,02 - Estudos e concursos,
4297,02 - Estudos e concursos,
4298,02 - Estudos e concursos,
4299,02 - Estudos e concursos,
4300,02 - Estudos e concursos,
4301,02 - Estudos e concursos,
4302,02 - Estudos e concursos,
4303,02 - Estudos e concursos,
4304,05 - Diversos (a revisar),
4305,05 - Diversos (a revisar),
4306,02 - Estudos e concursos,
4307,02 - Estudos e concursos,
4308,03 - Administrativo,
4309,01 - Jurídico,Outros processuais
4310,01 - Jurídico,Outros processuais
4311,01 - Jurídico,Outros processuais
4312,01 - Jurídico,Outros processuais
4313,02 - Estudos e concursos,
4314,02 - Estudos e concursos,
4315,01 - Jurídico,Outros processuais
4316,01 - Jurídico,Outros processuais
4317,01 - Jurídico,Outros processuais
