id,nat,tipo
14251,05 - Diversos (a revisar),
14252,05 - Diversos (a revisar),
14253,05 - Diversos (a revisar),
14254,04 - Pessoal e financeiro,
14255,04 - Pessoal e financeiro,
14256,05 - Diversos (a revisar),
14257,05 - Diversos (a revisar),
14258,01 - Jurídico,Recursos
14259,01 - Jurídico,Recursos
14260,01 - Jurídico,Recursos
14261,01 - Jurídico,Recursos
14262,01 - Jurídico,Recursos
14263,01 - Jurídico,Recursos
14264,01 - Jurídico,Recursos
14265,01 - Jurídico,Recursos
14266,01 - Jurídico,Recursos
14267,01 - Jurídico,Outros processuais
14268,01 - Jurídico,Recursos
14269,01 - Jurídico,Recursos
14270,01 - Jurídico,Recursos
14271,01 - Jurídico,Recursos
14272,01 - Jurídico,Outros processuais
14273,01 - Jurídico,Recursos
14274,01 - Jurídico,Recursos
14275,01 - Jurídico,Recursos
14276,01 - Jurídico,Recursos
14277,01 - Jurídico,Recursos
14278,01 - Jurídico,Recursos
14279,01 - Jurídico,Recursos
14280,01 - Jurídico,Recursos
14281,01 - Jurídico,Recursos
14282,01 - Jurídico,Recursos
14283,01 - Jurídico,Recursos
14284,01 - Jurídico,Recursos
14285,01 - Jurídico,Recursos
14286,01 - Jurídico,Recursos
14287,01 - Jurídico,Recursos
14288,01 - Jurídico,Recursos
14289,01 - Jurídico,Recursos
14290,01 - Jurídico,Recursos
14291,01 - Jurídico,Recursos
14292,01 - Jurídico,Despachos e votos
14293,01 - Jurídico,Recursos
14294,01 - Jurídico,Recursos
14295,01 - Jurídico,Recursos
14296,05 - Diversos (a revisar),
14297,02 - Estudos e concursos,
14298,05 - Diversos (a revisar),
14299,05 - Diversos (a revisar),
14300,04 - Pessoal e financeiro,
14301,05 - Diversos (a revisar),
14302,05 - Diversos (a revisar),
14303,05 - Diversos (a revisar),
14304,05 - Diversos (a revisar),
14305,05 - Diversos (a revisar),
14306,02 - Estudos e concursos,
14307,02 - Estudos e concursos,
14308,05 - Diversos (a revisar),
14309,05 - Diversos (a revisar),
14310,05 - Diversos (a revisar),
14311,05 - Diversos (a revisar),
14312,05 - Diversos (a revisar),
14313,05 - Diversos (a revisar),
14314,05 - Diversos (a revisar),
14315,04 - Pessoal e financeiro,
14316,05 - Diversos (a revisar),
14317,05 - Diversos (a revisar),
14318,05 - Diversos (a revisar),
14319,05 - Diversos (a revisar),
14320,05 - Diversos (a revisar),
14321,05 - Diversos (a revisar),
14322,02 - Estudos e concursos,
14323,05 - Diversos (a revisar),
14324,05 - Diversos (a revisar),
14325,05 - Diversos (a revisar),
14326,05 - Diversos (a revisar),
14327,05 - Diversos (a revisar),
14328,05 - Diversos (a revisar),
14329,04 - Pessoal e financeiro,
14330,05 - Diversos (a revisar),
14331,05 - Diversos (a revisar),
14332,05 - Diversos (a revisar),
14333,05 - Diversos (a revisar),
14334,02 - Estudos e concursos,
14335,02 - Estudos e concursos,
14336,05 - Diversos (a revisar),
14337,03 - Administrativo,
14338,05 - Diversos (a revisar),
14339,05 - Diversos (a revisar),
14340,05 - Diversos (a revisar),
14341,05 - Diversos (a revisar),
14342,05 - Diversos (a revisar),
14343,05 - Diversos (a revisar),
14344,05 - Diversos (a revisar),
14345,02 - Estudos e concursos,
14346,05 - Diversos (a revisar),
14347,03 - Administrativo,
14348,05 - Diversos (a revisar),
14349,05 - Diversos (a revisar),
14350,05 - Diversos (a revisar),
14351,04 - Pessoal e financeiro,
14352,04 - Pessoal e financeiro,
14353,04 - Pessoal e financeiro,
14354,04 - Pessoal e financeiro,
14355,02 - Estudos e concursos,
14356,02 - Estudos e concursos,
14357,05 - Diversos (a revisar),
14358,02 - Estudos e concursos,
14359,04 - Pessoal e financeiro,
14360,05 - Diversos (a revisar),
14361,05 - Diversos (a revisar),
14362,05 - Diversos (a revisar),
14363,02 - Estudos e concursos,
14364,05 - Diversos (a revisar),
14365,05 - Diversos (a revisar),
14366,02 - Estudos e concursos,
14367,01 - Jurídico,Recursos
14368,05 - Diversos (a revisar),
14369,05 - Diversos (a revisar),
14370,05 - Diversos (a revisar),
14371,05 - Diversos (a revisar),
14372,02 - Estudos e concursos,
14373,02 - Estudos e concursos,
14374,02 - Estudos e concursos,
14375,02 - Estudos e concursos,
14376,02 - Estudos e concursos,
14377,02 - Estudos e concursos,
14378,02 - Estudos e concursos,
14379,02 - Estudos e concursos,
14380,02 - Estudos e concursos,
14381,02 - Estudos e concursos,
14382,02 - Estudos e concursos,
14383,02 - Estudos e concursos,
14384,02 - Estudos e concursos,
14385,02 - Estudos e concursos,
14386,02 - Estudos e concursos,
14387,02 - Estudos e concursos,
14388,02 - Estudos e concursos,
14389,02 - Estudos e concursos,
14390,02 - Estudos e concursos,
14391,02 - Estudos e concursos,
14392,02 - Estudos e concursos,
14393,02 - Estudos e concursos,
14394,02 - Estudos e concursos,
14395,05 - Diversos (a revisar),
14396,02 - Estudos e concursos,
14397,04 - Pessoal e financeiro,
14398,04 - Pessoal e financeiro,
14399,01 - Jurídico,Acórdãos e decisões
14400,01 - Jurídico,Acórdãos e decisões
14401,01 - Jurídico,Acórdãos e decisões
14402,01 - Jurídico,Outros processuais
14403,01 - Jurídico,Outros processuais
14404,01 - Jurídico,Acórdãos e decisões
14405,01 - Jurídico,Acórdãos e decisões
14406,01 - Jurídico,Outros processuais
14407,01 - Jurídico,Outros processuais
14408,01 - Jurídico,Outros processuais
14409,01 - Jurídico,Outros processuais
14410,01 - Jurídico,Acórdãos e decisões
14411,01 - Jurídico,Acórdãos e decisões
14412,01 - Jurídico,Outros processuais
14413,01 - Jurídico,Outros processuais
14414,01 - Jurídico,Outros processuais
14415,01 - Jurídico,Acórdãos e decisões
14416,01 - Jurídico,Outros processuais
14417,01 - Jurídico,Outros processuais
14418,01 - Jurídico,Acórdãos e decisões
14419,01 - Jurídico,Outros processuais
14420,01 - Jurídico,Outros processuais
14421,01 - Jurídico,Acórdãos e decisões
14422,01 - Jurídico,Outros processuais
