id,nat,tipo
1501,04 - Pessoal e financeiro,
1502,02 - Estudos e concursos,
1503,02 - Estudos e concursos,
1504,01 - Jurídico,Acórdãos e decisões
1505,05 - Diversos (a revisar),
1506,05 - Diversos (a revisar),
1507,01 - Jurídico,Recursos
1508,01 - Jurídico,Recursos
1509,01 - Jurídico,Recursos
1510,01 - Jurídico,Recursos
1511,04 - Pessoal e financeiro,
1512,01 - Jurídico,Outros processuais
1513,01 - Jurídico,Outros processuais
1514,01 - Jurídico,Outros processuais
1515,01 - Jurídico,Outros processuais
1516,01 - Jurídico,Outros processuais
1517,01 - Jurídico,Outros processuais
1518,01 - Jurídico,Outros processuais
1519,01 - Jurídico,Outros processuais
1520,01 - Jurídico,Outros processuais
1521,01 - Jurídico,Outros processuais
1522,01 - Jurídico,Outros processuais
1523,01 - Jurídico,Outros processuais
1524,01 - Jurídico,Outros processuais
1525,01 - Jurídico,Outros processuais
1526,01 - Jurídico,Outros processuais
1527,05 - Diversos (a revisar),
1528,05 - Diversos (a revisar),
1529,05 - Diversos (a revisar),
1530,05 - Diversos (a revisar),
1531,05 - Diversos (a revisar),
1532,03 - Administrativo,
1533,03 - Administrativo,
1534,05 - Diversos (a revisar),
1535,05 - Diversos (a revisar),
1536,05 - Diversos (a revisar),
1537,05 - Diversos (a revisar),
1538,05 - Diversos (a revisar),
1539,05 - Diversos (a revisar),
1540,05 - Diversos (a revisar),
1541,05 - Diversos (a revisar),
1542,05 - Diversos (a revisar),
1543,05 - Diversos (a revisar),
1544,05 - Diversos (a revisar),
1545,05 - Diversos (a revisar),
1546,05 - Diversos (a revisar),
1547,05 - Diversos (a revisar),
1548,05 - Diversos (a revisar),
1549,05 - Diversos (a revisar),
1550,05 - Diversos (a revisar),
1551,05 - Diversos (a revisar),
1552,05 - Diversos (a revisar),
1553,05 - Diversos (a revisar),
1554,03 - Administrativo,
1555,01 - Jurídico,Recursos
1556,01 - Jurídico,Recursos
1557,04 - Pessoal e financeiro,
1558,01 - Jurídico,Petições
1559,01 - Jurídico,Recursos
1560,01 - Jurídico,Recursos
1561,03 - Administrativo,
1562,02 - Estudos e concursos,
1563,04 - Pessoal e financeiro,
1564,04 - Pessoal e financeiro,
1565,04 - Pessoal e financeiro,
1566,03 - Administrativo,
1567,02 - Estudos e concursos,
1568,01 - Jurídico,Recursos
1569,03 - Administrativo,
1570,04 - Pessoal e financeiro,
1571,04 - Pessoal e financeiro,
1572,04 - Pessoal e financeiro,
1573,04 - Pessoal e financeiro,
1574,05 - Diversos (a revisar),
1575,01 - Jurídico,Outros processuais
1576,01 - Jurídico,Outros processuais
1577,01 - Jurídico,Outros processuais
1578,05 - Diversos (a revisar),
1579,05 - Diversos (a revisar),
1580,05 - Diversos (a revisar),
1581,05 - Diversos (a revisar),
1582,05 - Diversos (a revisar),
1583,02 - Estudos e concursos,
1584,01 - Jurídico,Outros processuais
1585,05 - Diversos (a revisar),
1586,05 - Diversos (a revisar),
1587,05 - Diversos (a revisar),
1588,05 - Diversos (a revisar),
1589,05 - Diversos (a revisar),
1590,02 - Estudos e concursos,
1591,02 - Estudos e concursos,
1592,01 - Jurídico,Outros processuais
1593,01 - Jurídico,Outros processuais
1594,05 - Diversos (a revisar),
1595,02 - Estudos e concursos,
1596,02 - Estudos e concursos,
1597,02 - Estudos e concursos,
1598,05 - Diversos (a revisar),
1599,01 - Jurídico,Outros processuais
1600,01 - Jurídico,Outros processuais
1601,01 - Jurídico,Outros processuais
1602,01 - Jurídico,Outros processuais
1603,01 - Jurídico,Outros processuais
1604,05 - Diversos (a revisar),
1605,05 - Diversos (a revisar),
1606,05 - Diversos (a revisar),
1607,01 - Jurídico,Outros processuais
1608,05 - Diversos (a revisar),
1609,01 - Jurídico,Modelos e minutas
1610,05 - Diversos (a revisar),
1611,02 - Estudos e concursos,
1612,02 - Estudos e concursos,
1613,02 - Estudos e concursos,
1614,02 - Estudos e concursos,
1615,02 - Estudos e concursos,
1616,02 - Estudos e concursos,
1617,02 - Estudos e concursos,
1618,01 - Jurídico,Outros processuais
1619,01 - Jurídico,Outros processuais
1620,01 - Jurídico,Outros processuais
1621,01 - Jurídico,Outros processuais
1622,05 - Diversos (a revisar),
1623,05 - Diversos (a revisar),
1624,05 - Diversos (a revisar),
1625,05 - Diversos (a revisar),
1626,05 - Diversos (a revisar),
1627,01 - Jurídico,Outros processuais
1628,01 - Jurídico,Outros processuais
1629,05 - Diversos (a revisar),
1630,05 - Diversos (a revisar),
1631,01 - Jurídico,Outros processuais
1632,05 - Diversos (a revisar),
1633,02 - Estudos e concursos,
1634,02 - Estudos e concursos,
1635,02 - Estudos e concursos,
1636,02 - Estudos e concursos,
1637,02 - Estudos e concursos,
1638,02 - Estudos e concursos,
1639,02 - Estudos e concursos,
