id,nat,tipo
7501,02 - Estudos e concursos,
7502,02 - Estudos e concursos,
7503,02 - Estudos e concursos,
7504,02 - Estudos e concursos,
7505,02 - Estudos e concursos,
7506,02 - Estudos e concursos,
7507,02 - Estudos e concursos,
7508,02 - Estudos e concursos,
7509,02 - Estudos e concursos,
7510,02 - Estudos e concursos,
7511,02 - Estudos e concursos,
7512,02 - Estudos e concursos,
7513,02 - Estudos e concursos,
7514,02 - Estudos e concursos,
7515,02 - Estudos e concursos,
7516,02 - Estudos e concursos,
7517,02 - Estudos e concursos,
7518,02 - Estudos e concursos,
7519,02 - Estudos e concursos,
7520,05 - Diversos (a revisar),
7521,05 - Diversos (a revisar),
7522,05 - Diversos (a revisar),
7523,05 - Diversos (a revisar),
7524,05 - Diversos (a revisar),
7525,05 - Diversos (a revisar),
7526,03 - Administrativo,
7527,04 - Pessoal e financeiro,
7528,05 - Diversos (a revisar),
7529,02 - Estudos e concursos,
7530,02 - Estudos e concursos,
7531,02 - Estudos e concursos,
7532,01 - Jurídico,Outros processuais
7533,03 - Administrativo,
7534,03 - Administrativo,
7535,03 - Administrativo,
7536,01 - Jurídico,Outros processuais
7537,01 - Jurídico,Outros processuais
7538,02 - Estudos e concursos,
7539,02 - Estudos e concursos,
7540,05 - Diversos (a revisar),
7541,05 - Diversos (a revisar),
7542,04 - Pessoal e financeiro,
7543,02 - Estudos e concursos,
7544,04 - Pessoal e financeiro,
7545,02 - Estudos e concursos,
7546,02 - Estudos e concursos,
7547,02 - Estudos e concursos,
7548,01 - Jurídico,Petições
7549,05 - Diversos (a revisar),
7550,05 - Diversos (a revisar),
7551,05 - Diversos (a revisar),
7552,03 - Administrativo,
7553,01 - Jurídico,Outros processuais
7554,01 - Jurídico,Outros processuais
7555,05 - Diversos (a revisar),
7556,05 - Diversos (a revisar),
7557,05 - Diversos (a revisar),
7558,02 - Estudos e concursos,
7559,05 - Diversos (a revisar),
7560,02 - Estudos e concursos,
7561,05 - Diversos (a revisar),
7562,03 - Administrativo,
7563,05 - Diversos (a revisar),
7564,02 - Estudos e concursos,
7565,03 - Administrativo,
7566,02 - Estudos e concursos,
7567,04 - Pessoal e financeiro,
7568,02 - Estudos e concursos,
7569,05 - Diversos (a revisar),
7570,02 - Estudos e concursos,
7571,02 - Estudos e concursos,
7572,05 - Diversos (a revisar),
7573,05 - Diversos (a revisar),
7574,02 - Estudos e concursos,
7575,02 - Estudos e concursos,
7576,02 - Estudos e concursos,
7577,02 - Estudos e concursos,
7578,02 - Estudos e concursos,
7579,02 - Estudos e concursos,
7580,02 - Estudos e concursos,
7581,02 - Estudos e concursos,
7582,02 - Estudos e concursos,
7583,02 - Estudos e concursos,
7584,01 - Jurídico,Recursos
7585,05 - Diversos (a revisar),
7586,05 - Diversos (a revisar),
7587,05 - Diversos (a revisar),
7588,05 - Diversos (a revisar),
7589,05 - Diversos (a revisar),
7590,02 - Estudos e concursos,
7591,02 - Estudos e concursos,
7592,02 - Estudos e concursos,
7593,02 - Estudos e concursos,
7594,05 - Diversos (a revisar),
7595,03 - Administrativo,
7596,03 - Administrativo,
7597,05 - Diversos (a revisar),
7598,02 - Estudos e concursos,
7599,02 - Estudos e concursos,
7600,02 - Estudos e concursos,
7601,05 - Diversos (a revisar),
7602,03 - Administrativo,
7603,03 - Administrativo,
7604,03 - Administrativo,
