id,nat,tipo
12501,04 - Pessoal e financeiro,
12502,04 - Pessoal e financeiro,
12503,04 - Pessoal e financeiro,
12504,04 - Pessoal e financeiro,
12505,04 - Pessoal e financeiro,
12506,04 - Pessoal e financeiro,
12507,04 - Pessoal e financeiro,
12508,04 - Pessoal e financeiro,
12509,04 - Pessoal e financeiro,
12510,04 - Pessoal e financeiro,
12511,04 - Pessoal e financeiro,
12512,04 - Pessoal e financeiro,
12513,04 - Pessoal e financeiro,
12514,04 - Pessoal e financeiro,
12515,04 - Pessoal e financeiro,
12516,04 - Pessoal e financeiro,
12517,04 - Pessoal e financeiro,
12518,04 - Pessoal e financeiro,
12519,04 - Pessoal e financeiro,
12520,03 - Administrativo,
12521,03 - Administrativo,
12522,04 - Pessoal e financeiro,
12523,04 - Pessoal e financeiro,
12524,04 - Pessoal e financeiro,
12525,04 - Pessoal e financeiro,
12526,04 - Pessoal e financeiro,
12527,04 - Pessoal e financeiro,
12528,04 - Pessoal e financeiro,
12529,04 - Pessoal e financeiro,
12530,04 - Pessoal e financeiro,
12531,04 - Pessoal e financeiro,
12532,04 - Pessoal e financeiro,
12533,04 - Pessoal e financeiro,
12534,04 - Pessoal e financeiro,
12535,02 - Estudos e concursos,
12536,03 - Administrativo,
12537,03 - Administrativo,
12538,02 - Estudos e concursos,
12539,01 - Jurídico,Recursos
12540,01 - Jurídico,Recursos
12541,01 - Jurídico,Recursos
12542,02 - Estudos e concursos,
12543,02 - Estudos e concursos,
12544,02 - Estudos e concursos,
12545,05 - Diversos (a revisar),
12546,05 - Diversos (a revisar),
12547,05 - Diversos (a revisar),
12548,01 - Jurídico,Recursos
12549,01 - Jurídico,Recursos
12550,01 - Jurídico,Recursos
12551,01 - Jurídico,Recursos
12552,04 - Pessoal e financeiro,
12553,04 - Pessoal e financeiro,
12554,03 - Administrativo,
12555,03 - Administrativo,
12556,03 - Administrativo,
12557,03 - Administrativo,
12558,03 - Administrativo,
12559,03 - Administrativo,
12560,03 - Administrativo,
12561,03 - Administrativo,
12562,03 - Administrativo,
12563,03 - Administrativo,
12564,03 - Administrativo,
12565,03 - Administrativo,
12566,03 - Administrativo,
12567,03 - Administrativo,
12568,03 - Administrativo,
12569,03 - Administrativo,
12570,03 - Administrativo,
12571,03 - Administrativo,
12572,03 - Administrativo,
12573,03 - Administrativo,
