id,nat,tipo
4501,04 - Pessoal e financeiro,
4502,04 - Pessoal e financeiro,
4503,04 - Pessoal e financeiro,
4504,04 - Pessoal e financeiro,
4505,04 - Pessoal e financeiro,
4506,04 - Pessoal e financeiro,
4507,04 - Pessoal e financeiro,
4508,04 - Pessoal e financeiro,
4509,04 - Pessoal e financeiro,
4510,04 - Pessoal e financeiro,
4511,04 - Pessoal e financeiro,
4512,04 - Pessoal e financeiro,
4513,04 - Pessoal e financeiro,
4514,03 - Administrativo,
4515,03 - Administrativo,
4516,02 - Estudos e concursos,
4517,03 - Administrativo,
4518,05 - Diversos (a revisar),
4519,05 - Diversos (a revisar),
4520,01 - Jurídico,Petições
4521,01 - Jurídico,Petições
4522,02 - Estudos e concursos,
4523,02 - Estudos e concursos,
4524,02 - Estudos e concursos,
4525,01 - Jurídico,Petições
4526,02 - Estudos e concursos,
4527,01 - Jurídico,Petições
4528,01 - Jurídico,Petições
4529,02 - Estudos e concursos,
4530,02 - Estudos e concursos,
4531,02 - Estudos e concursos,
4532,02 - Estudos e concursos,
4533,02 - Estudos e concursos,
4534,02 - Estudos e concursos,
4535,02 - Estudos e concursos,
4536,02 - Estudos e concursos,
4537,02 - Estudos e concursos,
4538,02 - Estudos e concursos,
4539,02 - Estudos e concursos,
4540,02 - Estudos e concursos,
4541,02 - Estudos e concursos,
4542,02 - Estudos e concursos,
4543,02 - Estudos e concursos,
4544,02 - Estudos e concursos,
4545,03 - Administrativo,
4546,03 - Administrativo,
4547,03 - Administrativo,
4548,03 - Administrativo,
4549,03 - Administrativo,
4550,03 - Administrativo,
4551,03 - Administrativo,
4552,02 - Estudos e concursos,
4553,01 - Jurídico,Modelos e minutas
4554,03 - Administrativo,
4555,03 - Administrativo,
4556,03 - Administrativo,
4557,03 - Administrativo,
4558,03 - Administrativo,
4559,03 - Administrativo,
4560,03 - Administrativo,
4561,03 - Administrativo,
4562,01 - Jurídico,Modelos e minutas
4563,01 - Jurídico,Modelos e minutas
4564,01 - Jurídico,Modelos e minutas
4565,03 - Administrativo,
4566,03 - Administrativo,
4567,03 - Administrativo,
4568,03 - Administrativo,
4569,03 - Administrativo,
4570,03 - Administrativo,
4571,03 - Administrativo,
4572,03 - Administrativo,
4573,03 - Administrativo,
4574,03 - Administrativo,
4575,03 - Administrativo,
4576,03 - Administrativo,
4577,03 - Administrativo,
4578,02 - Estudos e concursos,
4579,02 - Estudos e concursos,
4580,02 - Estudos e concursos,
4581,03 - Administrativo,
4582,03 - Administrativo,
4583,03 - Administrativo,
4584,03 - Administrativo,
4585,03 - Administrativo,
4586,03 - Administrativo,
4587,03 - Administrativo,
4588,03 - Administrativo,
4589,03 - Administrativo,
4590,03 - Administrativo,
4591,03 - Administrativo,
4592,03 - Administrativo,
4593,03 - Administrativo,
4594,03 - Administrativo,
4595,02 - Estudos e concursos,
4596,01 - Jurídico,Recursos
4597,03 - Administrativo,
4598,03 - Administrativo,
4599,03 - Administrativo,
4600,03 - Administrativo,
4601,03 - Administrativo,
4602,01 - Jurídico,Acórdãos e decisões
4603,01 - Jurídico,Acórdãos e decisões
4604,03 - Administrativo,
4605,03 - Administrativo,
4606,03 - Administrativo,
4607,03 - Administrativo,
4608,03 - Administrativo,
4609,03 - Administrativo,
4610,03 - Administrativo,
4611,03 - Administrativo,
4612,03 - Administrativo,
4613,03 - Administrativo,
4614,01 - Jurídico,Despachos e votos
4615,01 - Jurídico,Despachos e votos
4616,01 - Jurídico,Despachos e votos
4617,03 - Administrativo,
4618,01 - Jurídico,Despachos e votos
4619,03 - Administrativo,
4620,03 - Administrativo,
4621,03 - Administrativo,
4622,03 - Administrativo,
4623,03 - Administrativo,
4624,03 - Administrativo,
4625,03 - Administrativo,
4626,03 - Administrativo,
4627,03 - Administrativo,
4628,03 - Administrativo,
4629,01 - Jurídico,Modelos e minutas
4630,03 - Administrativo,
4631,03 - Administrativo,
4632,03 - Administrativo,
4633,03 - Administrativo,
4634,02 - Estudos e concursos,
4635,02 - Estudos e concursos,
4636,02 - Estudos e concursos,
4637,02 - Estudos e concursos,
4638,02 - Estudos e concursos,
4639,02 - Estudos e concursos,
4640,02 - Estudos e concursos,
4641,02 - Estudos e concursos,
4642,02 - Estudos e concursos,
4643,02 - Estudos e concursos,
4644,02 - Estudos e concursos,
4645,02 - Estudos e concursos,
4646,02 - Estudos e concursos,
4647,02 - Estudos e concursos,
4648,02 - Estudos e concursos,
4649,02 - Estudos e concursos,
4650,02 - Estudos e concursos,
4651,05 - Diversos (a revisar),
4652,02 - Estudos e concursos,
4653,02 - Estudos e concursos,
4654,02 - Estudos e concursos,
4655,02 - Estudos e concursos,
4656,02 - Estudos e concursos,
4657,02 - Estudos e concursos,
4658,02 - Estudos e concursos,
4659,02 - Estudos e concursos,
4660,01 - Jurídico,Outros processuais
4661,01 - Jurídico,Acórdãos e decisões
4662,01 - Jurídico,Outros processuais
4663,01 - Jurídico,Outros processuais
4664,01 - Jurídico,Outros processuais
4665,01 - Jurídico,Outros processuais
4666,01 - Jurídico,Outros processuais
4667,05 - Diversos (a revisar),
4668,05 - Diversos (a revisar),
4669,05 - Diversos (a revisar),
4670,04 - Pessoal e financeiro,
4671,04 - Pessoal e financeiro,
4672,04 - Pessoal e financeiro,
4673,02 - Estudos e concursos,
4674,03 - Administrativo,
4675,03 - Administrativo,
4676,03 - Administrativo,
4677,03 - Administrativo,
4678,03 - Administrativo,
4679,03 - Administrativo,
4680,03 - Administrativo,
4681,04 - Pessoal e financeiro,
4682,01 - Jurídico,Outros processuais
4683,04 - Pessoal e financeiro,
4684,03 - Administrativo,
4685,03 - Administrativo,
4686,03 - Administrativo,
4687,03 - Administrativo,
4688,01 - Jurídico,Outros processuais
4689,01 - Jurídico,Contestações e manifestações
4690,01 - Jurídico,Contestações e manifestações
