id,nat,tipo
4751,02 - Estudos e concursos,
4752,02 - Estudos e concursos,
4753,02 - Estudos e concursos,
4754,05 - Diversos (a revisar),
4755,04 - Pessoal e financeiro,
4756,04 - Pessoal e financeiro,
4757,04 - Pessoal e financeiro,
4758,04 - Pessoal e financeiro,
4759,04 - Pessoal e financeiro,
4760,04 - Pessoal e financeiro,
4761,04 - Pessoal e financeiro,
4762,04 - Pessoal e financeiro,
4763,05 - Diversos (a revisar),
4764,01 - Jurídico,Outros processuais
4765,02 - Estudos e concursos,
4766,05 - Diversos (a revisar),
4767,02 - Estudos e concursos,
4768,02 - Estudos e concursos,
4769,02 - Estudos e concursos,
4770,02 - Estudos e concursos,
4771,02 - Estudos e concursos,
4772,02 - Estudos e concursos,
4773,02 - Estudos e concursos,
4774,02 - Estudos e concursos,
4775,02 - Estudos e concursos,
4776,01 - Jurídico,Petições
4777,05 - Diversos (a revisar),
4778,05 - Diversos (a revisar),
4779,01 - Jurídico,Outros processuais
4780,01 - Jurídico,Outros processuais
4781,01 - Jurídico,Outros processuais
4782,01 - Jurídico,Outros processuais
4783,01 - Jurídico,Outros processuais
4784,01 - Jurídico,Outros processuais
4785,01 - Jurídico,Outros processuais
4786,01 - Jurídico,Outros processuais
4787,01 - Jurídico,Outros processuais
4788,05 - Diversos (a revisar),
4789,05 - Diversos (a revisar),
4790,03 - Administrativo,
4791,05 - Diversos (a revisar),
4792,03 - Administrativo,
4793,03 - Administrativo,
4794,05 - Diversos (a revisar),
4795,05 - Diversos (a revisar),
4796,05 - Diversos (a revisar),
4797,01 - Jurídico,Outros processuais
4798,02 - Estudos e concursos,
4799,05 - Diversos (a revisar),
4800,05 - Diversos (a revisar),
4801,05 - Diversos (a revisar),
4802,05 - Diversos (a revisar),
4803,05 - Diversos (a revisar),
4804,05 - Diversos (a revisar),
4805,05 - Diversos (a revisar),
4806,05 - Diversos (a revisar),
4807,05 - Diversos (a revisar),
4808,05 - Diversos (a revisar),
4809,05 - Diversos (a revisar),
4810,05 - Diversos (a revisar),
4811,05 - Diversos (a revisar),
4812,05 - Diversos (a revisar),
4813,05 - Diversos (a revisar),
4814,05 - Diversos (a revisar),
4815,05 - Diversos (a revisar),
4816,05 - Diversos (a revisar),
4817,05 - Diversos (a revisar),
4818,05 - Diversos (a revisar),
4819,05 - Diversos (a revisar),
4820,05 - Diversos (a revisar),
4821,05 - Diversos (a revisar),
4822,05 - Diversos (a revisar),
4823,05 - Diversos (a revisar),
4824,05 - Diversos (a revisar),
4825,05 - Diversos (a revisar),
4826,05 - Diversos (a revisar),
4827,05 - Diversos (a revisar),
4828,05 - Diversos (a revisar),
4829,05 - Diversos (a revisar),
4830,02 - Estudos e concursos,
4831,05 - Diversos (a revisar),
4832,04 - Pessoal e financeiro,
4833,04 - Pessoal e financeiro,
4834,02 - Estudos e concursos,
4835,03 - Administrativo,
4836,03 - Administrativo,
4837,02 - Estudos e concursos,
4838,04 - Pessoal e financeiro,
4839,05 - Diversos (a revisar),
4840,05 - Diversos (a revisar),
4841,05 - Diversos (a revisar),
4842,04 - Pessoal e financeiro,
4843,05 - Diversos (a revisar),
4844,05 - Diversos (a revisar),
4845,03 - Administrativo,
4846,03 - Administrativo,
4847,03 - Administrativo,
4848,04 - Pessoal e financeiro,
4849,01 - Jurídico,Outros processuais
4850,01 - Jurídico,Outros processuais
4851,01 - Jurídico,Outros processuais
4852,01 - Jurídico,Outros processuais
4853,01 - Jurídico,Outros processuais
4854,01 - Jurídico,Outros processuais
4855,01 - Jurídico,Outros processuais
4856,01 - Jurídico,Outros processuais
4857,04 - Pessoal e financeiro,
4858,04 - Pessoal e financeiro,
4859,05 - Diversos (a revisar),
4860,05 - Diversos (a revisar),
4861,05 - Diversos (a revisar),
4862,05 - Diversos (a revisar),
4863,05 - Diversos (a revisar),
4864,05 - Diversos (a revisar),
4865,05 - Diversos (a revisar),
4866,05 - Diversos (a revisar),
4867,05 - Diversos (a revisar),
4868,05 - Diversos (a revisar),
4869,05 - Diversos (a revisar),
4870,05 - Diversos (a revisar),
4871,05 - Diversos (a revisar),
4872,05 - Diversos (a revisar),
4873,05 - Diversos (a revisar),
4874,05 - Diversos (a revisar),
4875,05 - Diversos (a revisar),
4876,05 - Diversos (a revisar),
4877,05 - Diversos (a revisar),
4878,05 - Diversos (a revisar),
4879,05 - Diversos (a revisar),
4880,04 - Pessoal e financeiro,
4881,04 - Pessoal e financeiro,
4882,04 - Pessoal e financeiro,
4883,05 - Diversos (a revisar),
4884,04 - Pessoal e financeiro,
4885,04 - Pessoal e financeiro,
4886,04 - Pessoal e financeiro,
4887,04 - Pessoal e financeiro,
4888,04 - Pessoal e financeiro,
4889,04 - Pessoal e financeiro,
4890,04 - Pessoal e financeiro,
4891,04 - Pessoal e financeiro,
4892,04 - Pessoal e financeiro,
4893,04 - Pessoal e financeiro,
4894,05 - Diversos (a revisar),
4895,04 - Pessoal e financeiro,
4896,04 - Pessoal e financeiro,
4897,05 - Diversos (a revisar),
4898,05 - Diversos (a revisar),
4899,05 - Diversos (a revisar),
4900,02 - Estudos e concursos,
4901,02 - Estudos e concursos,
4902,02 - Estudos e concursos,
4903,01 - Jurídico,Outros processuais
4904,05 - Diversos (a revisar),
4905,05 - Diversos (a revisar),
4906,05 - Diversos (a revisar),
4907,01 - Jurídico,Petições
4908,01 - Jurídico,Petições
4909,05 - Diversos (a revisar),
4910,05 - Diversos (a revisar),
4911,05 - Diversos (a revisar),
4912,05 - Diversos (a revisar),
4913,05 - Diversos (a revisar),
4914,05 - Diversos (a revisar),
4915,05 - Diversos (a revisar),
4916,05 - Diversos (a revisar),
4917,04 - Pessoal e financeiro,
4918,02 - Estudos e concursos,
4919,05 - Diversos (a revisar),
4920,05 - Diversos (a revisar),
4921,05 - Diversos (a revisar),
4922,05 - Diversos (a revisar),
4923,03 - Administrativo,
4924,05 - Diversos (a revisar),
4925,05 - Diversos (a revisar),
4926,03 - Administrativo,
4927,03 - Administrativo,
4928,03 - Administrativo,
4929,05 - Diversos (a revisar),
4930,02 - Estudos e concursos,
4931,04 - Pessoal e financeiro,
4932,04 - Pessoal e financeiro,
4933,04 - Pessoal e financeiro,
4934,05 - Diversos (a revisar),
4935,05 - Diversos (a revisar),
4936,04 - Pessoal e financeiro,
4937,05 - Diversos (a revisar),
4938,05 - Diversos (a revisar),
4939,04 - Pessoal e financeiro,
4940,02 - Estudos e concursos,
4941,05 - Diversos (a revisar),
4942,05 - Diversos (a revisar),
4943,05 - Diversos (a revisar),
4944,05 - Diversos (a revisar),
4945,05 - Diversos (a revisar),
4946,01 - Jurídico,Outros processuais
4947,01 - Jurídico,Outros processuais
4948,03 - Administrativo,
4949,05 - Diversos (a revisar),
4950,01 - Jurídico,Outros processuais
4951,01 - Jurídico,Outros processuais
4952,01 - Jurídico,Outros processuais
4953,01 - Jurídico,Outros processuais
4954,01 - Jurídico,Outros processuais
4955,01 - Jurídico,Outros processuais
4956,01 - Jurídico,Outros processuais
4957,01 - Jurídico,Outros processuais
4958,01 - Jurídico,Outros processuais
4959,01 - Jurídico,Outros processuais
4960,01 - Jurídico,Outros processuais
4961,01 - Jurídico,Outros processuais
4962,01 - Jurídico,Outros processuais
4963,01 - Jurídico,Outros processuais
4964,02 - Estudos e concursos,
4965,03 - Administrativo,
4966,03 - Administrativo,
4967,03 - Administrativo,
4968,03 - Administrativo,
4969,03 - Administrativo,
4970,03 - Administrativo,
4971,03 - Administrativo,
4972,03 - Administrativo,
4973,03 - Administrativo,
4974,03 - Administrativo,
4975,03 - Administrativo,
4976,03 - Administrativo,
4977,04 - Pessoal e financeiro,
4978,05 - Diversos (a revisar),
4979,05 - Diversos (a revisar),
4980,03 - Administrativo,
4981,03 - Administrativo,
4982,05 - Diversos (a revisar),
4983,05 - Diversos (a revisar),
4984,03 - Administrativo,
4985,05 - Diversos (a revisar),
4986,01 - Jurídico,Outros processuais
4987,05 - Diversos (a revisar),
4988,05 - Diversos (a revisar),
4989,05 - Diversos (a revisar),
4990,05 - Diversos (a revisar),
4991,05 - Diversos (a revisar),
4992,05 - Diversos (a revisar),
4993,01 - Jurídico,Outros processuais
4994,05 - Diversos (a revisar),
4995,05 - Diversos (a revisar),
4996,03 - Administrativo,
4997,02 - Estudos e concursos,
4998,02 - Estudos e concursos,
4999,02 - Estudos e concursos,
5000,01 - Jurídico,Recursos
