id,nat,tipo
1,05 - Diversos (a revisar),
2,01 - Jurídico,Outros processuais
3,05 - Diversos (a revisar),
4,01 - Jurídico,Outros processuais
5,01 - Jurídico,Outros processuais
6,03 - Administrativo,
7,03 - Administrativo,
8,03 - Administrativo,
9,02 - Estudos e concursos,
10,02 - Estudos e concursos,
11,01 - Jurídico,Modelos e minutas
12,01 - Jurídico,Modelos e minutas
13,01 - Jurídico,Modelos e minutas
14,01 - Jurídico,Modelos e minutas
15,01 - Jurídico,Modelos e minutas
16,01 - Jurídico,Modelos e minutas
17,01 - Jurídico,Modelos e minutas
18,02 - Estudos e concursos,
19,02 - Estudos e concursos,
20,02 - Estudos e concursos,
21,02 - Estudos e concursos,
22,02 - Estudos e concursos,
23,02 - Estudos e concursos,
24,02 - Estudos e concursos,
25,02 - Estudos e concursos,
26,02 - Estudos e concursos,
27,02 - Estudos e concursos,
28,02 - Estudos e concursos,
29,02 - Estudos e concursos,
30,02 - Estudos e concursos,
31,02 - Estudos e concursos,
32,02 - Estudos e concursos,
33,02 - Estudos e concursos,
34,02 - Estudos e concursos,
35,02 - Estudos e concursos,
36,02 - Estudos e concursos,
37,02 - Estudos e concursos,
38,02 - Estudos e concursos,
39,02 - Estudos e concursos,
40,02 - Estudos e concursos,
41,02 - Estudos e concursos,
42,02 - Estudos e concursos,
43,02 - Estudos e concursos,
44,02 - Estudos e concursos,
45,02 - Estudos e concursos,
46,02 - Estudos e concursos,
47,02 - Estudos e concursos,
48,02 - Estudos e concursos,
49,02 - Estudos e concursos,
50,02 - Estudos e concursos,
51,02 - Estudos e concursos,
52,02 - Estudos e concursos,
53,02 - Estudos e concursos,
54,02 - Estudos e concursos,
55,02 - Estudos e concursos,
56,02 - Estudos e concursos,
57,02 - Estudos e concursos,
58,02 - Estudos e concursos,
59,02 - Estudos e concursos,
60,02 - Estudos e concursos,
61,02 - Estudos e concursos,
62,02 - Estudos e concursos,
63,02 - Estudos e concursos,
64,02 - Estudos e concursos,
65,02 - Estudos e concursos,
66,02 - Estudos e concursos,
