id,nat,tipo
3501,04 - Pessoal e financeiro,
3502,05 - Diversos (a revisar),
3503,01 - Jurídico,Pareceres e notas técnicas
3504,01 - Jurídico,Pareceres e notas técnicas
3505,01 - Jurídico,Pareceres e notas técnicas
3506,01 - Jurídico,Pareceres e notas técnicas
3507,02 - Estudos e concursos,
3508,02 - Estudos e concursos,
3509,03 - Administrativo,
3510,04 - Pessoal e financeiro,
3511,04 - Pessoal e financeiro,
3512,04 - Pessoal e financeiro,
3513,04 - Pessoal e financeiro,
3514,04 - Pessoal e financeiro,
3515,04 - Pessoal e financeiro,
3516,05 - Diversos (a revisar),
3517,05 - Diversos (a revisar),
3518,05 - Diversos (a revisar),
3519,02 - Estudos e concursos,
3520,02 - Estudos e concursos,
3521,02 - Estudos e concursos,
3522,02 - Estudos e concursos,
3523,02 - Estudos e concursos,
3524,04 - Pessoal e financeiro,
3525,04 - Pessoal e financeiro,
3526,04 - Pessoal e financeiro,
3527,02 - Estudos e concursos,
3528,02 - Estudos e concursos,
3529,02 - Estudos e concursos,
3530,05 - Diversos (a revisar),
3531,05 - Diversos (a revisar),
3532,04 - Pessoal e financeiro,
3533,01 - Jurídico,Pareceres e notas técnicas
3534,02 - Estudos e concursos,
3535,02 - Estudos e concursos,
3536,02 - Estudos e concursos,
3537,02 - Estudos e concursos,
3538,02 - Estudos e concursos,
3539,02 - Estudos e concursos,
3540,04 - Pessoal e financeiro,
3541,05 - Diversos (a revisar),
3542,01 - Jurídico,Outros processuais
3543,04 - Pessoal e financeiro,
3544,05 - Diversos (a revisar),
3545,05 - Diversos (a revisar),
3546,05 - Diversos (a revisar),
3547,05 - Diversos (a revisar),
3548,05 - Diversos (a revisar),
3549,03 - Administrativo,
3550,03 - Administrativo,
3551,03 - Administrativo,
3552,03 - Administrativo,
3553,03 - Administrativo,
3554,03 - Administrativo,
3555,03 - Administrativo,
3556,03 - Administrativo,
3557,03 - Administrativo,
3558,03 - Administrativo,
3559,03 - Administrativo,
3560,03 - Administrativo,
3561,03 - Administrativo,
3562,03 - Administrativo,
3563,03 - Administrativo,
