id,nat,tipo
12001,03 - Administrativo,
12002,03 - Administrativo,
12003,03 - Administrativo,
12004,03 - Administrativo,
12005,03 - Administrativo,
12006,03 - Administrativo,
12007,03 - Administrativo,
12008,03 - Administrativo,
12009,03 - Administrativo,
12010,03 - Administrativo,
12011,03 - Administrativo,
12012,03 - Administrativo,
12013,03 - Administrativo,
12014,03 - Administrativo,
12015,03 - Administrativo,
12016,03 - Administrativo,
12017,03 - Administrativo,
12018,03 - Administrativo,
12019,03 - Administrativo,
12020,03 - Administrativo,
12021,03 - Administrativo,
12022,03 - Administrativo,
12023,03 - Administrativo,
12024,03 - Administrativo,
12025,03 - Administrativo,
12026,03 - Administrativo,
12027,03 - Administrativo,
12028,03 - Administrativo,
12029,03 - Administrativo,
12030,03 - Administrativo,
12031,03 - Administrativo,
12032,03 - Administrativo,
12033,03 - Administrativo,
12034,03 - Administrativo,
12035,03 - Administrativo,
12036,03 - Administrativo,
12037,03 - Administrativo,
12038,03 - Administrativo,
12039,03 - Administrativo,
12040,03 - Administrativo,
12041,03 - Administrativo,
12042,03 - Administrativo,
12043,03 - Administrativo,
12044,03 - Administrativo,
12045,03 - Administrativo,
12046,03 - Administrativo,
12047,03 - Administrativo,
12048,03 - Administrativo,
12049,03 - Administrativo,
12050,03 - Administrativo,
12051,03 - Administrativo,
12052,03 - Administrativo,
12053,03 - Administrativo,
12054,03 - Administrativo,
12055,03 - Administrativo,
12056,03 - Administrativo,
12057,03 - Administrativo,
12058,03 - Administrativo,
12059,03 - Administrativo,
12060,03 - Administrativo,
12061,03 - Administrativo,
12062,03 - Administrativo,
12063,03 - Administrativo,
12064,03 - Administrativo,
12065,03 - Administrativo,
12066,03 - Administrativo,
12067,03 - Administrativo,
12068,03 - Administrativo,
12069,03 - Administrativo,
12070,03 - Administrativo,
12071,03 - Administrativo,
12072,03 - Administrativo,
12073,03 - Administrativo,
12074,03 - Administrativo,
12075,03 - Administrativo,
12076,03 - Administrativo,
12077,03 - Administrativo,
12078,03 - Administrativo,
12079,03 - Administrativo,
12080,03 - Administrativo,
12081,03 - Administrativo,
12082,03 - Administrativo,
12083,03 - Administrativo,
12084,03 - Administrativo,
12085,03 - Administrativo,
12086,03 - Administrativo,
12087,03 - Administrativo,
12088,03 - Administrativo,
12089,03 - Administrativo,
12090,03 - Administrativo,
12091,03 - Administrativo,
12092,03 - Administrativo,
12093,03 - Administrativo,
12094,03 - Administrativo,
12095,03 - Administrativo,
12096,03 - Administrativo,
12097,03 - Administrativo,
12098,03 - Administrativo,
12099,03 - Administrativo,
12100,03 - Administrativo,
12101,03 - Administrativo,
12102,03 - Administrativo,
12103,03 - Administrativo,
12104,03 - Administrativo,
12105,03 - Administrativo,
12106,03 - Administrativo,
12107,03 - Administrativo,
12108,03 - Administrativo,
12109,03 - Administrativo,
