id,nat,tipo
12251,01 - Jurídico,Modelos e minutas
12252,01 - Jurídico,Modelos e minutas
12253,04 - Pessoal e financeiro,
12254,01 - Jurídico,Recursos
12255,02 - Estudos e concursos,
12256,02 - Estudos e concursos,
12257,04 - Pessoal e financeiro,
12258,04 - Pessoal e financeiro,
12259,01 - Jurídico,Outros processuais
12260,04 - Pessoal e financeiro,
12261,03 - Administrativo,
12262,01 - Jurídico,Recursos
12263,01 - Jurídico,Recursos
12264,01 - Jurídico,Recursos
12265,01 - Jurídico,Recursos
12266,02 - Estudos e concursos,
12267,02 - Estudos e concursos,
12268,02 - Estudos e concursos,
12269,02 - Estudos e concursos,
12270,02 - Estudos e concursos,
12271,02 - Estudos e concursos,
12272,02 - Estudos e concursos,
12273,02 - Estudos e concursos,
12274,02 - Estudos e concursos,
12275,02 - Estudos e concursos,
12276,02 - Estudos e concursos,
12277,02 - Estudos e concursos,
12278,02 - Estudos e concursos,
12279,01 - Jurídico,Contestações e manifestações
12280,01 - Jurídico,Contestações e manifestações
12281,01 - Jurídico,Contestações e manifestações
12282,01 - Jurídico,Contestações e manifestações
12283,01 - Jurídico,Contestações e manifestações
12284,02 - Estudos e concursos,
12285,05 - Diversos (a revisar),
12286,01 - Jurídico,Modelos e minutas
12287,04 - Pessoal e financeiro,
12288,04 - Pessoal e financeiro,
12289,04 - Pessoal e financeiro,
12290,02 - Estudos e concursos,
12291,02 - Estudos e concursos,
12292,04 - Pessoal e financeiro,
12293,02 - Estudos e concursos,
12294,02 - Estudos e concursos,
12295,02 - Estudos e concursos,
12296,02 - Estudos e concursos,
12297,02 - Estudos e concursos,
12298,02 - Estudos e concursos,
12299,02 - Estudos e concursos,
12300,02 - Estudos e concursos,
12301,02 - Estudos e concursos,
12302,02 - Estudos e concursos,
12303,02 - Estudos e concursos,
12304,02 - Estudos e concursos,
12305,02 - Estudos e concursos,
12306,02 - Estudos e concursos,
12307,02 - Estudos e concursos,
12308,02 - Estudos e concursos,
12309,05 - Diversos (a revisar),
12310,05 - Diversos (a revisar),
12311,02 - Estudos e concursos,
12312,02 - Estudos e concursos,
12313,02 - Estudos e concursos,
12314,02 - Estudos e concursos,
12315,02 - Estudos e concursos,
12316,02 - Estudos e concursos,
12317,02 - Estudos e concursos,
12318,02 - Estudos e concursos,
12319,02 - Estudos e concursos,
12320,02 - Estudos e concursos,
12321,02 - Estudos e concursos,
12322,05 - Diversos (a revisar),
12323,04 - Pessoal e financeiro,
12324,03 - Administrativo,
12325,03 - Administrativo,
12326,03 - Administrativo,
12327,03 - Administrativo,
12328,03 - Administrativo,
12329,03 - Administrativo,
12330,03 - Administrativo,
12331,03 - Administrativo,
12332,03 - Administrativo,
12333,03 - Administrativo,
12334,03 - Administrativo,
12335,03 - Administrativo,
12336,03 - Administrativo,
12337,03 - Administrativo,
12338,03 - Administrativo,
12339,03 - Administrativo,
12340,03 - Administrativo,
12341,03 - Administrativo,
12342,03 - Administrativo,
12343,03 - Administrativo,
12344,03 - Administrativo,
12345,03 - Administrativo,
12346,03 - Administrativo,
12347,03 - Administrativo,
12348,03 - Administrativo,
12349,03 - Administrativo,
12350,03 - Administrativo,
12351,03 - Administrativo,
12352,03 - Administrativo,
12353,03 - Administrativo,
12354,03 - Administrativo,
12355,03 - Administrativo,
12356,03 - Administrativo,
12357,03 - Administrativo,
12358,03 - Administrativo,
12359,03 - Administrativo,
12360,03 - Administrativo,
12361,03 - Administrativo,
12362,03 - Administrativo,
12363,03 - Administrativo,
12364,03 - Administrativo,
12365,03 - Administrativo,
12366,03 - Administrativo,
12367,03 - Administrativo,
12368,03 - Administrativo,
12369,03 - Administrativo,
12370,03 - Administrativo,
12371,03 - Administrativo,
12372,03 - Administrativo,
12373,03 - Administrativo,
12374,03 - Administrativo,
12375,03 - Administrativo,
12376,03 - Administrativo,
12377,03 - Administrativo,
12378,03 - Administrativo,
12379,03 - Administrativo,
12380,03 - Administrativo,
12381,03 - Administrativo,
12382,03 - Administrativo,
12383,03 - Administrativo,
12384,03 - Administrativo,
12385,03 - Administrativo,
12386,03 - Administrativo,
12387,03 - Administrativo,
12388,03 - Administrativo,
12389,03 - Administrativo,
12390,03 - Administrativo,
12391,01 - Jurídico,Outros processuais
12392,02 - Estudos e concursos,
12393,03 - Administrativo,
12394,03 - Administrativo,
12395,03 - Administrativo,
12396,03 - Administrativo,
12397,03 - Administrativo,
12398,03 - Administrativo,
12399,03 - Administrativo,
12400,03 - Administrativo,
12401,03 - Administrativo,
12402,03 - Administrativo,
12403,03 - Administrativo,
12404,03 - Administrativo,
12405,03 - Administrativo,
12406,03 - Administrativo,
12407,03 - Administrativo,
12408,03 - Administrativo,
12409,03 - Administrativo,
12410,03 - Administrativo,
12411,03 - Administrativo,
12412,03 - Administrativo,
12413,03 - Administrativo,
12414,03 - Administrativo,
12415,03 - Administrativo,
12416,03 - Administrativo,
12417,03 - Administrativo,
12418,03 - Administrativo,
12419,03 - Administrativo,
12420,03 - Administrativo,
12421,03 - Administrativo,
12422,03 - Administrativo,
12423,03 - Administrativo,
12424,03 - Administrativo,
12425,03 - Administrativo,
12426,03 - Administrativo,
12427,03 - Administrativo,
12428,03 - Administrativo,
12429,03 - Administrativo,
12430,03 - Administrativo,
12431,03 - Administrativo,
12432,03 - Administrativo,
12433,03 - Administrativo,
12434,03 - Administrativo,
12435,03 - Administrativo,
12436,03 - Administrativo,
12437,03 - Administrativo,
12438,03 - Administrativo,
12439,03 - Administrativo,
12440,03 - Administrativo,
12441,03 - Administrativo,
12442,03 - Administrativo,
12443,03 - Administrativo,
12444,03 - Administrativo,
12445,03 - Administrativo,
12446,03 - Administrativo,
12447,03 - Administrativo,
12448,03 - Administrativo,
12449,03 - Administrativo,
12450,03 - Administrativo,
12451,03 - Administrativo,
12452,03 - Administrativo,
12453,03 - Administrativo,
12454,03 - Administrativo,
12455,03 - Administrativo,
12456,03 - Administrativo,
12457,03 - Administrativo,
12458,03 - Administrativo,
12459,03 - Administrativo,
12460,03 - Administrativo,
12461,03 - Administrativo,
12462,03 - Administrativo,
12463,03 - Administrativo,
12464,03 - Administrativo,
12465,03 - Administrativo,
12466,03 - Administrativo,
12467,03 - Administrativo,
12468,03 - Administrativo,
12469,03 - Administrativo,
12470,03 - Administrativo,
12471,03 - Administrativo,
12472,03 - Administrativo,
12473,03 - Administrativo,
12474,03 - Administrativo,
12475,03 - Administrativo,
12476,03 - Administrativo,
12477,03 - Administrativo,
12478,03 - Administrativo,
12479,03 - Administrativo,
12480,03 - Administrativo,
12481,03 - Administrativo,
12482,03 - Administrativo,
12483,03 - Administrativo,
12484,03 - Administrativo,
12485,03 - Administrativo,
12486,03 - Administrativo,
12487,03 - Administrativo,
12488,03 - Administrativo,
12489,03 - Administrativo,
12490,03 - Administrativo,
12491,03 - Administrativo,
12492,03 - Administrativo,
12493,03 - Administrativo,
12494,03 - Administrativo,
12495,03 - Administrativo,
12496,03 - Administrativo,
12497,03 - Administrativo,
12498,03 - Administrativo,
12499,03 - Administrativo,
12500,03 - Administrativo,
