id,nat,tipo
10751,01 - Jurídico,Recursos
10752,01 - Jurídico,Recursos
10753,01 - Jurídico,Recursos
10754,01 - Jurídico,Recursos
10755,01 - Jurídico,Recursos
10756,01 - Jurídico,Outros processuais
10757,01 - Jurídico,Petições
10758,01 - Jurídico,Recursos
10759,01 - Jurídico,Recursos
10760,01 - Jurídico,Recursos
10761,01 - Jurídico,Recursos
10762,01 - Jurídico,Petições
10763,01 - Jurídico,Petições
10764,05 - Diversos (a revisar),
10765,03 - Administrativo,
10766,03 - Administrativo,
10767,03 - Administrativo,
10768,03 - Administrativo,
10769,03 - Administrativo,
10770,04 - Pessoal e financeiro,
10771,04 - Pessoal e financeiro,
10772,04 - Pessoal e financeiro,
10773,02 - Estudos e concursos,
10774,03 - Administrativo,
10775,03 - Administrativo,
10776,03 - Administrativo,
10777,03 - Administrativo,
10778,04 - Pessoal e financeiro,
10779,03 - Administrativo,
10780,03 - Administrativo,
10781,02 - Estudos e concursos,
10782,03 - Administrativo,
10783,03 - Administrativo,
10784,02 - Estudos e concursos,
10785,02 - Estudos e concursos,
10786,02 - Estudos e concursos,
10787,03 - Administrativo,
10788,04 - Pessoal e financeiro,
10789,02 - Estudos e concursos,
10790,03 - Administrativo,
10791,02 - Estudos e concursos,
10792,02 - Estudos e concursos,
10793,02 - Estudos e concursos,
10794,05 - Diversos (a revisar),
10795,05 - Diversos (a revisar),
10796,05 - Diversos (a revisar),
10797,05 - Diversos (a revisar),
10798,02 - Estudos e concursos,
10799,02 - Estudos e concursos,
10800,02 - Estudos e concursos,
10801,02 - Estudos e concursos,
10802,02 - Estudos e concursos,
10803,05 - Diversos (a revisar),
10804,02 - Estudos e concursos,
10805,05 - Diversos (a revisar),
10806,02 - Estudos e concursos,
10807,02 - Estudos e concursos,
10808,02 - Estudos e concursos,
10809,02 - Estudos e concursos,
10810,02 - Estudos e concursos,
10811,02 - Estudos e concursos,
10812,02 - Estudos e concursos,
10813,02 - Estudos e concursos,
10814,02 - Estudos e concursos,
10815,02 - Estudos e concursos,
10816,02 - Estudos e concursos,
10817,02 - Estudos e concursos,
10818,02 - Estudos e concursos,
10819,02 - Estudos e concursos,
10820,02 - Estudos e concursos,
10821,02 - Estudos e concursos,
10822,02 - Estudos e concursos,
