id,nat,tipo
9251,02 - Estudos e concursos,
9252,02 - Estudos e concursos,
9253,03 - Administrativo,
9254,02 - Estudos e concursos,
9255,02 - Estudos e concursos,
9256,02 - Estudos e concursos,
9257,02 - Estudos e concursos,
9258,02 - Estudos e concursos,
9259,02 - Estudos e concursos,
9260,02 - Estudos e concursos,
9261,02 - Estudos e concursos,
9262,02 - Estudos e concursos,
9263,02 - Estudos e concursos,
9264,02 - Estudos e concursos,
9265,02 - Estudos e concursos,
9266,02 - Estudos e concursos,
9267,02 - Estudos e concursos,
9268,02 - Estudos e concursos,
9269,03 - Administrativo,
9270,03 - Administrativo,
9271,04 - Pessoal e financeiro,
9272,04 - Pessoal e financeiro,
9273,04 - Pessoal e financeiro,
9274,04 - Pessoal e financeiro,
9275,04 - Pessoal e financeiro,
9276,02 - Estudos e concursos,
9277,02 - Estudos e concursos,
9278,02 - Estudos e concursos,
9279,02 - Estudos e concursos,
9280,03 - Administrativo,
9281,02 - Estudos e concursos,
9282,05 - Diversos (a revisar),
9283,03 - Administrativo,
9284,05 - Diversos (a revisar),
9285,02 - Estudos e concursos,
9286,02 - Estudos e concursos,
9287,03 - Administrativo,
9288,03 - Administrativo,
9289,03 - Administrativo,
9290,02 - Estudos e concursos,
9291,02 - Estudos e concursos,
9292,03 - Administrativo,
9293,03 - Administrativo,
9294,03 - Administrativo,
9295,03 - Administrativo,
9296,05 - Diversos (a revisar),
9297,02 - Estudos e concursos,
9298,02 - Estudos e concursos,
9299,05 - Diversos (a revisar),
9300,05 - Diversos (a revisar),
9301,05 - Diversos (a revisar),
9302,05 - Diversos (a revisar),
9303,05 - Diversos (a revisar),
9304,05 - Diversos (a revisar),
9305,05 - Diversos (a revisar),
9306,05 - Diversos (a revisar),
9307,05 - Diversos (a revisar),
9308,05 - Diversos (a revisar),
9309,05 - Diversos (a revisar),
9310,05 - Diversos (a revisar),
9311,05 - Diversos (a revisar),
9312,05 - Diversos (a revisar),
9313,05 - Diversos (a revisar),
9314,05 - Diversos (a revisar),
9315,05 - Diversos (a revisar),
9316,05 - Diversos (a revisar),
9317,05 - Diversos (a revisar),
9318,05 - Diversos (a revisar),
9319,05 - Diversos (a revisar),
9320,05 - Diversos (a revisar),
9321,05 - Diversos (a revisar),
9322,05 - Diversos (a revisar),
9323,05 - Diversos (a revisar),
9324,05 - Diversos (a revisar),
9325,05 - Diversos (a revisar),
9326,05 - Diversos (a revisar),
9327,05 - Diversos (a revisar),
9328,05 - Diversos (a revisar),
9329,05 - Diversos (a revisar),
9330,05 - Diversos (a revisar),
9331,05 - Diversos (a revisar),
9332,05 - Diversos (a revisar),
9333,05 - Diversos (a revisar),
9334,05 - Diversos (a revisar),
9335,05 - Diversos (a revisar),
9336,05 - Diversos (a revisar),
9337,05 - Diversos (a revisar),
9338,05 - Diversos (a revisar),
9339,05 - Diversos (a revisar),
9340,05 - Diversos (a revisar),
9341,05 - Diversos (a revisar),
9342,05 - Diversos (a revisar),
9343,05 - Diversos (a revisar),
9344,05 - Diversos (a revisar),
9345,05 - Diversos (a revisar),
9346,05 - Diversos (a revisar),
9347,05 - Diversos (a revisar),
9348,05 - Diversos (a revisar),
9349,05 - Diversos (a revisar),
9350,05 - Diversos (a revisar),
9351,05 - Diversos (a revisar),
9352,05 - Diversos (a revisar),
9353,05 - Diversos (a revisar),
9354,05 - Diversos (a revisar),
9355,05 - Diversos (a revisar),
9356,05 - Diversos (a revisar),
9357,05 - Diversos (a revisar),
9358,05 - Diversos (a revisar),
9359,05 - Diversos (a revisar),
9360,05 - Diversos (a revisar),
9361,05 - Diversos (a revisar),
9362,05 - Diversos (a revisar),
9363,05 - Diversos (a revisar),
9364,05 - Diversos (a revisar),
9365,05 - Diversos (a revisar),
9366,05 - Diversos (a revisar),
9367,05 - Diversos (a revisar),
9368,05 - Diversos (a revisar),
9369,05 - Diversos (a revisar),
9370,05 - Diversos (a revisar),
9371,05 - Diversos (a revisar),
9372,05 - Diversos (a revisar),
9373,05 - Diversos (a revisar),
9374,05 - Diversos (a revisar),
9375,05 - Diversos (a revisar),
9376,05 - Diversos (a revisar),
9377,05 - Diversos (a revisar),
9378,05 - Diversos (a revisar),
9379,05 - Diversos (a revisar),
9380,05 - Diversos (a revisar),
9381,05 - Diversos (a revisar),
9382,05 - Diversos (a revisar),
9383,05 - Diversos (a revisar),
9384,05 - Diversos (a revisar),
9385,05 - Diversos (a revisar),
9386,01 - Jurídico,Outros processuais
9387,01 - Jurídico,Outros processuais
9388,01 - Jurídico,Outros processuais
9389,01 - Jurídico,Outros processuais
9390,01 - Jurídico,Outros processuais
9391,05 - Diversos (a revisar),
9392,02 - Estudos e concursos,
9393,02 - Estudos e concursos,
9394,02 - Estudos e concursos,
9395,02 - Estudos e concursos,
