id,nat,tipo
6501,05 - Diversos (a revisar),
6502,05 - Diversos (a revisar),
6503,05 - Diversos (a revisar),
6504,03 - Administrativo,
6505,03 - Administrativo,
6506,04 - Pessoal e financeiro,
6507,03 - Administrativo,
6508,04 - Pessoal e financeiro,
6509,04 - Pessoal e financeiro,
6510,04 - Pessoal e financeiro,
6511,03 - Administrativo,
6512,02 - Estudos e concursos,
6513,05 - Diversos (a revisar),
6514,01 - Jurídico,Outros processuais
6515,05 - Diversos (a revisar),
6516,03 - Administrativo,
6517,01 - Jurídico,Outros processuais
6518,01 - Jurídico,Outros processuais
6519,05 - Diversos (a revisar),
6520,05 - Diversos (a revisar),
6521,05 - Diversos (a revisar),
6522,02 - Estudos e concursos,
6523,05 - Diversos (a revisar),
6524,05 - Diversos (a revisar),
6525,05 - Diversos (a revisar),
6526,02 - Estudos e concursos,
6527,01 - Jurídico,Outros processuais
6528,05 - Diversos (a revisar),
6529,05 - Diversos (a revisar),
6530,05 - Diversos (a revisar),
6531,03 - Administrativo,
6532,03 - Administrativo,
6533,03 - Administrativo,
6534,03 - Administrativo,
6535,03 - Administrativo,
6536,03 - Administrativo,
6537,03 - Administrativo,
6538,03 - Administrativo,
6539,03 - Administrativo,
6540,03 - Administrativo,
6541,03 - Administrativo,
6542,03 - Administrativo,
6543,03 - Administrativo,
6544,03 - Administrativo,
6545,03 - Administrativo,
6546,03 - Administrativo,
6547,05 - Diversos (a revisar),
6548,02 - Estudos e concursos,
6549,05 - Diversos (a revisar),
6550,02 - Estudos e concursos,
6551,02 - Estudos e concursos,
6552,02 - Estudos e concursos,
6553,04 - Pessoal e financeiro,
6554,04 - Pessoal e financeiro,
6555,04 - Pessoal e financeiro,
6556,04 - Pessoal e financeiro,
6557,05 - Diversos (a revisar),
6558,05 - Diversos (a revisar),
6559,04 - Pessoal e financeiro,
6560,05 - Diversos (a revisar),
6561,05 - Diversos (a revisar),
6562,01 - Jurídico,Recursos
6563,01 - Jurídico,Recursos
6564,01 - Jurídico,Outros processuais
6565,05 - Diversos (a revisar),
6566,05 - Diversos (a revisar),
6567,02 - Estudos e concursos,
6568,02 - Estudos e concursos,
6569,02 - Estudos e concursos,
6570,04 - Pessoal e financeiro,
6571,01 - Jurídico,Outros processuais
6572,05 - Diversos (a revisar),
6573,05 - Diversos (a revisar),
6574,05 - Diversos (a revisar),
6575,05 - Diversos (a revisar),
6576,02 - Estudos e concursos,
6577,05 - Diversos (a revisar),
6578,02 - Estudos e concursos,
6579,02 - Estudos e concursos,
6580,05 - Diversos (a revisar),
6581,02 - Estudos e concursos,
6582,02 - Estudos e concursos,
6583,01 - Jurídico,Outros processuais
6584,04 - Pessoal e financeiro,
6585,04 - Pessoal e financeiro,
6586,01 - Jurídico,Modelos e minutas
6587,01 - Jurídico,Outros processuais
6588,01 - Jurídico,Outros processuais
6589,01 - Jurídico,Outros processuais
6590,01 - Jurídico,Outros processuais
6591,01 - Jurídico,Recursos
6592,01 - Jurídico,Recursos
6593,02 - Estudos e concursos,
6594,02 - Estudos e concursos,
6595,02 - Estudos e concursos,
6596,02 - Estudos e concursos,
6597,02 - Estudos e concursos,
6598,02 - Estudos e concursos,
6599,02 - Estudos e concursos,
6600,02 - Estudos e concursos,
6601,02 - Estudos e concursos,
6602,02 - Estudos e concursos,
6603,05 - Diversos (a revisar),
6604,03 - Administrativo,
6605,03 - Administrativo,
6606,03 - Administrativo,
6607,03 - Administrativo,
6608,03 - Administrativo,
6609,03 - Administrativo,
6610,03 - Administrativo,
6611,03 - Administrativo,
6612,01 - Jurídico,Recursos
6613,01 - Jurídico,Recursos
6614,01 - Jurídico,Recursos
6615,05 - Diversos (a revisar),
6616,05 - Diversos (a revisar),
6617,05 - Diversos (a revisar),
6618,05 - Diversos (a revisar),
6619,05 - Diversos (a revisar),
6620,05 - Diversos (a revisar),
6621,05 - Diversos (a revisar),
6622,02 - Estudos e concursos,
6623,05 - Diversos (a revisar),
6624,05 - Diversos (a revisar),
6625,05 - Diversos (a revisar),
6626,05 - Diversos (a revisar),
6627,05 - Diversos (a revisar),
6628,02 - Estudos e concursos,
6629,02 - Estudos e concursos,
6630,05 - Diversos (a revisar),
6631,02 - Estudos e concursos,
6632,02 - Estudos e concursos,
6633,02 - Estudos e concursos,
6634,05 - Diversos (a revisar),
6635,05 - Diversos (a revisar),
6636,02 - Estudos e concursos,
6637,02 - Estudos e concursos,
6638,02 - Estudos e concursos,
6639,02 - Estudos e concursos,
6640,02 - Estudos e concursos,
6641,02 - Estudos e concursos,
6642,02 - Estudos e concursos,
6643,02 - Estudos e concursos,
6644,02 - Estudos e concursos,
6645,02 - Estudos e concursos,
6646,02 - Estudos e concursos,
6647,02 - Estudos e concursos,
6648,02 - Estudos e concursos,
6649,02 - Estudos e concursos,
6650,02 - Estudos e concursos,
6651,01 - Jurídico,Outros processuais
6652,01 - Jurídico,Outros processuais
6653,01 - Jurídico,Outros processuais
6654,01 - Jurídico,Outros processuais
6655,01 - Jurídico,Outros processuais
6656,01 - Jurídico,Recursos
6657,01 - Jurídico,Recursos
6658,01 - Jurídico,Recursos
6659,01 - Jurídico,Recursos
6660,01 - Jurídico,Recursos
6661,05 - Diversos (a revisar),
6662,05 - Diversos (a revisar),
6663,05 - Diversos (a revisar),
6664,01 - Jurídico,Outros processuais
6665,05 - Diversos (a revisar),
6666,05 - Diversos (a revisar),
6667,05 - Diversos (a revisar),
6668,05 - Diversos (a revisar),
6669,05 - Diversos (a revisar),
6670,05 - Diversos (a revisar),
6671,05 - Diversos (a revisar),
6672,05 - Diversos (a revisar),
6673,05 - Diversos (a revisar),
6674,05 - Diversos (a revisar),
6675,05 - Diversos (a revisar),
6676,05 - Diversos (a revisar),
6677,05 - Diversos (a revisar),
6678,05 - Diversos (a revisar),
6679,05 - Diversos (a revisar),
6680,05 - Diversos (a revisar),
6681,01 - Jurídico,Recursos
6682,05 - Diversos (a revisar),
6683,04 - Pessoal e financeiro,
6684,05 - Diversos (a revisar),
6685,05 - Diversos (a revisar),
6686,01 - Jurídico,Recursos
6687,01 - Jurídico,Recursos
6688,01 - Jurídico,Recursos
6689,01 - Jurídico,Recursos
6690,01 - Jurídico,Recursos
6691,01 - Jurídico,Recursos
6692,01 - Jurídico,Recursos
6693,01 - Jurídico,Recursos
6694,01 - Jurídico,Recursos
6695,01 - Jurídico,Recursos
6696,01 - Jurídico,Recursos
6697,01 - Jurídico,Recursos
6698,01 - Jurídico,Recursos
6699,01 - Jurídico,Recursos
6700,01 - Jurídico,Recursos
6701,01 - Jurídico,Recursos
6702,01 - Jurídico,Recursos
6703,01 - Jurídico,Recursos
6704,01 - Jurídico,Recursos
6705,01 - Jurídico,Recursos
6706,01 - Jurídico,Recursos
6707,01 - Jurídico,Recursos
6708,01 - Jurídico,Recursos
6709,01 - Jurídico,Recursos
6710,01 - Jurídico,Recursos
6711,01 - Jurídico,Recursos
6712,01 - Jurídico,Recursos
6713,01 - Jurídico,Recursos
6714,01 - Jurídico,Recursos
6715,01 - Jurídico,Recursos
6716,01 - Jurídico,Recursos
6717,05 - Diversos (a revisar),
6718,05 - Diversos (a revisar),
6719,05 - Diversos (a revisar),
6720,05 - Diversos (a revisar),
6721,05 - Diversos (a revisar),
6722,05 - Diversos (a revisar),
6723,05 - Diversos (a revisar),
6724,05 - Diversos (a revisar),
6725,05 - Diversos (a revisar),
6726,02 - Estudos e concursos,
6727,05 - Diversos (a revisar),
6728,05 - Diversos (a revisar),
6729,05 - Diversos (a revisar),
6730,05 - Diversos (a revisar),
6731,01 - Jurídico,Modelos e minutas
6732,05 - Diversos (a revisar),
6733,05 - Diversos (a revisar),
6734,01 - Jurídico,Outros processuais
6735,01 - Jurídico,Outros processuais
6736,01 - Jurídico,Outros processuais
6737,01 - Jurídico,Outros processuais
6738,01 - Jurídico,Outros processuais
6739,01 - Jurídico,Outros processuais
6740,01 - Jurídico,Outros processuais
6741,01 - Jurídico,Outros processuais
6742,01 - Jurídico,Outros processuais
6743,01 - Jurídico,Outros processuais
6744,01 - Jurídico,Outros processuais
6745,01 - Jurídico,Outros processuais
6746,01 - Jurídico,Outros processuais
6747,01 - Jurídico,Outros processuais
6748,01 - Jurídico,Outros processuais
6749,01 - Jurídico,Outros processuais
6750,01 - Jurídico,Outros processuais
