id,nat,tipo
10501,03 - Administrativo,
10502,03 - Administrativo,
10503,03 - Administrativo,
10504,03 - Administrativo,
10505,03 - Administrativo,
10506,03 - Administrativo,
10507,03 - Administrativo,
10508,03 - Administrativo,
10509,03 - Administrativo,
10510,03 - Administrativo,
10511,03 - Administrativo,
10512,03 - Administrativo,
10513,03 - Administrativo,
10514,03 - Administrativo,
10515,03 - Administrativo,
10516,03 - Administrativo,
10517,03 - Administrativo,
10518,03 - Administrativo,
10519,03 - Administrativo,
10520,03 - Administrativo,
10521,03 - Administrativo,
10522,03 - Administrativo,
10523,03 - Administrativo,
10524,03 - Administrativo,
10525,03 - Administrativo,
10526,03 - Administrativo,
10527,03 - Administrativo,
10528,03 - Administrativo,
10529,03 - Administrativo,
10530,03 - Administrativo,
10531,03 - Administrativo,
10532,03 - Administrativo,
10533,03 - Administrativo,
10534,03 - Administrativo,
10535,03 - Administrativo,
10536,03 - Administrativo,
10537,03 - Administrativo,
10538,03 - Administrativo,
10539,03 - Administrativo,
10540,03 - Administrativo,
10541,03 - Administrativo,
10542,03 - Administrativo,
10543,03 - Administrativo,
10544,03 - Administrativo,
10545,03 - Administrativo,
10546,03 - Administrativo,
10547,05 - Diversos (a revisar),
10548,01 - Jurídico,Outros processuais
10549,01 - Jurídico,Outros processuais
10550,01 - Jurídico,Outros processuais
10551,03 - Administrativo,
10552,01 - Jurídico,Outros processuais
10553,01 - Jurídico,Outros processuais
10554,05 - Diversos (a revisar),
10555,01 - Jurídico,Outros processuais
10556,05 - Diversos (a revisar),
10557,03 - Administrativo,
10558,03 - Administrativo,
10559,03 - Administrativo,
10560,03 - Administrativo,
10561,03 - Administrativo,
10562,03 - Administrativo,
10563,03 - Administrativo,
10564,03 - Administrativo,
10565,03 - Administrativo,
10566,03 - Administrativo,
10567,03 - Administrativo,
10568,03 - Administrativo,
10569,05 - Diversos (a revisar),
10570,02 - Estudos e concursos,
10571,02 - Estudos e concursos,
10572,05 - Diversos (a revisar),
10573,03 - Administrativo,
10574,03 - Administrativo,
10575,03 - Administrativo,
10576,03 - Administrativo,
10577,03 - Administrativo,
10578,03 - Administrativo,
10579,01 - Jurídico,Contestações e manifestações
10580,05 - Diversos (a revisar),
10581,05 - Diversos (a revisar),
10582,05 - Diversos (a revisar),
10583,05 - Diversos (a revisar),
10584,02 - Estudos e concursos,
10585,05 - Diversos (a revisar),
10586,05 - Diversos (a revisar),
10587,05 - Diversos (a revisar),
10588,05 - Diversos (a revisar),
10589,05 - Diversos (a revisar),
10590,05 - Diversos (a revisar),
10591,01 - Jurídico,Outros processuais
10592,01 - Jurídico,Outros processuais
10593,05 - Diversos (a revisar),
10594,01 - Jurídico,Outros processuais
10595,01 - Jurídico,Outros processuais
10596,01 - Jurídico,Outros processuais
10597,01 - Jurídico,Outros processuais
10598,01 - Jurídico,Outros processuais
10599,01 - Jurídico,Outros processuais
10600,01 - Jurídico,Outros processuais
10601,05 - Diversos (a revisar),
10602,05 - Diversos (a revisar),
10603,03 - Administrativo,
10604,03 - Administrativo,
10605,02 - Estudos e concursos,
10606,01 - Jurídico,Petições
10607,03 - Administrativo,
10608,01 - Jurídico,Petições
10609,01 - Jurídico,Petições
10610,03 - Administrativo,
10611,03 - Administrativo,
10612,01 - Jurídico,Petições
10613,03 - Administrativo,
10614,01 - Jurídico,Petições
10615,01 - Jurídico,Petições
10616,01 - Jurídico,Outros processuais
10617,03 - Administrativo,
10618,03 - Administrativo,
10619,03 - Administrativo,
10620,03 - Administrativo,
10621,03 - Administrativo,
10622,04 - Pessoal e financeiro,
10623,01 - Jurídico,Recursos
10624,01 - Jurídico,Despachos e votos
10625,01 - Jurídico,Despachos e votos
10626,01 - Jurídico,Despachos e votos
10627,01 - Jurídico,Despachos e votos
10628,04 - Pessoal e financeiro,
10629,03 - Administrativo,
10630,01 - Jurídico,Petições
10631,01 - Jurídico,Petições
10632,01 - Jurídico,Petições
10633,03 - Administrativo,
10634,01 - Jurídico,Petições
10635,01 - Jurídico,Despachos e votos
10636,01 - Jurídico,Petições
10637,01 - Jurídico,Despachos e votos
10638,01 - Jurídico,Despachos e votos
10639,01 - Jurídico,Petições
10640,03 - Administrativo,
10641,05 - Diversos (a revisar),
10642,05 - Diversos (a revisar),
10643,05 - Diversos (a revisar),
10644,05 - Diversos (a revisar),
10645,04 - Pessoal e financeiro,
10646,05 - Diversos (a revisar),
10647,05 - Diversos (a revisar),
10648,05 - Diversos (a revisar),
10649,05 - Diversos (a revisar),
10650,05 - Diversos (a revisar),
10651,01 - Jurídico,Petições
10652,05 - Diversos (a revisar),
10653,02 - Estudos e concursos,
10654,02 - Estudos e concursos,
10655,03 - Administrativo,
10656,03 - Administrativo,
10657,05 - Diversos (a revisar),
10658,02 - Estudos e concursos,
10659,02 - Estudos e concursos,
10660,05 - Diversos (a revisar),
10661,02 - Estudos e concursos,
10662,02 - Estudos e concursos,
10663,01 - Jurídico,Petições
10664,02 - Estudos e concursos,
10665,02 - Estudos e concursos,
10666,02 - Estudos e concursos,
