id,nat,tipo
5251,04 - Pessoal e financeiro,
5252,04 - Pessoal e financeiro,
5253,04 - Pessoal e financeiro,
5254,04 - Pessoal e financeiro,
5255,04 - Pessoal e financeiro,
5256,03 - Administrativo,
5257,04 - Pessoal e financeiro,
5258,04 - Pessoal e financeiro,
5259,04 - Pessoal e financeiro,
5260,04 - Pessoal e financeiro,
5261,04 - Pessoal e financeiro,
5262,04 - Pessoal e financeiro,
5263,04 - Pessoal e financeiro,
5264,04 - Pessoal e financeiro,
5265,04 - Pessoal e financeiro,
5266,04 - Pessoal e financeiro,
5267,04 - Pessoal e financeiro,
5268,01 - Jurídico,Outros processuais
5269,02 - Estudos e concursos,
5270,02 - Estudos e concursos,
5271,03 - Administrativo,
5272,03 - Administrativo,
5273,01 - Jurídico,Outros processuais
5274,03 - Administrativo,
5275,02 - Estudos e concursos,
5276,05 - Diversos (a revisar),
5277,05 - Diversos (a revisar),
5278,02 - Estudos e concursos,
5279,05 - Diversos (a revisar),
5280,02 - Estudos e concursos,
5281,01 - Jurídico,Outros processuais
5282,03 - Administrativo,
5283,03 - Administrativo,
5284,05 - Diversos (a revisar),
5285,05 - Diversos (a revisar),
5286,05 - Diversos (a revisar),
5287,05 - Diversos (a revisar),
5288,02 - Estudos e concursos,
5289,05 - Diversos (a revisar),
5290,02 - Estudos e concursos,
5291,01 - Jurídico,Recursos
5292,01 - Jurídico,Petições
5293,02 - Estudos e concursos,
5294,02 - Estudos e concursos,
5295,02 - Estudos e concursos,
5296,02 - Estudos e concursos,
5297,02 - Estudos e concursos,
5298,02 - Estudos e concursos,
5299,02 - Estudos e concursos,
5300,02 - Estudos e concursos,
5301,02 - Estudos e concursos,
5302,02 - Estudos e concursos,
5303,02 - Estudos e concursos,
5304,02 - Estudos e concursos,
5305,02 - Estudos e concursos,
5306,02 - Estudos e concursos,
5307,02 - Estudos e concursos,
5308,05 - Diversos (a revisar),
5309,02 - Estudos e concursos,
5310,02 - Estudos e concursos,
5311,02 - Estudos e concursos,
5312,02 - Estudos e concursos,
5313,02 - Estudos e concursos,
5314,02 - Estudos e concursos,
5315,02 - Estudos e concursos,
5316,02 - Estudos e concursos,
5317,01 - Jurídico,Pareceres e notas técnicas
5318,01 - Jurídico,Pareceres e notas técnicas
5319,01 - Jurídico,Pareceres e notas técnicas
5320,01 - Jurídico,Outros processuais
5321,03 - Administrativo,
5322,03 - Administrativo,
5323,04 - Pessoal e financeiro,
5324,02 - Estudos e concursos,
5325,02 - Estudos e concursos,
5326,01 - Jurídico,Pareceres e notas técnicas
5327,03 - Administrativo,
5328,03 - Administrativo,
5329,04 - Pessoal e financeiro,
5330,04 - Pessoal e financeiro,
5331,01 - Jurídico,Contestações e manifestações
5332,01 - Jurídico,Contestações e manifestações
5333,01 - Jurídico,Contestações e manifestações
5334,01 - Jurídico,Contestações e manifestações
5335,03 - Administrativo,
5336,04 - Pessoal e financeiro,
5337,04 - Pessoal e financeiro,
5338,04 - Pessoal e financeiro,
5339,04 - Pessoal e financeiro,
5340,04 - Pessoal e financeiro,
5341,02 - Estudos e concursos,
5342,02 - Estudos e concursos,
5343,02 - Estudos e concursos,
5344,02 - Estudos e concursos,
5345,02 - Estudos e concursos,
5346,02 - Estudos e concursos,
5347,02 - Estudos e concursos,
5348,02 - Estudos e concursos,
5349,02 - Estudos e concursos,
5350,02 - Estudos e concursos,
5351,02 - Estudos e concursos,
5352,02 - Estudos e concursos,
5353,02 - Estudos e concursos,
5354,02 - Estudos e concursos,
5355,02 - Estudos e concursos,
5356,02 - Estudos e concursos,
5357,02 - Estudos e concursos,
5358,02 - Estudos e concursos,
5359,02 - Estudos e concursos,
5360,02 - Estudos e concursos,
5361,02 - Estudos e concursos,
5362,02 - Estudos e concursos,
5363,02 - Estudos e concursos,
5364,02 - Estudos e concursos,
5365,02 - Estudos e concursos,
5366,02 - Estudos e concursos,
5367,02 - Estudos e concursos,
5368,02 - Estudos e concursos,
5369,02 - Estudos e concursos,
5370,02 - Estudos e concursos,
5371,02 - Estudos e concursos,
5372,02 - Estudos e concursos,
5373,02 - Estudos e concursos,
5374,02 - Estudos e concursos,
5375,02 - Estudos e concursos,
5376,02 - Estudos e concursos,
5377,02 - Estudos e concursos,
5378,02 - Estudos e concursos,
5379,02 - Estudos e concursos,
5380,02 - Estudos e concursos,
5381,02 - Estudos e concursos,
5382,02 - Estudos e concursos,
5383,02 - Estudos e concursos,
5384,04 - Pessoal e financeiro,
5385,01 - Jurídico,Contestações e manifestações
5386,01 - Jurídico,Contestações e manifestações
5387,01 - Jurídico,Contestações e manifestações
5388,01 - Jurídico,Contestações e manifestações
5389,01 - Jurídico,Contestações e manifestações
5390,01 - Jurídico,Contestações e manifestações
5391,01 - Jurídico,Contestações e manifestações
5392,01 - Jurídico,Contestações e manifestações
5393,01 - Jurídico,Contestações e manifestações
5394,01 - Jurídico,Contestações e manifestações
5395,01 - Jurídico,Contestações e manifestações
5396,01 - Jurídico,Contestações e manifestações
5397,01 - Jurídico,Contestações e manifestações
5398,01 - Jurídico,Contestações e manifestações
5399,01 - Jurídico,Contestações e manifestações
5400,01 - Jurídico,Contestações e manifestações
5401,01 - Jurídico,Contestações e manifestações
5402,01 - Jurídico,Contestações e manifestações
5403,01 - Jurídico,Contestações e manifestações
5404,01 - Jurídico,Contestações e manifestações
5405,01 - Jurídico,Contestações e manifestações
5406,01 - Jurídico,Contestações e manifestações
5407,01 - Jurídico,Contestações e manifestações
5408,01 - Jurídico,Contestações e manifestações
5409,01 - Jurídico,Contestações e manifestações
5410,01 - Jurídico,Contestações e manifestações
5411,01 - Jurídico,Contestações e manifestações
5412,01 - Jurídico,Contestações e manifestações
5413,01 - Jurídico,Contestações e manifestações
5414,01 - Jurídico,Contestações e manifestações
5415,01 - Jurídico,Contestações e manifestações
5416,01 - Jurídico,Contestações e manifestações
5417,01 - Jurídico,Contestações e manifestações
5418,01 - Jurídico,Contestações e manifestações
5419,01 - Jurídico,Contestações e manifestações
5420,01 - Jurídico,Contestações e manifestações
5421,01 - Jurídico,Contestações e manifestações
5422,01 - Jurídico,Contestações e manifestações
5423,01 - Jurídico,Contestações e manifestações
5424,01 - Jurídico,Contestações e manifestações
5425,01 - Jurídico,Contestações e manifestações
5426,01 - Jurídico,Contestações e manifestações
5427,01 - Jurídico,Contestações e manifestações
5428,01 - Jurídico,Contestações e manifestações
5429,01 - Jurídico,Contestações e manifestações
5430,01 - Jurídico,Contestações e manifestações
5431,01 - Jurídico,Contestações e manifestações
5432,01 - Jurídico,Contestações e manifestações
5433,01 - Jurídico,Contestações e manifestações
5434,01 - Jurídico,Contestações e manifestações
5435,01 - Jurídico,Contestações e manifestações
5436,01 - Jurídico,Contestações e manifestações
5437,01 - Jurídico,Contestações e manifestações
5438,01 - Jurídico,Contestações e manifestações
5439,01 - Jurídico,Contestações e manifestações
5440,01 - Jurídico,Contestações e manifestações
5441,01 - Jurídico,Contestações e manifestações
5442,01 - Jurídico,Contestações e manifestações
5443,01 - Jurídico,Contestações e manifestações
5444,01 - Jurídico,Contestações e manifestações
5445,01 - Jurídico,Contestações e manifestações
5446,01 - Jurídico,Contestações e manifestações
5447,02 - Estudos e concursos,
5448,01 - Jurídico,Contestações e manifestações
5449,01 - Jurídico,Modelos e minutas
5450,01 - Jurídico,Modelos e minutas
5451,01 - Jurídico,Modelos e minutas
5452,01 - Jurídico,Modelos e minutas
5453,01 - Jurídico,Modelos e minutas
5454,01 - Jurídico,Modelos e minutas
5455,01 - Jurídico,Contestações e manifestações
5456,01 - Jurídico,Contestações e manifestações
5457,01 - Jurídico,Contestações e manifestações
5458,01 - Jurídico,Contestações e manifestações
5459,02 - Estudos e concursos,
5460,01 - Jurídico,Pareceres e notas técnicas
5461,04 - Pessoal e financeiro,
5462,04 - Pessoal e financeiro,
5463,01 - Jurídico,Outros processuais
5464,02 - Estudos e concursos,
5465,03 - Administrativo,
5466,02 - Estudos e concursos,
5467,02 - Estudos e concursos,
5468,02 - Estudos e concursos,
5469,02 - Estudos e concursos,
5470,03 - Administrativo,
5471,04 - Pessoal e financeiro,
5472,04 - Pessoal e financeiro,
5473,04 - Pessoal e financeiro,
5474,04 - Pessoal e financeiro,
5475,04 - Pessoal e financeiro,
5476,04 - Pessoal e financeiro,
5477,04 - Pessoal e financeiro,
5478,02 - Estudos e concursos,
5479,03 - Administrativo,
5480,02 - Estudos e concursos,
5481,02 - Estudos e concursos,
5482,02 - Estudos e concursos,
5483,02 - Estudos e concursos,
5484,02 - Estudos e concursos,
5485,02 - Estudos e concursos,
5486,02 - Estudos e concursos,
5487,02 - Estudos e concursos,
5488,02 - Estudos e concursos,
5489,02 - Estudos e concursos,
5490,01 - Jurídico,Contestações e manifestações
5491,02 - Estudos e concursos,
5492,01 - Jurídico,Outros processuais
5493,01 - Jurídico,Outros processuais
5494,05 - Diversos (a revisar),
5495,02 - Estudos e concursos,
5496,01 - Jurídico,Despachos e votos
5497,01 - Jurídico,Despachos e votos
5498,05 - Diversos (a revisar),
5499,03 - Administrativo,
5500,03 - Administrativo,
