id,nat,tipo
2751,05 - Diversos (a revisar),
2752,05 - Diversos (a revisar),
2753,05 - Diversos (a revisar),
2754,05 - Diversos (a revisar),
2755,05 - Diversos (a revisar),
2756,05 - Diversos (a revisar),
2757,05 - Diversos (a revisar),
2758,05 - Diversos (a revisar),
2759,05 - Diversos (a revisar),
2760,05 - Diversos (a revisar),
2761,05 - Diversos (a revisar),
2762,05 - Diversos (a revisar),
2763,05 - Diversos (a revisar),
2764,05 - Diversos (a revisar),
2765,05 - Diversos (a revisar),
2766,05 - Diversos (a revisar),
2767,05 - Diversos (a revisar),
2768,05 - Diversos (a revisar),
2769,05 - Diversos (a revisar),
2770,05 - Diversos (a revisar),
2771,05 - Diversos (a revisar),
2772,05 - Diversos (a revisar),
2773,05 - Diversos (a revisar),
2774,05 - Diversos (a revisar),
2775,05 - Diversos (a revisar),
2776,05 - Diversos (a revisar),
2777,05 - Diversos (a revisar),
2778,05 - Diversos (a revisar),
2779,05 - Diversos (a revisar),
2780,05 - Diversos (a revisar),
2781,05 - Diversos (a revisar),
2782,05 - Diversos (a revisar),
2783,05 - Diversos (a revisar),
2784,02 - Estudos e concursos,
2785,05 - Diversos (a revisar),
2786,05 - Diversos (a revisar),
2787,05 - Diversos (a revisar),
2788,05 - Diversos (a revisar),
2789,01 - Jurídico,Recursos
2790,05 - Diversos (a revisar),
2791,05 - Diversos (a revisar),
2792,02 - Estudos e concursos,
2793,05 - Diversos (a revisar),
2794,05 - Diversos (a revisar),
2795,05 - Diversos (a revisar),
2796,05 - Diversos (a revisar),
2797,05 - Diversos (a revisar),
2798,05 - Diversos (a revisar),
2799,05 - Diversos (a revisar),
2800,05 - Diversos (a revisar),
2801,05 - Diversos (a revisar),
2802,05 - Diversos (a revisar),
2803,05 - Diversos (a revisar),
2804,05 - Diversos (a revisar),
2805,05 - Diversos (a revisar),
2806,05 - Diversos (a revisar),
2807,05 - Diversos (a revisar),
2808,05 - Diversos (a revisar),
2809,05 - Diversos (a revisar),
2810,05 - Diversos (a revisar),
2811,05 - Diversos (a revisar),
2812,05 - Diversos (a revisar),
2813,05 - Diversos (a revisar),
2814,05 - Diversos (a revisar),
2815,05 - Diversos (a revisar),
2816,05 - Diversos (a revisar),
2817,05 - Diversos (a revisar),
2818,05 - Diversos (a revisar),
2819,05 - Diversos (a revisar),
2820,05 - Diversos (a revisar),
2821,05 - Diversos (a revisar),
2822,05 - Diversos (a revisar),
2823,05 - Diversos (a revisar),
2824,05 - Diversos (a revisar),
2825,05 - Diversos (a revisar),
2826,05 - Diversos (a revisar),
2827,05 - Diversos (a revisar),
2828,05 - Diversos (a revisar),
2829,05 - Diversos (a revisar),
2830,05 - Diversos (a revisar),
2831,05 - Diversos (a revisar),
2832,05 - Diversos (a revisar),
2833,05 - Diversos (a revisar),
2834,05 - Diversos (a revisar),
2835,05 - Diversos (a revisar),
2836,05 - Diversos (a revisar),
2837,05 - Diversos (a revisar),
2838,05 - Diversos (a revisar),
2839,05 - Diversos (a revisar),
2840,05 - Diversos (a revisar),
2841,05 - Diversos (a revisar),
2842,05 - Diversos (a revisar),
2843,05 - Diversos (a revisar),
2844,05 - Diversos (a revisar),
2845,05 - Diversos (a revisar),
2846,05 - Diversos (a revisar),
2847,05 - Diversos (a revisar),
2848,05 - Diversos (a revisar),
2849,05 - Diversos (a revisar),
2850,05 - Diversos (a revisar),
2851,05 - Diversos (a revisar),
2852,05 - Diversos (a revisar),
2853,05 - Diversos (a revisar),
2854,05 - Diversos (a revisar),
2855,05 - Diversos (a revisar),
2856,05 - Diversos (a revisar),
2857,05 - Diversos (a revisar),
2858,05 - Diversos (a revisar),
2859,05 - Diversos (a revisar),
2860,05 - Diversos (a revisar),
2861,05 - Diversos (a revisar),
2862,04 - Pessoal e financeiro,
2863,03 - Administrativo,
2864,04 - Pessoal e financeiro,
2865,04 - Pessoal e financeiro,
2866,04 - Pessoal e financeiro,
2867,04 - Pessoal e financeiro,
2868,04 - Pessoal e financeiro,
2869,03 - Administrativo,
2870,05 - Diversos (a revisar),
2871,05 - Diversos (a revisar),
2872,05 - Diversos (a revisar),
2873,03 - Administrativo,
2874,05 - Diversos (a revisar),
2875,02 - Estudos e concursos,
2876,05 - Diversos (a revisar),
2877,03 - Administrativo,
2878,05 - Diversos (a revisar),
2879,05 - Diversos (a revisar),
2880,05 - Diversos (a revisar),
2881,04 - Pessoal e financeiro,
2882,04 - Pessoal e financeiro,
2883,04 - Pessoal e financeiro,
2884,04 - Pessoal e financeiro,
2885,04 - Pessoal e financeiro,
2886,04 - Pessoal e financeiro,
2887,04 - Pessoal e financeiro,
2888,04 - Pessoal e financeiro,
2889,04 - Pessoal e financeiro,
2890,04 - Pessoal e financeiro,
2891,04 - Pessoal e financeiro,
2892,04 - Pessoal e financeiro,
2893,04 - Pessoal e financeiro,
2894,04 - Pessoal e financeiro,
2895,04 - Pessoal e financeiro,
2896,04 - Pessoal e financeiro,
2897,04 - Pessoal e financeiro,
2898,04 - Pessoal e financeiro,
2899,04 - Pessoal e financeiro,
2900,04 - Pessoal e financeiro,
2901,04 - Pessoal e financeiro,
2902,04 - Pessoal e financeiro,
2903,04 - Pessoal e financeiro,
2904,05 - Diversos (a revisar),
2905,05 - Diversos (a revisar),
2906,05 - Diversos (a revisar),
2907,04 - Pessoal e financeiro,
2908,05 - Diversos (a revisar),
2909,04 - Pessoal e financeiro,
2910,04 - Pessoal e financeiro,
2911,04 - Pessoal e financeiro,
2912,04 - Pessoal e financeiro,
2913,04 - Pessoal e financeiro,
2914,02 - Estudos e concursos,
2915,02 - Estudos e concursos,
2916,01 - Jurídico,Acórdãos e decisões
2917,01 - Jurídico,Acórdãos e decisões
2918,02 - Estudos e concursos,
2919,02 - Estudos e concursos,
2920,02 - Estudos e concursos,
2921,02 - Estudos e concursos,
2922,02 - Estudos e concursos,
2923,02 - Estudos e concursos,
2924,02 - Estudos e concursos,
2925,02 - Estudos e concursos,
2926,02 - Estudos e concursos,
2927,01 - Jurídico,Contestações e manifestações
2928,02 - Estudos e concursos,
2929,02 - Estudos e concursos,
2930,05 - Diversos (a revisar),
2931,05 - Diversos (a revisar),
2932,02 - Estudos e concursos,
2933,01 - Jurídico,Recursos
2934,01 - Jurídico,Recursos
2935,01 - Jurídico,Recursos
2936,01 - Jurídico,Recursos
2937,01 - Jurídico,Recursos
2938,01 - Jurídico,Recursos
2939,01 - Jurídico,Recursos
2940,02 - Estudos e concursos,
2941,02 - Estudos e concursos,
2942,02 - Estudos e concursos,
2943,02 - Estudos e concursos,
2944,02 - Estudos e concursos,
2945,01 - Jurídico,Contestações e manifestações
