id,nat,tipo
13501,03 - Administrativo,
13502,03 - Administrativo,
13503,03 - Administrativo,
13504,03 - Administrativo,
13505,03 - Administrativo,
13506,03 - Administrativo,
13507,03 - Administrativo,
13508,04 - Pessoal e financeiro,
13509,03 - Administrativo,
13510,03 - Administrativo,
13511,05 - Diversos (a revisar),
13512,02 - Estudos e concursos,
13513,01 - Jurídico,Acórdãos e decisões
13514,04 - Pessoal e financeiro,
13515,03 - Administrativo,
13516,04 - Pessoal e financeiro,
13517,05 - Diversos (a revisar),
13518,05 - Diversos (a revisar),
13519,05 - Diversos (a revisar),
13520,05 - Diversos (a revisar),
13521,05 - Diversos (a revisar),
13522,05 - Diversos (a revisar),
13523,05 - Diversos (a revisar),
13524,04 - Pessoal e financeiro,
13525,05 - Diversos (a revisar),
13526,02 - Estudos e concursos,
13527,02 - Estudos e concursos,
13528,02 - Estudos e concursos,
13529,02 - Estudos e concursos,
13530,02 - Estudos e concursos,
13531,02 - Estudos e concursos,
13532,02 - Estudos e concursos,
13533,02 - Estudos e concursos,
13534,02 - Estudos e concursos,
13535,02 - Estudos e concursos,
13536,02 - Estudos e concursos,
13537,02 - Estudos e concursos,
13538,02 - Estudos e concursos,
13539,02 - Estudos e concursos,
13540,02 - Estudos e concursos,
13541,02 - Estudos e concursos,
13542,02 - Estudos e concursos,
13543,02 - Estudos e concursos,
13544,05 - Diversos (a revisar),
13545,02 - Estudos e concursos,
13546,02 - Estudos e concursos,
13547,02 - Estudos e concursos,
13548,02 - Estudos e concursos,
13549,02 - Estudos e concursos,
13550,02 - Estudos e concursos,
13551,02 - Estudos e concursos,
13552,04 - Pessoal e financeiro,
13553,04 - Pessoal e financeiro,
13554,04 - Pessoal e financeiro,
13555,04 - Pessoal e financeiro,
13556,04 - Pessoal e financeiro,
13557,02 - Estudos e concursos,
13558,03 - Administrativo,
13559,03 - Administrativo,
13560,03 - Administrativo,
13561,03 - Administrativo,
13562,02 - Estudos e concursos,
13563,02 - Estudos e concursos,
13564,02 - Estudos e concursos,
13565,02 - Estudos e concursos,
13566,02 - Estudos e concursos,
13567,04 - Pessoal e financeiro,
13568,02 - Estudos e concursos,
13569,02 - Estudos e concursos,
13570,02 - Estudos e concursos,
13571,02 - Estudos e concursos,
13572,02 - Estudos e concursos,
13573,02 - Estudos e concursos,
13574,02 - Estudos e concursos,
13575,02 - Estudos e concursos,
13576,02 - Estudos e concursos,
13577,02 - Estudos e concursos,
13578,02 - Estudos e concursos,
13579,02 - Estudos e concursos,
13580,02 - Estudos e concursos,
13581,02 - Estudos e concursos,
13582,02 - Estudos e concursos,
13583,02 - Estudos e concursos,
13584,02 - Estudos e concursos,
13585,02 - Estudos e concursos,
13586,02 - Estudos e concursos,
13587,02 - Estudos e concursos,
13588,02 - Estudos e concursos,
13589,02 - Estudos e concursos,
13590,02 - Estudos e concursos,
13591,02 - Estudos e concursos,
13592,02 - Estudos e concursos,
13593,02 - Estudos e concursos,
13594,02 - Estudos e concursos,
13595,02 - Estudos e concursos,
13596,02 - Estudos e concursos,
13597,02 - Estudos e concursos,
13598,05 - Diversos (a revisar),
13599,05 - Diversos (a revisar),
13600,05 - Diversos (a revisar),
13601,05 - Diversos (a revisar),
13602,05 - Diversos (a revisar),
13603,03 - Administrativo,
13604,03 - Administrativo,
13605,03 - Administrativo,
13606,03 - Administrativo,
13607,03 - Administrativo,
13608,03 - Administrativo,
13609,03 - Administrativo,
13610,03 - Administrativo,
13611,02 - Estudos e concursos,
13612,02 - Estudos e concursos,
13613,02 - Estudos e concursos,
13614,02 - Estudos e concursos,
13615,02 - Estudos e concursos,
13616,02 - Estudos e concursos,
13617,02 - Estudos e concursos,
13618,02 - Estudos e concursos,
13619,02 - Estudos e concursos,
13620,02 - Estudos e concursos,
13621,02 - Estudos e concursos,
13622,02 - Estudos e concursos,
13623,03 - Administrativo,
13624,02 - Estudos e concursos,
13625,02 - Estudos e concursos,
13626,02 - Estudos e concursos,
13627,02 - Estudos e concursos,
13628,02 - Estudos e concursos,
13629,02 - Estudos e concursos,
13630,02 - Estudos e concursos,
13631,03 - Administrativo,
13632,05 - Diversos (a revisar),
13633,02 - Estudos e concursos,
13634,02 - Estudos e concursos,
13635,02 - Estudos e concursos,
13636,02 - Estudos e concursos,
13637,02 - Estudos e concursos,
13638,05 - Diversos (a revisar),
13639,02 - Estudos e concursos,
13640,02 - Estudos e concursos,
13641,02 - Estudos e concursos,
13642,05 - Diversos (a revisar),
13643,04 - Pessoal e financeiro,
13644,05 - Diversos (a revisar),
13645,03 - Administrativo,
13646,03 - Administrativo,
13647,03 - Administrativo,
13648,03 - Administrativo,
13649,03 - Administrativo,
13650,03 - Administrativo,
13651,03 - Administrativo,
13652,03 - Administrativo,
13653,03 - Administrativo,
13654,03 - Administrativo,
13655,03 - Administrativo,
13656,03 - Administrativo,
13657,03 - Administrativo,
13658,03 - Administrativo,
13659,03 - Administrativo,
13660,03 - Administrativo,
13661,02 - Estudos e concursos,
13662,02 - Estudos e concursos,
13663,03 - Administrativo,
13664,03 - Administrativo,
13665,03 - Administrativo,
13666,04 - Pessoal e financeiro,
13667,01 - Jurídico,Outros processuais
13668,04 - Pessoal e financeiro,
13669,04 - Pessoal e financeiro,
13670,01 - Jurídico,Outros processuais
13671,01 - Jurídico,Outros processuais
13672,01 - Jurídico,Outros processuais
13673,04 - Pessoal e financeiro,
13674,04 - Pessoal e financeiro,
13675,04 - Pessoal e financeiro,
13676,04 - Pessoal e financeiro,
13677,04 - Pessoal e financeiro,
13678,01 - Jurídico,Outros processuais
13679,04 - Pessoal e financeiro,
13680,04 - Pessoal e financeiro,
13681,01 - Jurídico,Outros processuais
13682,01 - Jurídico,Outros processuais
13683,04 - Pessoal e financeiro,
13684,02 - Estudos e concursos,
13685,01 - Jurídico,Acórdãos e decisões
13686,02 - Estudos e concursos,
13687,02 - Estudos e concursos,
13688,02 - Estudos e concursos,
13689,01 - Jurídico,Modelos e minutas
13690,05 - Diversos (a revisar),
13691,05 - Diversos (a revisar),
13692,05 - Diversos (a revisar),
13693,02 - Estudos e concursos,
13694,05 - Diversos (a revisar),
13695,05 - Diversos (a revisar),
13696,05 - Diversos (a revisar),
13697,02 - Estudos e concursos,
13698,02 - Estudos e concursos,
13699,02 - Estudos e concursos,
13700,02 - Estudos e concursos,
13701,02 - Estudos e concursos,
13702,02 - Estudos e concursos,
13703,02 - Estudos e concursos,
13704,02 - Estudos e concursos,
13705,02 - Estudos e concursos,
13706,02 - Estudos e concursos,
13707,02 - Estudos e concursos,
13708,02 - Estudos e concursos,
13709,02 - Estudos e concursos,
13710,02 - Estudos e concursos,
13711,02 - Estudos e concursos,
13712,02 - Estudos e concursos,
13713,02 - Estudos e concursos,
13714,02 - Estudos e concursos,
13715,02 - Estudos e concursos,
13716,02 - Estudos e concursos,
13717,02 - Estudos e concursos,
13718,02 - Estudos e concursos,
13719,05 - Diversos (a revisar),
13720,05 - Diversos (a revisar),
13721,05 - Diversos (a revisar),
13722,05 - Diversos (a revisar),
13723,05 - Diversos (a revisar),
13724,05 - Diversos (a revisar),
13725,02 - Estudos e concursos,
13726,03 - Administrativo,
13727,03 - Administrativo,
13728,03 - Administrativo,
13729,03 - Administrativo,
13730,02 - Estudos e concursos,
13731,02 - Estudos e concursos,
13732,02 - Estudos e concursos,
13733,02 - Estudos e concursos,
13734,02 - Estudos e concursos,
13735,02 - Estudos e concursos,
13736,02 - Estudos e concursos,
13737,04 - Pessoal e financeiro,
13738,05 - Diversos (a revisar),
13739,05 - Diversos (a revisar),
13740,04 - Pessoal e financeiro,
13741,04 - Pessoal e financeiro,
13742,04 - Pessoal e financeiro,
13743,05 - Diversos (a revisar),
13744,02 - Estudos e concursos,
13745,05 - Diversos (a revisar),
13746,05 - Diversos (a revisar),
13747,02 - Estudos e concursos,
13748,02 - Estudos e concursos,
13749,02 - Estudos e concursos,
13750,02 - Estudos e concursos,
