id,nat,tipo
8001,05 - Diversos (a revisar),
8002,05 - Diversos (a revisar),
8003,05 - Diversos (a revisar),
8004,05 - Diversos (a revisar),
8005,05 - Diversos (a revisar),
8006,05 - Diversos (a revisar),
8007,02 - Estudos e concursos,
8008,02 - Estudos e concursos,
8009,02 - Estudos e concursos,
8010,02 - Estudos e concursos,
8011,02 - Estudos e concursos,
8012,02 - Estudos e concursos,
8013,05 - Diversos (a revisar),
8014,05 - Diversos (a revisar),
8015,05 - Diversos (a revisar),
8016,05 - Diversos (a revisar),
8017,05 - Diversos (a revisar),
8018,05 - Diversos (a revisar),
8019,04 - Pessoal e financeiro,
8020,04 - Pessoal e financeiro,
8021,02 - Estudos e concursos,
8022,02 - Estudos e concursos,
8023,02 - Estudos e concursos,
8024,02 - Estudos e concursos,
8025,05 - Diversos (a revisar),
8026,05 - Diversos (a revisar),
8027,02 - Estudos e concursos,
8028,05 - Diversos (a revisar),
8029,05 - Diversos (a revisar),
8030,05 - Diversos (a revisar),
8031,05 - Diversos (a revisar),
8032,05 - Diversos (a revisar),
8033,02 - Estudos e concursos,
8034,05 - Diversos (a revisar),
8035,05 - Diversos (a revisar),
8036,02 - Estudos e concursos,
8037,02 - Estudos e concursos,
8038,02 - Estudos e concursos,
8039,03 - Administrativo,
8040,05 - Diversos (a revisar),
8041,05 - Diversos (a revisar),
8042,05 - Diversos (a revisar),
8043,05 - Diversos (a revisar),
8044,02 - Estudos e concursos,
8045,03 - Administrativo,
8046,03 - Administrativo,
8047,02 - Estudos e concursos,
8048,01 - Jurídico,Contestações e manifestações
8049,01 - Jurídico,Contestações e manifestações
8050,01 - Jurídico,Contestações e manifestações
8051,01 - Jurídico,Contestações e manifestações
8052,01 - Jurídico,Contestações e manifestações
8053,01 - Jurídico,Contestações e manifestações
8054,01 - Jurídico,Contestações e manifestações
8055,01 - Jurídico,Contestações e manifestações
8056,01 - Jurídico,Contestações e manifestações
8057,02 - Estudos e concursos,
8058,02 - Estudos e concursos,
8059,02 - Estudos e concursos,
8060,02 - Estudos e concursos,
8061,02 - Estudos e concursos,
8062,02 - Estudos e concursos,
8063,05 - Diversos (a revisar),
8064,05 - Diversos (a revisar),
8065,03 - Administrativo,
8066,03 - Administrativo,
8067,03 - Administrativo,
8068,03 - Administrativo,
8069,03 - Administrativo,
8070,03 - Administrativo,
8071,03 - Administrativo,
8072,02 - Estudos e concursos,
8073,02 - Estudos e concursos,
8074,02 - Estudos e concursos,
8075,01 - Jurídico,Petições
8076,02 - Estudos e concursos,
8077,02 - Estudos e concursos,
8078,01 - Jurídico,Petições
8079,05 - Diversos (a revisar),
8080,05 - Diversos (a revisar),
8081,05 - Diversos (a revisar),
8082,05 - Diversos (a revisar),
8083,05 - Diversos (a revisar),
8084,02 - Estudos e concursos,
8085,02 - Estudos e concursos,
8086,02 - Estudos e concursos,
8087,02 - Estudos e concursos,
8088,02 - Estudos e concursos,
8089,02 - Estudos e concursos,
8090,02 - Estudos e concursos,
8091,02 - Estudos e concursos,
8092,02 - Estudos e concursos,
8093,05 - Diversos (a revisar),
8094,01 - Jurídico,Acórdãos e decisões
8095,02 - Estudos e concursos,
8096,01 - Jurídico,Acórdãos e decisões
8097,05 - Diversos (a revisar),
8098,05 - Diversos (a revisar),
8099,02 - Estudos e concursos,
8100,01 - Jurídico,Acórdãos e decisões
8101,05 - Diversos (a revisar),
8102,03 - Administrativo,
8103,03 - Administrativo,
8104,02 - Estudos e concursos,
8105,02 - Estudos e concursos,
8106,02 - Estudos e concursos,
8107,02 - Estudos e concursos,
8108,02 - Estudos e concursos,
8109,02 - Estudos e concursos,
8110,02 - Estudos e concursos,
8111,02 - Estudos e concursos,
8112,02 - Estudos e concursos,
8113,02 - Estudos e concursos,
8114,02 - Estudos e concursos,
8115,02 - Estudos e concursos,
8116,02 - Estudos e concursos,
8117,02 - Estudos e concursos,
8118,02 - Estudos e concursos,
8119,02 - Estudos e concursos,
8120,02 - Estudos e concursos,
8121,02 - Estudos e concursos,
8122,02 - Estudos e concursos,
8123,02 - Estudos e concursos,
8124,02 - Estudos e concursos,
8125,02 - Estudos e concursos,
8126,02 - Estudos e concursos,
8127,02 - Estudos e concursos,
8128,02 - Estudos e concursos,
8129,02 - Estudos e concursos,
8130,02 - Estudos e concursos,
8131,02 - Estudos e concursos,
8132,02 - Estudos e concursos,
8133,02 - Estudos e concursos,
8134,02 - Estudos e concursos,
8135,02 - Estudos e concursos,
8136,02 - Estudos e concursos,
8137,02 - Estudos e concursos,
8138,02 - Estudos e concursos,
8139,02 - Estudos e concursos,
8140,02 - Estudos e concursos,
8141,02 - Estudos e concursos,
8142,02 - Estudos e concursos,
8143,02 - Estudos e concursos,
8144,02 - Estudos e concursos,
8145,02 - Estudos e concursos,
8146,02 - Estudos e concursos,
8147,02 - Estudos e concursos,
8148,02 - Estudos e concursos,
8149,02 - Estudos e concursos,
8150,02 - Estudos e concursos,
8151,02 - Estudos e concursos,
8152,02 - Estudos e concursos,
8153,02 - Estudos e concursos,
8154,02 - Estudos e concursos,
8155,02 - Estudos e concursos,
8156,02 - Estudos e concursos,
8157,02 - Estudos e concursos,
8158,02 - Estudos e concursos,
8159,02 - Estudos e concursos,
8160,02 - Estudos e concursos,
8161,02 - Estudos e concursos,
8162,02 - Estudos e concursos,
8163,02 - Estudos e concursos,
8164,02 - Estudos e concursos,
8165,02 - Estudos e concursos,
8166,02 - Estudos e concursos,
8167,02 - Estudos e concursos,
8168,02 - Estudos e concursos,
8169,02 - Estudos e concursos,
8170,02 - Estudos e concursos,
8171,02 - Estudos e concursos,
8172,02 - Estudos e concursos,
8173,02 - Estudos e concursos,
8174,02 - Estudos e concursos,
8175,02 - Estudos e concursos,
8176,02 - Estudos e concursos,
8177,02 - Estudos e concursos,
8178,02 - Estudos e concursos,
8179,02 - Estudos e concursos,
8180,02 - Estudos e concursos,
8181,02 - Estudos e concursos,
8182,02 - Estudos e concursos,
8183,02 - Estudos e concursos,
8184,02 - Estudos e concursos,
8185,02 - Estudos e concursos,
8186,02 - Estudos e concursos,
8187,02 - Estudos e concursos,
8188,02 - Estudos e concursos,
8189,02 - Estudos e concursos,
8190,01 - Jurídico,Outros processuais
8191,03 - Administrativo,
8192,02 - Estudos e concursos,
8193,02 - Estudos e concursos,
8194,02 - Estudos e concursos,
8195,02 - Estudos e concursos,
8196,02 - Estudos e concursos,
8197,03 - Administrativo,
8198,02 - Estudos e concursos,
8199,02 - Estudos e concursos,
8200,02 - Estudos e concursos,
8201,02 - Estudos e concursos,
8202,02 - Estudos e concursos,
8203,02 - Estudos e concursos,
8204,02 - Estudos e concursos,
8205,02 - Estudos e concursos,
8206,02 - Estudos e concursos,
8207,02 - Estudos e concursos,
8208,02 - Estudos e concursos,
8209,02 - Estudos e concursos,
8210,02 - Estudos e concursos,
8211,02 - Estudos e concursos,
8212,02 - Estudos e concursos,
8213,02 - Estudos e concursos,
8214,02 - Estudos e concursos,
8215,02 - Estudos e concursos,
8216,02 - Estudos e concursos,
8217,02 - Estudos e concursos,
8218,02 - Estudos e concursos,
8219,02 - Estudos e concursos,
8220,02 - Estudos e concursos,
8221,02 - Estudos e concursos,
8222,02 - Estudos e concursos,
8223,02 - Estudos e concursos,
8224,02 - Estudos e concursos,
8225,02 - Estudos e concursos,
8226,02 - Estudos e concursos,
8227,02 - Estudos e concursos,
8228,02 - Estudos e concursos,
8229,02 - Estudos e concursos,
8230,02 - Estudos e concursos,
8231,02 - Estudos e concursos,
8232,02 - Estudos e concursos,
8233,02 - Estudos e concursos,
8234,02 - Estudos e concursos,
8235,02 - Estudos e concursos,
8236,02 - Estudos e concursos,
8237,02 - Estudos e concursos,
8238,02 - Estudos e concursos,
8239,02 - Estudos e concursos,
8240,02 - Estudos e concursos,
8241,02 - Estudos e concursos,
8242,02 - Estudos e concursos,
8243,02 - Estudos e concursos,
8244,02 - Estudos e concursos,
8245,02 - Estudos e concursos,
8246,02 - Estudos e concursos,
8247,02 - Estudos e concursos,
8248,02 - Estudos e concursos,
8249,02 - Estudos e concursos,
8250,02 - Estudos e concursos,
