id,nat,tipo
10251,03 - Administrativo,
10252,03 - Administrativo,
10253,03 - Administrativo,
10254,01 - Jurídico,Outros processuais
10255,01 - Jurídico,Outros processuais
10256,01 - Jurídico,Outros processuais
10257,01 - Jurídico,Outros processuais
10258,01 - Jurídico,Outros processuais
10259,01 - Jurídico,Outros processuais
10260,01 - Jurídico,Outros processuais
10261,01 - Jurídico,Outros processuais
10262,01 - Jurídico,Outros processuais
10263,01 - Jurídico,Outros processuais
10264,01 - Jurídico,Outros processuais
10265,01 - Jurídico,Outros processuais
10266,01 - Jurídico,Outros processuais
10267,01 - Jurídico,Outros processuais
10268,01 - Jurídico,Outros processuais
10269,01 - Jurídico,Outros processuais
10270,01 - Jurídico,Outros processuais
10271,01 - Jurídico,Outros processuais
10272,01 - Jurídico,Outros processuais
10273,01 - Jurídico,Outros processuais
10274,01 - Jurídico,Outros processuais
10275,01 - Jurídico,Outros processuais
10276,01 - Jurídico,Outros processuais
10277,01 - Jurídico,Outros processuais
10278,01 - Jurídico,Outros processuais
10279,01 - Jurídico,Outros processuais
10280,01 - Jurídico,Outros processuais
10281,01 - Jurídico,Outros processuais
10282,01 - Jurídico,Outros processuais
10283,01 - Jurídico,Outros processuais
10284,01 - Jurídico,Outros processuais
10285,03 - Administrativo,
10286,03 - Administrativo,
10287,03 - Administrativo,
10288,03 - Administrativo,
10289,03 - Administrativo,
10290,02 - Estudos e concursos,
10291,03 - Administrativo,
10292,04 - Pessoal e financeiro,
10293,04 - Pessoal e financeiro,
10294,02 - Estudos e concursos,
10295,03 - Administrativo,
10296,02 - Estudos e concursos,
10297,02 - Estudos e concursos,
10298,02 - Estudos e concursos,
10299,02 - Estudos e concursos,
10300,02 - Estudos e concursos,
10301,02 - Estudos e concursos,
10302,02 - Estudos e concursos,
10303,04 - Pessoal e financeiro,
10304,02 - Estudos e concursos,
10305,05 - Diversos (a revisar),
10306,02 - Estudos e concursos,
10307,05 - Diversos (a revisar),
10308,05 - Diversos (a revisar),
10309,03 - Administrativo,
10310,02 - Estudos e concursos,
10311,02 - Estudos e concursos,
10312,03 - Administrativo,
10313,03 - Administrativo,
10314,03 - Administrativo,
10315,03 - Administrativo,
10316,03 - Administrativo,
10317,03 - Administrativo,
10318,03 - Administrativo,
10319,03 - Administrativo,
10320,03 - Administrativo,
10321,03 - Administrativo,
10322,03 - Administrativo,
10323,03 - Administrativo,
10324,05 - Diversos (a revisar),
10325,03 - Administrativo,
10326,05 - Diversos (a revisar),
10327,03 - Administrativo,
10328,02 - Estudos e concursos,
10329,05 - Diversos (a revisar),
10330,01 - Jurídico,Outros processuais
10331,05 - Diversos (a revisar),
10332,05 - Diversos (a revisar),
10333,05 - Diversos (a revisar),
10334,05 - Diversos (a revisar),
10335,05 - Diversos (a revisar),
10336,05 - Diversos (a revisar),
