id,nat,tipo
11251,02 - Estudos e concursos,
11252,05 - Diversos (a revisar),
11253,05 - Diversos (a revisar),
11254,05 - Diversos (a revisar),
11255,01 - Jurídico,Recursos
11256,01 - Jurídico,Outros processuais
11257,01 - Jurídico,Outros processuais
11258,01 - Jurídico,Petições
11259,04 - Pessoal e financeiro,
11260,04 - Pessoal e financeiro,
11261,04 - Pessoal e financeiro,
11262,04 - Pessoal e financeiro,
11263,04 - Pessoal e financeiro,
11264,01 - Jurídico,Outros processuais
11265,04 - Pessoal e financeiro,
11266,04 - Pessoal e financeiro,
11267,04 - Pessoal e financeiro,
11268,04 - Pessoal e financeiro,
11269,04 - Pessoal e financeiro,
11270,04 - Pessoal e financeiro,
11271,04 - Pessoal e financeiro,
11272,04 - Pessoal e financeiro,
11273,04 - Pessoal e financeiro,
11274,04 - Pessoal e financeiro,
11275,04 - Pessoal e financeiro,
11276,04 - Pessoal e financeiro,
11277,04 - Pessoal e financeiro,
11278,04 - Pessoal e financeiro,
11279,04 - Pessoal e financeiro,
11280,02 - Estudos e concursos,
11281,03 - Administrativo,
11282,01 - Jurídico,Despachos e votos
11283,01 - Jurídico,Despachos e votos
11284,03 - Administrativo,
11285,03 - Administrativo,
11286,03 - Administrativo,
11287,03 - Administrativo,
11288,03 - Administrativo,
11289,03 - Administrativo,
11290,03 - Administrativo,
11291,01 - Jurídico,Despachos e votos
11292,03 - Administrativo,
11293,03 - Administrativo,
11294,03 - Administrativo,
11295,04 - Pessoal e financeiro,
11296,03 - Administrativo,
11297,03 - Administrativo,
11298,03 - Administrativo,
11299,03 - Administrativo,
11300,03 - Administrativo,
11301,03 - Administrativo,
11302,03 - Administrativo,
11303,03 - Administrativo,
11304,03 - Administrativo,
11305,03 - Administrativo,
11306,03 - Administrativo,
11307,03 - Administrativo,
11308,03 - Administrativo,
11309,02 - Estudos e concursos,
11310,02 - Estudos e concursos,
11311,02 - Estudos e concursos,
11312,02 - Estudos e concursos,
11313,02 - Estudos e concursos,
11314,02 - Estudos e concursos,
11315,02 - Estudos e concursos,
11316,02 - Estudos e concursos,
11317,02 - Estudos e concursos,
11318,02 - Estudos e concursos,
11319,02 - Estudos e concursos,
11320,02 - Estudos e concursos,
11321,02 - Estudos e concursos,
11322,02 - Estudos e concursos,
11323,02 - Estudos e concursos,
11324,02 - Estudos e concursos,
11325,02 - Estudos e concursos,
11326,02 - Estudos e concursos,
11327,02 - Estudos e concursos,
11328,02 - Estudos e concursos,
11329,02 - Estudos e concursos,
11330,02 - Estudos e concursos,
11331,02 - Estudos e concursos,
11332,02 - Estudos e concursos,
11333,02 - Estudos e concursos,
11334,02 - Estudos e concursos,
11335,02 - Estudos e concursos,
11336,02 - Estudos e concursos,
11337,02 - Estudos e concursos,
11338,02 - Estudos e concursos,
11339,02 - Estudos e concursos,
11340,02 - Estudos e concursos,
11341,02 - Estudos e concursos,
11342,02 - Estudos e concursos,
11343,02 - Estudos e concursos,
11344,02 - Estudos e concursos,
11345,02 - Estudos e concursos,
11346,02 - Estudos e concursos,
11347,02 - Estudos e concursos,
11348,02 - Estudos e concursos,
11349,02 - Estudos e concursos,
11350,02 - Estudos e concursos,
11351,02 - Estudos e concursos,
11352,02 - Estudos e concursos,
11353,02 - Estudos e concursos,
11354,02 - Estudos e concursos,
11355,02 - Estudos e concursos,
11356,02 - Estudos e concursos,
11357,02 - Estudos e concursos,
11358,02 - Estudos e concursos,
11359,02 - Estudos e concursos,
11360,02 - Estudos e concursos,
11361,02 - Estudos e concursos,
11362,02 - Estudos e concursos,
11363,02 - Estudos e concursos,
11364,02 - Estudos e concursos,
11365,02 - Estudos e concursos,
11366,03 - Administrativo,
11367,03 - Administrativo,
11368,03 - Administrativo,
11369,03 - Administrativo,
11370,03 - Administrativo,
11371,03 - Administrativo,
11372,03 - Administrativo,
11373,03 - Administrativo,
11374,03 - Administrativo,
11375,03 - Administrativo,
11376,03 - Administrativo,
11377,03 - Administrativo,
11378,03 - Administrativo,
11379,03 - Administrativo,
11380,03 - Administrativo,
11381,03 - Administrativo,
11382,03 - Administrativo,
11383,03 - Administrativo,
11384,03 - Administrativo,
11385,03 - Administrativo,
11386,03 - Administrativo,
11387,03 - Administrativo,
11388,03 - Administrativo,
11389,03 - Administrativo,
11390,03 - Administrativo,
11391,03 - Administrativo,
11392,03 - Administrativo,
11393,03 - Administrativo,
11394,03 - Administrativo,
11395,03 - Administrativo,
11396,02 - Estudos e concursos,
11397,05 - Diversos (a revisar),
11398,01 - Jurídico,Acórdãos e decisões
11399,03 - Administrativo,
11400,03 - Administrativo,
