id,ordem_doc,arquivo_fonte,norma_id,norma_titulo,norma_nome_popular,macrogrupo,grupo_sumario,pagina_inicial,pagina_final,hierarquia_normativa,tipo_dispositivo,dispositivo,dispositivo_pai,artigo,paragrafo,inciso,alinea,item,texto_dispositivo,notas_texto,notas_json,qtd_notas,referencias_normativas,referencias_jurisprudenciais,referencias_sumulas,texto_rag,resumo_curto,palavras_chave,incluir_no_rag,chars,tokens_estimados,row_key,csv_arquivo,dispositivo_pai_id,dispositivo_pai_row_key
1,1,Codigo_Eleitoral_2026_anotado.pdf,lei_9265_1996,"Lei n. 9.265, de 12 de fevereiro de 1996",Lei n. 9.265/1996,Legislação correlata,Legislação correlata,699,699,,norma,"Lei n. 9.265, de 12 de fevereiro de 1996",,,,,,,"Regulamenta o inciso LXXVII do art. 5º da Constituição, dispondo sobre a gratuidade dos atos necessários ao exercício da cidadania. O PRESIDENTE DA REPÚBLICA Faço saber que o Congresso Nacional decreta e eu sanciono a seguinte lei:",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Lei n. 9.265, de 12 de fevereiro de 1996 Nome popular/citação curta: Lei n. 9.265/1996 Macrogrupo: Legislação correlata Grupo do sumário: Legislação correlata Dispositivo: Lei n. 9.265, de 12 de fevereiro de 1996 Tipo: norma Páginas: 699-699 Resumo: Norma Lei n. 9.265/1996: Regulamenta o inciso LXXVII do art. 5º da Constituição, dispondo sobre a gratuidade dos atos necessários ao exercício da cidadania. Regulamenta o inciso LXXVII do art. 5º da Constituição, dispondo sobre a gratuidade dos atos necessários ao exercício da cidadania. O PRESIDENTE DA REPÚBLICA Faço saber que o Congresso Nacional decreta e eu sanciono a seguinte lei:","Norma Lei n. 9.265/1996: Regulamenta o inciso LXXVII do art. 5º da Constituição, dispondo sobre a gratuidade dos atos necessários ao exercício da cidadania.",fevereiro; regulamenta; inciso; lxxvii; constituicao; dispondo; sobre; gratuidade; atos; necessarios,True,686,172,029_lei_9265_1996:1,029_lei_9265_1996.csv,,
2,2,Codigo_Eleitoral_2026_anotado.pdf,lei_9265_1996,"Lei n. 9.265, de 12 de fevereiro de 1996",Lei n. 9.265/1996,Legislação correlata,Legislação correlata,699,699,,artigo,Art. 1º,,Art. 1º,,,,,"Art. 1º São gratuitos os atos necessários ao exercício da cidadania, assim considerados:",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Lei n. 9.265, de 12 de fevereiro de 1996 Nome popular/citação curta: Lei n. 9.265/1996 Macrogrupo: Legislação correlata Grupo do sumário: Legislação correlata Dispositivo: Art. 1º Tipo: artigo Páginas: 699-699 Resumo: Art. 1º: São gratuitos os atos necessários ao exercício da cidadania, assim considerados: Art. 1º São gratuitos os atos necessários ao exercício da cidadania, assim considerados:","Art. 1º: São gratuitos os atos necessários ao exercício da cidadania, assim considerados:",fevereiro; gratuitos; atos; necessarios; exercicio; cidadania; assim; considerados,True,444,111,029_lei_9265_1996:2,029_lei_9265_1996.csv,,
3,3,Codigo_Eleitoral_2026_anotado.pdf,lei_9265_1996,"Lei n. 9.265, de 12 de fevereiro de 1996",Lei n. 9.265/1996,Legislação correlata,Legislação correlata,699,699,,inciso,"Art. 1º, I",Art. 1º,Art. 1º,,I,,,"I - os que capacitam o cidadão ao exercício da soberania popular, a que se reporta o art. 14 da Constituição;",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Lei n. 9.265, de 12 de fevereiro de 1996 Nome popular/citação curta: Lei n. 9.265/1996 Macrogrupo: Legislação correlata Grupo do sumário: Legislação correlata Dispositivo: Art. 1º, I Tipo: inciso Dispositivo pai: Art. 1º ID do dispositivo pai: 029_lei_9265_1996:2 Páginas: 699-699 Resumo: Art. 1º, I, subordinado a Art. 1º: os que capacitam o cidadão ao exercício da soberania popular, a que se reporta o art. 14 da Constituição; I - os que capacitam o cidadão ao exercício da soberania popular, a que se reporta o art. 14 da Constituição;","Art. 1º, I, subordinado a Art. 1º: os que capacitam o cidadão ao exercício da soberania popular, a que se reporta o art. 14 da Constituição;",fevereiro; capacitam; cidadao; exercicio; soberania; popular; reporta; constituicao,True,587,147,029_lei_9265_1996:3,029_lei_9265_1996.csv,2,029_lei_9265_1996:2
4,4,Codigo_Eleitoral_2026_anotado.pdf,lei_9265_1996,"Lei n. 9.265, de 12 de fevereiro de 1996",Lei n. 9.265/1996,Legislação correlata,Legislação correlata,699,699,,inciso,"Art. 1º, II",Art. 1º,Art. 1º,,II,,,II - aqueles referentes ao alistamento militar;,,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Lei n. 9.265, de 12 de fevereiro de 1996 Nome popular/citação curta: Lei n. 9.265/1996 Macrogrupo: Legislação correlata Grupo do sumário: Legislação correlata Dispositivo: Art. 1º, II Tipo: inciso Dispositivo pai: Art. 1º ID do dispositivo pai: 029_lei_9265_1996:2 Páginas: 699-699 Resumo: Art. 1º, II, subordinado a Art. 1º: aqueles referentes ao alistamento militar; II - aqueles referentes ao alistamento militar;","Art. 1º, II, subordinado a Art. 1º: aqueles referentes ao alistamento militar;",fevereiro; aqueles; referentes; alistamento; militar,True,464,116,029_lei_9265_1996:4,029_lei_9265_1996.csv,2,029_lei_9265_1996:2
5,5,Codigo_Eleitoral_2026_anotado.pdf,lei_9265_1996,"Lei n. 9.265, de 12 de fevereiro de 1996",Lei n. 9.265/1996,Legislação correlata,Legislação correlata,699,699,,inciso,"Art. 1º, III",Art. 1º,Art. 1º,,III,,,"III - os pedidos de informações ao poder público, em todos os seus âmbitos, objetivando a instrução de defesa ou a denúncia de irregularidades administrativas na órbita pública;",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Lei n. 9.265, de 12 de fevereiro de 1996 Nome popular/citação curta: Lei n. 9.265/1996 Macrogrupo: Legislação correlata Grupo do sumário: Legislação correlata Dispositivo: Art. 1º, III Tipo: inciso Dispositivo pai: Art. 1º ID do dispositivo pai: 029_lei_9265_1996:2 Páginas: 699-699 Resumo: Art. 1º, III, subordinado a Art. 1º: os pedidos de informações ao poder público, em todos os seus âmbitos, objetivando a instrução de defesa ou a denúncia de irregularidades administrativas na órbita pública; III - os pedidos de informações ao poder público, em todos os seus âmbitos, objetivando a instrução de defesa ou a denúncia de irregularidades administrativas na órbita pública;","Art. 1º, III, subordinado a Art. 1º: os pedidos de informações ao poder público, em todos os seus âmbitos, objetivando a instrução de defesa ou a denúncia de irregularidades administrativas na órbita pública;",fevereiro; pedidos; informacoes; poder; publico; todos; seus; ambitos; objetivando; instrucao,True,725,181,029_lei_9265_1996:5,029_lei_9265_1996.csv,2,029_lei_9265_1996:2
6,6,Codigo_Eleitoral_2026_anotado.pdf,lei_9265_1996,"Lei n. 9.265, de 12 de fevereiro de 1996",Lei n. 9.265/1996,Legislação correlata,Legislação correlata,699,699,,inciso,"Art. 1º, IV",Art. 1º,Art. 1º,,IV,,,"IV - as ações de impugnação de mandato eletivo por abuso do poder econômico, corrupção ou fraude;",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Lei n. 9.265, de 12 de fevereiro de 1996 Nome popular/citação curta: Lei n. 9.265/1996 Macrogrupo: Legislação correlata Grupo do sumário: Legislação correlata Dispositivo: Art. 1º, IV Tipo: inciso Dispositivo pai: Art. 1º ID do dispositivo pai: 029_lei_9265_1996:2 Páginas: 699-699 Resumo: Art. 1º, IV, subordinado a Art. 1º: as ações de impugnação de mandato eletivo por abuso do poder econômico, corrupção ou fraude; IV - as ações de impugnação de mandato eletivo por abuso do poder econômico, corrupção ou fraude;","Art. 1º, IV, subordinado a Art. 1º: as ações de impugnação de mandato eletivo por abuso do poder econômico, corrupção ou fraude;",fevereiro; acoes; impugnacao; mandato; eletivo; abuso; poder; economico; corrupcao; fraude,True,564,141,029_lei_9265_1996:6,029_lei_9265_1996.csv,2,029_lei_9265_1996:2
7,7,Codigo_Eleitoral_2026_anotado.pdf,lei_9265_1996,"Lei n. 9.265, de 12 de fevereiro de 1996",Lei n. 9.265/1996,Legislação correlata,Legislação correlata,699,699,,inciso,"Art. 1º, V",Art. 1º,Art. 1º,,V,,,V - quaisquer requerimentos ou petições que visem as garantias individuais e a defesa do interesse público;,,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Lei n. 9.265, de 12 de fevereiro de 1996 Nome popular/citação curta: Lei n. 9.265/1996 Macrogrupo: Legislação correlata Grupo do sumário: Legislação correlata Dispositivo: Art. 1º, V Tipo: inciso Dispositivo pai: Art. 1º ID do dispositivo pai: 029_lei_9265_1996:2 Páginas: 699-699 Resumo: Art. 1º, V, subordinado a Art. 1º: quaisquer requerimentos ou petições que visem as garantias individuais e a defesa do interesse público; V - quaisquer requerimentos ou petições que visem as garantias individuais e a defesa do interesse público;","Art. 1º, V, subordinado a Art. 1º: quaisquer requerimentos ou petições que visem as garantias individuais e a defesa do interesse público;",fevereiro; quaisquer; requerimentos; peticoes; visem; garantias; individuais; defesa; interesse; publico,True,583,146,029_lei_9265_1996:7,029_lei_9265_1996.csv,2,029_lei_9265_1996:2
8,8,Codigo_Eleitoral_2026_anotado.pdf,lei_9265_1996,"Lei n. 9.265, de 12 de fevereiro de 1996",Lei n. 9.265/1996,Legislação correlata,Legislação correlata,699,699,,inciso,"Art. 1º, VI",Art. 1º,Art. 1º,,VI,,,"VI - o registro civil de nascimento e o assento de óbito, bem como a primeira certidão respectiva.",Inciso VI acrescido pelo art. 3º da Lei n. 9.534/1997.,"[{""ordem"": 1, ""marcador"": ""quadrado"", ""texto"": ""Inciso VI acrescido pelo art. 3º da Lei n. 9.534/1997."", ""pagina_inicial"": 699, ""pagina_final"": 699}]",1,Lei n. 9.534/1997,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Lei n. 9.265, de 12 de fevereiro de 1996 Nome popular/citação curta: Lei n. 9.265/1996 Macrogrupo: Legislação correlata Grupo do sumário: Legislação correlata Dispositivo: Art. 1º, VI Tipo: inciso Dispositivo pai: Art. 1º ID do dispositivo pai: 029_lei_9265_1996:2 Páginas: 699-699 Resumo: Art. 1º, VI, subordinado a Art. 1º: o registro civil de nascimento e o assento de óbito, bem como a primeira certidão respectiva. | 1 nota(s) vinculada(s) VI - o registro civil de nascimento e o assento de óbito, bem como a primeira certidão respectiva. Notas vinculadas: Inciso VI acrescido pelo art. 3º da Lei n. 9.534/1997.","Art. 1º, VI, subordinado a Art. 1º: o registro civil de nascimento e o assento de óbito, bem como a primeira certidão respectiva. | 1 nota(s) vinculada(s)",fevereiro; registro; civil; nascimento; assento; obito; primeira; certidao; respectiva; inciso,True,664,166,029_lei_9265_1996:8,029_lei_9265_1996.csv,2,029_lei_9265_1996:2
9,9,Codigo_Eleitoral_2026_anotado.pdf,lei_9265_1996,"Lei n. 9.265, de 12 de fevereiro de 1996",Lei n. 9.265/1996,Legislação correlata,Legislação correlata,699,699,,artigo,Art. 2º,,Art. 2º,,,,,Art. 2º Esta lei entra em vigor na data de sua publicação.,,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Lei n. 9.265, de 12 de fevereiro de 1996 Nome popular/citação curta: Lei n. 9.265/1996 Macrogrupo: Legislação correlata Grupo do sumário: Legislação correlata Dispositivo: Art. 2º Tipo: artigo Páginas: 699-699 Resumo: Art. 2º: Esta lei entra em vigor na data de sua publicação. Art. 2º Esta lei entra em vigor na data de sua publicação.",Art. 2º: Esta lei entra em vigor na data de sua publicação.,fevereiro; esta; entra; vigor; data; publicacao,True,384,96,029_lei_9265_1996:9,029_lei_9265_1996.csv,,
10,10,Codigo_Eleitoral_2026_anotado.pdf,lei_9265_1996,"Lei n. 9.265, de 12 de fevereiro de 1996",Lei n. 9.265/1996,Legislação correlata,Legislação correlata,699,699,,artigo,Art. 3º,,Art. 3º,,,,,Art. 3º Revogam-se as disposições em contrário.,,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Lei n. 9.265, de 12 de fevereiro de 1996 Nome popular/citação curta: Lei n. 9.265/1996 Macrogrupo: Legislação correlata Grupo do sumário: Legislação correlata Dispositivo: Art. 3º Tipo: artigo Páginas: 699-699 Resumo: Art. 3º: Revogam-se as disposições em contrário. Art. 3º Revogam-se as disposições em contrário.",Art. 3º: Revogam-se as disposições em contrário.,fevereiro; revogam; disposicoes; contrario,True,362,90,029_lei_9265_1996:10,029_lei_9265_1996.csv,,
