id,ordem_doc,arquivo_fonte,norma_id,norma_titulo,norma_nome_popular,macrogrupo,grupo_sumario,pagina_inicial,pagina_final,hierarquia_normativa,tipo_dispositivo,dispositivo,dispositivo_pai,artigo,paragrafo,inciso,alinea,item,texto_dispositivo,notas_texto,notas_json,qtd_notas,referencias_normativas,referencias_jurisprudenciais,referencias_sumulas,texto_rag,resumo_curto,palavras_chave,incluir_no_rag,chars,tokens_estimados,row_key,csv_arquivo,dispositivo_pai_id,dispositivo_pai_row_key
1,1,Codigo_Eleitoral_2026_anotado.pdf,provimento_cge_9_2010,Provimento-CGE n. 9 de 16 de dezembro de 2010,Provimento-CGE n. 9/2010,Normas editadas pelo TSE,Provimentos-CGE,1259,1259,,norma,Provimento-CGE n. 9 de 16 de dezembro de 2010,,,,,,,"Dispõe sobre a utilização do Sistema de Inspeções e Correições Eleitorais (Sicel). O EXMO. SR. MINISTRO ALDIR PASSARINHO JUNIOR, Corregedor-Geral da Justiça Eleitoral, no uso das atribuições que lhe são conferidas pelos incisos IV, V, VI, IX e XII do art. 2º e art. 4º da Res.-TSE n. 7.651, de 24 de agosto de 1965, pelo art. 88 da Res.-TSE n. 21.538, de 14 de outubro de 2003, e pelo art. 1º da Res.-TSE n. 21.372, de 25 de março de 2003, resolve:","Res.-TSE n. 7651/1965 revogada pelo art. 17 da Res.-TSE n. 23742/2024.
Res.-TSE n. 23659/2021, art. 136: corresponde ao art. 88 da Res.-TSE n. 21538/2003.
Res.-TSE n. 23657/2021, art. 36: corresponde ao art. 1º da Res.-TSE n. 21372/2003.","[{""ordem"": 1, ""marcador"": ""ticado"", ""texto"": ""Res.-TSE n. 7651/1965 revogada pelo art. 17 da Res.-TSE n. 23742/2024."", ""pagina_inicial"": 1259, ""pagina_final"": 1259}, {""ordem"": 2, ""marcador"": ""ticado"", ""texto"": ""Res.-TSE n. 23659/2021, art. 136: corresponde ao art. 88 da Res.-TSE n. 21538/2003."", ""pagina_inicial"": 1259, ""pagina_final"": 1259}, {""ordem"": 3, ""marcador"": ""ticado"", ""texto"": ""Res.-TSE n. 23657/2021, art. 36: corresponde ao art. 1º da Res.-TSE n. 21372/2003."", ""pagina_inicial"": 1259, ""pagina_final"": 1259}]",3,Res.-TSE n. 7651/1965; Res.-TSE n. 23742/2024; Res.-TSE n. 23659/2021; Res.-TSE n. 21538/2003; Res.-TSE n. 23657/2021; Res.-TSE n. 21372/2003,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Provimento-CGE n. 9 de 16 de dezembro de 2010 Nome popular/citação curta: Provimento-CGE n. 9/2010 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Provimentos-CGE Dispositivo: Provimento-CGE n. 9 de 16 de dezembro de 2010 Tipo: norma Páginas: 1259-1259 Resumo: Norma Provimento-CGE n. 9/2010: Dispõe sobre a utilização do Sistema de Inspeções e Correições Eleitorais (Sicel). | há marcação de revogação/cancelamento/veto; 3 nota(s) vinculada(s) Dispõe sobre a utilização do Sistema de Inspeções e Correições Eleitorais (Sicel). O EXMO. SR. MINISTRO ALDIR PASSARINHO JUNIOR, Corregedor-Geral da Justiça Eleitoral, no uso das atribuições que lhe são conferidas pelos incisos IV, V, VI, IX e XII do art. 2º e art. 4º da Res.-TSE n. 7.651, de 24 de agosto de 1965, pelo art. 88 da Res.-TSE n. 21.538, de 14 de outubro de 2003, e pelo art. 1º da Res.-TSE n. 21.372, de 25 de março de 2003, resolve: Notas vinculadas: Res.-TSE n. 7651/1965 revogada pelo art. 17 da Res.-TSE n. 23742/2024. Res.-TSE n. 23659/2021, art. 136: corresponde ao art. 88 da Res.-TSE n. 21538/2003. Res.-TSE n. 23657/2021, art. 36: corresponde ao art. 1º da Res.-TSE n. 21372/2003.",Norma Provimento-CGE n. 9/2010: Dispõe sobre a utilização do Sistema de Inspeções e Correições Eleitorais (Sicel). | há marcação de revogação/cancelamento/veto; 3 nota(s) vinculada(s),provimento; dezembro; corresponde; dispoe; sobre; utilizacao; sistema; inspecoes; correicoes; eleitorais,True,1204,301,121_provimento_cge_9_2010:1,121_provimento_cge_9_2010.csv,,
2,2,Codigo_Eleitoral_2026_anotado.pdf,provimento_cge_9_2010,Provimento-CGE n. 9 de 16 de dezembro de 2010,Provimento-CGE n. 9/2010,Normas editadas pelo TSE,Provimentos-CGE,1259,1259,,artigo,Art. 1º,,Art. 1º,,,,,"Art. 1º O Sistema de Inspeções e Correições Eleitorais (Sicel) será utilizado como ferramenta de execução e base de registro dos trabalhos relativos aos procedimentos de correição ordinária e extraordinária, conforme disciplina a Res.-TSE n. 21.372, de 25 de março de 2003, bem como daqueles pertinentes a inspeção.",Res.-TSE n. 21372/2003 revogada pelo art. 64 da Res.-TSE n. 23657/2021.,"[{""ordem"": 1, ""marcador"": ""ticado"", ""texto"": ""Res.-TSE n. 21372/2003 revogada pelo art. 64 da Res.-TSE n. 23657/2021."", ""pagina_inicial"": 1259, ""pagina_final"": 1259}]",1,Res.-TSE n. 21372/2003; Res.-TSE n. 23657/2021,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Provimento-CGE n. 9 de 16 de dezembro de 2010 Nome popular/citação curta: Provimento-CGE n. 9/2010 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Provimentos-CGE Dispositivo: Art. 1º Tipo: artigo Páginas: 1259-1259 Resumo: Art. 1º: O Sistema de Inspeções e Correições Eleitorais (Sicel) será utilizado como ferramenta de execução e base de registro dos trabalhos relativos aos procedimentos de correição ordinária e extraordinária, conforme disciplina a Res.-TSE n. 21.372, de 25 de março de 2003, bem como daqueles pertinentes a inspeção. | há marcação de revogação/cancelamento/veto; 1 nota(s) vinculada(s) Art. 1º O Sistema de Inspeções e Correições Eleitorais (Sicel) será utilizado como ferramenta de execução e base de registro dos trabalhos relativos aos procedimentos de correição ordinária e extraordinária, conforme disciplina a Res.-TSE n. 21.372, de 25 de março de 2003, bem como daqueles pertinentes a inspeção. Notas vinculadas: Res.-TSE n. 21372/2003 revogada pelo art. 64 da Res.-TSE n. 23657/2021.","Art. 1º: O Sistema de Inspeções e Correições Eleitorais (Sicel) será utilizado como ferramenta de execução e base de registro dos trabalhos relativos aos procedimentos de correição ordinária e extraordinária, conforme disciplina a Res.-TSE n. 21.372, de 25 de março de 2003, bem como daqueles pertinentes a inspeção. | há marcação de revogação/cancelamento/veto; 1 nota(s) vinculada(s)",provimento; dezembro; sistema; inspecoes; correicoes; eleitorais; sicel; sera; utilizado; ferramenta,True,1070,268,121_provimento_cge_9_2010:2,121_provimento_cge_9_2010.csv,,
3,3,Codigo_Eleitoral_2026_anotado.pdf,provimento_cge_9_2010,Provimento-CGE n. 9 de 16 de dezembro de 2010,Provimento-CGE n. 9/2010,Normas editadas pelo TSE,Provimentos-CGE,1259,1259,,paragrafo,"Art. 1º, §1º",Art. 1º,Art. 1º,§1º,,,,"§ 1º Deverá constar no Sicel, para cada zona eleitoral, pelo menos um registro anual de procedimento de correição ordinária, realizado preferencialmente pela Corregedoria Regional, consoante preconiza o § 1º do art. 1º da Res.-TSE n. 21.372, de 2003.","Res.-TSE n. 21372/2003 revogada pelo art. 64 da Res.-TSE n. 23657/2021, que, ainda, disciplina a correição a partir do seu art. 50.","[{""ordem"": 1, ""marcador"": ""ticado"", ""texto"": ""Res.-TSE n. 21372/2003 revogada pelo art. 64 da Res.-TSE n. 23657/2021, que, ainda, disciplina a correição a partir do seu art. 50."", ""pagina_inicial"": 1259, ""pagina_final"": 1259}]",1,Res.-TSE n. 21372/2003; Res.-TSE n. 23657/2021,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Provimento-CGE n. 9 de 16 de dezembro de 2010 Nome popular/citação curta: Provimento-CGE n. 9/2010 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Provimentos-CGE Dispositivo: Art. 1º, §1º Tipo: paragrafo Dispositivo pai: Art. 1º ID do dispositivo pai: 121_provimento_cge_9_2010:2 Páginas: 1259-1259 Resumo: Art. 1º, §1º: § 1º Deverá constar no Sicel, para cada zona eleitoral, pelo menos um registro anual de procedimento de correição ordinária, realizado preferencialmente pela Corregedoria Regional, consoante preconiza o § 1º do art. 1º da Res.-TSE n. 21.372, de 2003. | há marcação de revogação/cancelamento/veto; 1 nota(s) vinculada(s) § 1º Deverá constar no Sicel, para cada zona eleitoral, pelo menos um registro anual de procedimento de correição ordinária, realizado preferencialmente pela Corregedoria Regional, consoante preconiza o § 1º do art. 1º da Res.-TSE n. 21.372, de 2003. Notas vinculadas: Res.-TSE n. 21372/2003 revogada pelo art. 64 da Res.-TSE n. 23657/2021, que, ainda, disciplina a correição a partir do seu art. 50.","Art. 1º, §1º: § 1º Deverá constar no Sicel, para cada zona eleitoral, pelo menos um registro anual de procedimento de correição ordinária, realizado preferencialmente pela Corregedoria Regional, consoante preconiza o § 1º do art. 1º da Res.-TSE n. 21.372, de 2003. | há marcação de revogação/cancelamento/veto; 1 nota(s) vinculada(s)",correicao; provimento; dezembro; devera; constar; sicel; cada; zona; eleitoral; menos,True,1097,274,121_provimento_cge_9_2010:3,121_provimento_cge_9_2010.csv,2,121_provimento_cge_9_2010:2
4,4,Codigo_Eleitoral_2026_anotado.pdf,provimento_cge_9_2010,Provimento-CGE n. 9 de 16 de dezembro de 2010,Provimento-CGE n. 9/2010,Normas editadas pelo TSE,Provimentos-CGE,1259,1259,,paragrafo,"Art. 1º, §2º",Art. 1º,Art. 1º,§2º,,,,"§ 2º Todos os procedimentos de natureza correcional serão realizados mediante a utilização do Sicel, em cujo banco de dados permanecerão arquivados para efeito de documentação e consulta.",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Provimento-CGE n. 9 de 16 de dezembro de 2010 Nome popular/citação curta: Provimento-CGE n. 9/2010 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Provimentos-CGE Dispositivo: Art. 1º, §2º Tipo: paragrafo Dispositivo pai: Art. 1º ID do dispositivo pai: 121_provimento_cge_9_2010:2 Páginas: 1259-1259 Resumo: Art. 1º, §2º: § 2º Todos os procedimentos de natureza correcional serão realizados mediante a utilização do Sicel, em cujo banco de dados permanecerão arquivados para efeito de documentação e consulta. § 2º Todos os procedimentos de natureza correcional serão realizados mediante a utilização do Sicel, em cujo banco de dados permanecerão arquivados para efeito de documentação e consulta.","Art. 1º, §2º: § 2º Todos os procedimentos de natureza correcional serão realizados mediante a utilização do Sicel, em cujo banco de dados permanecerão arquivados para efeito de documentação e consulta.",provimento; dezembro; todos; procedimentos; natureza; correcional; serao; realizados; mediante; utilizacao,True,752,188,121_provimento_cge_9_2010:4,121_provimento_cge_9_2010.csv,2,121_provimento_cge_9_2010:2
5,5,Codigo_Eleitoral_2026_anotado.pdf,provimento_cge_9_2010,Provimento-CGE n. 9 de 16 de dezembro de 2010,Provimento-CGE n. 9/2010,Normas editadas pelo TSE,Provimentos-CGE,1259,1259,,artigo,Art. 2º,,Art. 2º,,,,,"Art. 2º O Sicel terá como base roteiro de correição ordinária (Anexo I), elaborado pela Corregedoria-Geral da Justiça Eleitoral, estruturado por categorias, subdivididas em grupos e quesitos, reunidos pelo grau de afinidade e conveniência.",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Provimento-CGE n. 9 de 16 de dezembro de 2010 Nome popular/citação curta: Provimento-CGE n. 9/2010 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Provimentos-CGE Dispositivo: Art. 2º Tipo: artigo Páginas: 1259-1259 Resumo: Art. 2º: O Sicel terá como base roteiro de correição ordinária (Anexo I), elaborado pela Corregedoria-Geral da Justiça Eleitoral, estruturado por categorias, subdivididas em grupos e quesitos, reunidos pelo grau de afinidade e conveniência. Art. 2º O Sicel terá como base roteiro de correição ordinária (Anexo I), elaborado pela Corregedoria-Geral da Justiça Eleitoral, estruturado por categorias, subdivididas em grupos e quesitos, reunidos pelo grau de afinidade e conveniência.","Art. 2º: O Sicel terá como base roteiro de correição ordinária (Anexo I), elaborado pela Corregedoria-Geral da Justiça Eleitoral, estruturado por categorias, subdivididas em grupos e quesitos, reunidos pelo grau de afinidade e conveniência.",provimento; dezembro; sicel; tera; base; roteiro; correicao; ordinaria; anexo; elaborado,True,759,190,121_provimento_cge_9_2010:5,121_provimento_cge_9_2010.csv,,
6,6,Codigo_Eleitoral_2026_anotado.pdf,provimento_cge_9_2010,Provimento-CGE n. 9 de 16 de dezembro de 2010,Provimento-CGE n. 9/2010,Normas editadas pelo TSE,Provimentos-CGE,1259,1259,,paragrafo,"Art. 2º, Parágrafo único",Art. 2º,Art. 2º,Parágrafo único,,,,"Parágrafo único. A Corregedoria-Geral poderá, mediante análise de propostas das Corregedorias Regionais ou quando entender necessário, alterar, incluir ou excluir quesito, grupo, categoria ou tipo de resposta existente no roteiro de correição ordinária, em períodos previamente definidos em cada exercício.",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Provimento-CGE n. 9 de 16 de dezembro de 2010 Nome popular/citação curta: Provimento-CGE n. 9/2010 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Provimentos-CGE Dispositivo: Art. 2º, Parágrafo único Tipo: paragrafo Dispositivo pai: Art. 2º ID do dispositivo pai: 121_provimento_cge_9_2010:5 Páginas: 1259-1259 Resumo: Art. 2º, Parágrafo único: A Corregedoria-Geral poderá, mediante análise de propostas das Corregedorias Regionais ou quando entender necessário, alterar, incluir ou excluir quesito, grupo, categoria ou tipo de resposta existente no roteiro de correição ordinária, em períodos previamente definidos em cada exercício. Parágrafo único. A Corregedoria-Geral poderá, mediante análise de propostas das Corregedorias Regionais ou quando entender necessário, alterar, incluir ou excluir quesito, grupo, categoria ou tipo de resposta existente no roteiro de correição ordinária, em períodos previamente definidos em cada exercício.","Art. 2º, Parágrafo único: A Corregedoria-Geral poderá, mediante análise de propostas das Corregedorias Regionais ou quando entender necessário, alterar, incluir ou excluir quesito, grupo, categoria ou tipo de resposta existente no roteiro de correição ordinária, em períodos previamente definidos em cada exercício.",paragrafo; unico; provimento; dezembro; corregedoria; geral; podera; mediante; analise; propostas,True,997,249,121_provimento_cge_9_2010:6,121_provimento_cge_9_2010.csv,5,121_provimento_cge_9_2010:5
7,7,Codigo_Eleitoral_2026_anotado.pdf,provimento_cge_9_2010,Provimento-CGE n. 9 de 16 de dezembro de 2010,Provimento-CGE n. 9/2010,Normas editadas pelo TSE,Provimentos-CGE,1259,1259,,artigo,Art. 3º,,Art. 3º,,,,,"Art. 3º As Corregedorias Regionais poderão, quando não houver quesito que verse sobre aspecto peculiar à respectiva unidade da Federação, criar roteiro complementar de correição ordinária, a ser necessariamente vinculado ao procedimento a ser instaurado, juntamente com o roteiro padrão.",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Provimento-CGE n. 9 de 16 de dezembro de 2010 Nome popular/citação curta: Provimento-CGE n. 9/2010 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Provimentos-CGE Dispositivo: Art. 3º Tipo: artigo Páginas: 1259-1259 Resumo: Art. 3º: As Corregedorias Regionais poderão, quando não houver quesito que verse sobre aspecto peculiar à respectiva unidade da Federação, criar roteiro complementar de correição ordinária, a ser necessariamente vinculado ao procedimento a ser instaurado, juntamente com o roteiro padrão. Art. 3º As Corregedorias Regionais poderão, quando não houver quesito que verse sobre aspecto peculiar à respectiva unidade da Federação, criar roteiro complementar de correição ordinária, a ser necessariamente vinculado ao procedimento a ser instaurado, juntamente com o roteiro padrão.","Art. 3º: As Corregedorias Regionais poderão, quando não houver quesito que verse sobre aspecto peculiar à respectiva unidade da Federação, criar roteiro complementar de correição ordinária, a ser necessariamente vinculado ao procedimento a ser instaurado, juntamente com o roteiro padrão.",roteiro; provimento; dezembro; corregedorias; regionais; poderao; quando; houver; quesito; verse,True,855,214,121_provimento_cge_9_2010:7,121_provimento_cge_9_2010.csv,,
8,8,Codigo_Eleitoral_2026_anotado.pdf,provimento_cge_9_2010,Provimento-CGE n. 9 de 16 de dezembro de 2010,Provimento-CGE n. 9/2010,Normas editadas pelo TSE,Provimentos-CGE,1259,1259,,artigo,Art. 4º,,Art. 4º,,,,,"Art. 4º Os roteiros previstos para os procedimentos de inspeção e correição extraordinária serão, a critério da autoridade executora, de livre confecção e poderão ser compostos por categorias, grupos ou quesitos constantes do roteiro de correição ordinária.",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Provimento-CGE n. 9 de 16 de dezembro de 2010 Nome popular/citação curta: Provimento-CGE n. 9/2010 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Provimentos-CGE Dispositivo: Art. 4º Tipo: artigo Páginas: 1259-1259 Resumo: Art. 4º: Os roteiros previstos para os procedimentos de inspeção e correição extraordinária serão, a critério da autoridade executora, de livre confecção e poderão ser compostos por categorias, grupos ou quesitos constantes do roteiro de correição ordinária. Art. 4º Os roteiros previstos para os procedimentos de inspeção e correição extraordinária serão, a critério da autoridade executora, de livre confecção e poderão ser compostos por categorias, grupos ou quesitos constantes do roteiro de correição ordinária.","Art. 4º: Os roteiros previstos para os procedimentos de inspeção e correição extraordinária serão, a critério da autoridade executora, de livre confecção e poderão ser compostos por categorias, grupos ou quesitos constantes do roteiro de correição ordinária.",correicao; provimento; dezembro; roteiros; previstos; procedimentos; inspecao; extraordinaria; serao; criterio,True,795,199,121_provimento_cge_9_2010:8,121_provimento_cge_9_2010.csv,,
9,9,Codigo_Eleitoral_2026_anotado.pdf,provimento_cge_9_2010,Provimento-CGE n. 9 de 16 de dezembro de 2010,Provimento-CGE n. 9/2010,Normas editadas pelo TSE,Provimentos-CGE,1259,1260,,artigo,Art. 5º,,Art. 5º,,,,,"Art. 5º As respostas aos quesitos do roteiro serão do tipo quantitativo ou múltipla escolha, apresentadas como “conforme”, “não conforme”, “exige aperfeiçoamento” e “não se aplica”, podendo a Corregedoria-Geral adotar outro tipo de resposta, de acordo com a necessidade.",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Provimento-CGE n. 9 de 16 de dezembro de 2010 Nome popular/citação curta: Provimento-CGE n. 9/2010 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Provimentos-CGE Dispositivo: Art. 5º Tipo: artigo Páginas: 1259-1260 Resumo: Art. 5º: As respostas aos quesitos do roteiro serão do tipo quantitativo ou múltipla escolha, apresentadas como “conforme”, “não conforme”, “exige aperfeiçoamento” e “não se aplica”, podendo a Corregedoria-Geral adotar outro tipo de resposta, de acordo com a necessidade. Art. 5º As respostas aos quesitos do roteiro serão do tipo quantitativo ou múltipla escolha, apresentadas como “conforme”, “não conforme”, “exige aperfeiçoamento” e “não se aplica”, podendo a Corregedoria-Geral adotar outro tipo de resposta, de acordo com a necessidade.","Art. 5º: As respostas aos quesitos do roteiro serão do tipo quantitativo ou múltipla escolha, apresentadas como “conforme”, “não conforme”, “exige aperfeiçoamento” e “não se aplica”, podendo a Corregedoria-Geral adotar outro tipo de resposta, de acordo com a necessidade.",tipo; conforme; provimento; dezembro; respostas; quesitos; roteiro; serao; quantitativo; multipla,True,821,205,121_provimento_cge_9_2010:9,121_provimento_cge_9_2010.csv,,
10,10,Codigo_Eleitoral_2026_anotado.pdf,provimento_cge_9_2010,Provimento-CGE n. 9 de 16 de dezembro de 2010,Provimento-CGE n. 9/2010,Normas editadas pelo TSE,Provimentos-CGE,1260,1260,,paragrafo,"Art. 5º, §1º",Art. 5º,Art. 5º,§1º,,,,"§ 1º Para cada grupo, haverá um campo de observação, em que deverão ser descritas circunstâncias peculiares indispensáveis à apreciação dos respectivos quesitos, visando subsidiar a adoção de medidas saneadoras ou ações de melhoria.",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Provimento-CGE n. 9 de 16 de dezembro de 2010 Nome popular/citação curta: Provimento-CGE n. 9/2010 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Provimentos-CGE Dispositivo: Art. 5º, §1º Tipo: paragrafo Dispositivo pai: Art. 5º ID do dispositivo pai: 121_provimento_cge_9_2010:9 Páginas: 1260-1260 Resumo: Art. 5º, §1º: § 1º Para cada grupo, haverá um campo de observação, em que deverão ser descritas circunstâncias peculiares indispensáveis à apreciação dos respectivos quesitos, visando subsidiar a adoção de medidas saneadoras ou ações de melhoria. § 1º Para cada grupo, haverá um campo de observação, em que deverão ser descritas circunstâncias peculiares indispensáveis à apreciação dos respectivos quesitos, visando subsidiar a adoção de medidas saneadoras ou ações de melhoria.","Art. 5º, §1º: § 1º Para cada grupo, haverá um campo de observação, em que deverão ser descritas circunstâncias peculiares indispensáveis à apreciação dos respectivos quesitos, visando subsidiar a adoção de medidas saneadoras ou ações de melhoria.",provimento; dezembro; cada; grupo; havera; campo; observacao; deverao; descritas; circunstancias,True,842,210,121_provimento_cge_9_2010:10,121_provimento_cge_9_2010.csv,9,121_provimento_cge_9_2010:9
