id,ordem_doc,arquivo_fonte,norma_id,norma_titulo,norma_nome_popular,macrogrupo,grupo_sumario,pagina_inicial,pagina_final,hierarquia_normativa,tipo_dispositivo,dispositivo,dispositivo_pai,artigo,paragrafo,inciso,alinea,item,texto_dispositivo,notas_texto,notas_json,qtd_notas,referencias_normativas,referencias_jurisprudenciais,referencias_sumulas,texto_rag,resumo_curto,palavras_chave,incluir_no_rag,chars,tokens_estimados,row_key,csv_arquivo,dispositivo_pai_id,dispositivo_pai_row_key
1,1,Codigo_Eleitoral_2026_anotado.pdf,provimento_cge_9_2011,Provimento-CGE n. 9 de 10 de dezembro de 2011,Provimento-CGE n. 9/2011,Normas editadas pelo TSE,Provimentos-CGE,1275,1275,,norma,Provimento-CGE n. 9 de 10 de dezembro de 2011,,,,,,,"Regulamenta o uso de funcionalidade do Sistema ELO destinada ao deferimento coletivo de Requerimentos de Alistamento Eleitoral (RAE). A CORREGEDORA-GERAL DA JUSTIÇA ELEITORAL, no uso das atribuições que lhe são conferidas pelo(s) art. 2º, V e IX, da Res.-TSE 7.651, de 24 de agosto de 1965, Considerando a decisão proferida, em 5 de outubro de 2011, nos autos do Processo 10.982/2011-CGE, autorizando o deferimento de Requerimentos de Alistamento Eleitoral por lote, resolve:",Res.-TSE n. 7651/1965 revogada pelo art. 17 da Res.-TSE n. 23742/2024.,"[{""ordem"": 1, ""marcador"": ""ticado"", ""texto"": ""Res.-TSE n. 7651/1965 revogada pelo art. 17 da Res.-TSE n. 23742/2024."", ""pagina_inicial"": 1275, ""pagina_final"": 1275}]",1,Res.-TSE n. 7651/1965; Res.-TSE n. 23742/2024,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Provimento-CGE n. 9 de 10 de dezembro de 2011 Nome popular/citação curta: Provimento-CGE n. 9/2011 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Provimentos-CGE Dispositivo: Provimento-CGE n. 9 de 10 de dezembro de 2011 Tipo: norma Páginas: 1275-1275 Resumo: Norma Provimento-CGE n. 9/2011: Regulamenta o uso de funcionalidade do Sistema ELO destinada ao deferimento coletivo de Requerimentos de Alistamento Eleitoral (RAE). | há marcação de revogação/cancelamento/veto; 1 nota(s) vinculada(s) Regulamenta o uso de funcionalidade do Sistema ELO destinada ao deferimento coletivo de Requerimentos de Alistamento Eleitoral (RAE). A CORREGEDORA-GERAL DA JUSTIÇA ELEITORAL, no uso das atribuições que lhe são conferidas pelo(s) art. 2º, V e IX, da Res.-TSE 7.651, de 24 de agosto de 1965, Considerando a decisão proferida, em 5 de outubro de 2011, nos autos do Processo 10.982/2011-CGE, autorizando o deferimento de Requerimentos de Alistamento Eleitoral por lote, resolve: Notas vinculadas: Res.-TSE n. 7651/1965 revogada pelo art. 17 da Res.-TSE n. 23742/2024.",Norma Provimento-CGE n. 9/2011: Regulamenta o uso de funcionalidade do Sistema ELO destinada ao deferimento coletivo de Requerimentos de Alistamento Eleitoral (RAE). | há marcação de revogação/cancelamento/veto; 1 nota(s) vinculada(s),eleitoral; provimento; dezembro; deferimento; requerimentos; alistamento; regulamenta; funcionalidade; sistema; destinada,True,1115,279,122_provimento_cge_9_2011:1,122_provimento_cge_9_2011.csv,,
2,2,Codigo_Eleitoral_2026_anotado.pdf,provimento_cge_9_2011,Provimento-CGE n. 9 de 10 de dezembro de 2011,Provimento-CGE n. 9/2011,Normas editadas pelo TSE,Provimentos-CGE,1275,1275,,artigo,Art. 1º,,Art. 1º,,,,,"Art. 1º A decisão que deferir os Requerimentos de Alistamento Eleitoral poderá ser proferida mediante o uso de funcionalidade constante do Sistema ELO, a qual permitirá a indicação de mais de um formulário RAE, observado o período de abrangência da formalização do pedido.",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Provimento-CGE n. 9 de 10 de dezembro de 2011 Nome popular/citação curta: Provimento-CGE n. 9/2011 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Provimentos-CGE Dispositivo: Art. 1º Tipo: artigo Páginas: 1275-1275 Resumo: Art. 1º: A decisão que deferir os Requerimentos de Alistamento Eleitoral poderá ser proferida mediante o uso de funcionalidade constante do Sistema ELO, a qual permitirá a indicação de mais de um formulário RAE, observado o período de abrangência da formalização do pedido. Art. 1º A decisão que deferir os Requerimentos de Alistamento Eleitoral poderá ser proferida mediante o uso de funcionalidade constante do Sistema ELO, a qual permitirá a indicação de mais de um formulário RAE, observado o período de abrangência da formalização do pedido.","Art. 1º: A decisão que deferir os Requerimentos de Alistamento Eleitoral poderá ser proferida mediante o uso de funcionalidade constante do Sistema ELO, a qual permitirá a indicação de mais de um formulário RAE, observado o período de abrangência da formalização do pedido.",provimento; dezembro; decisao; deferir; requerimentos; alistamento; eleitoral; podera; proferida; mediante,True,825,206,122_provimento_cge_9_2011:2,122_provimento_cge_9_2011.csv,,
3,3,Codigo_Eleitoral_2026_anotado.pdf,provimento_cge_9_2011,Provimento-CGE n. 9 de 10 de dezembro de 2011,Provimento-CGE n. 9/2011,Normas editadas pelo TSE,Provimentos-CGE,1275,1275,,paragrafo,"Art. 1º, Parágrafo único",Art. 1º,Art. 1º,Parágrafo único,,,,Parágrafo único. A ferramenta de que trata este artigo estará disponível no menu Relatório/Processamento/Req. de Alist. Eleitoral – (Decisão Coletiva).,"V. Capítulo III, Seção VI, Subseção I da Res.-TSE n. 23659/2021: “Do Requerimento de Alistamento Eleitoral (RAE)”.","[{""ordem"": 1, ""marcador"": ""quadrado"", ""texto"": ""V. Capítulo III, Seção VI, Subseção I da Res.-TSE n. 23659/2021: “Do Requerimento de Alistamento Eleitoral (RAE)”."", ""pagina_inicial"": 1275, ""pagina_final"": 1275}]",1,Res.-TSE n. 23659/2021,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Provimento-CGE n. 9 de 10 de dezembro de 2011 Nome popular/citação curta: Provimento-CGE n. 9/2011 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Provimentos-CGE Dispositivo: Art. 1º, Parágrafo único Tipo: paragrafo Dispositivo pai: Art. 1º ID do dispositivo pai: 122_provimento_cge_9_2011:2 Páginas: 1275-1275 Resumo: Art. 1º, Parágrafo único: A ferramenta de que trata este artigo estará disponível no menu Relatório/Processamento/Req. de Alist. | 1 nota(s) vinculada(s) Parágrafo único. A ferramenta de que trata este artigo estará disponível no menu Relatório/Processamento/Req. de Alist. Eleitoral – (Decisão Coletiva). Notas vinculadas: V. Capítulo III, Seção VI, Subseção I da Res.-TSE n. 23659/2021: “Do Requerimento de Alistamento Eleitoral (RAE)”.","Art. 1º, Parágrafo único: A ferramenta de que trata este artigo estará disponível no menu Relatório/Processamento/Req. de Alist. | 1 nota(s) vinculada(s)",paragrafo; unico; eleitoral; provimento; dezembro; ferramenta; trata; este; artigo; estara,True,813,203,122_provimento_cge_9_2011:3,122_provimento_cge_9_2011.csv,2,122_provimento_cge_9_2011:2
4,4,Codigo_Eleitoral_2026_anotado.pdf,provimento_cge_9_2011,Provimento-CGE n. 9 de 10 de dezembro de 2011,Provimento-CGE n. 9/2011,Normas editadas pelo TSE,Provimentos-CGE,1275,1275,,artigo,Art. 2º,,Art. 2º,,,,,Art. 2º O documento de que trata o art. 1º deverá conter como elementos mínimos:,,[],0,,,,Documento: Codigo Eleitoral 2026 anotado Norma: Provimento-CGE n. 9 de 10 de dezembro de 2011 Nome popular/citação curta: Provimento-CGE n. 9/2011 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Provimentos-CGE Dispositivo: Art. 2º Tipo: artigo Páginas: 1275-1275 Resumo: Art. 2º: O documento de que trata o art. 1º deverá conter como elementos mínimos: Art. 2º O documento de que trata o art. 1º deverá conter como elementos mínimos:,Art. 2º: O documento de que trata o art. 1º deverá conter como elementos mínimos:,provimento; dezembro; documento; trata; devera; conter; elementos; minimos,True,441,110,122_provimento_cge_9_2011:4,122_provimento_cge_9_2011.csv,,
5,5,Codigo_Eleitoral_2026_anotado.pdf,provimento_cge_9_2011,Provimento-CGE n. 9 de 10 de dezembro de 2011,Provimento-CGE n. 9/2011,Normas editadas pelo TSE,Provimentos-CGE,1275,1275,,inciso,"Art. 2º, I",Art. 2º,Art. 2º,,I,,,I - o período de digitação dos formulários RAE objeto de deferimento;,,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Provimento-CGE n. 9 de 10 de dezembro de 2011 Nome popular/citação curta: Provimento-CGE n. 9/2011 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Provimentos-CGE Dispositivo: Art. 2º, I Tipo: inciso Dispositivo pai: Art. 2º ID do dispositivo pai: 122_provimento_cge_9_2011:4 Páginas: 1275-1275 Resumo: Art. 2º, I, subordinado a Art. 2º: o período de digitação dos formulários RAE objeto de deferimento; I - o período de digitação dos formulários RAE objeto de deferimento;","Art. 2º, I, subordinado a Art. 2º: o período de digitação dos formulários RAE objeto de deferimento;",provimento; dezembro; periodo; digitacao; formularios; objeto; deferimento,True,528,132,122_provimento_cge_9_2011:5,122_provimento_cge_9_2011.csv,4,122_provimento_cge_9_2011:4
6,6,Codigo_Eleitoral_2026_anotado.pdf,provimento_cge_9_2011,Provimento-CGE n. 9 de 10 de dezembro de 2011,Provimento-CGE n. 9/2011,Normas editadas pelo TSE,Provimentos-CGE,1275,1275,,inciso,"Art. 2º, II",Art. 2º,Art. 2º,,II,,,II - a data e a hora de sua geração;,,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Provimento-CGE n. 9 de 10 de dezembro de 2011 Nome popular/citação curta: Provimento-CGE n. 9/2011 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Provimentos-CGE Dispositivo: Art. 2º, II Tipo: inciso Dispositivo pai: Art. 2º ID do dispositivo pai: 122_provimento_cge_9_2011:4 Páginas: 1275-1275 Resumo: Art. 2º, II, subordinado a Art. 2º: a data e a hora de sua geração; II - a data e a hora de sua geração;","Art. 2º, II, subordinado a Art. 2º: a data e a hora de sua geração;",provimento; dezembro; data; hora; geracao,True,463,116,122_provimento_cge_9_2011:6,122_provimento_cge_9_2011.csv,4,122_provimento_cge_9_2011:4
7,7,Codigo_Eleitoral_2026_anotado.pdf,provimento_cge_9_2011,Provimento-CGE n. 9 de 10 de dezembro de 2011,Provimento-CGE n. 9/2011,Normas editadas pelo TSE,Provimentos-CGE,1275,1275,,inciso,"Art. 2º, III",Art. 2º,Art. 2º,,III,,,III - a numeração sequencial dos requerimentos;,,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Provimento-CGE n. 9 de 10 de dezembro de 2011 Nome popular/citação curta: Provimento-CGE n. 9/2011 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Provimentos-CGE Dispositivo: Art. 2º, III Tipo: inciso Dispositivo pai: Art. 2º ID do dispositivo pai: 122_provimento_cge_9_2011:4 Páginas: 1275-1275 Resumo: Art. 2º, III, subordinado a Art. 2º: a numeração sequencial dos requerimentos; III - a numeração sequencial dos requerimentos;","Art. 2º, III, subordinado a Art. 2º: a numeração sequencial dos requerimentos;",provimento; dezembro; numeracao; sequencial; requerimentos,True,486,122,122_provimento_cge_9_2011:7,122_provimento_cge_9_2011.csv,4,122_provimento_cge_9_2011:4
8,8,Codigo_Eleitoral_2026_anotado.pdf,provimento_cge_9_2011,Provimento-CGE n. 9 de 10 de dezembro de 2011,Provimento-CGE n. 9/2011,Normas editadas pelo TSE,Provimentos-CGE,1275,1275,,inciso,"Art. 2º, IV",Art. 2º,Art. 2º,,IV,,,"IV - o tipo de operação (alistamento, transferência, revisão ou segunda via);",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Provimento-CGE n. 9 de 10 de dezembro de 2011 Nome popular/citação curta: Provimento-CGE n. 9/2011 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Provimentos-CGE Dispositivo: Art. 2º, IV Tipo: inciso Dispositivo pai: Art. 2º ID do dispositivo pai: 122_provimento_cge_9_2011:4 Páginas: 1275-1275 Resumo: Art. 2º, IV, subordinado a Art. 2º: o tipo de operação (alistamento, transferência, revisão ou segunda via); IV - o tipo de operação (alistamento, transferência, revisão ou segunda via);","Art. 2º, IV, subordinado a Art. 2º: o tipo de operação (alistamento, transferência, revisão ou segunda via);",provimento; dezembro; tipo; operacao; alistamento; transferencia; revisao; segunda,True,545,136,122_provimento_cge_9_2011:8,122_provimento_cge_9_2011.csv,4,122_provimento_cge_9_2011:4
9,9,Codigo_Eleitoral_2026_anotado.pdf,provimento_cge_9_2011,Provimento-CGE n. 9 de 10 de dezembro de 2011,Provimento-CGE n. 9/2011,Normas editadas pelo TSE,Provimentos-CGE,1275,1275,,inciso,"Art. 2º, V",Art. 2º,Art. 2º,,V,,,V - o número da inscrição;,,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Provimento-CGE n. 9 de 10 de dezembro de 2011 Nome popular/citação curta: Provimento-CGE n. 9/2011 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Provimentos-CGE Dispositivo: Art. 2º, V Tipo: inciso Dispositivo pai: Art. 2º ID do dispositivo pai: 122_provimento_cge_9_2011:4 Páginas: 1275-1275 Resumo: Art. 2º, V, subordinado a Art. 2º: o número da inscrição; V - o número da inscrição;","Art. 2º, V, subordinado a Art. 2º: o número da inscrição;",provimento; dezembro; numero; inscricao,True,442,110,122_provimento_cge_9_2011:9,122_provimento_cge_9_2011.csv,4,122_provimento_cge_9_2011:4
10,10,Codigo_Eleitoral_2026_anotado.pdf,provimento_cge_9_2011,Provimento-CGE n. 9 de 10 de dezembro de 2011,Provimento-CGE n. 9/2011,Normas editadas pelo TSE,Provimentos-CGE,1275,1275,,inciso,"Art. 2º, VI",Art. 2º,Art. 2º,,VI,,,VI - o nome e a data de nascimento do requerente;,,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Provimento-CGE n. 9 de 10 de dezembro de 2011 Nome popular/citação curta: Provimento-CGE n. 9/2011 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Provimentos-CGE Dispositivo: Art. 2º, VI Tipo: inciso Dispositivo pai: Art. 2º ID do dispositivo pai: 122_provimento_cge_9_2011:4 Páginas: 1275-1275 Resumo: Art. 2º, VI, subordinado a Art. 2º: o nome e a data de nascimento do requerente; VI - o nome e a data de nascimento do requerente;","Art. 2º, VI, subordinado a Art. 2º: o nome e a data de nascimento do requerente;",provimento; dezembro; nome; data; nascimento; requerente,True,489,122,122_provimento_cge_9_2011:10,122_provimento_cge_9_2011.csv,4,122_provimento_cge_9_2011:4
