id,ordem_doc,arquivo_fonte,norma_id,norma_titulo,norma_nome_popular,macrogrupo,grupo_sumario,pagina_inicial,pagina_final,hierarquia_normativa,tipo_dispositivo,dispositivo,dispositivo_pai,artigo,paragrafo,inciso,alinea,item,texto_dispositivo,notas_texto,notas_json,qtd_notas,referencias_normativas,referencias_jurisprudenciais,referencias_sumulas,texto_rag,resumo_curto,palavras_chave,incluir_no_rag,chars,tokens_estimados,row_key,csv_arquivo,dispositivo_pai_id,dispositivo_pai_row_key
1,1,Codigo_Eleitoral_2026_anotado.pdf,provimento_cge_18_2011,Provimento-CGE n. 18 de 13 de dezembro de 2011,Provimento-CGE n. 18/2011,Normas editadas pelo TSE,Provimentos-CGE,1279,1279,,norma,Provimento-CGE n. 18 de 13 de dezembro de 2011,,,,,,,"Regulamenta a utilização da Base de Perda e Suspensão de Direitos Políticos. A CORREGEDORA-GERAL DA JUSTIÇA ELEITORAL, no uso das atribuições que lhe são conferidas pelo(s) incisos V e IX do art. 2º da Res.-TSE n. 7.651, de 24 de agosto de 1965, e pelo art. 88 da Res.-TSE n. 21.538, de 14 de outubro de 2003, Considerando a necessidade de atualização das normas para uso da Base de Perda e Suspensão de Direitos Políticos, resolve:","Res.-TSE n. 7651/1965 revogada pelo art. 17 da Res.-TSE n. 23742/2024.
Res.-TSE n. 23659/2021, art. 136: corresponde ao art. 88 da Res.-TSE n. 21538/2003.","[{""ordem"": 1, ""marcador"": ""ticado"", ""texto"": ""Res.-TSE n. 7651/1965 revogada pelo art. 17 da Res.-TSE n. 23742/2024."", ""pagina_inicial"": 1279, ""pagina_final"": 1279}, {""ordem"": 2, ""marcador"": ""ticado"", ""texto"": ""Res.-TSE n. 23659/2021, art. 136: corresponde ao art. 88 da Res.-TSE n. 21538/2003."", ""pagina_inicial"": 1279, ""pagina_final"": 1279}]",2,Res.-TSE n. 7651/1965; Res.-TSE n. 23742/2024; Res.-TSE n. 23659/2021; Res.-TSE n. 21538/2003,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Provimento-CGE n. 18 de 13 de dezembro de 2011 Nome popular/citação curta: Provimento-CGE n. 18/2011 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Provimentos-CGE Dispositivo: Provimento-CGE n. 18 de 13 de dezembro de 2011 Tipo: norma Páginas: 1279-1279 Resumo: Norma Provimento-CGE n. 18/2011: Regulamenta a utilização da Base de Perda e Suspensão de Direitos Políticos. | há marcação de revogação/cancelamento/veto; 2 nota(s) vinculada(s) Regulamenta a utilização da Base de Perda e Suspensão de Direitos Políticos. A CORREGEDORA-GERAL DA JUSTIÇA ELEITORAL, no uso das atribuições que lhe são conferidas pelo(s) incisos V e IX do art. 2º da Res.-TSE n. 7.651, de 24 de agosto de 1965, e pelo art. 88 da Res.-TSE n. 21.538, de 14 de outubro de 2003, Considerando a necessidade de atualização das normas para uso da Base de Perda e Suspensão de Direitos Políticos, resolve: Notas vinculadas: Res.-TSE n. 7651/1965 revogada pelo art. 17 da Res.-TSE n. 23742/2024. Res.-TSE n. 23659/2021, art. 136: corresponde ao art. 88 da Res.-TSE n. 21538/2003.",Norma Provimento-CGE n. 18/2011: Regulamenta a utilização da Base de Perda e Suspensão de Direitos Políticos. | há marcação de revogação/cancelamento/veto; 2 nota(s) vinculada(s),provimento; dezembro; base; perda; suspensao; direitos; politicos; regulamenta; utilizacao; corregedora,True,1103,276,124_provimento_cge_18_2011:1,124_provimento_cge_18_2011.csv,,
2,2,Codigo_Eleitoral_2026_anotado.pdf,provimento_cge_18_2011,Provimento-CGE n. 18 de 13 de dezembro de 2011,Provimento-CGE n. 18/2011,Normas editadas pelo TSE,Provimentos-CGE,1279,1279,CAPÍTULO I - DISPOSIÇÕES GERAIS,estrutura,CAPÍTULO I - DISPOSIÇÕES GERAIS,Provimento-CGE n. 18 de 13 de dezembro de 2011,,,,,,CAPÍTULO I - DISPOSIÇÕES GERAIS,,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Provimento-CGE n. 18 de 13 de dezembro de 2011 Nome popular/citação curta: Provimento-CGE n. 18/2011 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Provimentos-CGE Dispositivo: CAPÍTULO I - DISPOSIÇÕES GERAIS Tipo: estrutura Hierarquia: CAPÍTULO I - DISPOSIÇÕES GERAIS Dispositivo pai: Provimento-CGE n. 18 de 13 de dezembro de 2011 ID do dispositivo pai: 124_provimento_cge_18_2011:1 Páginas: 1279-1279 Resumo: CAPÍTULO I - DISPOSIÇÕES GERAIS, subordinado a Provimento-CGE n. 18 de 13 de dezembro de 2011 CAPÍTULO I - DISPOSIÇÕES GERAIS","CAPÍTULO I - DISPOSIÇÕES GERAIS, subordinado a Provimento-CGE n. 18 de 13 de dezembro de 2011",capitulo; disposicoes; gerais; provimento; dezembro,True,593,148,124_provimento_cge_18_2011:2,124_provimento_cge_18_2011.csv,1,124_provimento_cge_18_2011:1
3,3,Codigo_Eleitoral_2026_anotado.pdf,provimento_cge_18_2011,Provimento-CGE n. 18 de 13 de dezembro de 2011,Provimento-CGE n. 18/2011,Normas editadas pelo TSE,Provimentos-CGE,1279,1279,CAPÍTULO I - DISPOSIÇÕES GERAIS,artigo,Art. 1º,CAPÍTULO I - DISPOSIÇÕES GERAIS,Art. 1º,,,,,"Art. 1º A Base de Perda e Suspensão de Direitos Políticos será utilizada para armazenar dados relativos a pessoas com restrição dos direitos políticos, nas hipóteses previstas na Constituição Federal, e com impedimento ao alistamento eleitoral em decorrência da prestação do serviço militar obrigatório (conscrição), em todas as situações envolvendo perda de direitos políticos e nas relativas à suspensão sempre que não for possível o registro da informação no histórico da inscrição.",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Provimento-CGE n. 18 de 13 de dezembro de 2011 Nome popular/citação curta: Provimento-CGE n. 18/2011 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Provimentos-CGE Dispositivo: Art. 1º Tipo: artigo Hierarquia: CAPÍTULO I - DISPOSIÇÕES GERAIS Dispositivo pai: CAPÍTULO I - DISPOSIÇÕES GERAIS ID do dispositivo pai: 124_provimento_cge_18_2011:2 Páginas: 1279-1279 Resumo: Art. 1º, subordinado a CAPÍTULO I - DISPOSIÇÕES GERAIS: A Base de Perda e Suspensão de Direitos Políticos será utilizada para armazenar dados relativos a pessoas com restrição dos direitos políticos, nas hipóteses previstas na Constituição Federal, e com impedimento ao alistamento eleitoral em decorrência da prestação do serviço militar obrigatório (conscrição), em todas as situações envolvendo perda de direitos... Art. 1º A Base de Perda e Suspensão de Direitos Políticos será utilizada para armazenar dados relativos a pessoas com restrição dos direitos políticos, nas hipóteses previstas na Constituição Federal, e com impedimento ao alistamento eleitoral em decorrência da prestação do serviço militar obrigatório (conscrição), em todas as situações envolvendo perda de direitos políticos e nas relativas à suspensão sempre que não for possível o registro da informação no histórico da inscrição.","Art. 1º, subordinado a CAPÍTULO I - DISPOSIÇÕES GERAIS: A Base de Perda e Suspensão de Direitos Políticos será utilizada para armazenar dados relativos a pessoas com restrição dos direitos políticos, nas hipóteses previstas na Constituição Federal, e com impedimento ao alistamento eleitoral em decorrência da prestação do serviço militar obrigatório (conscrição), em todas as situações envolvendo perda de direitos...",direitos; politicos; perda; suspensao; provimento; dezembro; capitulo; disposicoes; gerais; base,True,1330,332,124_provimento_cge_18_2011:3,124_provimento_cge_18_2011.csv,2,124_provimento_cge_18_2011:2
4,4,Codigo_Eleitoral_2026_anotado.pdf,provimento_cge_18_2011,Provimento-CGE n. 18 de 13 de dezembro de 2011,Provimento-CGE n. 18/2011,Normas editadas pelo TSE,Provimentos-CGE,1279,1279,CAPÍTULO I - DISPOSIÇÕES GERAIS,artigo,Art. 2º,CAPÍTULO I - DISPOSIÇÕES GERAIS,Art. 2º,,,,,Art. 2º Deverão constar do registro na base todas as informações necessárias à identificação da pessoa e do motivo da perda e da suspensão de seus direitos políticos.,,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Provimento-CGE n. 18 de 13 de dezembro de 2011 Nome popular/citação curta: Provimento-CGE n. 18/2011 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Provimentos-CGE Dispositivo: Art. 2º Tipo: artigo Hierarquia: CAPÍTULO I - DISPOSIÇÕES GERAIS Dispositivo pai: CAPÍTULO I - DISPOSIÇÕES GERAIS ID do dispositivo pai: 124_provimento_cge_18_2011:2 Páginas: 1279-1279 Resumo: Art. 2º, subordinado a CAPÍTULO I - DISPOSIÇÕES GERAIS: Deverão constar do registro na base todas as informações necessárias à identificação da pessoa e do motivo da perda e da suspensão de seus direitos políticos. Art. 2º Deverão constar do registro na base todas as informações necessárias à identificação da pessoa e do motivo da perda e da suspensão de seus direitos políticos.","Art. 2º, subordinado a CAPÍTULO I - DISPOSIÇÕES GERAIS: Deverão constar do registro na base todas as informações necessárias à identificação da pessoa e do motivo da perda e da suspensão de seus direitos políticos.",provimento; dezembro; capitulo; disposicoes; gerais; deverao; constar; registro; base; todas,True,807,202,124_provimento_cge_18_2011:4,124_provimento_cge_18_2011.csv,2,124_provimento_cge_18_2011:2
5,5,Codigo_Eleitoral_2026_anotado.pdf,provimento_cge_18_2011,Provimento-CGE n. 18 de 13 de dezembro de 2011,Provimento-CGE n. 18/2011,Normas editadas pelo TSE,Provimentos-CGE,1279,1279,CAPÍTULO I - DISPOSIÇÕES GERAIS,artigo,Art. 3º,CAPÍTULO I - DISPOSIÇÕES GERAIS,Art. 3º,,,,,Art. 3º Cada situação ensejadora de perda ou suspensão de direitos políticos relativa a uma mesma pessoa deverá ser objeto de anotação específica.,,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Provimento-CGE n. 18 de 13 de dezembro de 2011 Nome popular/citação curta: Provimento-CGE n. 18/2011 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Provimentos-CGE Dispositivo: Art. 3º Tipo: artigo Hierarquia: CAPÍTULO I - DISPOSIÇÕES GERAIS Dispositivo pai: CAPÍTULO I - DISPOSIÇÕES GERAIS ID do dispositivo pai: 124_provimento_cge_18_2011:2 Páginas: 1279-1279 Resumo: Art. 3º, subordinado a CAPÍTULO I - DISPOSIÇÕES GERAIS: Cada situação ensejadora de perda ou suspensão de direitos políticos relativa a uma mesma pessoa deverá ser objeto de anotação específica. Art. 3º Cada situação ensejadora de perda ou suspensão de direitos políticos relativa a uma mesma pessoa deverá ser objeto de anotação específica.","Art. 3º, subordinado a CAPÍTULO I - DISPOSIÇÕES GERAIS: Cada situação ensejadora de perda ou suspensão de direitos políticos relativa a uma mesma pessoa deverá ser objeto de anotação específica.",provimento; dezembro; capitulo; disposicoes; gerais; cada; situacao; ensejadora; perda; suspensao,True,767,192,124_provimento_cge_18_2011:5,124_provimento_cge_18_2011.csv,2,124_provimento_cge_18_2011:2
6,6,Codigo_Eleitoral_2026_anotado.pdf,provimento_cge_18_2011,Provimento-CGE n. 18 de 13 de dezembro de 2011,Provimento-CGE n. 18/2011,Normas editadas pelo TSE,Provimentos-CGE,1279,1279,CAPÍTULO I - DISPOSIÇÕES GERAIS,artigo,Art. 4º,CAPÍTULO I - DISPOSIÇÕES GERAIS,Art. 4º,,,,,"Art. 4º O registro inserido na base somente será desativado quando cessados os motivos da suspensão ou da perda, o que deverá ser comprovado pelo interessado ou comunicado pelo órgão competente.",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Provimento-CGE n. 18 de 13 de dezembro de 2011 Nome popular/citação curta: Provimento-CGE n. 18/2011 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Provimentos-CGE Dispositivo: Art. 4º Tipo: artigo Hierarquia: CAPÍTULO I - DISPOSIÇÕES GERAIS Dispositivo pai: CAPÍTULO I - DISPOSIÇÕES GERAIS ID do dispositivo pai: 124_provimento_cge_18_2011:2 Páginas: 1279-1279 Resumo: Art. 4º, subordinado a CAPÍTULO I - DISPOSIÇÕES GERAIS: O registro inserido na base somente será desativado quando cessados os motivos da suspensão ou da perda, o que deverá ser comprovado pelo interessado ou comunicado pelo órgão competente. Art. 4º O registro inserido na base somente será desativado quando cessados os motivos da suspensão ou da perda, o que deverá ser comprovado pelo interessado ou comunicado pelo órgão competente.","Art. 4º, subordinado a CAPÍTULO I - DISPOSIÇÕES GERAIS: O registro inserido na base somente será desativado quando cessados os motivos da suspensão ou da perda, o que deverá ser comprovado pelo interessado ou comunicado pelo órgão competente.",provimento; dezembro; capitulo; disposicoes; gerais; registro; inserido; base; somente; sera,True,863,216,124_provimento_cge_18_2011:6,124_provimento_cge_18_2011.csv,2,124_provimento_cge_18_2011:2
7,7,Codigo_Eleitoral_2026_anotado.pdf,provimento_cge_18_2011,Provimento-CGE n. 18 de 13 de dezembro de 2011,Provimento-CGE n. 18/2011,Normas editadas pelo TSE,Provimentos-CGE,1279,1279,CAPÍTULO I - DISPOSIÇÕES GERAIS,artigo,Art. 5º,CAPÍTULO I - DISPOSIÇÕES GERAIS,Art. 5º,,,,,"Art. 5º Havendo mais de uma ocorrência para uma mesma pessoa, a desativação de cada uma delas deverá ocorrer individualmente, após a comprovação da cessação de cada um dos motivos da perda ou da suspensão.",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Provimento-CGE n. 18 de 13 de dezembro de 2011 Nome popular/citação curta: Provimento-CGE n. 18/2011 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Provimentos-CGE Dispositivo: Art. 5º Tipo: artigo Hierarquia: CAPÍTULO I - DISPOSIÇÕES GERAIS Dispositivo pai: CAPÍTULO I - DISPOSIÇÕES GERAIS ID do dispositivo pai: 124_provimento_cge_18_2011:2 Páginas: 1279-1279 Resumo: Art. 5º, subordinado a CAPÍTULO I - DISPOSIÇÕES GERAIS: Havendo mais de uma ocorrência para uma mesma pessoa, a desativação de cada uma delas deverá ocorrer individualmente, após a comprovação da cessação de cada um dos motivos da perda ou da suspensão. Art. 5º Havendo mais de uma ocorrência para uma mesma pessoa, a desativação de cada uma delas deverá ocorrer individualmente, após a comprovação da cessação de cada um dos motivos da perda ou da suspensão.","Art. 5º, subordinado a CAPÍTULO I - DISPOSIÇÕES GERAIS: Havendo mais de uma ocorrência para uma mesma pessoa, a desativação de cada uma delas deverá ocorrer individualmente, após a comprovação da cessação de cada um dos motivos da perda ou da suspensão.",cada; provimento; dezembro; capitulo; disposicoes; gerais; havendo; mais; ocorrencia; mesma,True,885,221,124_provimento_cge_18_2011:7,124_provimento_cge_18_2011.csv,2,124_provimento_cge_18_2011:2
8,8,Codigo_Eleitoral_2026_anotado.pdf,provimento_cge_18_2011,Provimento-CGE n. 18 de 13 de dezembro de 2011,Provimento-CGE n. 18/2011,Normas editadas pelo TSE,Provimentos-CGE,1279,1279,CAPÍTULO II - PROVIDÊNCIAS A CARGO DA,estrutura,CAPÍTULO II - PROVIDÊNCIAS A CARGO DA,Provimento-CGE n. 18 de 13 de dezembro de 2011,Art. 5º,,,,,CAPÍTULO II - PROVIDÊNCIAS A CARGO DA,,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Provimento-CGE n. 18 de 13 de dezembro de 2011 Nome popular/citação curta: Provimento-CGE n. 18/2011 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Provimentos-CGE Dispositivo: CAPÍTULO II - PROVIDÊNCIAS A CARGO DA Tipo: estrutura Hierarquia: CAPÍTULO II - PROVIDÊNCIAS A CARGO DA Dispositivo pai: Provimento-CGE n. 18 de 13 de dezembro de 2011 ID do dispositivo pai: 124_provimento_cge_18_2011:1 Páginas: 1279-1279 Resumo: CAPÍTULO II - PROVIDÊNCIAS A CARGO DA, subordinado a Provimento-CGE n. 18 de 13 de dezembro de 2011 CAPÍTULO II - PROVIDÊNCIAS A CARGO DA","CAPÍTULO II - PROVIDÊNCIAS A CARGO DA, subordinado a Provimento-CGE n. 18 de 13 de dezembro de 2011",capitulo; providencias; cargo; provimento; dezembro,True,617,154,124_provimento_cge_18_2011:8,124_provimento_cge_18_2011.csv,1,124_provimento_cge_18_2011:1
9,9,Codigo_Eleitoral_2026_anotado.pdf,provimento_cge_18_2011,Provimento-CGE n. 18 de 13 de dezembro de 2011,Provimento-CGE n. 18/2011,Normas editadas pelo TSE,Provimentos-CGE,1279,1279,CAPÍTULO II - PROVIDÊNCIAS A CARGO DA > CORREGEDORIA-GERAL,estrutura,CORREGEDORIA-GERAL,CAPÍTULO II - PROVIDÊNCIAS A CARGO DA,Art. 5º,,,,,CORREGEDORIA-GERAL,,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Provimento-CGE n. 18 de 13 de dezembro de 2011 Nome popular/citação curta: Provimento-CGE n. 18/2011 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Provimentos-CGE Dispositivo: CORREGEDORIA-GERAL Tipo: estrutura Hierarquia: CAPÍTULO II - PROVIDÊNCIAS A CARGO DA > CORREGEDORIA-GERAL Dispositivo pai: CAPÍTULO II - PROVIDÊNCIAS A CARGO DA ID do dispositivo pai: 124_provimento_cge_18_2011:8 Páginas: 1279-1279 Resumo: CORREGEDORIA-GERAL, subordinado a CAPÍTULO II - PROVIDÊNCIAS A CARGO DA CORREGEDORIA-GERAL","CORREGEDORIA-GERAL, subordinado a CAPÍTULO II - PROVIDÊNCIAS A CARGO DA",corregedoria; geral; provimento; dezembro; capitulo; providencias; cargo,True,563,141,124_provimento_cge_18_2011:9,124_provimento_cge_18_2011.csv,8,124_provimento_cge_18_2011:8
10,10,Codigo_Eleitoral_2026_anotado.pdf,provimento_cge_18_2011,Provimento-CGE n. 18 de 13 de dezembro de 2011,Provimento-CGE n. 18/2011,Normas editadas pelo TSE,Provimentos-CGE,1279,1279,CAPÍTULO II - PROVIDÊNCIAS A CARGO DA > CORREGEDORIA-GERAL,artigo,Art. 6º,CORREGEDORIA-GERAL,Art. 6º,,,,,"Art. 6º A Corregedoria-Geral, diante da verificação de ocorrências ensejadoras de perda ou reaquisição de direitos políticos, promoverá, de imediato, a atualização na base e, quando for o caso, no cadastro, mediante o comando do código de ASE 329 (Cancelamento – Perda de direitos políticos) ou 353 (Regularização – Perda de direitos políticos).",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Provimento-CGE n. 18 de 13 de dezembro de 2011 Nome popular/citação curta: Provimento-CGE n. 18/2011 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Provimentos-CGE Dispositivo: Art. 6º Tipo: artigo Hierarquia: CAPÍTULO II - PROVIDÊNCIAS A CARGO DA > CORREGEDORIA-GERAL Dispositivo pai: CORREGEDORIA-GERAL ID do dispositivo pai: 124_provimento_cge_18_2011:9 Páginas: 1279-1279 Resumo: Art. 6º, subordinado a CORREGEDORIA-GERAL: A Corregedoria-Geral, diante da verificação de ocorrências ensejadoras de perda ou reaquisição de direitos políticos, promoverá, de imediato, a atualização na base e, quando for o caso, no cadastro, mediante o comando do código de ASE 329 (Cancelamento – Perda de direitos políticos) ou 353 (Regularização – Perda de direitos políticos). Art. 6º A Corregedoria-Geral, diante da verificação de ocorrências ensejadoras de perda ou reaquisição de direitos políticos, promoverá, de imediato, a atualização na base e, quando for o caso, no cadastro, mediante o comando do código de ASE 329 (Cancelamento – Perda de direitos políticos) ou 353 (Regularização – Perda de direitos políticos).","Art. 6º, subordinado a CORREGEDORIA-GERAL: A Corregedoria-Geral, diante da verificação de ocorrências ensejadoras de perda ou reaquisição de direitos políticos, promoverá, de imediato, a atualização na base e, quando for o caso, no cadastro, mediante o comando do código de ASE 329 (Cancelamento – Perda de direitos políticos) ou 353 (Regularização – Perda de direitos políticos).",perda; direitos; politicos; corregedoria; geral; provimento; dezembro; capitulo; providencias; cargo,True,1166,292,124_provimento_cge_18_2011:10,124_provimento_cge_18_2011.csv,9,124_provimento_cge_18_2011:9
