"id","ordem_doc","arquivo_fonte","norma_id","norma_titulo","norma_nome_popular","macrogrupo","grupo_sumario","pagina_inicial","pagina_final","hierarquia_normativa","tipo_dispositivo","dispositivo","dispositivo_pai","artigo","paragrafo","inciso","alinea","item","texto_dispositivo","notas_texto","notas_json","qtd_notas","referencias_normativas","referencias_jurisprudenciais","referencias_sumulas","texto_rag","resumo_curto","palavras_chave","incluir_no_rag","chars","tokens_estimados"
"1","1","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23478_2016","Resolução n. 23.478, de 10 de maio de 2016","","Normas editadas pelo TSE","Resoluções","887","887","","norma","Resolução n. 23.478, de 10 de maio de 2016","","","","","","","Estabelece diretrizes gerais para a aplicação da Lei n. 13.105, de 16 de março de 2015 – novo Código de Processo Civil –, no âmbito da Justiça Eleitoral. O TRIBUNAL SUPERIOR ELEITORAL, no uso das atribuições que lhe confere o art. 23, inciso IX, do Código Eleitoral, considerando a necessidade de disciplinar a aplicabilidade da Lei n. 13.105/2015, no âmbito da Justiça Eleitoral, resolve expedir a seguinte resolução:","","[]","0","Lei n. 13.105; Lei n. 13.105/2015","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.478, de 10 de maio de 2016
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Resolução n. 23.478, de 10 de maio de 2016
Tipo: norma
Páginas: 887-887
Estabelece diretrizes gerais para a aplicação da Lei n. 13.105, de 16 de março de 2015 – novo Código de Processo Civil –, no âmbito da Justiça Eleitoral. O TRIBUNAL SUPERIOR ELEITORAL, no uso das atribuições que lhe confere o art. 23, inciso IX, do Código Eleitoral, considerando a necessidade de disciplinar a aplicabilidade da Lei n. 13.105/2015, no âmbito da Justiça Eleitoral, resolve expedir a seguinte resolução:","Estabelece diretrizes gerais para a aplicação da Lei n. 13.105, de 16 de março de 2015 – novo Código de Processo Civil –, no âmbito da Justiça Eleitoral. O TRIBUNAL SUPERIOR ELEITORAL, no uso das atribuições que lhe confere o art. 23...","eleitoral; resolucao; maio; codigo; ambito; justica; estabelece; diretrizes; gerais; aplicacao","True","686","171"
"2","2","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23478_2016","Resolução n. 23.478, de 10 de maio de 2016","","Normas editadas pelo TSE","Resoluções","887","887","CAPÍTULO I - DISPOSIÇÕES GERAIS","estrutura","CAPÍTULO I - DISPOSIÇÕES GERAIS","","","","","","","CAPÍTULO I - DISPOSIÇÕES GERAIS","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.478, de 10 de maio de 2016
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: CAPÍTULO I - DISPOSIÇÕES GERAIS
Tipo: estrutura
Hierarquia: CAPÍTULO I - DISPOSIÇÕES GERAIS
Páginas: 887-887
CAPÍTULO I - DISPOSIÇÕES GERAIS","CAPÍTULO I - DISPOSIÇÕES GERAIS","capitulo; disposicoes; gerais; resolucao; maio","True","336","84"
"3","3","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23478_2016","Resolução n. 23.478, de 10 de maio de 2016","","Normas editadas pelo TSE","Resoluções","887","887","CAPÍTULO I - DISPOSIÇÕES GERAIS","artigo","Art. 1º","","Art. 1º","","","","","Art. 1º A presente resolução dispõe sobre a aplicabilidade, no âmbito da Justiça Eleitoral, do novo Código de Processo Civil – Lei n. 13.105, de 16 de março de 2015 –, que entrou em vigor no dia 18 de março de 2016.","","[]","0","Lei n. 13.105","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.478, de 10 de maio de 2016
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 1º
Tipo: artigo
Hierarquia: CAPÍTULO I - DISPOSIÇÕES GERAIS
Páginas: 887-887
Art. 1º A presente resolução dispõe sobre a aplicabilidade, no âmbito da Justiça Eleitoral, do novo Código de Processo Civil – Lei n. 13.105, de 16 de março de 2015 –, que entrou em vigor no dia 18 de março de 2016.","Art. 1º A presente resolução dispõe sobre a aplicabilidade, no âmbito da Justiça Eleitoral, do novo Código de Processo Civil – Lei n. 13.105, de 16 de março de 2015 –, que entrou em vigor no dia 18 de março de 2016.","resolucao; marco; maio; capitulo; disposicoes; gerais; presente; dispoe; sobre; aplicabilidade","True","493","123"
"4","4","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23478_2016","Resolução n. 23.478, de 10 de maio de 2016","","Normas editadas pelo TSE","Resoluções","887","887","CAPÍTULO I - DISPOSIÇÕES GERAIS","paragrafo","Art. 1º, Parágrafo único","Art. 1º","Art. 1º","Parágrafo único","","","","Parágrafo único. As disposições contidas nesta resolução não impedem que outras sejam estipuladas a partir da verificação de sua necessidade.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.478, de 10 de maio de 2016
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 1º, Parágrafo único
Tipo: paragrafo
Hierarquia: CAPÍTULO I - DISPOSIÇÕES GERAIS
Dispositivo pai: Art. 1º
Páginas: 887-887
Parágrafo único. As disposições contidas nesta resolução não impedem que outras sejam estipuladas a partir da verificação de sua necessidade.","Parágrafo único. As disposições contidas nesta resolução não impedem que outras sejam estipuladas a partir da verificação de sua necessidade.","resolucao; disposicoes; paragrafo; unico; maio; capitulo; gerais; contidas; nesta; impedem","True","464","116"
"5","5","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23478_2016","Resolução n. 23.478, de 10 de maio de 2016","","Normas editadas pelo TSE","Resoluções","887","887","CAPÍTULO I - DISPOSIÇÕES GERAIS","artigo","Art. 2º","","Art. 2º","","","","","Art. 2º Em razão da especialidade da matéria, as ações, os procedimentos e os recursos eleitorais permanecem regidos pelas normas específicas previstas na legislação eleitoral e nas instruções do Tribunal Superior Eleitoral.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.478, de 10 de maio de 2016
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 2º
Tipo: artigo
Hierarquia: CAPÍTULO I - DISPOSIÇÕES GERAIS
Páginas: 887-887
Art. 2º Em razão da especialidade da matéria, as ações, os procedimentos e os recursos eleitorais permanecem regidos pelas normas específicas previstas na legislação eleitoral e nas instruções do Tribunal Superior Eleitoral.","Art. 2º Em razão da especialidade da matéria, as ações, os procedimentos e os recursos eleitorais permanecem regidos pelas normas específicas previstas na legislação eleitoral e nas instruções do Tribunal Superior Eleitoral.","eleitoral; resolucao; maio; capitulo; disposicoes; gerais; razao; especialidade; materia; acoes","True","502","125"
"6","6","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23478_2016","Resolução n. 23.478, de 10 de maio de 2016","","Normas editadas pelo TSE","Resoluções","887","887","CAPÍTULO I - DISPOSIÇÕES GERAIS","paragrafo","Art. 2º, Parágrafo único","Art. 2º","Art. 2º","Parágrafo único","","","","Parágrafo único. A aplicação das regras do novo Código de Processo Civil tem caráter supletivo e subsidiário em relação aos feitos que tramitam na Justiça Eleitoral, desde que haja compatibilidade sistêmica.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.478, de 10 de maio de 2016
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 2º, Parágrafo único
Tipo: paragrafo
Hierarquia: CAPÍTULO I - DISPOSIÇÕES GERAIS
Dispositivo pai: Art. 2º
Páginas: 887-887
Parágrafo único. A aplicação das regras do novo Código de Processo Civil tem caráter supletivo e subsidiário em relação aos feitos que tramitam na Justiça Eleitoral, desde que haja compatibilidade sistêmica.","Parágrafo único. A aplicação das regras do novo Código de Processo Civil tem caráter supletivo e subsidiário em relação aos feitos que tramitam na Justiça Eleitoral, desde que haja compatibilidade sistêmica.","paragrafo; unico; resolucao; maio; capitulo; disposicoes; gerais; aplicacao; regras; novo","True","530","132"
"7","7","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23478_2016","Resolução n. 23.478, de 10 de maio de 2016","","Normas editadas pelo TSE","Resoluções","887","887","CAPÍTULO I - DISPOSIÇÕES GERAIS","artigo","Art. 3º","","Art. 3º","","","","","Art. 3º Aplicam-se aos processos eleitorais o contido nos arts. 9º e 10 do novo Código de Processo Civil (Lei n. 13.105/2015).","","[]","0","Lei n. 13.105/2015","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.478, de 10 de maio de 2016
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 3º
Tipo: artigo
Hierarquia: CAPÍTULO I - DISPOSIÇÕES GERAIS
Páginas: 887-887
Art. 3º Aplicam-se aos processos eleitorais o contido nos arts. 9º e 10 do novo Código de Processo Civil (Lei n. 13.105/2015).","Art. 3º Aplicam-se aos processos eleitorais o contido nos arts. 9º e 10 do novo Código de Processo Civil (Lei n. 13.105/2015).","resolucao; maio; capitulo; disposicoes; gerais; aplicam; processos; eleitorais; contido; arts","True","404","101"
"8","8","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23478_2016","Resolução n. 23.478, de 10 de maio de 2016","","Normas editadas pelo TSE","Resoluções","887","887","CAPÍTULO I - DISPOSIÇÕES GERAIS","artigo","Art. 4º","","Art. 4º","","","","","Art. 4º Os feitos eleitorais são gratuitos, não incidindo custas, preparo ou honorários (Lei n. 9.265/1996, art. 1º).","","[]","0","Lei n. 9.265/1996","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.478, de 10 de maio de 2016
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 4º
Tipo: artigo
Hierarquia: CAPÍTULO I - DISPOSIÇÕES GERAIS
Páginas: 887-887
Art. 4º Os feitos eleitorais são gratuitos, não incidindo custas, preparo ou honorários (Lei n. 9.265/1996, art. 1º).","Art. 4º Os feitos eleitorais são gratuitos, não incidindo custas, preparo ou honorários (Lei n. 9.265/1996, art. 1º).","resolucao; maio; capitulo; disposicoes; gerais; feitos; eleitorais; gratuitos; incidindo; custas","True","395","98"
"9","9","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23478_2016","Resolução n. 23.478, de 10 de maio de 2016","","Normas editadas pelo TSE","Resoluções","887","887","CAPÍTULO I - DISPOSIÇÕES GERAIS","artigo","Art. 5º","","Art. 5º","","","","","Art. 5º Não se aplica aos feitos eleitorais o instituto do amicus curiae de que trata o art. 138 da Lei n. 13.105, de 2015.","","[]","0","Lei n. 13.105","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.478, de 10 de maio de 2016
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 5º
Tipo: artigo
Hierarquia: CAPÍTULO I - DISPOSIÇÕES GERAIS
Páginas: 887-887
Art. 5º Não se aplica aos feitos eleitorais o instituto do amicus curiae de que trata o art. 138 da Lei n. 13.105, de 2015.","Art. 5º Não se aplica aos feitos eleitorais o instituto do amicus curiae de que trata o art. 138 da Lei n. 13.105, de 2015.","resolucao; maio; capitulo; disposicoes; gerais; aplica; feitos; eleitorais; instituto; amicus","True","401","100"
"10","10","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23478_2016","Resolução n. 23.478, de 10 de maio de 2016","","Normas editadas pelo TSE","Resoluções","887","887","CAPÍTULO I - DISPOSIÇÕES GERAIS","artigo","Art. 6º","","Art. 6º","","","","","Art. 6º Não se aplicam aos feitos eleitorais as regras relativas à conciliação ou mediação previstas nos arts. 165 e seguintes do novo Código de Processo Civil.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.478, de 10 de maio de 2016
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 6º
Tipo: artigo
Hierarquia: CAPÍTULO I - DISPOSIÇÕES GERAIS
Páginas: 887-887
Art. 6º Não se aplicam aos feitos eleitorais as regras relativas à conciliação ou mediação previstas nos arts. 165 e seguintes do novo Código de Processo Civil.","Art. 6º Não se aplicam aos feitos eleitorais as regras relativas à conciliação ou mediação previstas nos arts. 165 e seguintes do novo Código de Processo Civil.","resolucao; maio; capitulo; disposicoes; gerais; aplicam; feitos; eleitorais; regras; relativas","True","438","109"
