id,ordem_doc,arquivo_fonte,norma_id,norma_titulo,norma_nome_popular,macrogrupo,grupo_sumario,pagina_inicial,pagina_final,hierarquia_normativa,tipo_dispositivo,dispositivo,dispositivo_pai,artigo,paragrafo,inciso,alinea,item,texto_dispositivo,notas_texto,notas_json,qtd_notas,referencias_normativas,referencias_jurisprudenciais,referencias_sumulas,texto_rag,resumo_curto,palavras_chave,incluir_no_rag,chars,tokens_estimados,row_key,csv_arquivo,dispositivo_pai_id,dispositivo_pai_row_key
1,1,Codigo_Eleitoral_2026_anotado.pdf,emenda_constitucional_111_2021,"Emenda Constitucional n. 111, de 28 de setembro de 2021",Emendas Constitucionais,Emendas Constitucionais,Emendas Constitucionais,399,399,,norma,"Emenda Constitucional n. 111, de 28 de setembro de 2021",,,,,,,"Altera a Constituição Federal para disciplinar a realização de consultas populares concomitantes às eleições municipais, dispor sobre o instituto da fidelidade partidária, alterar a data de posse de governadores e do presidente da República e estabelecer regras transitórias para distribuição entre os partidos políticos dos recursos do Fundo Partidário e do Fundo Especial de Financiamento de Campanha (FEFC) e para o funcionamento dos partidos políticos. AS MESAS DA CÂMARA DOS DEPUTADOS E DO SENADO FEDERAL, nos termos do § 3º do",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Emenda Constitucional n. 111, de 28 de setembro de 2021 Nome popular/citação curta: Emendas Constitucionais Macrogrupo: Emendas Constitucionais Grupo do sumário: Emendas Constitucionais Dispositivo: Emenda Constitucional n. 111, de 28 de setembro de 2021 Tipo: norma Páginas: 399-399 Resumo: Norma Emendas Constitucionais: Altera a Constituição Federal para disciplinar a realização de consultas populares concomitantes às eleições municipais, dispor sobre o instituto da fidelidade partidária, alterar a data de posse de governadores e do presidente da República e estabelecer regras transitórias para distribuição entre os partidos políticos dos recursos do Fundo Partidário e do Fundo Especial de... Altera a Constituição Federal para disciplinar a realização de consultas populares concomitantes às eleições municipais, dispor sobre o instituto da fidelidade partidária, alterar a data de posse de governadores e do presidente da República e estabelecer regras transitórias para distribuição entre os partidos políticos dos recursos do Fundo Partidário e do Fundo Especial de Financiamento de Campanha (FEFC) e para o funcionamento dos partidos políticos. AS MESAS DA CÂMARA DOS DEPUTADOS E DO SENADO FEDERAL, nos termos do § 3º do","Norma Emendas Constitucionais: Altera a Constituição Federal para disciplinar a realização de consultas populares concomitantes às eleições municipais, dispor sobre o instituto da fidelidade partidária, alterar a data de posse de governadores e do presidente da República e estabelecer regras transitórias para distribuição entre os partidos políticos dos recursos do Fundo Partidário e do Fundo Especial de...",emenda; constitucional; setembro; federal; partidos; politicos; fundo; altera; constituicao; disciplinar,True,1283,321,004_emenda_constitucional_111_2021_emendas_constitucionais:1,004_emenda_constitucional_111_2021_emendas_constitucionais.csv,,
2,2,Codigo_Eleitoral_2026_anotado.pdf,emenda_constitucional_111_2021,"Emenda Constitucional n. 111, de 28 de setembro de 2021",Emendas Constitucionais,Emendas Constitucionais,Emendas Constitucionais,399,399,,artigo,Art. 60,,Art. 60,,,,,"art. 60 da Constituição Federal, promulgam a seguinte emenda ao texto constitucional::",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Emenda Constitucional n. 111, de 28 de setembro de 2021 Nome popular/citação curta: Emendas Constitucionais Macrogrupo: Emendas Constitucionais Grupo do sumário: Emendas Constitucionais Dispositivo: Art. 60 Tipo: artigo Páginas: 399-399 Resumo: Art. 60: da Constituição Federal, promulgam a seguinte emenda ao texto constitucional:: art. 60 da Constituição Federal, promulgam a seguinte emenda ao texto constitucional::","Art. 60: da Constituição Federal, promulgam a seguinte emenda ao texto constitucional::",emenda; constitucional; setembro; constituicao; federal; promulgam; seguinte; texto,True,467,117,004_emenda_constitucional_111_2021_emendas_constitucionais:2,004_emenda_constitucional_111_2021_emendas_constitucionais.csv,,
3,3,Codigo_Eleitoral_2026_anotado.pdf,emenda_constitucional_111_2021,"Emenda Constitucional n. 111, de 28 de setembro de 2021",Emendas Constitucionais,Emendas Constitucionais,Emendas Constitucionais,399,399,,artigo,Art. 1º,,Art. 1º,,,,,Art. 1º A Constituição Federal passa a vigorar com as seguintes alterações:,Alterações incorporadas ao texto da Constituição Federal.,"[{""ordem"": 1, ""marcador"": ""quadrado"", ""texto"": ""Alterações incorporadas ao texto da Constituição Federal."", ""pagina_inicial"": 399, ""pagina_final"": 399}]",1,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Emenda Constitucional n. 111, de 28 de setembro de 2021 Nome popular/citação curta: Emendas Constitucionais Macrogrupo: Emendas Constitucionais Grupo do sumário: Emendas Constitucionais Dispositivo: Art. 1º Tipo: artigo Páginas: 399-399 Resumo: Art. 1º: A Constituição Federal passa a vigorar com as seguintes alterações: | 1 nota(s) vinculada(s) Art. 1º A Constituição Federal passa a vigorar com as seguintes alterações: Notas vinculadas: Alterações incorporadas ao texto da Constituição Federal.",Art. 1º: A Constituição Federal passa a vigorar com as seguintes alterações: | 1 nota(s) vinculada(s),constituicao; federal; alteracoes; emenda; constitucional; setembro; passa; vigorar; seguintes; incorporadas,True,546,136,004_emenda_constitucional_111_2021_emendas_constitucionais:3,004_emenda_constitucional_111_2021_emendas_constitucionais.csv,,
4,4,Codigo_Eleitoral_2026_anotado.pdf,emenda_constitucional_111_2021,"Emenda Constitucional n. 111, de 28 de setembro de 2021",Emendas Constitucionais,Emendas Constitucionais,Emendas Constitucionais,399,399,,artigo,Art. 2º,,Art. 2º,,,,,"Art. 2º Para fins de distribuição entre os partidos políticos dos recursos do Fundo Partidário e do Fundo Especial de Financiamento de Campanha (FEFC), os votos dados a candidatas mulheres ou a candidatos negros para a Câmara dos Deputados nas eleições realizadas de 2022 a 2030 serão contados em dobro.",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Emenda Constitucional n. 111, de 28 de setembro de 2021 Nome popular/citação curta: Emendas Constitucionais Macrogrupo: Emendas Constitucionais Grupo do sumário: Emendas Constitucionais Dispositivo: Art. 2º Tipo: artigo Páginas: 399-399 Resumo: Art. 2º: Para fins de distribuição entre os partidos políticos dos recursos do Fundo Partidário e do Fundo Especial de Financiamento de Campanha (FEFC), os votos dados a candidatas mulheres ou a candidatos negros para a Câmara dos Deputados nas eleições realizadas de 2022 a 2030 serão contados em dobro. Art. 2º Para fins de distribuição entre os partidos políticos dos recursos do Fundo Partidário e do Fundo Especial de Financiamento de Campanha (FEFC), os votos dados a candidatas mulheres ou a candidatos negros para a Câmara dos Deputados nas eleições realizadas de 2022 a 2030 serão contados em dobro.","Art. 2º: Para fins de distribuição entre os partidos políticos dos recursos do Fundo Partidário e do Fundo Especial de Financiamento de Campanha (FEFC), os votos dados a candidatas mulheres ou a candidatos negros para a Câmara dos Deputados nas eleições realizadas de 2022 a 2030 serão contados em dobro.",fundo; emenda; constitucional; setembro; fins; distribuicao; partidos; politicos; recursos; partidario,True,901,225,004_emenda_constitucional_111_2021_emendas_constitucionais:4,004_emenda_constitucional_111_2021_emendas_constitucionais.csv,,
5,5,Codigo_Eleitoral_2026_anotado.pdf,emenda_constitucional_111_2021,"Emenda Constitucional n. 111, de 28 de setembro de 2021",Emendas Constitucionais,Emendas Constitucionais,Emendas Constitucionais,399,399,,paragrafo,"Art. 2º, Parágrafo único",Art. 2º,Art. 2º,Parágrafo único,,,,Parágrafo único. A contagem em dobro de votos a que se refere o caput somente se aplica uma única vez.,,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Emenda Constitucional n. 111, de 28 de setembro de 2021 Nome popular/citação curta: Emendas Constitucionais Macrogrupo: Emendas Constitucionais Grupo do sumário: Emendas Constitucionais Dispositivo: Art. 2º, Parágrafo único Tipo: paragrafo Dispositivo pai: Art. 2º ID do dispositivo pai: 004_emenda_constitucional_111_2021_emendas_constitucionais:4 Páginas: 399-399 Resumo: Art. 2º, Parágrafo único: A contagem em dobro de votos a que se refere o caput somente se aplica uma única vez. Parágrafo único. A contagem em dobro de votos a que se refere o caput somente se aplica uma única vez.","Art. 2º, Parágrafo único: A contagem em dobro de votos a que se refere o caput somente se aplica uma única vez.",paragrafo; unico; emenda; constitucional; setembro; contagem; dobro; votos; refere; caput,True,636,159,004_emenda_constitucional_111_2021_emendas_constitucionais:5,004_emenda_constitucional_111_2021_emendas_constitucionais.csv,4,004_emenda_constitucional_111_2021_emendas_constitucionais:4
6,6,Codigo_Eleitoral_2026_anotado.pdf,emenda_constitucional_111_2021,"Emenda Constitucional n. 111, de 28 de setembro de 2021",Emendas Constitucionais,Emendas Constitucionais,Emendas Constitucionais,399,399,,artigo,Art. 3º,,Art. 3º,,,,,"Art. 3º Até que entre em vigor lei que discipline cada uma das seguintes matérias, observar-se-ão os seguintes procedimentos:",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Emenda Constitucional n. 111, de 28 de setembro de 2021 Nome popular/citação curta: Emendas Constitucionais Macrogrupo: Emendas Constitucionais Grupo do sumário: Emendas Constitucionais Dispositivo: Art. 3º Tipo: artigo Páginas: 399-399 Resumo: Art. 3º: Até que entre em vigor lei que discipline cada uma das seguintes matérias, observar-se-ão os seguintes procedimentos: Art. 3º Até que entre em vigor lei que discipline cada uma das seguintes matérias, observar-se-ão os seguintes procedimentos:","Art. 3º: Até que entre em vigor lei que discipline cada uma das seguintes matérias, observar-se-ão os seguintes procedimentos:",seguintes; emenda; constitucional; setembro; vigor; discipline; cada; materias; observar; procedimentos,True,545,136,004_emenda_constitucional_111_2021_emendas_constitucionais:6,004_emenda_constitucional_111_2021_emendas_constitucionais.csv,,
7,7,Codigo_Eleitoral_2026_anotado.pdf,emenda_constitucional_111_2021,"Emenda Constitucional n. 111, de 28 de setembro de 2021",Emendas Constitucionais,Emendas Constitucionais,Emendas Constitucionais,399,399,,inciso,"Art. 3º, I",Art. 3º,Art. 3º,,I,,,"I - nos processos de incorporação de partidos políticos, as sanções eventualmente aplicadas aos órgãos partidários regionais e municipais do partido incorporado, inclusive as decorrentes de prestações de contas, bem como as de responsabilização de seus antigos dirigentes, não serão aplicadas ao partido incorporador nem aos seus novos dirigentes, exceto aos que já integravam o partido incorporado;","Ac.-TSE, de 15/8/2024, na PetCiv n. 060002263 e, de 23/8/2022, na Cta n. 060024147: a responsabilização da agremiação resultante da fusão de partidos deve persistir quanto às eventuais sanções aplicadas às agremiações originárias em decorrência da desaprovação de suas contas, impedindo o dever de prestar contas que se confira interpretação extensiva a este inciso para que seus efeitos passem a alcançar o instituto da fusão.","[{""ordem"": 1, ""marcador"": ""quadrado"", ""texto"": ""Ac.-TSE, de 15/8/2024, na PetCiv n. 060002263 e, de 23/8/2022, na Cta n. 060024147: a responsabilização da agremiação resultante da fusão de partidos deve persistir quanto às eventuais sanções aplicadas às agremiações originárias em decorrência da desaprovação de suas contas, impedindo o dever de prestar contas que se confira interpretação extensiva a este inciso para que seus efeitos passem a alcançar o instituto da fusão."", ""pagina_inicial"": 399, ""pagina_final"": 399}]",1,,"Ac.-TSE, de 15/8/2024, na PetCiv n. 060002263; Cta n. 060024147",,"Documento: Codigo Eleitoral 2026 anotado Norma: Emenda Constitucional n. 111, de 28 de setembro de 2021 Nome popular/citação curta: Emendas Constitucionais Macrogrupo: Emendas Constitucionais Grupo do sumário: Emendas Constitucionais Dispositivo: Art. 3º, I Tipo: inciso Dispositivo pai: Art. 3º ID do dispositivo pai: 004_emenda_constitucional_111_2021_emendas_constitucionais:6 Páginas: 399-399 Resumo: Art. 3º, I, subordinado a Art. 3º: nos processos de incorporação de partidos políticos, as sanções eventualmente aplicadas aos órgãos partidários regionais e municipais do partido incorporado, inclusive as decorrentes de prestações de contas, bem como as de responsabilização de seus antigos dirigentes, não serão aplicadas ao partido incorporador nem aos seus novos dirigentes, exceto aos que já integravam o partido... Referências jurisprudenciais: Ac.-TSE, de 15/8/2024, na PetCiv n. 060002263; Cta n. 060024147 I - nos processos de incorporação de partidos políticos, as sanções eventualmente aplicadas aos órgãos partidários regionais e municipais do partido incorporado, inclusive as decorrentes de prestações de contas, bem como as de responsabilização de seus antigos dirigentes, não serão aplicadas ao partido incorporador nem aos seus novos dirigentes, exceto aos que já integravam o partido incorporado; Notas vinculadas: Ac.-TSE, de 15/8/2024, na PetCiv n. 060002263 e, de 23/8/2022, na Cta n. 060024147: a responsabilização da agremiação resultante da fusão de partidos deve persistir quanto às eventuais sanções aplicadas às agremiações originárias em decorrência da desaprovação de suas contas, impedindo o dever de prestar contas que se confira interpretação extensiva a este inciso para que seus efeitos passem a alcançar o instituto da fusão.","Art. 3º, I, subordinado a Art. 3º: nos processos de incorporação de partidos políticos, as sanções eventualmente aplicadas aos órgãos partidários regionais e municipais do partido incorporado, inclusive as decorrentes de prestações de contas, bem como as de responsabilização de seus antigos dirigentes, não serão aplicadas ao partido incorporador nem aos seus novos dirigentes, exceto aos que já integravam o partido...",aplicadas; partido; contas; seus; partidos; sancoes; incorporado; responsabilizacao; dirigentes; fusao,True,1765,441,004_emenda_constitucional_111_2021_emendas_constitucionais:7,004_emenda_constitucional_111_2021_emendas_constitucionais.csv,6,004_emenda_constitucional_111_2021_emendas_constitucionais:6
8,8,Codigo_Eleitoral_2026_anotado.pdf,emenda_constitucional_111_2021,"Emenda Constitucional n. 111, de 28 de setembro de 2021",Emendas Constitucionais,Emendas Constitucionais,Emendas Constitucionais,399,399,,inciso,"Art. 3º, II",Art. 3º,Art. 3º,,II,,,"II - nas anotações relativas às alterações dos estatutos dos partidos políticos, serão objeto de análise pelo Tribunal Superior Eleitoral apenas os dispositivos objeto de alteração.",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Emenda Constitucional n. 111, de 28 de setembro de 2021 Nome popular/citação curta: Emendas Constitucionais Macrogrupo: Emendas Constitucionais Grupo do sumário: Emendas Constitucionais Dispositivo: Art. 3º, II Tipo: inciso Dispositivo pai: Art. 3º ID do dispositivo pai: 004_emenda_constitucional_111_2021_emendas_constitucionais:6 Páginas: 399-399 Resumo: Art. 3º, II, subordinado a Art. 3º: nas anotações relativas às alterações dos estatutos dos partidos políticos, serão objeto de análise pelo Tribunal Superior Eleitoral apenas os dispositivos objeto de alteração. II - nas anotações relativas às alterações dos estatutos dos partidos políticos, serão objeto de análise pelo Tribunal Superior Eleitoral apenas os dispositivos objeto de alteração.","Art. 3º, II, subordinado a Art. 3º: nas anotações relativas às alterações dos estatutos dos partidos políticos, serão objeto de análise pelo Tribunal Superior Eleitoral apenas os dispositivos objeto de alteração.",objeto; emenda; constitucional; setembro; anotacoes; relativas; alteracoes; estatutos; partidos; politicos,True,800,200,004_emenda_constitucional_111_2021_emendas_constitucionais:8,004_emenda_constitucional_111_2021_emendas_constitucionais.csv,6,004_emenda_constitucional_111_2021_emendas_constitucionais:6
9,9,Codigo_Eleitoral_2026_anotado.pdf,emenda_constitucional_111_2021,"Emenda Constitucional n. 111, de 28 de setembro de 2021",Emendas Constitucionais,Emendas Constitucionais,Emendas Constitucionais,399,399,,artigo,Art. 4º,,Art. 4º,,,,,"Art. 4º O presidente da República e os governadores de estado e do Distrito Federal eleitos em 2022 tomarão posse em 1º de janeiro de 2023, e seus mandatos durarão até a posse de seus sucessores, em 5 e 6 de janeiro de 2027, respectivamente.",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Emenda Constitucional n. 111, de 28 de setembro de 2021 Nome popular/citação curta: Emendas Constitucionais Macrogrupo: Emendas Constitucionais Grupo do sumário: Emendas Constitucionais Dispositivo: Art. 4º Tipo: artigo Páginas: 399-399 Resumo: Art. 4º: O presidente da República e os governadores de estado e do Distrito Federal eleitos em 2022 tomarão posse em 1º de janeiro de 2023, e seus mandatos durarão até a posse de seus sucessores, em 5 e 6 de janeiro de 2027, respectivamente. Art. 4º O presidente da República e os governadores de estado e do Distrito Federal eleitos em 2022 tomarão posse em 1º de janeiro de 2023, e seus mandatos durarão até a posse de seus sucessores, em 5 e 6 de janeiro de 2027, respectivamente.","Art. 4º: O presidente da República e os governadores de estado e do Distrito Federal eleitos em 2022 tomarão posse em 1º de janeiro de 2023, e seus mandatos durarão até a posse de seus sucessores, em 5 e 6 de janeiro de 2027, respectivamente.",posse; janeiro; seus; emenda; constitucional; setembro; presidente; republica; governadores; estado,True,777,194,004_emenda_constitucional_111_2021_emendas_constitucionais:9,004_emenda_constitucional_111_2021_emendas_constitucionais.csv,,
10,10,Codigo_Eleitoral_2026_anotado.pdf,emenda_constitucional_111_2021,"Emenda Constitucional n. 111, de 28 de setembro de 2021",Emendas Constitucionais,Emendas Constitucionais,Emendas Constitucionais,399,399,,artigo,Art. 5º,,Art. 5º,,,,,"Art. 5º As alterações efetuadas nos arts. 28 e 82 da Constituição Federal constantes do art. 1º desta emenda constitucional, relativas às datas de posse de governadores, de vice-governadores, do presidente e do vice-presidente da República, serão aplicadas somente a partir das eleições de 2026.",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Emenda Constitucional n. 111, de 28 de setembro de 2021 Nome popular/citação curta: Emendas Constitucionais Macrogrupo: Emendas Constitucionais Grupo do sumário: Emendas Constitucionais Dispositivo: Art. 5º Tipo: artigo Páginas: 399-399 Resumo: Art. 5º: As alterações efetuadas nos arts. 28 e 82 da Constituição Federal constantes do art. 1º desta emenda constitucional, relativas às datas de posse de governadores, de vice-governadores, do presidente e do vice-presidente da República, serão aplicadas somente a partir das eleições de 2026. Art. 5º As alterações efetuadas nos arts. 28 e 82 da Constituição Federal constantes do art. 1º desta emenda constitucional, relativas às datas de posse de governadores, de vice-governadores, do presidente e do vice-presidente da República, serão aplicadas somente a partir das eleições de 2026.","Art. 5º: As alterações efetuadas nos arts. 28 e 82 da Constituição Federal constantes do art. 1º desta emenda constitucional, relativas às datas de posse de governadores, de vice-governadores, do presidente e do vice-presidente da República, serão aplicadas somente a partir das eleições de 2026.",emenda; constitucional; governadores; vice; presidente; setembro; alteracoes; efetuadas; arts; constituicao,True,885,221,004_emenda_constitucional_111_2021_emendas_constitucionais:10,004_emenda_constitucional_111_2021_emendas_constitucionais.csv,,
