id,ordem_doc,arquivo_fonte,norma_id,norma_titulo,norma_nome_popular,macrogrupo,grupo_sumario,pagina_inicial,pagina_final,hierarquia_normativa,tipo_dispositivo,dispositivo,dispositivo_pai,artigo,paragrafo,inciso,alinea,item,texto_dispositivo,notas_texto,notas_json,qtd_notas,referencias_normativas,referencias_jurisprudenciais,referencias_sumulas,texto_rag,resumo_curto,palavras_chave,incluir_no_rag,chars,tokens_estimados,row_key,csv_arquivo,dispositivo_pai_id,dispositivo_pai_row_key
1,1,Codigo_Eleitoral_2026_anotado.pdf,lei_8429_1992,"Lei n. 8.429, de 2 de junho de 1992",Lei n. 8.429/1992,Legislação correlata,Legislação correlata,665,665,,norma,"Lei n. 8.429, de 2 de junho de 1992",,,,,,,Dispõe sobre as sanções aplicáveis em virtude da prática de atos de improbidade administrativa de que trata o § 4º do art. 37 da Constituição Federal; e dá outras providências. O PRESIDENTE DA REPÚBLICA Faço saber que o Congresso Nacional decreta e eu sanciono a seguinte lei:,Ementa com redação dada pelo art. 1º da Lei n. 14.230/2021.,"[{""ordem"": 1, ""marcador"": ""quadrado"", ""texto"": ""Ementa com redação dada pelo art. 1º da Lei n. 14.230/2021."", ""pagina_inicial"": 665, ""pagina_final"": 665}]",1,Lei n. 14.230/2021,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Lei n. 8.429, de 2 de junho de 1992 Nome popular/citação curta: Lei n. 8.429/1992 Macrogrupo: Legislação correlata Grupo do sumário: Legislação correlata Dispositivo: Lei n. 8.429, de 2 de junho de 1992 Tipo: norma Páginas: 665-665 Resumo: Norma Lei n. 8.429/1992: Dispõe sobre as sanções aplicáveis em virtude da prática de atos de improbidade administrativa de que trata o § 4º do art. 37 da Constituição Federal; e dá outras providências. | 1 nota(s) vinculada(s) Dispõe sobre as sanções aplicáveis em virtude da prática de atos de improbidade administrativa de que trata o § 4º do art. 37 da Constituição Federal; e dá outras providências. O PRESIDENTE DA REPÚBLICA Faço saber que o Congresso Nacional decreta e eu sanciono a seguinte lei: Notas vinculadas: Ementa com redação dada pelo art. 1º da Lei n. 14.230/2021.",Norma Lei n. 8.429/1992: Dispõe sobre as sanções aplicáveis em virtude da prática de atos de improbidade administrativa de que trata o § 4º do art. 37 da Constituição Federal; e dá outras providências. | 1 nota(s) vinculada(s),junho; dispoe; sobre; sancoes; aplicaveis; virtude; pratica; atos; improbidade; administrativa,True,869,217,025_lei_8429_1992:1,025_lei_8429_1992.csv,,
2,2,Codigo_Eleitoral_2026_anotado.pdf,lei_8429_1992,"Lei n. 8.429, de 2 de junho de 1992",Lei n. 8.429/1992,Legislação correlata,Legislação correlata,665,665,CAPÍTULO I - DAS DISPOSIÇÕES GERAIS,estrutura,CAPÍTULO I - DAS DISPOSIÇÕES GERAIS,,,,,,,CAPÍTULO I - DAS DISPOSIÇÕES GERAIS,,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Lei n. 8.429, de 2 de junho de 1992 Nome popular/citação curta: Lei n. 8.429/1992 Macrogrupo: Legislação correlata Grupo do sumário: Legislação correlata Dispositivo: CAPÍTULO I - DAS DISPOSIÇÕES GERAIS Tipo: estrutura Hierarquia: CAPÍTULO I - DAS DISPOSIÇÕES GERAIS Páginas: 665-665 Resumo: Estrutura da Lei n. 8.429/1992 CAPÍTULO I - DAS DISPOSIÇÕES GERAIS",Estrutura da Lei n. 8.429/1992,capitulo; disposicoes; gerais; junho,True,406,102,025_lei_8429_1992:2,025_lei_8429_1992.csv,,
3,3,Codigo_Eleitoral_2026_anotado.pdf,lei_8429_1992,"Lei n. 8.429, de 2 de junho de 1992",Lei n. 8.429/1992,Legislação correlata,Legislação correlata,665,665,CAPÍTULO I - DAS DISPOSIÇÕES GERAIS,artigo,Art. 1º,,Art. 1º,,,,,"Art. 1º O sistema de responsabilização por atos de improbidade administrativa tutelará a probidade na organização do Estado e no exercício de suas funções, como forma de assegurar a integridade do patrimônio público e social, nos termos desta lei.","Caput com redação dada pelo art. 2º da Lei
n. 14.230/2021.","[{""ordem"": 1, ""marcador"": ""continuação"", ""texto"": ""Caput com redação dada pelo art. 2º da Lei"", ""pagina_inicial"": 665, ""pagina_final"": 665}, {""ordem"": 2, ""marcador"": ""quadrado"", ""texto"": ""n. 14.230/2021."", ""pagina_inicial"": 665, ""pagina_final"": 665}]",2,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Lei n. 8.429, de 2 de junho de 1992 Nome popular/citação curta: Lei n. 8.429/1992 Macrogrupo: Legislação correlata Grupo do sumário: Legislação correlata Dispositivo: Art. 1º Tipo: artigo Hierarquia: CAPÍTULO I - DAS DISPOSIÇÕES GERAIS Páginas: 665-665 Resumo: Art. 1º: O sistema de responsabilização por atos de improbidade administrativa tutelará a probidade na organização do Estado e no exercício de suas funções, como forma de assegurar a integridade do patrimônio público e social, nos termos desta lei. | 2 nota(s) vinculada(s) Art. 1º O sistema de responsabilização por atos de improbidade administrativa tutelará a probidade na organização do Estado e no exercício de suas funções, como forma de assegurar a integridade do patrimônio público e social, nos termos desta lei. Notas vinculadas: Caput com redação dada pelo art. 2º da Lei n. 14.230/2021.","Art. 1º: O sistema de responsabilização por atos de improbidade administrativa tutelará a probidade na organização do Estado e no exercício de suas funções, como forma de assegurar a integridade do patrimônio público e social, nos termos desta lei. | 2 nota(s) vinculada(s)",junho; capitulo; disposicoes; gerais; sistema; responsabilizacao; atos; improbidade; administrativa; tutelara,True,907,227,025_lei_8429_1992:3,025_lei_8429_1992.csv,,
4,4,Codigo_Eleitoral_2026_anotado.pdf,lei_8429_1992,"Lei n. 8.429, de 2 de junho de 1992",Lei n. 8.429/1992,Legislação correlata,Legislação correlata,665,665,CAPÍTULO I - DAS DISPOSIÇÕES GERAIS,paragrafo,"Art. 1º, Parágrafo único",Art. 1º,Art. 1º,Parágrafo único,,,,Parágrafo único. (Revogado pelo art. 4º da Lei n. 14.230/2021).,,[],0,Lei n. 14.230/2021,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Lei n. 8.429, de 2 de junho de 1992 Nome popular/citação curta: Lei n. 8.429/1992 Macrogrupo: Legislação correlata Grupo do sumário: Legislação correlata Dispositivo: Art. 1º, Parágrafo único Tipo: paragrafo Hierarquia: CAPÍTULO I - DAS DISPOSIÇÕES GERAIS Dispositivo pai: Art. 1º ID do dispositivo pai: 025_lei_8429_1992:47 Páginas: 665-665 Resumo: Art. 1º, Parágrafo único: (Revogado pelo art. 4º da Lei n. 14.230/2021). | há marcação de revogação/cancelamento/veto Parágrafo único. (Revogado pelo art. 4º da Lei n. 14.230/2021).","Art. 1º, Parágrafo único: (Revogado pelo art. 4º da Lei n. 14.230/2021). | há marcação de revogação/cancelamento/veto",paragrafo; unico; junho; capitulo; disposicoes; gerais; revogado,True,579,145,025_lei_8429_1992:4,025_lei_8429_1992.csv,47,025_lei_8429_1992:47
5,5,Codigo_Eleitoral_2026_anotado.pdf,lei_8429_1992,"Lei n. 8.429, de 2 de junho de 1992",Lei n. 8.429/1992,Legislação correlata,Legislação correlata,665,665,CAPÍTULO I - DAS DISPOSIÇÕES GERAIS,paragrafo,"Art. 1º, §1º",Art. 1º,Art. 1º,§1º,,,,"§ 1º Consideram-se atos de improbidade administrativa as condutas dolosas tipificadas nos arts. 9º, 10 e 11 desta lei, ressalvados tipos previstos em leis especiais.",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Lei n. 8.429, de 2 de junho de 1992 Nome popular/citação curta: Lei n. 8.429/1992 Macrogrupo: Legislação correlata Grupo do sumário: Legislação correlata Dispositivo: Art. 1º, §1º Tipo: paragrafo Hierarquia: CAPÍTULO I - DAS DISPOSIÇÕES GERAIS Dispositivo pai: Art. 1º ID do dispositivo pai: 025_lei_8429_1992:47 Páginas: 665-665 Resumo: Art. 1º, §1º: § 1º Consideram-se atos de improbidade administrativa as condutas dolosas tipificadas nos arts. 9º, 10 e 11 desta lei, ressalvados tipos previstos em leis especiais. § 1º Consideram-se atos de improbidade administrativa as condutas dolosas tipificadas nos arts. 9º, 10 e 11 desta lei, ressalvados tipos previstos em leis especiais.","Art. 1º, §1º: § 1º Consideram-se atos de improbidade administrativa as condutas dolosas tipificadas nos arts. 9º, 10 e 11 desta lei, ressalvados tipos previstos em leis especiais.",junho; capitulo; disposicoes; gerais; consideram; atos; improbidade; administrativa; condutas; dolosas,True,731,183,025_lei_8429_1992:5,025_lei_8429_1992.csv,47,025_lei_8429_1992:47
6,6,Codigo_Eleitoral_2026_anotado.pdf,lei_8429_1992,"Lei n. 8.429, de 2 de junho de 1992",Lei n. 8.429/1992,Legislação correlata,Legislação correlata,665,665,CAPÍTULO I - DAS DISPOSIÇÕES GERAIS,paragrafo,"Art. 1º, §2º",Art. 1º,Art. 1º,§2º,,,,"§ 2º Considera-se dolo a vontade livre e consciente de alcançar o resultado ilícito tipificado nos arts. 9º, 10 e 11 desta lei, não bastando a voluntariedade do agente.",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Lei n. 8.429, de 2 de junho de 1992 Nome popular/citação curta: Lei n. 8.429/1992 Macrogrupo: Legislação correlata Grupo do sumário: Legislação correlata Dispositivo: Art. 1º, §2º Tipo: paragrafo Hierarquia: CAPÍTULO I - DAS DISPOSIÇÕES GERAIS Dispositivo pai: Art. 1º ID do dispositivo pai: 025_lei_8429_1992:47 Páginas: 665-665 Resumo: Art. 1º, §2º: § 2º Considera-se dolo a vontade livre e consciente de alcançar o resultado ilícito tipificado nos arts. 9º, 10 e 11 desta lei, não bastando a voluntariedade do agente. § 2º Considera-se dolo a vontade livre e consciente de alcançar o resultado ilícito tipificado nos arts. 9º, 10 e 11 desta lei, não bastando a voluntariedade do agente.","Art. 1º, §2º: § 2º Considera-se dolo a vontade livre e consciente de alcançar o resultado ilícito tipificado nos arts. 9º, 10 e 11 desta lei, não bastando a voluntariedade do agente.",junho; capitulo; disposicoes; gerais; considera; dolo; vontade; livre; consciente; alcancar,True,737,184,025_lei_8429_1992:6,025_lei_8429_1992.csv,47,025_lei_8429_1992:47
7,7,Codigo_Eleitoral_2026_anotado.pdf,lei_8429_1992,"Lei n. 8.429, de 2 de junho de 1992",Lei n. 8.429/1992,Legislação correlata,Legislação correlata,665,665,CAPÍTULO I - DAS DISPOSIÇÕES GERAIS,paragrafo,"Art. 1º, §3º",Art. 1º,Art. 1º,§3º,,,,"§ 3º O mero exercício da função ou desempenho de competências públicas, sem comprovação de ato doloso com fim ilícito, afasta a responsabilidade por ato de improbidade administrativa.",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Lei n. 8.429, de 2 de junho de 1992 Nome popular/citação curta: Lei n. 8.429/1992 Macrogrupo: Legislação correlata Grupo do sumário: Legislação correlata Dispositivo: Art. 1º, §3º Tipo: paragrafo Hierarquia: CAPÍTULO I - DAS DISPOSIÇÕES GERAIS Dispositivo pai: Art. 1º ID do dispositivo pai: 025_lei_8429_1992:47 Páginas: 665-665 Resumo: Art. 1º, §3º: § 3º O mero exercício da função ou desempenho de competências públicas, sem comprovação de ato doloso com fim ilícito, afasta a responsabilidade por ato de improbidade administrativa. § 3º O mero exercício da função ou desempenho de competências públicas, sem comprovação de ato doloso com fim ilícito, afasta a responsabilidade por ato de improbidade administrativa.","Art. 1º, §3º: § 3º O mero exercício da função ou desempenho de competências públicas, sem comprovação de ato doloso com fim ilícito, afasta a responsabilidade por ato de improbidade administrativa.",junho; capitulo; disposicoes; gerais; mero; exercicio; funcao; desempenho; competencias; publicas,True,767,192,025_lei_8429_1992:7,025_lei_8429_1992.csv,47,025_lei_8429_1992:47
8,8,Codigo_Eleitoral_2026_anotado.pdf,lei_8429_1992,"Lei n. 8.429, de 2 de junho de 1992",Lei n. 8.429/1992,Legislação correlata,Legislação correlata,665,665,CAPÍTULO I - DAS DISPOSIÇÕES GERAIS,paragrafo,"Art. 1º, §4º",Art. 1º,Art. 1º,§4º,,,,§ 4º Aplicam-se ao sistema da improbidade disciplinado nesta lei os princípios constitucionais do Direito Administrativo sancionador.,,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Lei n. 8.429, de 2 de junho de 1992 Nome popular/citação curta: Lei n. 8.429/1992 Macrogrupo: Legislação correlata Grupo do sumário: Legislação correlata Dispositivo: Art. 1º, §4º Tipo: paragrafo Hierarquia: CAPÍTULO I - DAS DISPOSIÇÕES GERAIS Dispositivo pai: Art. 1º ID do dispositivo pai: 025_lei_8429_1992:47 Páginas: 665-665 Resumo: Art. 1º, §4º: § 4º Aplicam-se ao sistema da improbidade disciplinado nesta lei os princípios constitucionais do Direito Administrativo sancionador. § 4º Aplicam-se ao sistema da improbidade disciplinado nesta lei os princípios constitucionais do Direito Administrativo sancionador.","Art. 1º, §4º: § 4º Aplicam-se ao sistema da improbidade disciplinado nesta lei os princípios constitucionais do Direito Administrativo sancionador.",junho; capitulo; disposicoes; gerais; aplicam; sistema; improbidade; disciplinado; nesta; principios,True,667,167,025_lei_8429_1992:8,025_lei_8429_1992.csv,47,025_lei_8429_1992:47
9,9,Codigo_Eleitoral_2026_anotado.pdf,lei_8429_1992,"Lei n. 8.429, de 2 de junho de 1992",Lei n. 8.429/1992,Legislação correlata,Legislação correlata,665,665,CAPÍTULO I - DAS DISPOSIÇÕES GERAIS,paragrafo,"Art. 1º, §5º",Art. 1º,Art. 1º,§5º,,,,"§ 5º Os atos de improbidade violam a probidade na organização do Estado e no exercício de suas funções e a integridade do patrimônio público e social dos Poderes Executivo, Legislativo e Judiciário, bem como da administração direta e indireta, no âmbito da União, dos estados, dos municípios e do Distrito Federal.",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Lei n. 8.429, de 2 de junho de 1992 Nome popular/citação curta: Lei n. 8.429/1992 Macrogrupo: Legislação correlata Grupo do sumário: Legislação correlata Dispositivo: Art. 1º, §5º Tipo: paragrafo Hierarquia: CAPÍTULO I - DAS DISPOSIÇÕES GERAIS Dispositivo pai: Art. 1º ID do dispositivo pai: 025_lei_8429_1992:47 Páginas: 665-665 Resumo: Art. 1º, §5º: § 5º Os atos de improbidade violam a probidade na organização do Estado e no exercício de suas funções e a integridade do patrimônio público e social dos Poderes Executivo, Legislativo e Judiciário, bem como da administração direta e indireta, no âmbito da União, dos estados, dos municípios e do Distrito Federal. § 5º Os atos de improbidade violam a probidade na organização do Estado e no exercício de suas funções e a integridade do patrimônio público e social dos Poderes Executivo, Legislativo e Judiciário, bem como da administração direta e indireta, no âmbito da União, dos estados, dos municípios e do Distrito Federal.","Art. 1º, §5º: § 5º Os atos de improbidade violam a probidade na organização do Estado e no exercício de suas funções e a integridade do patrimônio público e social dos Poderes Executivo, Legislativo e Judiciário, bem como da administração direta e indireta, no âmbito da União, dos estados, dos municípios e do Distrito Federal.",junho; capitulo; disposicoes; gerais; atos; improbidade; violam; probidade; organizacao; estado,True,1029,257,025_lei_8429_1992:9,025_lei_8429_1992.csv,47,025_lei_8429_1992:47
10,10,Codigo_Eleitoral_2026_anotado.pdf,lei_8429_1992,"Lei n. 8.429, de 2 de junho de 1992",Lei n. 8.429/1992,Legislação correlata,Legislação correlata,665,665,CAPÍTULO I - DAS DISPOSIÇÕES GERAIS,paragrafo,"Art. 1º, §6º",Art. 1º,Art. 1º,§6º,,,,"§ 6º Estão sujeitos às sanções desta lei os atos de improbidade praticados contra o patrimônio de entidade privada que receba subvenção, benefício ou incentivo, fiscal ou creditício, de entes públicos ou governamentais, previstos no § 5º deste artigo.",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Lei n. 8.429, de 2 de junho de 1992 Nome popular/citação curta: Lei n. 8.429/1992 Macrogrupo: Legislação correlata Grupo do sumário: Legislação correlata Dispositivo: Art. 1º, §6º Tipo: paragrafo Hierarquia: CAPÍTULO I - DAS DISPOSIÇÕES GERAIS Dispositivo pai: Art. 1º ID do dispositivo pai: 025_lei_8429_1992:47 Páginas: 665-665 Resumo: Art. 1º, §6º: § 6º Estão sujeitos às sanções desta lei os atos de improbidade praticados contra o patrimônio de entidade privada que receba subvenção, benefício ou incentivo, fiscal ou creditício, de entes públicos ou governamentais, previstos no § 5º deste artigo. § 6º Estão sujeitos às sanções desta lei os atos de improbidade praticados contra o patrimônio de entidade privada que receba subvenção, benefício ou incentivo, fiscal ou creditício, de entes públicos ou governamentais, previstos no § 5º deste artigo.","Art. 1º, §6º: § 6º Estão sujeitos às sanções desta lei os atos de improbidade praticados contra o patrimônio de entidade privada que receba subvenção, benefício ou incentivo, fiscal ou creditício, de entes públicos ou governamentais, previstos no § 5º deste artigo.",junho; capitulo; disposicoes; gerais; estao; sujeitos; sancoes; desta; atos; improbidade,True,903,226,025_lei_8429_1992:10,025_lei_8429_1992.csv,47,025_lei_8429_1992:47
