"id","ordem_doc","arquivo_fonte","norma_id","norma_titulo","norma_nome_popular","macrogrupo","grupo_sumario","pagina_inicial","pagina_final","hierarquia_normativa","tipo_dispositivo","dispositivo","dispositivo_pai","artigo","paragrafo","inciso","alinea","item","texto_dispositivo","notas_texto","notas_json","qtd_notas","referencias_normativas","referencias_jurisprudenciais","referencias_sumulas","texto_rag","resumo_curto","palavras_chave","incluir_no_rag","chars","tokens_estimados"
"1","1","Codigo_Eleitoral_2026_anotado.pdf","lei_13105_2015","Lei n. 13.105, de 16 de março de 2015","","Legislação correlata","Legislação correlata","705","705","","norma","Lei n. 13.105, de 16 de março de 2015","","","","","","","Código de Processo Civil. A PRESIDENTA DA REPÚBLICA Faço saber que o Congresso Nacional decreta e eu sanciono a seguinte lei:","V. Res.-TSE n. 23478/2016: “Estabelece diretrizes gerais para a aplicação da Lei n. 13.105, de 16 de março de 2015 – novo Código de Processo Civil –, no âmbito da Justiça Eleitoral”.","[{""ordem"": 1, ""marcador"": ""quadrado"", ""texto"": ""V. Res.-TSE n. 23478/2016: “Estabelece diretrizes gerais para a aplicação da Lei n. 13.105, de 16 de março de 2015 – novo Código de Processo Civil –, no âmbito da Justiça Eleitoral”."", ""pagina_inicial"": 705, ""pagina_final"": 705}]","1","Lei n. 13.105; Res.-TSE n. 23478/2016","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 13.105, de 16 de março de 2015
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Lei n. 13.105, de 16 de março de 2015
Tipo: norma
Páginas: 705-705
Código de Processo Civil. A PRESIDENTA DA REPÚBLICA Faço saber que o Congresso Nacional decreta e eu sanciono a seguinte lei:
Notas vinculadas:
V. Res.-TSE n. 23478/2016: “Estabelece diretrizes gerais para a aplicação da Lei n. 13.105, de 16 de março de 2015 – novo Código de Processo Civil –, no âmbito da Justiça Eleitoral”.","Código de Processo Civil. A PRESIDENTA DA REPÚBLICA Faço saber que o Congresso Nacional decreta e eu sanciono a seguinte lei:","marco; codigo; processo; civil; presidenta; republica; faco; saber; congresso; nacional","True","590","147"
"2","2","Codigo_Eleitoral_2026_anotado.pdf","lei_13105_2015","Lei n. 13.105, de 16 de março de 2015","","Legislação correlata","Legislação correlata","705","705","PARTE GERAL","estrutura","PARTE GERAL","","","","","","","PARTE GERAL","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 13.105, de 16 de março de 2015
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: PARTE GERAL
Tipo: estrutura
Hierarquia: PARTE GERAL
Páginas: 705-705
PARTE GERAL","PARTE GERAL","parte; geral; marco","True","277","69"
"3","3","Codigo_Eleitoral_2026_anotado.pdf","lei_13105_2015","Lei n. 13.105, de 16 de março de 2015","","Legislação correlata","Legislação correlata","705","705","PARTE GERAL > LIVRO I - DAS NORMAS PROCESSUAIS CIVIS","estrutura","LIVRO I - DAS NORMAS PROCESSUAIS CIVIS","","","","","","","LIVRO I - DAS NORMAS PROCESSUAIS CIVIS","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 13.105, de 16 de março de 2015
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: LIVRO I - DAS NORMAS PROCESSUAIS CIVIS
Tipo: estrutura
Hierarquia: PARTE GERAL > LIVRO I - DAS NORMAS PROCESSUAIS CIVIS
Páginas: 705-705
LIVRO I - DAS NORMAS PROCESSUAIS CIVIS","LIVRO I - DAS NORMAS PROCESSUAIS CIVIS","livro; normas; processuais; civis; marco; parte; geral","True","372","93"
"4","4","Codigo_Eleitoral_2026_anotado.pdf","lei_13105_2015","Lei n. 13.105, de 16 de março de 2015","","Legislação correlata","Legislação correlata","705","705","PARTE GERAL > LIVRO I - DAS NORMAS PROCESSUAIS CIVIS > TÍTULO ÚNICO - DAS NORMAS FUNDAMENTAIS E DA","estrutura","TÍTULO ÚNICO - DAS NORMAS FUNDAMENTAIS E DA","","","","","","","TÍTULO ÚNICO - DAS NORMAS FUNDAMENTAIS E DA","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 13.105, de 16 de março de 2015
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: TÍTULO ÚNICO - DAS NORMAS FUNDAMENTAIS E DA
Tipo: estrutura
Hierarquia: PARTE GERAL > LIVRO I - DAS NORMAS PROCESSUAIS CIVIS > TÍTULO ÚNICO - DAS NORMAS FUNDAMENTAIS E DA
Páginas: 705-705
TÍTULO ÚNICO - DAS NORMAS FUNDAMENTAIS E DA","TÍTULO ÚNICO - DAS NORMAS FUNDAMENTAIS E DA","normas; titulo; unico; fundamentais; marco; parte; geral; livro; processuais; civis","True","428","107"
"5","5","Codigo_Eleitoral_2026_anotado.pdf","lei_13105_2015","Lei n. 13.105, de 16 de março de 2015","","Legislação correlata","Legislação correlata","705","705","PARTE GERAL > LIVRO I - DAS NORMAS PROCESSUAIS CIVIS > TÍTULO ÚNICO - DAS NORMAS FUNDAMENTAIS E DA > APLICAÇÃO DAS NORMAS PROCESSUAIS","estrutura","APLICAÇÃO DAS NORMAS PROCESSUAIS","","","","","","","APLICAÇÃO DAS NORMAS PROCESSUAIS","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 13.105, de 16 de março de 2015
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: APLICAÇÃO DAS NORMAS PROCESSUAIS
Tipo: estrutura
Hierarquia: PARTE GERAL > LIVRO I - DAS NORMAS PROCESSUAIS CIVIS > TÍTULO ÚNICO - DAS NORMAS FUNDAMENTAIS E DA > APLICAÇÃO DAS NORMAS PROCESSUAIS
Páginas: 705-705
APLICAÇÃO DAS NORMAS PROCESSUAIS","APLICAÇÃO DAS NORMAS PROCESSUAIS","normas; processuais; aplicacao; marco; parte; geral; livro; civis; titulo; unico","True","441","110"
"6","6","Codigo_Eleitoral_2026_anotado.pdf","lei_13105_2015","Lei n. 13.105, de 16 de março de 2015","","Legislação correlata","Legislação correlata","705","705","PARTE GERAL > LIVRO I - DAS NORMAS PROCESSUAIS CIVIS > TÍTULO ÚNICO - DAS NORMAS FUNDAMENTAIS E DA > CAPÍTULO I - DAS NORMAS FUNDAMENTAIS DO","estrutura","CAPÍTULO I - DAS NORMAS FUNDAMENTAIS DO","","","","","","","CAPÍTULO I - DAS NORMAS FUNDAMENTAIS DO","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 13.105, de 16 de março de 2015
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: CAPÍTULO I - DAS NORMAS FUNDAMENTAIS DO
Tipo: estrutura
Hierarquia: PARTE GERAL > LIVRO I - DAS NORMAS PROCESSUAIS CIVIS > TÍTULO ÚNICO - DAS NORMAS FUNDAMENTAIS E DA > CAPÍTULO I - DAS NORMAS FUNDAMENTAIS DO
Páginas: 705-705
CAPÍTULO I - DAS NORMAS FUNDAMENTAIS DO","CAPÍTULO I - DAS NORMAS FUNDAMENTAIS DO","normas; fundamentais; capitulo; marco; parte; geral; livro; processuais; civis; titulo","True","462","115"
"7","7","Codigo_Eleitoral_2026_anotado.pdf","lei_13105_2015","Lei n. 13.105, de 16 de março de 2015","","Legislação correlata","Legislação correlata","705","705","PARTE GERAL > LIVRO I - DAS NORMAS PROCESSUAIS CIVIS > TÍTULO ÚNICO - DAS NORMAS FUNDAMENTAIS E DA > CAPÍTULO I - DAS NORMAS FUNDAMENTAIS DO > PROCESSO CIVIL","estrutura","PROCESSO CIVIL","","","","","","","PROCESSO CIVIL [...]","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 13.105, de 16 de março de 2015
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: PROCESSO CIVIL
Tipo: estrutura
Hierarquia: PARTE GERAL > LIVRO I - DAS NORMAS PROCESSUAIS CIVIS > TÍTULO ÚNICO - DAS NORMAS FUNDAMENTAIS E DA > CAPÍTULO I - DAS NORMAS FUNDAMENTAIS DO > PROCESSO CIVIL
Páginas: 705-705
PROCESSO CIVIL [...]","PROCESSO CIVIL [...]","normas; processo; civil; fundamentais; marco; parte; geral; livro; processuais; civis","True","435","108"
"8","8","Codigo_Eleitoral_2026_anotado.pdf","lei_13105_2015","Lei n. 13.105, de 16 de março de 2015","","Legislação correlata","Legislação correlata","705","705","PARTE GERAL > LIVRO I - DAS NORMAS PROCESSUAIS CIVIS > TÍTULO ÚNICO - DAS NORMAS FUNDAMENTAIS E DA > CAPÍTULO I - DAS NORMAS FUNDAMENTAIS DO > PROCESSO CIVIL","artigo","Art. 9º","","Art. 9º","","","","","Art. 9º Não se proferirá decisão contra uma das partes sem que ela seja previamente ouvida.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 13.105, de 16 de março de 2015
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 9º
Tipo: artigo
Hierarquia: PARTE GERAL > LIVRO I - DAS NORMAS PROCESSUAIS CIVIS > TÍTULO ÚNICO - DAS NORMAS FUNDAMENTAIS E DA > CAPÍTULO I - DAS NORMAS FUNDAMENTAIS DO > PROCESSO CIVIL
Páginas: 705-705
Art. 9º Não se proferirá decisão contra uma das partes sem que ela seja previamente ouvida.","Art. 9º Não se proferirá decisão contra uma das partes sem que ela seja previamente ouvida.","normas; fundamentais; marco; parte; geral; livro; processuais; civis; titulo; unico","True","496","124"
"9","9","Codigo_Eleitoral_2026_anotado.pdf","lei_13105_2015","Lei n. 13.105, de 16 de março de 2015","","Legislação correlata","Legislação correlata","705","705","PARTE GERAL > LIVRO I - DAS NORMAS PROCESSUAIS CIVIS > TÍTULO ÚNICO - DAS NORMAS FUNDAMENTAIS E DA > CAPÍTULO I - DAS NORMAS FUNDAMENTAIS DO > PROCESSO CIVIL","paragrafo","Art. 9º, Parágrafo único","Art. 9º","Art. 9º","Parágrafo único","","","","Parágrafo único. O disposto no caput não se aplica:","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 13.105, de 16 de março de 2015
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 9º, Parágrafo único
Tipo: paragrafo
Hierarquia: PARTE GERAL > LIVRO I - DAS NORMAS PROCESSUAIS CIVIS > TÍTULO ÚNICO - DAS NORMAS FUNDAMENTAIS E DA > CAPÍTULO I - DAS NORMAS FUNDAMENTAIS DO > PROCESSO CIVIL
Dispositivo pai: Art. 9º
Páginas: 705-705
Parágrafo único. O disposto no caput não se aplica:","Parágrafo único. O disposto no caput não se aplica:","normas; unico; fundamentais; paragrafo; marco; parte; geral; livro; processuais; civis","True","501","125"
"10","10","Codigo_Eleitoral_2026_anotado.pdf","lei_13105_2015","Lei n. 13.105, de 16 de março de 2015","","Legislação correlata","Legislação correlata","705","705","PARTE GERAL > LIVRO I - DAS NORMAS PROCESSUAIS CIVIS > TÍTULO ÚNICO - DAS NORMAS FUNDAMENTAIS E DA > CAPÍTULO I - DAS NORMAS FUNDAMENTAIS DO > PROCESSO CIVIL","inciso","Art. 9º, Parágrafo único, I","Art. 9º, Parágrafo único","Art. 9º","Parágrafo único","I","","","I - à tutela provisória de urgência;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 13.105, de 16 de março de 2015
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 9º, Parágrafo único, I
Tipo: inciso
Hierarquia: PARTE GERAL > LIVRO I - DAS NORMAS PROCESSUAIS CIVIS > TÍTULO ÚNICO - DAS NORMAS FUNDAMENTAIS E DA > CAPÍTULO I - DAS NORMAS FUNDAMENTAIS DO > PROCESSO CIVIL
Dispositivo pai: Art. 9º, Parágrafo único
Páginas: 705-705
I - à tutela provisória de urgência;","I - à tutela provisória de urgência;","normas; unico; fundamentais; marco; parte; geral; livro; processuais; civis; titulo","True","503","125"
"11","11","Codigo_Eleitoral_2026_anotado.pdf","lei_13105_2015","Lei n. 13.105, de 16 de março de 2015","","Legislação correlata","Legislação correlata","705","705","PARTE GERAL > LIVRO I - DAS NORMAS PROCESSUAIS CIVIS > TÍTULO ÚNICO - DAS NORMAS FUNDAMENTAIS E DA > CAPÍTULO I - DAS NORMAS FUNDAMENTAIS DO > PROCESSO CIVIL","inciso","Art. 9º, Parágrafo único, II","Art. 9º, Parágrafo único","Art. 9º","Parágrafo único","II","","","II - às hipóteses de tutela da evidência previstas no art. 311, incisos II e III;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 13.105, de 16 de março de 2015
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 9º, Parágrafo único, II
Tipo: inciso
Hierarquia: PARTE GERAL > LIVRO I - DAS NORMAS PROCESSUAIS CIVIS > TÍTULO ÚNICO - DAS NORMAS FUNDAMENTAIS E DA > CAPÍTULO I - DAS NORMAS FUNDAMENTAIS DO > PROCESSO CIVIL
Dispositivo pai: Art. 9º, Parágrafo único
Páginas: 705-705
II - às hipóteses de tutela da evidência previstas no art. 311, incisos II e III;","II - às hipóteses de tutela da evidência previstas no art. 311, incisos II e III;","normas; unico; fundamentais; marco; parte; geral; livro; processuais; civis; titulo","True","549","137"
"12","12","Codigo_Eleitoral_2026_anotado.pdf","lei_13105_2015","Lei n. 13.105, de 16 de março de 2015","","Legislação correlata","Legislação correlata","705","705","PARTE GERAL > LIVRO I - DAS NORMAS PROCESSUAIS CIVIS > TÍTULO ÚNICO - DAS NORMAS FUNDAMENTAIS E DA > CAPÍTULO I - DAS NORMAS FUNDAMENTAIS DO > PROCESSO CIVIL","inciso","Art. 9º, Parágrafo único, III","Art. 9º, Parágrafo único","Art. 9º","Parágrafo único","III","","","III - à decisão prevista no art. 701.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 13.105, de 16 de março de 2015
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 9º, Parágrafo único, III
Tipo: inciso
Hierarquia: PARTE GERAL > LIVRO I - DAS NORMAS PROCESSUAIS CIVIS > TÍTULO ÚNICO - DAS NORMAS FUNDAMENTAIS E DA > CAPÍTULO I - DAS NORMAS FUNDAMENTAIS DO > PROCESSO CIVIL
Dispositivo pai: Art. 9º, Parágrafo único
Páginas: 705-705
III - à decisão prevista no art. 701.","III - à decisão prevista no art. 701.","normas; unico; fundamentais; marco; parte; geral; livro; processuais; civis; titulo","True","506","126"
"13","13","Codigo_Eleitoral_2026_anotado.pdf","lei_13105_2015","Lei n. 13.105, de 16 de março de 2015","","Legislação correlata","Legislação correlata","705","705","PARTE GERAL > LIVRO I - DAS NORMAS PROCESSUAIS CIVIS > TÍTULO ÚNICO - DAS NORMAS FUNDAMENTAIS E DA > CAPÍTULO I - DAS NORMAS FUNDAMENTAIS DO > PROCESSO CIVIL","artigo","Art. 10","","Art. 10","","","","","Art. 10. O juiz não pode decidir, em grau algum de jurisdição, com base em fundamento a respeito do qual não se tenha dado às partes oportunidade de se manifestar, ainda que se trate de matéria sobre a qual deva decidir de ofício. [...]","Res.-TSE n. 23478/2016, art. 3º: aplicação dos arts. 9º e 10 desta lei aos processos eleitorais.","[{""ordem"": 1, ""marcador"": ""quadrado"", ""texto"": ""Res.-TSE n. 23478/2016, art. 3º: aplicação dos arts. 9º e 10 desta lei aos processos eleitorais."", ""pagina_inicial"": 705, ""pagina_final"": 705}]","1","Res.-TSE n. 23478/2016","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 13.105, de 16 de março de 2015
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 10
Tipo: artigo
Hierarquia: PARTE GERAL > LIVRO I - DAS NORMAS PROCESSUAIS CIVIS > TÍTULO ÚNICO - DAS NORMAS FUNDAMENTAIS E DA > CAPÍTULO I - DAS NORMAS FUNDAMENTAIS DO > PROCESSO CIVIL
Páginas: 705-705
Art. 10. O juiz não pode decidir, em grau algum de jurisdição, com base em fundamento a respeito do qual não se tenha dado às partes oportunidade de se manifestar, ainda que se trate de matéria sobre a qual deva decidir de ofício. [...]
Notas vinculadas:
Res.-TSE n. 23478/2016, art. 3º: aplicação dos arts. 9º e 10 desta lei aos processos eleitorais.","Art. 10. O juiz não pode decidir, em grau algum de jurisdição, com base em fundamento a respeito do qual não se tenha dado às partes oportunidade de se manifestar, ainda que se trate de matéria sobre a qual deva decidir de ofício. [...]","normas; fundamentais; decidir; qual; marco; parte; geral; livro; processuais; civis","True","756","189"
"14","14","Codigo_Eleitoral_2026_anotado.pdf","lei_13105_2015","Lei n. 13.105, de 16 de março de 2015","","Legislação correlata","Legislação correlata","705","705","PARTE GERAL > LIVRO I - DAS NORMAS PROCESSUAIS CIVIS > TÍTULO ÚNICO - DAS NORMAS FUNDAMENTAIS E DA > CAPÍTULO II - DA APLICAÇÃO DAS NORMAS","estrutura","CAPÍTULO II - DA APLICAÇÃO DAS NORMAS","","Art. 10","","","","","CAPÍTULO II - DA APLICAÇÃO DAS NORMAS","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 13.105, de 16 de março de 2015
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: CAPÍTULO II - DA APLICAÇÃO DAS NORMAS
Tipo: estrutura
Hierarquia: PARTE GERAL > LIVRO I - DAS NORMAS PROCESSUAIS CIVIS > TÍTULO ÚNICO - DAS NORMAS FUNDAMENTAIS E DA > CAPÍTULO II - DA APLICAÇÃO DAS NORMAS
Páginas: 705-705
CAPÍTULO II - DA APLICAÇÃO DAS NORMAS","CAPÍTULO II - DA APLICAÇÃO DAS NORMAS","normas; capitulo; aplicacao; marco; parte; geral; livro; processuais; civis; titulo","True","456","114"
"15","15","Codigo_Eleitoral_2026_anotado.pdf","lei_13105_2015","Lei n. 13.105, de 16 de março de 2015","","Legislação correlata","Legislação correlata","705","705","PARTE GERAL > LIVRO I - DAS NORMAS PROCESSUAIS CIVIS > TÍTULO ÚNICO - DAS NORMAS FUNDAMENTAIS E DA > CAPÍTULO II - DA APLICAÇÃO DAS NORMAS > PROCESSUAIS","estrutura","PROCESSUAIS","","Art. 10","","","","","PROCESSUAIS [...]","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 13.105, de 16 de março de 2015
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: PROCESSUAIS
Tipo: estrutura
Hierarquia: PARTE GERAL > LIVRO I - DAS NORMAS PROCESSUAIS CIVIS > TÍTULO ÚNICO - DAS NORMAS FUNDAMENTAIS E DA > CAPÍTULO II - DA APLICAÇÃO DAS NORMAS > PROCESSUAIS
Páginas: 705-705
PROCESSUAIS [...]","PROCESSUAIS [...]","processuais; normas; marco; parte; geral; livro; civis; titulo; unico; fundamentais","True","424","106"
"16","16","Codigo_Eleitoral_2026_anotado.pdf","lei_13105_2015","Lei n. 13.105, de 16 de março de 2015","","Legislação correlata","Legislação correlata","705","705","PARTE GERAL > LIVRO I - DAS NORMAS PROCESSUAIS CIVIS > TÍTULO ÚNICO - DAS NORMAS FUNDAMENTAIS E DA > CAPÍTULO II - DA APLICAÇÃO DAS NORMAS > PROCESSUAIS","artigo","Art. 15","","Art. 15","","","","","Art. 15. Na ausência de normas que regulem processos eleitorais, trabalhistas ou administrativos, as disposições deste código lhes serão aplicadas supletiva e subsidiariamente. [...]","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 13.105, de 16 de março de 2015
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 15
Tipo: artigo
Hierarquia: PARTE GERAL > LIVRO I - DAS NORMAS PROCESSUAIS CIVIS > TÍTULO ÚNICO - DAS NORMAS FUNDAMENTAIS E DA > CAPÍTULO II - DA APLICAÇÃO DAS NORMAS > PROCESSUAIS
Páginas: 705-705
Art. 15. Na ausência de normas que regulem processos eleitorais, trabalhistas ou administrativos, as disposições deste código lhes serão aplicadas supletiva e subsidiariamente. [...]","Art. 15. Na ausência de normas que regulem processos eleitorais, trabalhistas ou administrativos, as disposições deste código lhes serão aplicadas supletiva e subsidiariamente. [...]","normas; processuais; marco; parte; geral; livro; civis; titulo; unico; fundamentais","True","582","145"
"17","17","Codigo_Eleitoral_2026_anotado.pdf","lei_13105_2015","Lei n. 13.105, de 16 de março de 2015","","Legislação correlata","Legislação correlata","705","705","PARTE GERAL > LIVRO III - DOS SUJEITOS DO PROCESSO","estrutura","LIVRO III - DOS SUJEITOS DO PROCESSO","","Art. 15","","","","","LIVRO III - DOS SUJEITOS DO PROCESSO","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 13.105, de 16 de março de 2015
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: LIVRO III - DOS SUJEITOS DO PROCESSO
Tipo: estrutura
Hierarquia: PARTE GERAL > LIVRO III - DOS SUJEITOS DO PROCESSO
Páginas: 705-705
LIVRO III - DOS SUJEITOS DO PROCESSO","LIVRO III - DOS SUJEITOS DO PROCESSO","livro; sujeitos; processo; marco; parte; geral","True","366","91"
"18","18","Codigo_Eleitoral_2026_anotado.pdf","lei_13105_2015","Lei n. 13.105, de 16 de março de 2015","","Legislação correlata","Legislação correlata","705","705","PARTE GERAL > LIVRO III - DOS SUJEITOS DO PROCESSO > TÍTULO I - DAS PARTES E DOS PROCURADORES","estrutura","TÍTULO I - DAS PARTES E DOS PROCURADORES","","Art. 15","","","","","TÍTULO I - DAS PARTES E DOS PROCURADORES [...]","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 13.105, de 16 de março de 2015
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: TÍTULO I - DAS PARTES E DOS PROCURADORES
Tipo: estrutura
Hierarquia: PARTE GERAL > LIVRO III - DOS SUJEITOS DO PROCESSO > TÍTULO I - DAS PARTES E DOS PROCURADORES
Páginas: 705-705
TÍTULO I - DAS PARTES E DOS PROCURADORES [...]","TÍTULO I - DAS PARTES E DOS PROCURADORES [...]","titulo; partes; procuradores; marco; parte; geral; livro; sujeitos; processo","True","423","105"
"19","19","Codigo_Eleitoral_2026_anotado.pdf","lei_13105_2015","Lei n. 13.105, de 16 de março de 2015","","Legislação correlata","Legislação correlata","705","705","PARTE GERAL > LIVRO III - DOS SUJEITOS DO PROCESSO > TÍTULO I - DAS PARTES E DOS PROCURADORES > CAPÍTULO III - DOS PROCURADORES","estrutura","CAPÍTULO III - DOS PROCURADORES","","Art. 15","","","","","CAPÍTULO III - DOS PROCURADORES [...]","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 13.105, de 16 de março de 2015
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: CAPÍTULO III - DOS PROCURADORES
Tipo: estrutura
Hierarquia: PARTE GERAL > LIVRO III - DOS SUJEITOS DO PROCESSO > TÍTULO I - DAS PARTES E DOS PROCURADORES > CAPÍTULO III - DOS PROCURADORES
Páginas: 705-705
CAPÍTULO III - DOS PROCURADORES [...]","CAPÍTULO III - DOS PROCURADORES [...]","procuradores; capitulo; marco; parte; geral; livro; sujeitos; processo; titulo; partes","True","439","109"
